,SNAP23 (8773)
ACH-000004,-1.0750194613500001
ACH-000007,-1.12734265074
ACH-000009,-1.04523093205
ACH-000011,-1.16829004845
ACH-000012,-1.16139315568
ACH-000013,-1.3860394038400001
ACH-000014,-0.325233877691
ACH-000015,-0.36231014524899996
ACH-000017,-1.1220841638299999
ACH-000018,-0.6812951923620001
ACH-000019,-0.608390233255
ACH-000021,-0.143506575785
ACH-000022,-1.61856637599
ACH-000025,-1.00202542083
ACH-000028,-0.518605396586
ACH-000030,-1.53348226558
ACH-000035,-0.6786622868909999
ACH-000036,-0.276936835881
ACH-000037,-0.539584469043
ACH-000039,-0.32280466777100003
ACH-000040,-0.398789136265
ACH-000041,-0.089082566
ACH-000042,-0.8062829954140001
ACH-000045,-0.24540440563299998
ACH-000047,-0.365753062572
ACH-000052,-0.43271330452600004
ACH-000053,-1.37436842106
ACH-000054,-0.845749326489
ACH-000055,-1.0341805608299999
ACH-000060,-1.02442431407
ACH-000067,-0.130257438609
ACH-000070,-1.28856869863
ACH-000075,-0.404471492983
ACH-000078,-0.144944200627
ACH-000082,-0.20218932897999997
ACH-000085,-1.1417185797
ACH-000086,-1.38826230628
ACH-000087,-0.114249738221
ACH-000092,-1.6396207498100002
ACH-000095,-0.616203492023
ACH-000097,-0.27364785464200003
ACH-000098,-0.499039144137
ACH-000099,-0.0527914389012
ACH-000108,-0.34548697079499996
ACH-000113,-0.852353260731
ACH-000115,-0.790507229706
ACH-000116,-1.50909569616
ACH-000118,-0.6937854026029999
ACH-000120,-0.48487879204400003
ACH-000123,-0.998906915225
ACH-000127,-0.705738180074
ACH-000128,-0.628272709969
ACH-000132,-0.439255684669
ACH-000133,-1.21481470885
ACH-000137,-0.41200387413
ACH-000138,-0.47863920919200004
ACH-000142,-1.13362058156
ACH-000143,-0.188040052214
ACH-000146,-0.394602588587
ACH-000148,-0.577255913121
ACH-000150,-0.562233754405
ACH-000152,-1.39392586389
ACH-000153,-1.56810047296
ACH-000159,-0.232720858017
ACH-000160,-1.36797336776
ACH-000163,-0.403084885045
ACH-000167,-0.481901850547
ACH-000168,-0.5985727625949999
ACH-000169,-0.226686247377
ACH-000178,-0.511210016287
ACH-000182,-1.25126300195
ACH-000183,-1.12193929206
ACH-000188,-0.308141528825
ACH-000189,-1.1095253850700002
ACH-000190,-0.684691512208
ACH-000198,-0.546964415492
ACH-000204,-1.2348853437799998
ACH-000206,-0.297253040315
ACH-000207,-0.7701662624660001
ACH-000211,-1.07300822306
ACH-000215,-0.064855339179
ACH-000221,-1.190994433
ACH-000222,-1.22761286594
ACH-000223,-0.728106657579
ACH-000226,-0.7327078372579999
ACH-000227,-0.36824931825199997
ACH-000228,-0.7994993582600001
ACH-000231,-0.34785495524099996
ACH-000232,-1.3876991507499998
ACH-000233,-0.526376211125
ACH-000234,-0.904964551361
ACH-000235,-1.38140401144
ACH-000237,-0.372045842936
ACH-000238,-0.288777747927
ACH-000243,-1.1758751773799998
ACH-000244,-0.241092693249
ACH-000246,-1.35529385179
ACH-000248,-1.50856590222
ACH-000250,-1.17034520595
ACH-000251,-0.954850829045
ACH-000253,-0.9529380705760001
ACH-000255,-1.0103281873299998
ACH-000256,-0.237388183023
ACH-000257,-0.05402479756080001
ACH-000258,-0.9655431309710001
ACH-000259,-0.135264771438
ACH-000260,-0.185702253972
ACH-000261,-0.6922219306199999
ACH-000262,-0.7714371071100001
ACH-000263,-1.6285593244499998
ACH-000264,-0.173491097013
ACH-000265,-0.424163505436
ACH-000266,-1.18893215903
ACH-000272,-0.7761023879860001
ACH-000273,-0.429828214515
ACH-000274,-0.121678530747
ACH-000277,-0.448904143409
ACH-000278,-0.469026625184
ACH-000279,-0.307857079629
ACH-000280,-0.993179861676
ACH-000281,-1.50691197861
ACH-000288,-0.172409420572
ACH-000291,-0.197661888525
ACH-000293,-0.9771462212090001
ACH-000294,-1.2433453994700001
ACH-000295,-0.998722242845
ACH-000296,-1.14023643672
ACH-000302,-0.24345259689100002
ACH-000304,-1.0268232278899998
ACH-000307,-1.3216565564
ACH-000308,-0.327892036165
ACH-000310,-0.289644189545
ACH-000311,-0.891000361505
ACH-000312,-0.239295965429
ACH-000315,-0.35785425620899997
ACH-000316,-0.791909581003
ACH-000317,-0.815952334577
ACH-000318,-0.749849679512
ACH-000319,-0.891434881217
ACH-000320,-0.59499672095
ACH-000322,-0.8312251078740001
ACH-000323,-0.208408407324
ACH-000324,-0.294826456729
ACH-000329,-0.181665152089
ACH-000330,-0.629797580714
ACH-000331,-1.01035829903
ACH-000332,-0.6925104165729999
ACH-000334,-0.7314616190340001
ACH-000335,-1.4384917881000001
ACH-000336,-0.629748382103
ACH-000337,-0.919550612769
ACH-000339,-0.992314063748
ACH-000341,-0.592755962832
ACH-000348,-0.261816649689
ACH-000350,-1.30447490875
ACH-000352,-0.33858641631999997
ACH-000356,-1.1201073213
ACH-000361,-0.0757857319008
ACH-000362,-0.730838828636
ACH-000363,-0.6991455226600001
ACH-000364,-0.269453228839
ACH-000365,-0.363216112133
ACH-000366,-0.122566595726
ACH-000368,-0.5650398542589999
ACH-000374,-0.9334697473899999
ACH-000375,-0.7562655068619999
ACH-000376,-0.431177093328
ACH-000381,-1.3762413821200001
ACH-000383,-1.7513734893700001
ACH-000387,-1.31808909266
ACH-000389,-0.882563618029
ACH-000390,-0.9156764979709999
ACH-000393,-0.33842826784999996
ACH-000395,-1.2820293277200001
ACH-000397,-1.244258945
ACH-000401,-0.48691582276100004
ACH-000402,-0.653048229421
ACH-000403,-0.588085028225
ACH-000404,-0.224613858851
ACH-000406,-0.810266702684
ACH-000407,-0.876187153513
ACH-000408,-1.15880951892
ACH-000410,-1.35621365463
ACH-000411,-1.09273288971
ACH-000414,-0.437529751453
ACH-000415,-0.56078931751
ACH-000416,-0.22254824513000002
ACH-000420,-0.64672151569
ACH-000421,-0.27940184606199997
ACH-000424,-0.8494383766570001
ACH-000425,-0.335357523796
ACH-000426,-0.9659034208730001
ACH-000427,-1.38210280815
ACH-000433,-0.436449885708
ACH-000436,-0.688618622233
ACH-000444,-0.6976436105089999
ACH-000445,-0.214645938441
ACH-000448,-0.8869286572059999
ACH-000450,-0.7271389342919999
ACH-000452,-1.12497990276
ACH-000454,-1.10865266432
ACH-000458,-0.9834720218709999
ACH-000459,-1.29996680092
ACH-000460,-0.6859512387350001
ACH-000461,-1.0262498063299998
ACH-000463,-0.618017746034
ACH-000464,-0.432937738334
ACH-000466,-1.3560832610100002
ACH-000467,-1.13414286562
ACH-000468,-0.35980890851899994
ACH-000469,-0.229571266826
ACH-000470,-1.41952724772
ACH-000471,-0.110854057749
ACH-000472,-1.29118966835
ACH-000473,-0.959967443277
ACH-000475,-0.7681135545810001
ACH-000476,-0.35147010488499997
ACH-000477,-0.334295153102
ACH-000480,-0.314938236766
ACH-000481,-1.6325644399
ACH-000483,-0.359123418245
ACH-000484,-1.56293664465
ACH-000485,-1.35496690232
ACH-000486,-1.0998791042
ACH-000487,-1.05594999355
ACH-000488,-1.13546198833
ACH-000490,-1.1645992372299998
ACH-000491,-0.218881833886
ACH-000495,-0.939581727242
ACH-000496,-0.565799912634
ACH-000499,-0.9498937133059999
ACH-000500,-0.17125738332899998
ACH-000502,-0.616211236432
