,CACFD1 (11094)
ACH-000004,0.0648286369973
ACH-000007,0.423048746145
ACH-000009,-0.109038541981
ACH-000011,0.0431206359521
ACH-000012,-0.00579494851534
ACH-000013,-0.0651825886414
ACH-000014,0.0615570469319
ACH-000015,-0.08485529940160001
ACH-000017,0.07241492955010001
ACH-000018,-0.060377613991199994
ACH-000019,0.22763858479000001
ACH-000021,0.10017134476600001
ACH-000022,0.0523812268979
ACH-000025,-0.07166830848939999
ACH-000028,0.15710547055
ACH-000030,0.0729436320867
ACH-000035,0.12578355130899999
ACH-000036,0.0310642768095
ACH-000037,0.11171293442500001
ACH-000039,0.07228371087
ACH-000040,-0.010711383650100001
ACH-000041,-0.16617531584
ACH-000042,0.0491753379258
ACH-000045,0.12954761959799999
ACH-000047,0.18982605066599997
ACH-000052,-0.047880597716499995
ACH-000053,0.0790009970209
ACH-000054,0.0305560198385
ACH-000055,0.154707225611
ACH-000060,0.0649754820972
ACH-000067,0.049789431863699996
ACH-000070,0.35317277238600003
ACH-000075,-0.0734577110518
ACH-000078,0.054394435510099995
ACH-000082,-0.10415961824200001
ACH-000085,-0.0750201026294
ACH-000086,-0.0355991242515
ACH-000087,-0.303009643204
ACH-000092,0.0447821631083
ACH-000095,0.023557087865
ACH-000097,0.04961098413380001
ACH-000098,0.08157779720139999
ACH-000099,0.0165817931984
ACH-000108,0.161158682307
ACH-000113,0.0195368352978
ACH-000115,-0.046959796671900006
ACH-000116,0.0299765206758
ACH-000118,0.0304869756183
ACH-000120,0.0461418307197
ACH-000123,0.09709115794130001
ACH-000127,-0.018533410896
ACH-000128,0.06341279173469999
ACH-000132,0.12945681419500002
ACH-000133,0.131531920856
ACH-000137,0.106604809498
ACH-000138,0.195638391058
ACH-000142,0.142164879117
ACH-000143,0.042289347948599995
ACH-000146,0.0327764403897
ACH-000148,0.0156592788277
ACH-000150,0.011758587413700002
ACH-000152,0.0316132375164
ACH-000153,-0.057063852441600005
ACH-000159,-0.017458805529599997
ACH-000160,0.0216044909413
