,PRLH (51052)
ACH-000004,-0.136223218669
ACH-000007,-0.040642743251699996
ACH-000009,0.0951507465424
ACH-000011,0.183219234789
ACH-000012,0.08873188997749999
ACH-000013,0.0712909729017
ACH-000014,0.131048456261
ACH-000015,0.023045104226700003
ACH-000017,-0.00617503135141
ACH-000018,-0.258557572658
ACH-000019,-0.0735663607015
ACH-000021,0.055271437537699995
ACH-000022,-0.0118548924138
ACH-000025,0.129861990233
ACH-000028,0.200891049214
ACH-000030,0.177439569664
ACH-000035,0.0735227373156
ACH-000036,-0.09744470255689999
ACH-000037,-0.11092998726
ACH-000039,-0.17969648318700002
ACH-000040,-0.0553501977647
ACH-000041,-0.08664883663100001
ACH-000042,-0.10367313819700001
ACH-000045,0.219842034399
ACH-000047,-0.0366329193981
ACH-000052,0.11430788264799999
ACH-000053,-0.039655193581300006
ACH-000054,-0.0441457992815
ACH-000055,0.336856644914
ACH-000060,-0.00305696432242
ACH-000067,0.0161541551573
ACH-000070,0.0390589747013
ACH-000075,-0.125851294846
ACH-000078,-0.191210186123
ACH-000082,-0.0778291822463
ACH-000085,-0.0292687309307
ACH-000086,0.0856266915643
ACH-000087,0.166550708547
ACH-000092,-0.12369079525900001
ACH-000095,-0.00347203312607
ACH-000097,-0.0877890745242
ACH-000098,0.038691662368699996
ACH-000099,-0.0453131565979
ACH-000108,0.11236139049900001
ACH-000113,0.123517149923
ACH-000115,-0.0631365143753
ACH-000116,0.00634797864267
ACH-000118,0.11470660407500001
ACH-000120,0.07292182580569999
ACH-000123,0.0338738856911
ACH-000127,0.0830276006836
ACH-000128,-0.104536084541
ACH-000132,0.16434219578
ACH-000133,-0.11491530553200001
ACH-000137,0.0638258919519
ACH-000138,-0.00852318584889
ACH-000142,-0.127495129845
ACH-000143,-0.10301068204700001
ACH-000146,-0.0930192668376
ACH-000148,-0.054661908048199995
ACH-000150,-0.346639025714
ACH-000152,-0.0366838673736
ACH-000153,-0.074494409038
ACH-000159,-0.0125773806847
ACH-000160,0.175301849397
ACH-000163,-0.103584266229
ACH-000167,0.119868529352
ACH-000168,-0.192033641055
ACH-000169,-0.007536356447810001
ACH-000178,-0.0239468370107
ACH-000182,-0.0747584404135
ACH-000183,-0.0519682307756
ACH-000188,-0.08722745361619999
ACH-000189,-0.07211379252519999
ACH-000190,0.118904038054
ACH-000198,0.0261692586875
ACH-000204,-0.129462754382
ACH-000206,0.11718627502699999
ACH-000207,0.0446285666836
ACH-000211,-0.0115790631874
ACH-000215,-0.118793490864
ACH-000221,0.0322679884981
ACH-000222,0.158290639835
ACH-000223,-0.00234869081286
ACH-000226,0.20928770112
ACH-000227,-0.218605401654
ACH-000228,0.00191316476766
ACH-000231,0.0726171677997
ACH-000232,-0.0187737552606
ACH-000233,0.0011329531632
ACH-000234,0.0212549237285
ACH-000235,-0.0278384502849
ACH-000237,0.0831602059956
ACH-000238,-0.0217223507306
ACH-000243,0.053197949509500006
ACH-000244,-0.467641469396
ACH-000246,0.033933772334500005
ACH-000248,-0.057823439854499996
ACH-000250,-0.0515365363007
ACH-000251,0.23586030165199998
ACH-000253,-0.0755156463465
ACH-000255,-0.0740921298527
ACH-000256,-0.19294323615400003
ACH-000257,-0.0814117902143
ACH-000258,-0.010864996561799999
ACH-000259,8.945461074500001e-05
ACH-000260,0.0615804203713
ACH-000261,0.054377021416100006
ACH-000262,-0.024577537864
ACH-000263,-0.0750034355177
ACH-000264,0.11739210999600001
ACH-000265,0.0400743455291
ACH-000266,0.030021058311099996
ACH-000272,0.0351649536374
ACH-000273,0.0911967933882
ACH-000274,0.0
ACH-000277,0.101128034245
ACH-000278,0.105295215018
ACH-000279,0.0108896780887
ACH-000280,0.0484209593932
ACH-000281,-0.029877996701099998
ACH-000288,-0.108231515338
ACH-000291,-0.13942531097000002
ACH-000293,0.0480920013357
ACH-000294,0.151344367385
ACH-000295,0.0979682187939
ACH-000296,-0.0515832052226
ACH-000302,0.0401884791997
ACH-000304,0.0796841240575
ACH-000307,0.019564336024099998
ACH-000308,0.0831103226843
ACH-000310,-0.0019282507886300001
ACH-000311,0.226520346787
ACH-000312,0.040722588639999995
ACH-000315,0.0161842162123
ACH-000316,-0.0550901136768
ACH-000317,-0.0761714431288
ACH-000318,-0.0322503569256
ACH-000319,-0.0719032011268
ACH-000320,-0.06883144995
ACH-000322,0.19048729338
ACH-000323,-0.055923184167400004
ACH-000324,-0.0671932978432
ACH-000329,0.048171377680599994
ACH-000330,-0.00753081296478
ACH-000331,0.028948692989999997
ACH-000332,-0.00362816387673
ACH-000334,0.270857404346
ACH-000335,0.0663027579849
ACH-000336,0.0830621839247
ACH-000337,-0.236929399752
ACH-000339,0.0532681476468
ACH-000341,-0.12099975729399999
