,MCM9 (254394)
ACH-000004,-0.37716666880099997
ACH-000007,-0.155455783696
ACH-000009,-0.141015677793
ACH-000011,-0.242924226609
ACH-000012,0.009067839485000001
ACH-000013,0.08994528585439998
ACH-000014,-0.289568076846
ACH-000015,-0.0172067477751
ACH-000017,-0.0338984564699
ACH-000018,0.0501028993824
ACH-000019,-0.334582281616
ACH-000021,-0.267348339333
ACH-000022,-0.165050637764
ACH-000025,-0.0345911048874
ACH-000028,-0.09174925186489999
ACH-000030,-0.185383899724
ACH-000035,-0.04003058242969999
ACH-000036,-0.122095230004
ACH-000037,-0.32312767374699997
ACH-000039,-0.140403509307
ACH-000040,-0.134735778596
ACH-000041,-0.0277908845752
ACH-000042,-0.0257691121442
ACH-000045,-0.09636759147230001
ACH-000047,-0.491431510089
ACH-000052,-0.322251803256
ACH-000053,-0.148925692998
ACH-000054,-0.114652893981
ACH-000055,-0.26468489418
ACH-000060,-0.103141636337
ACH-000067,-0.18708547603700001
ACH-000070,-0.206307202359
ACH-000075,-0.21353739737500002
ACH-000078,-0.126543699901
ACH-000082,-0.228178836063
ACH-000085,0.019086365518099998
ACH-000086,-0.111883400357
ACH-000087,-0.45566335617299997
ACH-000092,-0.18083245808899998
ACH-000095,-0.0642195928382
ACH-000097,-0.267040790624
ACH-000098,-0.10560996920700001
ACH-000099,-0.12177856048499999
ACH-000108,-0.0522446507752
ACH-000113,-0.26749188320399997
ACH-000115,-0.00156162361395
ACH-000116,-0.286538968859
ACH-000118,-0.281918402617
ACH-000120,-0.135551780114
ACH-000123,-0.12345670373400001
ACH-000127,-0.02059172916
ACH-000128,-0.184020611882
ACH-000132,-0.39269252336599997
ACH-000133,-0.028244935145799996
ACH-000137,-0.08937155148260001
ACH-000138,-0.07735156683660001
ACH-000142,-0.09495808342569999
ACH-000143,-0.11607433380799999
ACH-000146,0.00886268269572
ACH-000148,-0.17129261918699998
ACH-000150,-0.175097288739
ACH-000152,0.00437999174465
ACH-000153,-0.18198978757599998
ACH-000159,-0.0204702399005
ACH-000160,-0.0342462418939
ACH-000163,-0.130916216298
ACH-000167,-0.46389035471699996
ACH-000168,-0.07133193851939999
ACH-000169,-0.12989848209000002
ACH-000178,-0.135642940066
ACH-000182,0.0177143366133
ACH-000183,0.00249076332851
ACH-000188,-0.147603668682
ACH-000189,-0.263101890524
ACH-000190,0.0064430219973500005
ACH-000198,-0.0471881182379
ACH-000204,-0.337370224423
ACH-000206,0.0450279276896
ACH-000207,-0.184345063417
ACH-000211,-0.15992528372099998
ACH-000215,-0.103667335298
ACH-000221,-0.33891419513899995
ACH-000222,0.09253637087480002
ACH-000223,-0.348646030304
ACH-000226,-0.050950029276300005
ACH-000227,-0.158016291527
ACH-000228,-0.507701551892
ACH-000231,-0.115404985251
ACH-000232,-0.371856308208
ACH-000233,-0.319234130897
ACH-000234,-0.023886760194
ACH-000235,-0.05362293112380001
ACH-000237,-0.264339118484
ACH-000238,-0.142732656141
ACH-000243,-0.0214634524744
ACH-000244,-0.142719612542
ACH-000246,-0.125151516851
ACH-000248,-0.0326954748549
ACH-000250,-0.015437744024200001
ACH-000251,0.217554144901
ACH-000253,-0.0313364389342
ACH-000255,-0.190630228586
ACH-000256,-0.00011110432535600001
ACH-000257,-0.259454385188
ACH-000258,-0.135435922506
ACH-000259,-0.14871080191
ACH-000260,-0.037581239588800004
ACH-000261,-0.227237741162
ACH-000262,-0.19889697849100002
ACH-000263,-0.318071263427
ACH-000264,-0.196344155973
ACH-000265,-0.0772414547985
ACH-000266,-0.045839421835699994
ACH-000272,-0.125918174574
ACH-000273,-0.317050913946
ACH-000274,-0.180643254995
ACH-000277,0.134967705148
ACH-000278,-0.14762180152499998
ACH-000279,-0.127871505506
ACH-000280,-0.0761411768935
ACH-000281,0.15735329892799998
ACH-000288,-0.11010546251700001
ACH-000291,0.057966566743
ACH-000293,-0.18997862144699998
ACH-000294,-0.011788980341799999
ACH-000295,-0.14821176941400002
ACH-000296,-0.20174982704100003
ACH-000302,-0.107309199126
ACH-000304,-0.163512173575
ACH-000307,-0.056231247532400004
ACH-000308,-0.108714814264
ACH-000310,0.0367358307934
ACH-000311,-0.0149947800845
ACH-000312,0.0336482950016
ACH-000315,0.0661697355375
ACH-000316,-0.0578650676122
ACH-000317,-0.31181729250100004
ACH-000318,-0.019172934220200003
ACH-000319,-0.271421100935
ACH-000320,0.05379211823940001
ACH-000322,-0.0527225921858
ACH-000323,-0.0776563486988
ACH-000324,-0.152960992099
ACH-000329,-0.0748430526882
ACH-000330,0.135518956016
ACH-000331,0.0466922593562
ACH-000332,0.094067037199
ACH-000334,-0.28514649655200003
ACH-000335,-0.204351714549
ACH-000336,-0.286422280193
ACH-000337,0.060578325821699995
ACH-000339,-0.206807154653
ACH-000341,-0.214716007358
ACH-000348,-0.206389779005
ACH-000350,-0.256371440211
ACH-000352,-0.00648904804305
ACH-000356,0.21998040671900002
ACH-000361,-0.43487132868999995
ACH-000362,-0.109227660339
ACH-000363,-0.124819363478
ACH-000364,-0.250826685303
ACH-000365,0.0768030712183
ACH-000366,-0.061321190441699994
ACH-000368,-0.06917449139580001
ACH-000374,-0.274841800557
ACH-000375,-0.275703970117
ACH-000376,-0.209189264408
ACH-000381,-0.038601216027800006
ACH-000383,-0.143764600461
ACH-000387,-0.182451335503
ACH-000389,-0.117710758728
ACH-000390,-0.03864763822469999
ACH-000393,-0.054769809837800006
ACH-000395,0.0775785869096
ACH-000397,-0.282527347968
ACH-000401,-0.1660533183
ACH-000402,0.304933790163
ACH-000403,-0.128546619425
ACH-000404,-0.028746196442
ACH-000406,0.013685426035500001
ACH-000407,-0.235926639312
ACH-000408,-0.175320784547
ACH-000410,-0.37313144979400004
ACH-000411,0.132305692801
ACH-000414,-0.11907052734099999
ACH-000415,-0.16906143820900002
ACH-000416,-0.126650191506
ACH-000420,-0.222357083474
ACH-000421,-0.158924906998
ACH-000424,-0.164596463117
ACH-000425,-0.115724239181
ACH-000426,-0.250441794405
ACH-000427,-0.182702232661
ACH-000433,-0.132990454689
ACH-000436,-0.560436667889
ACH-000444,-0.19965184544300002
ACH-000445,-0.181146762922
ACH-000448,-0.043638551609899996
ACH-000450,-0.0837448463204
ACH-000452,-0.0903021092047
ACH-000454,0.194431598702
ACH-000458,0.00157091581527
ACH-000459,-0.0716615848472
ACH-000460,-0.0705870269357
ACH-000461,-0.00836918301779
ACH-000463,-0.13102924067500002
ACH-000464,-0.2639831414
ACH-000466,0.119382300944
ACH-000467,-0.145297308879
ACH-000468,-0.146076759309
ACH-000469,-0.111552849335
ACH-000470,-0.31287149576699996
ACH-000471,-0.10509103685900001
ACH-000472,-0.0667203267749
ACH-000473,-0.0702457646155
ACH-000475,-0.0455120981314
ACH-000476,-0.06992861780019999
ACH-000477,-0.09769957464939999
ACH-000480,-0.262760459604
ACH-000481,-0.0560827033549
ACH-000483,-0.144242482665
ACH-000484,-0.054215682337499994
ACH-000485,0.056483980910300005
ACH-000486,-0.114336620428
ACH-000487,-0.26855857658599996
ACH-000488,0.026585431678
ACH-000490,-0.13649128997
ACH-000491,-0.277380628711
ACH-000495,-0.171589077456
ACH-000496,-0.130280883316
ACH-000499,-0.0864936637165
ACH-000500,-0.46018911294299997
ACH-000502,-0.021138069572400005
ACH-000503,-0.107796428198
ACH-000505,-0.15229264491699998
ACH-000507,-0.147699424038
ACH-000510,-0.00406242352743
ACH-000511,-0.11218452103599999
ACH-000512,-0.250285950794
ACH-000516,-0.0931091402896
ACH-000517,-0.22476738395999998
ACH-000518,-0.234905246465
ACH-000520,-0.251264388977
ACH-000521,0.0792572755436
ACH-000522,-0.28990216549000003
ACH-000524,-0.000286609709384
ACH-000527,-0.118762747269
ACH-000528,-0.209974648336
ACH-000537,-0.173718077191
ACH-000541,-0.191661715896
ACH-000542,-0.132116637478
ACH-000544,-0.225030317886
ACH-000545,-0.0870006668076
ACH-000547,-0.10137370701099999
ACH-000548,-0.10967128132899999
ACH-000549,-0.245030813307
ACH-000550,-0.224173417886
ACH-000552,0.06322346234899999
ACH-000556,-0.0237692228317
ACH-000557,-0.043041177650499994
ACH-000570,-0.161960277022
ACH-000571,-0.0394376454745
ACH-000573,-0.156014882256
ACH-000576,-0.0013677452447100002
ACH-000580,-0.155708339574
ACH-000584,-0.252375765115
ACH-000585,-0.0969838406126
ACH-000588,-0.12146897580600001
ACH-000589,-0.011350647112499999
ACH-000591,-0.10643414193600001
ACH-000593,-0.0178464957688
ACH-000600,0.155448029107
ACH-000601,-0.00498511911211
ACH-000604,0.101745475614
ACH-000605,-0.030031176372700003
