,RBKS (64080)
ACH-000950,-0.011437564992500001
ACH-000953,0.039936349583
ACH-000957,0.0519783697903
ACH-000958,0.102949392994
ACH-000960,0.0339926138522
ACH-000963,-0.0994861973305
ACH-000968,-0.032507327080599994
ACH-000969,0.030830217881200002
ACH-000973,-0.171405349074
ACH-000974,0.00818789571819
ACH-000975,-0.09531780324969999
ACH-000976,0.0120974308106
ACH-000978,-0.38208545761999996
ACH-000980,-0.12005886076
ACH-000984,-0.0655623512398
ACH-000986,-0.08650819279680001
ACH-000988,-0.111309700278
ACH-000993,0.17498070372400001
ACH-000994,-0.39822324215099997
ACH-000996,-0.106632789893
ACH-001001,-0.025428177073499997
ACH-001020,-0.130224166108
ACH-001028,0.00909471323822
ACH-001031,0.166659005193
ACH-001038,-0.114554992386
ACH-001048,0.0882357306603
ACH-001050,0.034956133200599995
ACH-001053,0.139944228278
ACH-001054,-0.050338247225699996
ACH-001061,-0.09978405259610001
ACH-001067,-0.005732090075
ACH-001075,0.017607228821
ACH-001096,0.08662808569039998
ACH-001128,0.23917032775199998
ACH-001134,-0.062201077913300006
ACH-001151,0.0741712565458
ACH-001163,0.00632098134126
ACH-001164,0.145632297104
ACH-001173,-0.034176540473000006
ACH-001183,0.0213880255858
ACH-001184,0.034659163067300006
ACH-001190,-0.0053175309011300005
ACH-001192,-0.0595907573989
ACH-001193,-0.039678406899699994
ACH-001196,0.012004650034199999
ACH-001197,-0.09814106057600001
ACH-001205,0.024554169873200003
ACH-001211,0.016438089561100003
ACH-001212,-0.18098341567
ACH-001228,-0.0514556429088
ACH-001232,-0.030877866554799998
ACH-001239,0.0383992599306
ACH-001274,0.206269232231
ACH-001275,0.0280140637578
ACH-001277,0.116248968768
ACH-001278,-0.012065761576399998
ACH-001280,0.19034204415800002
ACH-001283,-0.135386288564
ACH-001289,-0.07812539839039999
ACH-001295,0.0308768887513
ACH-001300,0.0877669318942
ACH-001301,-0.025677930850999998
ACH-001302,0.112536216223
ACH-001303,-0.0371855331688
ACH-001306,0.0008336771465789999
ACH-001318,0.032569848129599996
ACH-001322,-0.12320188677999999
ACH-001328,-0.0758355512028
ACH-001332,-0.0974996109863
ACH-001333,0.18818893983100002
ACH-001336,0.0439346276757
ACH-001340,-0.08915437154349999
ACH-001346,-0.059530380665100004
ACH-001353,0.00777698477167
ACH-001354,-0.083666844867
ACH-001367,0.182398800231
ACH-001368,0.0520000429825
ACH-001374,-0.022545484021900004
ACH-001375,0.109084478806
ACH-001377,-0.13212002399800002
ACH-001380,-0.0248308404397
ACH-001391,-0.209224364344
ACH-001407,-0.17504525185699998
ACH-001408,-0.167422337393
ACH-001413,0.29439735633499997
ACH-001430,0.274716828222
ACH-001431,0.018079076138
ACH-001450,-0.0338035139702
ACH-001496,-0.0902295221229
ACH-001500,0.0807218260458
ACH-001521,0.15853503592
ACH-001523,-0.162364976134
ACH-001532,-0.0695355531362
ACH-001536,0.0869187900554
ACH-001550,-0.022706990627900003
ACH-001552,-0.113217079908
ACH-001554,-0.09875990291239999
ACH-001645,-0.140692375473
ACH-001654,-0.049581704749
ACH-001715,-0.129231895726
ACH-001735,-0.0865554042565
ACH-001736,-0.187703105364
ACH-001737,0.0494033339589
ACH-001740,-0.0261181982501
ACH-001745,-0.137000270502
ACH-001750,-0.0768611468772
ACH-001765,-0.0983270992928
ACH-001956,0.0240518313806
ACH-001957,0.137681022899
