,TUBGCP5 (114791)
ACH-000004,-1.08077652823
ACH-000007,-1.31929656391
ACH-000009,-1.16593584381
ACH-000011,-1.0804385099200002
ACH-000012,-1.11178631089
ACH-000013,-1.11957269175
ACH-000014,-1.22695631756
ACH-000015,-1.0850723498000001
ACH-000017,-0.979298534219
ACH-000018,-0.977938879446
ACH-000019,-0.779060615731
ACH-000021,-1.3335588491099999
ACH-000022,-1.39721875329
ACH-000025,-1.1742994714100001
ACH-000028,-1.0881745999299999
ACH-000030,-1.12356448057
ACH-000035,-1.21008445135
ACH-000036,-1.02637509802
ACH-000037,-1.21251300809
ACH-000039,-1.3479350461200001
ACH-000040,-1.29854928108
ACH-000041,-1.12588649575
ACH-000042,-1.05644671158
ACH-000045,-1.0263495008
ACH-000047,-1.1202184652
ACH-000052,-1.04637756719
ACH-000053,-1.09152342854
ACH-000054,-0.935521085227
ACH-000055,-0.876568436283
ACH-000060,-0.867548045945
ACH-000067,-1.1922891690100001
ACH-000070,-0.8971778017290001
ACH-000075,-0.929252506104
ACH-000078,-1.20204656542
ACH-000082,-1.0954265083399999
ACH-000085,-0.821301389077
ACH-000086,-0.974492726523
ACH-000087,-1.14646494025
ACH-000092,-0.7869865534980001
ACH-000095,-1.08019175993
ACH-000097,-1.07716609653
ACH-000098,-0.957757497915
ACH-000099,-0.9968991920620001
ACH-000108,-1.07429836293
ACH-000113,-1.08398431326
ACH-000115,-1.6302975296200002
ACH-000116,-1.06519125694
ACH-000118,-1.19361825875
ACH-000120,-1.23599882006
ACH-000123,-1.14902584332
ACH-000127,-1.04611395676
ACH-000128,-1.6754369091499999
ACH-000132,-1.01428712869
ACH-000133,-1.25311967973
ACH-000137,-1.3428716215600003
ACH-000138,-0.8985184447769999
ACH-000142,-0.882506750567
ACH-000143,-1.12960922965
ACH-000146,-0.666967733837
ACH-000148,-1.2859628247600001
ACH-000150,-0.8150265236040001
ACH-000152,-1.03603592291
ACH-000153,-1.73347587033
ACH-000159,-0.949505634752
ACH-000160,-1.5005729722299999
ACH-000163,-1.15385506599
ACH-000167,-1.04035526005
ACH-000168,-0.950092317093
ACH-000169,-1.1239522672799998
ACH-000178,-1.11720890405
