,CC2D2B (387707)
ACH-000222,-0.227098701064
ACH-000223,-0.15161202035000002
ACH-000226,-0.06877709949000001
ACH-000227,-0.0721576033571
ACH-000228,-0.18947111445999998
ACH-000231,-0.07147733574839998
ACH-000232,-0.054546502178100004
ACH-000233,-0.048382232638099994
ACH-000234,0.028486360581099997
ACH-000235,-0.138575920485
ACH-000237,-0.172336355186
ACH-000238,-0.052908798297899996
ACH-000243,-0.242303965816
ACH-000244,-0.0809793251992
ACH-000246,-0.103672355444
ACH-000248,-0.008855160331
ACH-000250,-0.0207384471664
ACH-000251,0.06510289716590001
ACH-000253,-0.230042892471
ACH-000255,-0.150071762689
ACH-000256,-0.0274884006847
ACH-000257,-0.076105422726
ACH-000258,0.166002921453
ACH-000259,-0.142828679402
ACH-000260,-0.106797839579
ACH-000261,-0.0693468635669
ACH-000262,0.06420060490190001
ACH-000263,0.513895796276
ACH-000264,-0.157154494349
ACH-000265,-0.253857954895
ACH-000266,-0.08311025793349999
ACH-000272,-0.118664373121
ACH-000273,0.0308372303698
ACH-000274,-0.061642873792399994
ACH-000277,-0.06433436102830001
ACH-000278,-0.0918476052566
ACH-000279,0.0890408014086
ACH-000280,0.0416932102151
ACH-000281,-0.44772340417499995
ACH-000288,-0.156769947518
ACH-000291,-0.0149800358849
ACH-000293,0.10856930476900001
ACH-000294,-0.081826685696
ACH-000295,-0.10199462603399999
ACH-000296,0.156969658366
ACH-000302,-0.0248433611229
ACH-000304,-0.172296550663
ACH-000307,-0.0659512882154
ACH-000308,-0.11579996974500001
ACH-000310,0.0220412066775
ACH-000311,-0.45390232235
ACH-000312,-0.128067006683
ACH-000315,-0.008169620367359999
ACH-000316,-0.076482476333
ACH-000317,-0.324995323514
ACH-000318,-0.10826937748099999
ACH-000319,0.010536115141399998
ACH-000320,-0.5014367073529999
ACH-000322,0.034825428147300004
ACH-000323,-0.0629881863566
ACH-000324,-0.163763587028
ACH-000329,-0.0719556384712
ACH-000330,-0.11110128354399999
ACH-000331,-0.130400067764
ACH-000332,-0.172045310887
ACH-000334,-0.29220089767900004
ACH-000335,-0.0485301954185
ACH-000336,0.202551031936
ACH-000337,-0.20856316195099997
ACH-000339,0.00195441589226
ACH-000341,-0.036686677975800004
ACH-000348,-0.00876200046724
ACH-000350,-0.220497655551
ACH-000352,-0.099225311065
ACH-000356,-0.10631858768100001
ACH-000361,-0.0482599791344
ACH-000362,-0.00769336656056
ACH-000363,-0.042575721231699996
ACH-000364,0.0410010484532
ACH-000365,-0.029763795041799997
ACH-000366,-0.0632573912345
ACH-000368,-0.186682567093
ACH-000374,-0.109038859648
ACH-000375,-0.149105474638
ACH-000376,-0.152810751153
ACH-000381,-0.167128288155
ACH-000383,-0.147306391599
ACH-000387,-0.206506838945
ACH-000389,-0.00947902743244
ACH-000390,-0.09787844854779999
ACH-000393,-0.0645547121317
ACH-000395,0.0167921037656
ACH-000397,-0.121111579218
ACH-000401,-0.129947471163
ACH-000402,0.0371787173388
ACH-000403,-0.0845446610456
ACH-000404,0.128682413478
ACH-000406,-0.0654982032388
ACH-000407,-0.214536711518
ACH-000408,-0.0999402928401
ACH-000410,0.17923869481
ACH-000411,0.0500251037916
ACH-000414,-0.193757052178
ACH-000415,-0.203550530089
ACH-000416,-0.054130575564400006
ACH-000420,-0.0758030483624
ACH-000421,0.014936745513599999
ACH-000424,-0.18952879605700002
ACH-000425,-0.156970451005
ACH-000426,-0.0864966121718
ACH-000427,-0.199627994383
ACH-000433,-0.453965561662
ACH-000436,-0.08537398618230001
ACH-000444,0.0727493485442
ACH-000445,-0.114797216562
ACH-000448,-0.04905993507669999
ACH-000450,0.139036602253
ACH-000452,-0.158720956272
ACH-000454,-0.054563909775900005
ACH-000458,0.0815455338345
ACH-000459,0.20334295855999998
ACH-000460,-0.05374070678719999
ACH-000461,0.0653858600123
ACH-000463,-0.053943657010699995
ACH-000464,-0.029236064312999997
ACH-000466,-0.0409484722723
ACH-000467,-0.0644004284653
ACH-000468,-0.0905746047879
ACH-000469,-0.22769897992
ACH-000470,-0.0446254356946
ACH-000471,-0.138783076238
ACH-000472,-0.0205594245505
ACH-000473,0.095099407147
ACH-000475,-0.0383307644656
ACH-000476,0.0234831151768
ACH-000477,0.0545021786116
ACH-000480,-0.231828586767
ACH-000481,-0.0849681426897
ACH-000483,0.0373302830328
ACH-000484,-0.0140835586353
ACH-000485,-0.10589667389
ACH-000486,-0.06736423855410001
ACH-000487,-0.17621737459399997
ACH-000488,0.036974872304
ACH-000490,-0.102245605613
ACH-000491,-0.09300575822809999
ACH-000495,-0.26607074625300003
ACH-000496,-0.351101300943
ACH-000499,-0.17243247428800001
ACH-000500,-0.081332522873
ACH-000502,-0.09092403037960001
ACH-000503,-0.207321801416
ACH-000505,-0.0604802935212
ACH-000507,-0.053916673715199995
ACH-000510,-0.014390752260900001
ACH-000511,0.054825097984300006
ACH-000512,-0.116346164692
ACH-000516,-0.0368494919206
ACH-000517,-0.0990233366697
ACH-000518,0.0284554271753
ACH-000520,0.0418768934676
ACH-000521,-0.22154241603100003
ACH-000522,0.00395355174395
ACH-000524,-0.0466817532833
ACH-000527,-0.194752005997
ACH-000528,-0.164392704473
ACH-000537,0.017277426567400004
ACH-000541,-0.122503193543
ACH-000542,0.037990917419300003
ACH-000544,-0.005112662440770001
ACH-000545,-0.0264900067142
ACH-000547,0.025069214464099997
ACH-000548,-0.19390054015799998
ACH-000549,-0.114520170675
ACH-000550,-0.0366015424555
ACH-000552,-0.0693060843497
ACH-000556,-0.16363878665999998
ACH-000557,-0.0842811818602
ACH-000570,-0.12220857624399999
ACH-000571,-0.1201626257
ACH-000573,-0.036638028947199995
ACH-000576,-0.25964791053
ACH-000580,-0.101835492096
ACH-000584,-0.101825369945
ACH-000585,-0.0433558191321
ACH-000588,0.118956527712
ACH-000589,-0.204336185824
ACH-000591,-0.09052284797059999
ACH-000593,0.044124674505900005
ACH-000600,-0.0574492236484
ACH-000601,-0.051907562636099996
ACH-000604,0.25417955353300004
ACH-000605,-0.209593726815
ACH-000606,-0.171348417348
ACH-000608,0.07360859239010001
ACH-000614,-0.0100322737476
ACH-000616,-0.216483116428
ACH-000618,-0.116419658596
ACH-000619,-0.0288227764072
ACH-000620,-0.17193179854200002
ACH-000621,-0.0805032801278
ACH-000622,-0.112087116481
ACH-000623,-0.158881706174
ACH-000624,-0.052505661040699994
ACH-000627,-0.11764854696799999
ACH-000630,-0.09672711145940001
ACH-000632,0.015448286854299999
ACH-000633,-0.135268641858
ACH-000637,-0.07760227482000001
ACH-000638,-0.23305755745099999
ACH-000646,-0.036639612138199995
ACH-000647,-0.121425305252
ACH-000648,-0.179576512982
ACH-000649,-0.16299181460599999
ACH-000651,-0.177940942799
ACH-000652,0.0897591067612
ACH-000653,-0.109660139197
ACH-000657,-0.0979801977846
ACH-000658,0.107222729781
ACH-000661,-0.184626055165
ACH-000662,-0.562230506546
ACH-000663,-0.23357549723999999
ACH-000665,-0.117054345585
ACH-000671,-0.299990931188
ACH-000673,-0.12490226427899999
ACH-000676,-0.148195044988
ACH-000677,-0.24134004731
ACH-000681,-0.102176501065
ACH-000682,-0.0358796746443
ACH-000683,-0.00410596699904
ACH-000684,-0.293789769537
ACH-000688,0.0948267975478
ACH-000693,-0.08421182052000001
ACH-000694,-0.08959810421289999
ACH-000695,0.06259017497569999
ACH-000696,0.00460171014829
ACH-000697,-0.0529417286831
ACH-000699,-0.07364565345089999
ACH-000701,0.24569105456
ACH-000706,0.07118746350060001
ACH-000711,-0.027625203666300002
ACH-000713,0.0280390581149
ACH-000714,-0.168474016877
ACH-000718,-0.0969011736026
ACH-000720,-0.00312673832221
ACH-000721,-0.120798435151
ACH-000724,0.016747948587400002
ACH-000725,-0.012051306903799998
ACH-000732,0.12433182376700001
ACH-000734,-0.00793859834429
ACH-000735,-0.0970859245729
ACH-000736,0.0386755942122
ACH-000738,-0.295713652853
ACH-000746,0.031419223113500004
ACH-000747,-0.266001278119
ACH-000748,-0.12081041041200001
ACH-000753,-0.033212748417400004
ACH-000756,0.125369545691
ACH-000757,-0.259966753287
ACH-000758,-0.20970655947900002
ACH-000760,0.115297881665
ACH-000763,-0.080358916591
ACH-000764,-0.0502830779957
ACH-000765,0.00173874878092
ACH-000766,-0.16735601701400002
ACH-000767,-0.0895509236038
ACH-000768,0.0176980841891
ACH-000769,-0.182174312309
ACH-000770,0.008544418680770001
ACH-000771,-0.07165783419130001
ACH-000773,-0.25905705448000005
ACH-000776,0.00363328860966
ACH-000777,-0.0882386600249
ACH-000778,-0.09594974981360002
ACH-000781,-0.059372045192999996
ACH-000782,-0.042206421025
ACH-000783,-0.077613716437
ACH-000784,-0.0986986552519
ACH-000785,-0.0929544119332
ACH-000787,-0.0433866897298
ACH-000788,-0.0573670516697
ACH-000791,-0.19083930976
ACH-000792,-0.09735385830530001
ACH-000794,-0.142474977718
ACH-000796,-0.0264515706951
ACH-000799,-0.28950438606999995
ACH-000800,-0.0897566247267
ACH-000802,-0.034518385249699995
ACH-000804,-0.0735698379654
ACH-000805,-0.13549178568700002
ACH-000809,-0.08184257341199999
ACH-000810,-0.275609128297
ACH-000811,-0.110272540342
ACH-000817,-0.10093191086799999
ACH-000819,-0.12383315829399999
ACH-000820,-0.016615829092
ACH-000821,0.148959445838
ACH-000822,-0.0782037188258
ACH-000823,-0.042491271963599996
ACH-000824,-0.061613870614999997
ACH-000827,-0.107725008567
ACH-000829,-0.126129280957
ACH-000831,-0.147090317646
ACH-000832,0.030997157206200002
ACH-000833,0.092270803319
ACH-000834,0.0751430296822
ACH-000835,-0.027230784688599997
ACH-000836,-0.0343752243527
ACH-000837,-0.0925233422491
ACH-000838,-0.00487023504772
ACH-000839,-0.0748262220819
ACH-000840,-0.05686521916230001
ACH-000841,-0.36916175851800004
ACH-000843,-0.0318864792778
ACH-000846,-0.116103753749
ACH-000847,-0.312740732667
ACH-000848,-0.11136210426
ACH-000849,-0.187713607654
ACH-000851,-0.0179031215344
ACH-000855,-0.19834470699200002
ACH-000856,-0.162594676222
ACH-000858,-0.171280796027
ACH-000859,-0.138946450655
ACH-000861,-0.296986894608
ACH-000862,-0.13483926785599998
ACH-000865,-0.0814684706815
ACH-000866,-0.113098796714
ACH-000867,0.015127403930799999
ACH-000869,-0.114556130462
ACH-000872,-0.0169639374835
ACH-000873,-0.0018127067198699998
ACH-000876,-0.128346372565
ACH-000878,-0.0825751807153
ACH-000880,0.0210701406404
ACH-000881,-0.027274812213699998
ACH-000882,0.118845069899
ACH-000884,0.093941395079
ACH-000885,-0.056558512455500004
ACH-000887,-0.0299967282438
ACH-000888,-0.014821245192100001
ACH-000889,-0.026681161927200003
ACH-000890,0.0184819224122
ACH-000896,-0.164291571437
ACH-000898,0.194601462157
ACH-000900,-0.027209119161999997
ACH-000901,-0.100046293664
ACH-000905,-0.0453498712182
ACH-000906,-0.018408864060299998
ACH-000907,0.0329385238962
ACH-000910,-0.0639702891649
ACH-000911,-0.140651315697
ACH-000912,0.0193891771542
ACH-000913,-0.049428965475500006
ACH-000915,-0.186859644683
ACH-000916,-0.21873691183400001
ACH-000917,-0.160230981236
ACH-000921,-0.030222827115000003
ACH-000924,-0.21332154906
ACH-000926,-0.0758721005714
ACH-000928,-0.16276682276499999
ACH-000929,0.0366141743001
ACH-000932,-0.116974452994
ACH-000935,0.0545766639597
ACH-000936,-0.0686834640193
ACH-000937,0.0112516203621
ACH-000938,0.10597002785
ACH-000939,-0.107905624178
ACH-000941,-0.0881482487667
ACH-000943,-0.019286679119299998
ACH-000946,0.0253600510898
ACH-000947,-0.151464497284
ACH-000948,0.0105537151963
ACH-000950,-0.0358321525439
ACH-000953,-0.0383212678995
ACH-000957,-0.216338416993
ACH-000958,-0.051179911820400006
ACH-000960,0.0126516531015
ACH-000963,-0.32886390658799997
ACH-000968,-0.132038865859
ACH-000969,-0.24490228322299998
ACH-000973,-0.14788529363
ACH-000974,-0.192086805764
ACH-000975,-0.291863217671
ACH-000976,-0.110666155044
ACH-000978,-0.311383818763
ACH-000980,-0.0782950916946
ACH-000984,-0.0992211238888
ACH-000986,-0.11934439856899999
ACH-000988,-0.17770580441
ACH-000993,0.169159752077
ACH-000994,-0.09272119000939999
ACH-000996,-0.0256532606107
ACH-001001,-0.0630216669991
ACH-001020,0.138494478685
ACH-001028,-0.155512741995
ACH-001031,-0.126789026459
ACH-001038,-0.06729998361469999
ACH-001048,0.040883482053400005
ACH-001050,0.0295972045652
ACH-001053,0.0022056320012
ACH-001054,-0.0987170079171
ACH-001061,-0.07713229806810001
ACH-001067,-0.170858306223
ACH-001075,0.20166043635000003
ACH-001096,0.107183575985
ACH-001128,-0.23494441874000002
ACH-001134,-0.0510650640794
ACH-001151,-0.0918255821666
ACH-001163,-0.251469599223
ACH-001164,0.24899149478399998
ACH-001173,0.0150988617477
ACH-001183,-0.0317213658336
ACH-001184,-0.23059610695
ACH-001190,0.13687226237400002
ACH-001192,-0.114128875313
ACH-001193,0.0321077256638
ACH-001196,-0.239980394472
ACH-001197,-0.14208102630799999
ACH-001205,-0.077313686299
ACH-001211,-0.161769012094
ACH-001212,0.101184223288
ACH-001228,-0.0177713844487
ACH-001232,-0.20338744619399998
ACH-001239,-0.040700728144099994
ACH-001274,-9.1560345395e-05
ACH-001275,-0.179779889291
ACH-001277,-0.053676716750600005
ACH-001278,-0.00870791726867
ACH-001280,-0.028399159737
ACH-001283,-0.0688583987824
ACH-001289,-0.0689981164976
ACH-001295,-0.0290455816711
ACH-001300,0.00847511004832
ACH-001301,-0.0565318271442
ACH-001302,-0.046356192278199995
ACH-001303,-0.102376071663
ACH-001306,0.0230850847516
ACH-001318,0.0309090174702
ACH-001322,0.239745771014
ACH-001328,-0.026227064188200002
ACH-001332,-0.272990102226
ACH-001333,-0.0500462046956
ACH-001336,0.0258058978284
ACH-001340,-0.10669639507999999
ACH-001346,-0.08659245656600001
ACH-001353,-0.0009348071905050001
ACH-001354,0.152938582007
ACH-001367,-0.157454337454
ACH-001368,-0.0252325576669
ACH-001374,-0.17272650643399998
ACH-001375,0.0583711467181
ACH-001377,-0.149381818278
ACH-001380,0.036645932724
ACH-001391,0.20779472791200002
ACH-001407,-0.0134325200227
ACH-001408,-0.07721269376369999
ACH-001413,-0.282639139481
ACH-001430,-0.317270450077
ACH-001431,-0.254284330332
ACH-001450,-0.12237607750499999
ACH-001496,-0.011925054981
ACH-001500,-0.052379832835699996
ACH-001521,-0.182775126378
ACH-001523,0.00529483916537
ACH-001532,-0.21326585360800002
ACH-001536,-0.11385183295
ACH-001550,-0.0454540382474
ACH-001552,-0.00182337057049
ACH-001554,-0.07967741447110001
ACH-001645,0.08394432967160001
ACH-001654,-0.0960947419452
ACH-001715,-0.0687771289931
ACH-001735,-0.0307378450028
ACH-001736,0.05566894635030001
ACH-001737,-0.115527604701
ACH-001740,0.0711648175319
ACH-001745,-0.116779452811
ACH-001750,0.0443236420653
ACH-001765,-0.0330749060359
ACH-001956,-0.08382148081980001
ACH-001957,-0.0827963361291
