,MIB2 (142678)
ACH-000233,-0.23862924717599998
ACH-000234,-0.259581810021
ACH-000235,-0.109930017692
ACH-000237,-0.235036176939
ACH-000238,-0.283937169424
ACH-000243,0.0736188887576
ACH-000244,-0.189294586454
ACH-000246,-0.210682450036
ACH-000248,-0.059780981694800006
ACH-000250,-0.22427820017900002
ACH-000251,0.236295697757
ACH-000253,-0.0613960679105
ACH-000255,-0.09684451284779999
ACH-000256,-0.197275401478
ACH-000257,-0.583417514171
ACH-000258,0.13096684238
ACH-000259,-0.200815943039
ACH-000260,-0.206944245707
ACH-000261,-0.108232069151
ACH-000262,-0.276354477996
ACH-000263,-0.291638865671
ACH-000264,-0.284002403681
ACH-000265,-0.0805213130691
ACH-000266,-0.15513094963500001
ACH-000272,-0.120053192803
ACH-000273,-0.0142498985759
ACH-000274,-0.061107046026800005
ACH-000277,-0.209912154729
ACH-000278,0.027519635132499998
ACH-000279,-0.214113243899
ACH-000280,-0.25136272317200004
ACH-000281,-0.158999448881
ACH-000288,-0.39251381654
ACH-000291,-0.14596788544199998
ACH-000293,-0.26860916891
ACH-000294,0.00461533992273
ACH-000295,0.0183341015295
ACH-000296,-0.134891309388
ACH-000302,-0.08763872593319999
ACH-000304,0.0697015725071
ACH-000307,-0.149871090665
ACH-000308,-0.09753444725860001
ACH-000310,-0.0786370862816
ACH-000311,-0.0536404723164
ACH-000312,-0.13592378681
ACH-000315,-0.46471054305799997
ACH-000316,-0.0712541812026
ACH-000317,0.016548672700200003
ACH-000318,-0.15982320456399998
ACH-000319,-0.17684692988899997
ACH-000320,-0.199516905593
ACH-000322,-0.250733361406
ACH-000323,-0.173315067592
ACH-000324,-0.135455618782
ACH-000329,-0.463436371734
ACH-000330,-0.16882572742600002
ACH-000331,-0.15062248375999998
ACH-000332,-0.0544668002721
ACH-000334,-0.204291325552
ACH-000335,0.11912553532400001
ACH-000336,0.0205402645812
ACH-000337,-0.464018757822
ACH-000339,-0.129261067368
ACH-000341,-0.005911873029
ACH-000348,-0.18917602517499998
ACH-000350,-0.032144744382599996
ACH-000352,-0.148878351457
ACH-000356,0.133842160125
ACH-000361,-0.0223031686999
ACH-000362,-0.0911010206216
ACH-000363,-0.265878654575
ACH-000364,-0.289283473442
ACH-000365,-0.197735553831
ACH-000366,0.00794227435834
ACH-000368,-0.301993209993
ACH-000374,-0.0721065753987
ACH-000375,-0.014917818312699999
ACH-000376,-0.0724254536895
ACH-000381,-0.0263232512682
ACH-000383,-0.10849606893100001
ACH-000387,-0.139443223833
ACH-000389,-0.529734803452
ACH-000390,-0.06532861659
ACH-000393,-0.306758549261
ACH-000395,-0.31613398151
ACH-000397,-0.0625624822729
ACH-000401,-0.384874004078
ACH-000402,-0.0999516347425
ACH-000403,-0.0915442177422
ACH-000404,-0.10480523170700001
ACH-000406,-0.0888887509144
ACH-000407,-0.26785443132
ACH-000408,-0.075835481343
ACH-000410,0.038252975498900006
ACH-000411,-0.242255598114
ACH-000414,-0.0471764331075
ACH-000415,0.066648274865
ACH-000416,-0.1255702688
ACH-000420,-0.157559879801
ACH-000421,-0.117581005638
ACH-000424,-0.250935103029
ACH-000425,-0.106443133489
ACH-000426,0.0420341866856
ACH-000427,-0.18181790679600002
ACH-000433,-0.437722205775
ACH-000436,-0.069530911579
ACH-000444,-0.201031864428
ACH-000445,-0.12349254527
ACH-000448,-0.099147322396
ACH-000450,-0.164398627611
ACH-000452,-0.131153566918
ACH-000454,-0.17955793202599998
ACH-000458,-0.169454582175
ACH-000459,-0.0902122086
ACH-000460,-0.14002991740999998
ACH-000461,-0.281579440581
ACH-000463,-0.007326267085739999
ACH-000464,-0.138356613266
ACH-000466,-0.350870763222
ACH-000467,-0.264954841127
ACH-000468,0.0330292015833
ACH-000469,-0.30031677969
ACH-000470,0.06766702265340001
ACH-000471,-0.183806131725
ACH-000472,-0.05300118666130001
ACH-000473,-0.05229368220030001
ACH-000475,-0.14889366640499999
ACH-000476,-0.126789393904
ACH-000477,-0.287339329097
ACH-000480,-0.22946376829999998
ACH-000481,-0.0810705607747
ACH-000483,-0.150406997217
ACH-000484,-0.12716648280600001
ACH-000485,-0.11632886464400001
ACH-000486,-0.11654334709200001
ACH-000487,-0.254416728405
ACH-000488,-0.165104110684
ACH-000490,0.0177542270411
ACH-000491,0.051670000514900005
ACH-000495,-0.060585677899900006
ACH-000496,-0.00145638637942
ACH-000499,0.00262252867624
ACH-000500,-0.19126569288400003
ACH-000502,-0.362609903004
ACH-000503,0.0356887575032
ACH-000505,-0.100413078558
ACH-000507,-0.0912100595727
ACH-000510,-0.34888280719400006
ACH-000511,-0.11059976154500001
ACH-000512,0.373414862272
ACH-000516,-0.0525435995917
ACH-000517,-0.260692898915
ACH-000518,-0.033944605389
ACH-000520,-0.249047347725
ACH-000521,-0.134235804643
ACH-000522,-0.06699528857800001
ACH-000524,-0.146279318876
ACH-000527,-0.09247200893819998
ACH-000528,0.000983343074372
ACH-000537,-0.00356588457676
ACH-000541,0.0119111733078
ACH-000542,-0.14478225269099998
ACH-000544,-0.00490495724025
ACH-000545,-0.23303356132599998
ACH-000547,-0.472788429702
ACH-000548,-0.0441184501579
ACH-000549,-0.10492713827099999
ACH-000550,-0.46059869003
ACH-000552,-0.23963477294500002
ACH-000556,-0.0297785566644
ACH-000557,-0.193453091525
ACH-000570,-0.043322872097
ACH-000571,-0.175883002033
ACH-000573,0.0440972978501
ACH-000576,0.011239001876299998
ACH-000580,-0.15356847214000002
ACH-000584,-0.036379733625699996
ACH-000585,-0.109353990853
ACH-000588,-0.133882343726
ACH-000589,0.010685607367
ACH-000591,-0.35802297923799997
ACH-000593,-0.027176255339799997
ACH-000600,-0.204441675952
ACH-000601,-0.121915754517
ACH-000604,0.22214923451699997
ACH-000605,0.0692836269048
ACH-000606,-0.07909812833810001
ACH-000608,-0.337048514685
ACH-000614,-0.157285134982
ACH-000616,-0.202384555398
ACH-000618,-0.0968375087029
ACH-000619,-0.09110840587680001
ACH-000620,-0.22689312339200002
ACH-000621,-0.27564712635
ACH-000622,-0.29974605857500003
ACH-000623,-0.304988853792
ACH-000624,-0.0297670511105
ACH-000627,-0.286879301603
ACH-000630,-0.07872507275839999
ACH-000632,-0.265733326397
ACH-000633,-0.297450826314
ACH-000637,0.0466617496202
ACH-000638,-0.0679596771167
ACH-000646,-0.242880135726
ACH-000647,0.015037968662
ACH-000648,-0.290362998007
ACH-000649,-0.218480746619
ACH-000651,0.000813678373837
ACH-000652,-0.41531968114600004
ACH-000653,-0.10897483804500001
ACH-000657,-0.17578760925
ACH-000658,-0.0817261708194
ACH-000661,-0.0798021335527
ACH-000662,0.0894435874986
ACH-000663,-0.228065574135
ACH-000665,-0.051161691427800006
ACH-000671,-0.190362404452
ACH-000673,-0.146643935079
ACH-000676,-0.00348964774118
ACH-000677,-0.0201525678778
ACH-000681,-0.11701069854
ACH-000682,-0.19636743095800002
ACH-000683,-0.223621873275
ACH-000684,-0.180496403627
ACH-000688,-0.430280739373
ACH-000693,-0.107478496973
ACH-000694,-0.147851952727
ACH-000695,-0.440058664423
ACH-000696,-0.219174429351
ACH-000697,-0.08441614566950001
ACH-000699,-0.145849080141
ACH-000701,-0.330162526478
ACH-000706,0.08944098159239999
ACH-000711,-0.090595385917
ACH-000713,-0.140324051787
ACH-000714,-0.08442863361330001
ACH-000718,-0.18294840563499998
ACH-000720,-0.0685115189434
ACH-000721,-0.07838483169
ACH-000724,0.05992910633140001
ACH-000725,-0.047115755833800003
ACH-000732,-0.281791291933
ACH-000734,-0.305146011324
ACH-000735,-0.255346364241
ACH-000736,-0.15190022547499998
ACH-000738,-0.207471753096
ACH-000746,0.13605215279000002
ACH-000747,-0.127230454661
ACH-000748,-0.269440906939
ACH-000753,-0.24528917798799998
ACH-000756,-0.294006712567
ACH-000757,-0.172254765458
ACH-000758,-0.211361363501
ACH-000760,-0.11853767716600001
ACH-000763,0.0325852589332
ACH-000764,-0.069523033724
ACH-000765,-0.259861906193
ACH-000766,-0.20394628213
ACH-000767,-0.17765872786200002
ACH-000768,0.00640029152112
ACH-000769,0.11833786749000001
ACH-000770,-0.110089768921
ACH-000771,-0.123009456128
ACH-000773,-0.0937163450337
ACH-000776,-0.195511554085
ACH-000777,-0.161669599132
ACH-000778,-0.103629096197
ACH-000781,-0.045933877918499996
ACH-000782,-0.102649141473
ACH-000783,-0.593117564158
ACH-000784,-0.0831715617933
ACH-000785,-0.0550089028285
ACH-000787,-0.185652879029
ACH-000788,-0.156132181243
ACH-000791,-0.0734564715629
ACH-000792,-0.428622367749
ACH-000794,-0.19072513309500003
ACH-000796,-0.15410624301200002
ACH-000799,-0.185365241346
ACH-000800,-0.47149491197400006
ACH-000802,-0.0487670480549
ACH-000804,0.20258577065299999
ACH-000805,-0.177968453231
ACH-000809,-0.134917213327
ACH-000810,0.143414156835
ACH-000811,-0.299326899724
ACH-000817,-0.055818074531199996
ACH-000819,-0.15706302332
ACH-000820,0.227027322704
ACH-000821,0.31273107195300004
ACH-000822,-0.033646799705500004
ACH-000823,-0.0175342306517
ACH-000824,-0.144413572966
ACH-000827,-0.0617253246873
ACH-000829,-0.239275396729
ACH-000831,-0.060548196166000004
ACH-000832,0.0408977628274
ACH-000833,-0.0704275400628
ACH-000834,-0.0029495047645999996
ACH-000835,-0.127629859248
ACH-000836,-0.150943290797
ACH-000837,-0.148489944046
ACH-000838,-0.0739171520547
ACH-000839,-0.222878269773
ACH-000840,-0.231082358054
ACH-000841,-0.094921571569
ACH-000843,-0.07297511075680001
ACH-000846,-0.175817253309
ACH-000847,-0.191765812137
ACH-000848,-0.238826923642
ACH-000849,-0.223686124293
ACH-000851,-0.009093440483110001
ACH-000855,0.07728444536500001
ACH-000856,0.00804291010058
ACH-000858,0.0030198498995900004
ACH-000859,-0.0742583176162
ACH-000861,-0.12930226759500002
ACH-000862,-0.080134293301
ACH-000865,-0.00384982855327
ACH-000866,-0.11694296627800001
ACH-000867,-0.06643866691530001
ACH-000869,0.05623751487459999
ACH-000872,-0.0792847581745
ACH-000873,0.011583138874299998
ACH-000876,-0.128615756938
ACH-000878,-0.147103714022
ACH-000880,-0.37680608691
ACH-000881,-0.158050173682
ACH-000882,-0.161200825321
ACH-000884,-0.302124633566
ACH-000885,-0.105888911719
ACH-000887,-0.259123996826
ACH-000888,-0.231389604802
ACH-000889,-0.154170667895
ACH-000890,0.0278108980579
ACH-000896,-0.0712457490594
ACH-000898,-0.147881819404
ACH-000900,-0.24200661082400002
ACH-000901,-0.0834741933678
ACH-000905,0.0222165255193
ACH-000906,-0.07326101302230001
ACH-000907,-0.13573589212
ACH-000910,-0.314665555767
ACH-000911,-0.0363223498879
ACH-000912,-0.0444650863607
ACH-000913,-0.34369965797799995
ACH-000915,-0.223353511233
ACH-000916,0.525211022383
ACH-000917,0.0822676836357
ACH-000921,-0.0664704353309
ACH-000924,-0.187624025545
ACH-000926,-0.169627393355
ACH-000928,0.0356130986739
ACH-000929,-0.506006947
ACH-000932,-0.255001656237
ACH-000935,-0.211598062379
ACH-000936,0.0114018986625
ACH-000937,-0.194888411132
ACH-000938,-0.302948279243
ACH-000939,-0.017214214871
ACH-000941,-0.116875178677
ACH-000943,-0.145668500325
ACH-000946,0.038960440101800005
ACH-000947,-0.0807855896488
ACH-000948,-0.08542551458429999
ACH-000950,-0.498536292608
ACH-000953,-0.354444045656
ACH-000957,-0.0631214669886
ACH-000958,-0.341387001953
ACH-000960,-0.298834579446
ACH-000963,-0.00798986211937
ACH-000968,-0.07020938126939999
ACH-000969,-0.0492554306984
ACH-000973,-0.110825251559
ACH-000974,-0.186040475931
ACH-000975,-0.160026829662
ACH-000976,-0.211804580735
ACH-000978,-0.00107350379721
ACH-000980,-0.173182380281
ACH-000984,-0.308114499716
ACH-000986,-0.285068541455
ACH-000988,0.009486418285729999
ACH-000993,-0.304615718372
ACH-000994,-0.28787507069400003
ACH-000996,-0.19450572469
ACH-001001,-0.12515844486400002
ACH-001020,-0.309615856746
ACH-001028,-0.07995208349260001
ACH-001031,-0.168075611672
ACH-001038,-0.0121313103352
ACH-001048,-0.167057023993
ACH-001050,-0.229593828003
ACH-001053,0.00398982114406
ACH-001054,-0.18847758960000002
ACH-001061,-0.120785036647
ACH-001067,-0.36141883289300003
ACH-001075,0.04371571053619999
ACH-001096,-0.227249408294
ACH-001128,-0.279561221862
ACH-001134,-0.13556882364
ACH-001151,-0.160889837914
ACH-001163,-0.18452284712900002
ACH-001164,-0.30870437341999996
ACH-001173,-0.0649694261231
ACH-001183,-0.052797897070199995
ACH-001184,-0.0951049759451
ACH-001190,-0.131035834876
ACH-001192,-0.000602804237322
ACH-001193,-0.210490101434
ACH-001196,-0.245275308436
ACH-001197,-0.223120157213
ACH-001205,-0.230487296445
ACH-001211,-0.0488737285446
ACH-001212,-0.320194330199
ACH-001228,-0.171997506201
ACH-001232,-0.018996885887400002
ACH-001239,-0.12093474030099999
ACH-001274,-0.35884657470700004
ACH-001275,0.076603137119
ACH-001277,-0.05123833451280001
ACH-001278,-0.0391221276784
ACH-001280,-0.31692458852
ACH-001283,-0.194678401396
ACH-001289,-0.06125593767680001
ACH-001295,-0.182734333006
ACH-001300,-0.199609217375
ACH-001301,0.12425485950500001
ACH-001302,-0.11757942527000001
ACH-001303,-0.23255930990499998
ACH-001306,-0.185385821206
ACH-001318,-0.00683018728814
ACH-001322,-0.00210198461551
ACH-001328,-0.26881944635899996
ACH-001332,-0.157753490843
ACH-001333,0.105606381613
ACH-001336,-0.011604790270400001
ACH-001340,-0.176725764736
ACH-001346,0.0277432456367
ACH-001353,-0.0753092223223
ACH-001354,0.119642358213
ACH-001367,-0.16537107862400002
ACH-001368,-0.0725121671071
ACH-001374,-0.11286113788100001
ACH-001375,-0.23197294716400002
ACH-001377,0.0123316097762
ACH-001380,-0.163862065422
ACH-001391,-0.015552854880399999
ACH-001407,-0.09050523407299998
ACH-001408,-0.192844091037
ACH-001413,-0.0585170724566
ACH-001430,-0.161972340386
ACH-001431,-0.218459446161
ACH-001450,-0.129326561986
ACH-001496,-0.09041023415989999
ACH-001500,-0.296431324326
ACH-001521,-0.234987702504
ACH-001523,-0.12641249445699998
ACH-001532,-0.18084059600900002
ACH-001536,-0.307034200304
ACH-001550,-0.124746198991
ACH-001552,-0.39373688299599996
ACH-001554,-0.203037043296
ACH-001645,-0.156842968814
ACH-001654,-0.0765910823904
ACH-001715,-0.09353937624710001
ACH-001735,-0.37756277752499995
ACH-001736,-0.28704203202100004
ACH-001737,-0.0919050405352
ACH-001740,-0.133143785365
ACH-001745,-0.144575169878
ACH-001750,-0.198436438217
ACH-001765,-0.017142816183599998
ACH-001956,-0.07751394133480001
ACH-001957,-0.146482942117
