,MAMSTR (284358)
ACH-000004,0.299896728361
ACH-000007,0.287075161787
ACH-000009,0.264849122057
ACH-000011,0.0225234125184
ACH-000012,0.243086986588
ACH-000013,0.000619631355735
ACH-000014,0.0804294175387
ACH-000015,0.0067606469828500005
ACH-000017,0.18631525885400002
ACH-000018,0.353464097144
ACH-000019,-0.0987864909152
ACH-000021,0.16961844847100002
ACH-000022,0.0269201959082
ACH-000025,0.0724285458312
ACH-000028,0.0697532796105
ACH-000030,0.00332998000001
ACH-000035,0.14820246090800002
ACH-000036,0.112387153068
ACH-000037,-0.0352290018753
ACH-000039,0.0063042801723
ACH-000040,0.108162010818
ACH-000041,0.140468907717
ACH-000042,-0.0128058717875
ACH-000045,0.26529891373000003
ACH-000047,0.019798789160500003
ACH-000052,0.279625371556
ACH-000053,0.253629091639
ACH-000054,0.106091143687
ACH-000055,-0.09538636827449999
ACH-000060,-0.0242391704092
ACH-000067,0.050994527774
ACH-000070,0.128406719563
ACH-000075,-0.218311982545
ACH-000078,0.13632458439099998
ACH-000082,0.11178627673800001
ACH-000085,-0.138723376848
ACH-000086,0.105482512061
ACH-000087,0.0838928458344
ACH-000092,-0.04261141157269999
ACH-000095,-0.040222238461
ACH-000097,-0.0535234134228
ACH-000098,-0.092056842132
ACH-000099,0.181231597417
ACH-000108,0.038597292295199995
ACH-000113,0.178979646387
ACH-000115,0.019949474139900003
ACH-000116,0.123414155149
ACH-000118,-0.05420271684669999
ACH-000120,-0.06883100316650001
ACH-000123,0.16068128192
ACH-000127,-0.12317256674900001
ACH-000128,0.161593267942
ACH-000132,-0.09856563646080001
ACH-000133,-0.10309007006200001
ACH-000137,0.0892824041736
ACH-000138,0.19623865455400002
ACH-000142,-0.223801082058
ACH-000143,-0.192685423297
ACH-000146,0.19567527828899997
ACH-000148,0.165166492294
ACH-000150,0.178419646529
ACH-000152,0.145881897202
ACH-000153,0.0186516892875
ACH-000159,-0.0234747135752
ACH-000160,-0.051513660482099995
ACH-000163,-0.0169900247069
ACH-000167,0.275016417342
ACH-000168,-0.0112714971055
ACH-000169,0.012967010434999999
ACH-000178,0.0668264009314
ACH-000182,0.20958299674800002
ACH-000183,0.14482172915799998
ACH-000188,0.310345071931
ACH-000189,0.164454665864
ACH-000190,-0.0156532526303
ACH-000198,0.16060286546299998
ACH-000204,0.08356886753710001
ACH-000206,0.00579417044012
ACH-000207,-0.395164675327
ACH-000211,0.0883261674605
ACH-000215,0.10505823052999999
ACH-000221,-0.15161900719000002
ACH-000222,0.0623444418504
ACH-000223,0.0893009108624
ACH-000226,-0.136471816686
ACH-000227,0.239249056192
ACH-000228,0.04636073420990001
ACH-000231,0.173861192199
ACH-000232,-0.022323643269700003
ACH-000233,0.186712592432
ACH-000234,-0.196861723698
ACH-000235,-0.07085299907130001
ACH-000237,-0.13056012299699998
ACH-000238,0.170559696791
ACH-000243,0.233906225454
