,FGFRL1 (53834)
ACH-000004,0.00015974969169100001
ACH-000007,0.09479753866070001
ACH-000009,0.185067917465
ACH-000011,-0.0222285106243
ACH-000012,-0.000564680977887
ACH-000013,0.136500818861
ACH-000014,0.145806425847
ACH-000015,0.105063151893
ACH-000017,-0.0670493958874
ACH-000018,0.0613925616799
ACH-000019,0.0927973880043
ACH-000021,0.0386927002106
ACH-000022,-0.180008223708
ACH-000025,0.20936005565299998
ACH-000028,0.09115171693499999
ACH-000030,0.11593276730999999
ACH-000035,0.0219756243841
ACH-000036,0.175579144
ACH-000037,-0.0638391939355
ACH-000039,0.172767341649
ACH-000040,0.184898330796
ACH-000041,0.11395323589000002
ACH-000042,-0.046079307600300004
ACH-000045,0.0628519814106
ACH-000047,-0.027271541260599996
ACH-000052,0.0107905201192
ACH-000053,0.0470290181346
ACH-000054,0.228602334413
ACH-000055,0.220380694895
ACH-000060,-0.0032361894097499995
ACH-000067,0.272857918735
ACH-000070,0.162565039409
ACH-000075,0.166294400143
ACH-000078,-0.0648411009943
ACH-000082,0.10043370782299998
ACH-000085,0.105785573408
ACH-000086,0.102866811644
ACH-000087,0.351904361962
ACH-000092,0.149951548134
ACH-000095,0.165222445273
ACH-000097,0.0621654177157
ACH-000098,0.148390981202
ACH-000099,0.0797778968301
ACH-000108,-0.00628604358146
ACH-000113,-0.06179752192480001
ACH-000115,-0.0873448090776
ACH-000116,0.24099949495200002
ACH-000118,0.0449993344293
ACH-000120,0.0043449179541099996
ACH-000123,0.010443476939200001
ACH-000127,0.0046844141069599995
ACH-000128,0.17561624276
ACH-000132,0.07194257426239999
ACH-000133,0.13924304376
ACH-000137,0.0750400884575
ACH-000138,0.0995824127661
ACH-000142,0.0254832976492
ACH-000143,0.377776658122
ACH-000146,0.04904072412740001
ACH-000148,0.0165385717672
ACH-000150,0.194404267437
ACH-000152,-0.11571841348300001
ACH-000153,0.229974810528
ACH-000159,0.147580166493
ACH-000160,-0.09373188735810001
ACH-000163,-0.0213509745672
ACH-000167,0.254688619314
ACH-000168,0.275573100509
ACH-000169,0.013775900737100001
ACH-000178,0.16878805945300002
ACH-000182,0.101357637397
ACH-000183,-0.019842331581999998
ACH-000188,0.05069147029519999
ACH-000189,0.288131451723
ACH-000190,0.141690541561
ACH-000198,0.0705949593211
ACH-000204,0.0844203181323
ACH-000206,-0.107116153287
ACH-000207,0.28111654887299997
ACH-000211,0.0591948907941
ACH-000215,0.00103470953853
ACH-000221,-0.07386958164730001
ACH-000222,0.17455007793900001
ACH-000223,0.180584256811
ACH-000226,0.015537525318100001
ACH-000227,0.033996671434
ACH-000228,0.147172232557
ACH-000231,0.00703528427243
ACH-000232,0.024565030339599996
ACH-000233,0.153470278182
ACH-000234,-0.163127354951
ACH-000235,0.10692581161
ACH-000237,0.0494401730423
ACH-000238,0.036346241406400005
ACH-000243,0.124745759255
ACH-000244,-0.0897982208138
ACH-000246,0.09510936728260001
ACH-000248,0.24504991701499998
ACH-000250,0.0527482394652
ACH-000251,-0.13226580443299998
ACH-000253,-0.10148787734300001
ACH-000255,0.13587722593
ACH-000256,-0.0321990668692
ACH-000257,-0.28606813646699997
ACH-000258,-0.102552071807
ACH-000259,0.0202325147081
ACH-000260,0.0611122725488
ACH-000261,0.125362297562
ACH-000262,-0.0618303827917
ACH-000263,-0.240512088123
ACH-000264,0.09024893110889999
ACH-000265,0.182188612133
ACH-000266,0.020886887950599998
ACH-000272,0.15317672795700002
ACH-000273,-0.08983617234130001
ACH-000274,0.0496399416346
ACH-000277,0.0487385995716
ACH-000278,0.0412565078048
ACH-000279,-0.048933959452099995
ACH-000280,0.0202388350676
ACH-000281,0.0740208569162
ACH-000288,-0.00974850982007
ACH-000291,0.0683660034085
ACH-000293,0.109582563181
ACH-000294,0.23903246599199998
ACH-000295,0.204333273861
ACH-000296,0.11212257926
ACH-000302,0.00313761878608
ACH-000304,0.0391396747873
ACH-000307,0.07849436131950001
ACH-000308,0.063579512465
ACH-000310,0.300554273272
ACH-000311,-0.45819385377899996
ACH-000312,0.011523117521899998
ACH-000315,-0.16786383690499998
ACH-000316,0.0999836285793
ACH-000317,0.429090406025
ACH-000318,0.17500695765299998
ACH-000319,-0.0356172585166
ACH-000320,-0.00746962937759
ACH-000322,0.237819445182
ACH-000323,0.046044552104699994
ACH-000324,0.17220210715999998
ACH-000329,0.29235300681
ACH-000330,-0.00916080866157
ACH-000331,0.056322921334800005
ACH-000332,0.08844497926230001
ACH-000334,0.12182136977800001
ACH-000335,-0.24086627424100002
ACH-000336,0.243788751972
ACH-000337,0.149253095518
ACH-000339,0.0381501172984
ACH-000341,0.08041272686869999
ACH-000348,0.163765703905
ACH-000350,0.11412812448899999
ACH-000352,0.0381282340711
ACH-000356,-0.028515322217
ACH-000361,0.19616861239100003
ACH-000362,0.129841115891
ACH-000363,-0.140035987023
ACH-000364,0.137014485536
ACH-000365,-0.0330282721291
ACH-000366,-0.14654715900499998
ACH-000368,-0.331456736168
ACH-000374,0.146819096435
ACH-000375,-0.0140737836751
ACH-000376,0.0514372149046
ACH-000381,-0.049486722089099995
ACH-000383,-0.052234718685800006
ACH-000387,0.00698562901533
ACH-000389,0.09317021121649999
ACH-000390,0.0832105014753
ACH-000393,0.22190815700199998
ACH-000395,0.273167276753
ACH-000397,-0.0751871694981
ACH-000401,0.166447565898
ACH-000402,-0.23080407871199998
ACH-000403,-0.0735509563215
ACH-000404,0.550507837018
ACH-000406,0.0761296785546
ACH-000407,0.204407978661
ACH-000408,0.546722974002
ACH-000410,0.16383622406
ACH-000411,-0.008729983898540001
ACH-000414,0.052451450298300006
ACH-000415,0.016561220034
ACH-000416,0.0393781506816
ACH-000420,-0.140900764671
ACH-000421,0.131869588569
ACH-000424,-0.11130340119200001
ACH-000425,0.0980395699576
ACH-000426,-0.278275867634
ACH-000427,0.0494369672713
ACH-000433,0.44999063637100006
ACH-000436,0.0673157766656
ACH-000444,0.00384252982275
ACH-000445,0.23190318153099998
ACH-000448,0.10582103183199999
ACH-000450,0.48540022845700004
ACH-000452,0.101158656808
ACH-000454,0.14657141994200001
ACH-000458,0.23350814890000002
ACH-000459,0.35471292054799997
ACH-000460,0.157564724801
ACH-000461,-0.107687611534
ACH-000463,0.0103198304622
ACH-000464,-0.0350589191061
ACH-000466,0.14968650234099998
ACH-000467,0.156228236734
ACH-000468,0.0842303556607
ACH-000469,-0.230165716668
ACH-000470,0.009745916028090001
ACH-000471,0.0970050284889
ACH-000472,0.027784433703099996
ACH-000473,-0.008653591046610001
ACH-000475,0.059737224876499996
ACH-000476,0.15331041882899998
ACH-000477,-0.272268227015
ACH-000480,0.132953136998
ACH-000481,-0.0752202588907
ACH-000483,0.0035084000807399994
ACH-000484,-0.09244432971149999
ACH-000485,0.0685931699204
ACH-000486,0.131171691184
ACH-000487,0.125810593408
ACH-000488,0.08012995993939999
ACH-000490,0.136445669693
ACH-000491,0.00809010317115
ACH-000495,0.0504750919553
ACH-000496,0.22696495709000003
ACH-000499,0.280791058708
ACH-000500,-0.0516207377505
ACH-000502,-0.00645514787228
ACH-000503,-0.0672805021482
ACH-000505,0.0810913270475
ACH-000507,0.211654549678
ACH-000510,0.046149667149800004
ACH-000511,0.0676204536673
ACH-000512,-0.16393281628599998
ACH-000516,0.10640027575099999
ACH-000517,0.08948111694779999
ACH-000518,0.10500713859
ACH-000520,0.0780660315783
ACH-000521,0.312230341538
ACH-000522,0.104623151626
