,DGKG (1608)
ACH-000004,0.20930709330800001
ACH-000007,-0.17148130062
ACH-000009,0.019014162314
ACH-000011,-0.0187622180096
ACH-000012,0.0776885705167
ACH-000013,0.07224636043480001
ACH-000014,0.0712128286654
ACH-000015,0.08568135369280001
ACH-000017,0.14228701988
ACH-000018,-0.112029264324
ACH-000019,0.167207657829
ACH-000021,0.0635923061932
ACH-000022,0.113816657278
ACH-000025,0.058364283969700004
ACH-000028,0.199049988721
ACH-000030,0.0749223336565
ACH-000035,0.15892080232
ACH-000036,0.05309242162930001
ACH-000037,0.073881759794
ACH-000039,0.317077281047
ACH-000040,-0.14263668257
ACH-000041,0.106283790449
ACH-000042,0.00027274141673299995
ACH-000045,0.13977762138900002
ACH-000047,0.0399826757784
ACH-000052,0.0560847701461
ACH-000053,0.106811902862
ACH-000054,-0.0047048273967700005
ACH-000055,0.0392134838755
ACH-000060,-0.125336034798
ACH-000067,0.040803182819099997
ACH-000070,0.146045017972
ACH-000075,0.07968795255660001
ACH-000078,0.15962845257799999
ACH-000082,0.07580132311219999
ACH-000085,0.05475414243869999
ACH-000086,0.204201287084
ACH-000087,-0.160961405457
ACH-000092,-0.0317095925038
ACH-000095,0.0547875445358
ACH-000097,0.060815718123000004
ACH-000098,0.09221355416239999
ACH-000099,0.0859903506593
ACH-000108,0.023307847947100002
ACH-000113,-0.0696430739561
ACH-000115,-0.144801193345
ACH-000116,-0.104407021904
ACH-000118,0.102819623958
ACH-000120,0.040507525978300006
ACH-000123,0.10981613733300001
ACH-000127,0.0533347960668
ACH-000128,-0.111773919176
ACH-000132,0.0169529191623
ACH-000133,0.0769985163
ACH-000137,-0.0442223331655
ACH-000138,0.04843545320309999
ACH-000142,0.161403137627
ACH-000143,-0.014321999831999999
ACH-000146,0.125415953296
ACH-000148,0.0473297113568
ACH-000150,-0.181792205949
ACH-000152,-0.0367013326637
ACH-000153,0.297346685407
ACH-000159,0.0340988345353
ACH-000160,0.15727999550000002
ACH-000163,0.09217340907789999
ACH-000167,0.263120005869
ACH-000168,0.103862016692
ACH-000169,0.0596683787303
ACH-000178,0.0979536549457
ACH-000182,-0.019615085889
ACH-000183,-0.0559574513798
ACH-000188,0.171716240284
ACH-000189,0.24123353546300003
ACH-000190,0.032524310493
ACH-000198,0.0735767969206
ACH-000204,-0.112790431533
ACH-000206,-0.093552467325
ACH-000207,0.18567839799000002
ACH-000211,0.0630613258705
ACH-000215,0.10612186807099999
ACH-000221,0.13195551968900002
ACH-000222,0.0637998085829
ACH-000223,0.133554122571
ACH-000226,0.23046182378000002
ACH-000227,0.271442340814
ACH-000228,0.162304835666
ACH-000231,0.090473856693
ACH-000232,-0.035309229542400004
ACH-000233,0.0267688420905
ACH-000234,0.12404540284700001
ACH-000235,-0.0222636903116
ACH-000237,0.0432115493681
ACH-000238,0.0154478276641
ACH-000243,0.05841239171569999
ACH-000244,0.191879143231
ACH-000246,0.13878820684
ACH-000248,0.055770676068
ACH-000250,0.00888672034607
ACH-000251,0.021560109725000002
ACH-000253,0.0649765394628
ACH-000255,-0.010944977125
ACH-000256,0.0878174162199
ACH-000257,-0.181498012854
ACH-000258,0.176793148255
ACH-000259,-0.050369299926000005
ACH-000260,0.056631245976499996
ACH-000261,0.0523597879976
ACH-000262,-0.08336794401539999
ACH-000263,0.0645619508169
ACH-000264,0.0815145094004
ACH-000265,0.200728996502
ACH-000266,-0.0104256583167
ACH-000272,0.0769393644609
ACH-000273,0.16445672192
ACH-000274,0.005544090253409999
ACH-000277,0.143799112281
ACH-000278,0.104594530556
ACH-000279,-0.1882057259
ACH-000280,0.12282157693199999
ACH-000281,0.141834412631
ACH-000288,0.08788167055950001
ACH-000291,0.07272578182360001
ACH-000293,0.0253851517697
ACH-000294,-0.006036854021140001
ACH-000295,0.114074914845
ACH-000296,-0.0264733640795
ACH-000302,0.108899912753
ACH-000304,0.10958014771600001
ACH-000307,0.114073114891
ACH-000308,-0.0027738258317
ACH-000310,0.012664524985100001
ACH-000311,0.056060748699000004
ACH-000312,-0.07503169936710001
ACH-000315,0.0159433621191
ACH-000316,0.0740900328669
ACH-000317,0.0324757618147
ACH-000318,0.134030920094
ACH-000319,0.170190775819
ACH-000320,0.0859174803683
ACH-000322,-0.158584736851
ACH-000323,0.0309262302715
ACH-000324,0.0977802489136
ACH-000329,0.049408797576900004
ACH-000330,0.184443469192
ACH-000331,0.0516880791364
ACH-000332,0.09122524205880002
ACH-000334,0.06868476434090001
ACH-000335,-0.0593902404925
ACH-000336,0.194943759346
ACH-000337,-0.18848663028700002
ACH-000339,0.18213628511399998
ACH-000341,-0.18511972628400003
ACH-000348,-0.081675761389
ACH-000350,-0.05739796478900001
ACH-000352,-0.124310075472
ACH-000356,0.112043441252
ACH-000361,-0.0715706073252
ACH-000362,0.0292807251859
ACH-000363,0.012884194048
ACH-000364,0.141355408998
ACH-000365,0.024798770137099996
ACH-000366,0.0777365416127
ACH-000368,-0.140910906846
ACH-000374,0.235584509113
ACH-000375,0.188283943641
ACH-000376,-0.0371091745375
ACH-000381,0.0714851785843
ACH-000383,0.0218378244513
ACH-000387,0.0487418565361
ACH-000389,0.09772456166400001
ACH-000390,0.194706363266
ACH-000393,0.162426426046
ACH-000395,0.0209769297859
ACH-000397,-0.0354018995994
ACH-000401,0.148313070739
ACH-000402,0.33337899468000004
ACH-000403,0.14237246843
ACH-000404,0.187247826275
ACH-000406,0.0131511968701
ACH-000407,0.012307739823100001
ACH-000408,0.040005139732400004
ACH-000410,0.103752639393
ACH-000411,-0.024007404288
ACH-000414,0.029692842385
ACH-000415,0.141729552844
ACH-000416,0.0394790333009
ACH-000420,0.0445785107304
ACH-000421,0.0664781155179
