,GPR137B (7107)
ACH-000004,0.07167198274589999
ACH-000007,-0.149536784593
ACH-000009,-0.0648914001168
ACH-000011,-0.169354805879
ACH-000012,-0.0208513917525
ACH-000013,-0.07664617342039999
ACH-000014,0.029005062310200003
ACH-000015,-0.09543984730689999
ACH-000017,-0.027174131861799997
ACH-000018,0.109495553465
ACH-000019,0.00357840671516
ACH-000021,0.0285260924553
ACH-000022,0.041645850711800006
ACH-000025,-0.118263200783
ACH-000028,-0.0425409732702
ACH-000030,-0.132755697542
ACH-000035,0.155311291208
ACH-000036,-0.16110379425899998
ACH-000037,-0.0307272056622
ACH-000039,0.0602088771659
ACH-000040,-0.10000763718
ACH-000041,0.059357316940199994
ACH-000042,-0.017808798439
ACH-000045,-0.0596293791466
ACH-000047,-0.259298542659
ACH-000052,-0.09987503504249999
ACH-000053,0.00874718653089
ACH-000054,-0.131615156842
ACH-000055,-0.20346269377300003
ACH-000060,-0.235492994469
ACH-000067,-0.164105453955
ACH-000070,-0.05047981135
ACH-000075,-0.132529069949
ACH-000078,0.00231737786385
ACH-000082,-0.11361882208799999
ACH-000085,-0.17958095831300003
ACH-000086,-0.144330757266
ACH-000087,-0.118272457402
ACH-000092,-0.195183221632
ACH-000095,-0.18254058779399998
ACH-000097,0.0717953372887
ACH-000098,-0.236144126693
ACH-000099,-0.0610448300189
ACH-000108,0.0013344628111800001
ACH-000113,-0.264278684054
ACH-000115,0.0968471308596
ACH-000116,-0.0309694720055
ACH-000118,-0.0583769584956
ACH-000120,0.111505982424
ACH-000123,-0.151073688638
ACH-000127,-0.0402564668536
ACH-000128,-0.15562955224199998
ACH-000132,-0.066467444546
ACH-000133,-0.0660645118279
ACH-000137,-0.272233927062
ACH-000138,-0.06071286004930001
ACH-000142,-0.0426741201209
ACH-000143,-0.18518249236900003
ACH-000146,-0.16496083716600002
ACH-000148,-0.025022125899999997
ACH-000150,0.10102620114600001
ACH-000152,-0.22360830800700002
ACH-000153,-0.167038871335
ACH-000159,-0.188865528998
ACH-000160,-0.173937014643
ACH-000163,0.179519626039
ACH-000167,0.16419529215
ACH-000168,-0.309365389743
ACH-000169,0.0174452467122
ACH-000178,-0.168853814361
ACH-000182,0.09651946825060001
ACH-000183,-0.23457341582400001
ACH-000188,-0.0662887517012
ACH-000189,-0.394822019378
ACH-000190,-0.294436625187
ACH-000198,-0.140138842789
ACH-000204,-0.284994304731
ACH-000206,0.0378360923606
ACH-000207,-0.08611644253080002
ACH-000211,-0.021057954808
ACH-000215,-0.25615281720800004
ACH-000221,-0.0495518470553
ACH-000222,-0.0452242574779
ACH-000223,-0.226242706226
ACH-000226,-0.19301901648800002
ACH-000227,-0.0017769039529799999
ACH-000228,-0.280834976823
ACH-000231,-0.102331820681
ACH-000232,-0.0487821373499
ACH-000233,-0.537541924425
ACH-000234,-0.137884570852
ACH-000235,-0.21257997716899998
ACH-000237,-0.036441898718699996
ACH-000238,-0.257206516473
ACH-000243,-0.0345711395521
ACH-000244,-0.07069342956460001
ACH-000246,-0.122904518386
ACH-000248,-0.129541335889
ACH-000250,-0.132589605539
ACH-000251,0.257758366051
ACH-000253,-0.0936060963299
ACH-000255,-0.140328967348
ACH-000256,0.189975496028
ACH-000257,-0.413475124425
ACH-000258,-0.118849723803
ACH-000259,-0.131745844882
ACH-000260,-0.036215290461400006
ACH-000261,-0.0665932843635
ACH-000262,-0.253807691208
ACH-000263,0.0243398637752
ACH-000264,-0.132133036739
ACH-000265,0.006065751331680001
ACH-000266,-0.0648226993199
ACH-000272,-0.07688230723610001
ACH-000273,-0.11263109781500001
ACH-000274,-0.138744371766
ACH-000277,-0.17649531237399999
ACH-000278,-0.00192318023576
ACH-000279,0.00856483716064
ACH-000280,-0.06533172292169999
ACH-000281,0.207003912306
ACH-000288,-0.10182137394200001
ACH-000291,-0.029364994520099996
ACH-000293,0.13089200179000002
ACH-000294,-0.00521428118072
ACH-000295,-0.301135479747
ACH-000296,-0.0669213117341
ACH-000302,-0.156135931742
ACH-000304,-0.5586355642759999
ACH-000307,0.0300192892694
ACH-000308,-0.061739864101800004
ACH-000310,-0.29751064236200003
ACH-000311,0.0251049155441
ACH-000312,-0.229451577426
ACH-000315,0.0843386943168
ACH-000316,-0.0545421942423
ACH-000317,-0.143654569476
ACH-000318,-0.175585798903
ACH-000319,-0.181336503147
ACH-000320,-0.21038584507
ACH-000322,0.0808239832438
ACH-000323,-0.129491054348
ACH-000324,-0.10203319949100001
ACH-000329,-0.0935398052674
ACH-000330,-0.23787600092500003
