,ELP5 (23587)
ACH-000235,-1.31319703844
ACH-000237,-1.47865522681
ACH-000238,-1.57139097854
ACH-000243,-1.5297611146099999
ACH-000244,-1.2261081252
ACH-000246,-1.38382384815
ACH-000248,-1.3871471482799997
ACH-000250,-1.26109006286
ACH-000251,-1.25070139779
ACH-000253,-1.2109745533299998
ACH-000255,-1.30606240293
ACH-000256,-1.25009170698
ACH-000257,-1.4828302764599999
ACH-000258,-0.97919229969
ACH-000259,-1.4179648062299999
ACH-000260,-1.5186362556
ACH-000261,-1.39767482322
ACH-000262,-1.4261479442899998
ACH-000263,-1.30271686149
ACH-000264,-1.6343173272999998
ACH-000265,-1.5189653838
ACH-000266,-1.14537956415
ACH-000272,-1.3095355639700001
ACH-000273,-1.43827006428
ACH-000274,-1.5317429912
ACH-000277,-1.6577841935799997
ACH-000278,-1.4177259280899999
ACH-000279,-1.67182000235
ACH-000280,-1.71675846149
ACH-000281,-1.49169368604
ACH-000288,-1.56332430614
ACH-000291,-1.22536088225
ACH-000293,-1.8786351399
ACH-000294,-1.30966898924
ACH-000295,-1.5461672570200002
ACH-000296,-1.55487560159
ACH-000302,-0.832481571511
ACH-000304,-1.28170535564
ACH-000307,-1.38064266537
ACH-000308,-1.24490243546
ACH-000310,-0.784616783005
ACH-000311,-1.1885915304299999
ACH-000312,-1.56461948792
ACH-000315,-1.54328652893
ACH-000316,-1.1936751537999999
ACH-000317,-1.24056228241
ACH-000318,-1.76895497035
ACH-000319,-1.3668505740299999
ACH-000320,-1.4863365232700003
ACH-000322,-1.3569734042800001
ACH-000323,-1.26088976561
ACH-000324,-1.3574323072799999
ACH-000329,-1.07935501813
ACH-000330,-1.4680395256999998
ACH-000331,-1.42629629217
ACH-000332,-1.58605379852
ACH-000334,-1.0404927643000002
ACH-000335,-1.23202916758
ACH-000336,-1.4429641639500002
ACH-000337,-1.24084441549
ACH-000339,-1.38644128861
ACH-000341,-1.58334591005
ACH-000348,-0.9368331743170001
ACH-000350,-1.4501904587099999
ACH-000352,-1.26610009936
ACH-000356,-1.3397678538
ACH-000361,-1.50635394083
ACH-000362,-1.4198981970500002
ACH-000363,-1.13176460036
ACH-000364,-1.44562247011
ACH-000365,-1.39850349381
ACH-000366,-1.65191672239
ACH-000368,-1.49020382206
ACH-000374,-1.2991447898000001
ACH-000375,-1.5252889616499998
ACH-000376,-1.24243812526
ACH-000381,-1.4667714826499998
ACH-000383,-1.25461622921
ACH-000387,-1.13598523657
ACH-000389,-1.59121827187
ACH-000390,-1.5060960838100002
ACH-000393,-1.6702973148
ACH-000395,-1.4561663646599998
ACH-000397,-1.40250533292
ACH-000401,-1.41728500731
ACH-000402,-1.7851492779799998
ACH-000403,-1.15161640162
ACH-000404,-1.7718163109799998
ACH-000406,-1.3115049883399998
ACH-000407,-1.39463353813
ACH-000408,-1.8025367191599997
ACH-000410,-1.4566463459299999
ACH-000411,-1.19996713124
ACH-000414,-1.4632782763699999
ACH-000415,-1.51214612091
ACH-000416,-1.3682783524000002
ACH-000420,-1.7368259606
ACH-000421,-1.11079230779
ACH-000424,-1.4513290437600002
ACH-000425,-1.56368961592
ACH-000426,-1.3578048686700002
ACH-000427,-1.2667915896600002
ACH-000433,-1.30024720974
ACH-000436,-1.07313890556
ACH-000444,-1.3812997671899998
ACH-000445,-1.3030189255
ACH-000448,-1.43632472477
ACH-000450,-1.5997213592
ACH-000452,-0.9401049734550001
ACH-000454,-1.2891235837000001
ACH-000458,-1.47680868561
ACH-000459,-1.7027855705700001
ACH-000460,-1.51464834627
ACH-000461,-1.33529426972
ACH-000463,-1.37275188229
ACH-000464,-1.6971743430200001
ACH-000466,-2.0194926551299996
ACH-000467,-1.46241635814
ACH-000468,-1.3549672791299998
ACH-000469,-1.5621250451100002
ACH-000470,-1.01255675614
ACH-000471,-1.33316141935
ACH-000472,-1.43059473356
ACH-000473,-1.5286913740399999
ACH-000475,-1.3338344350799998
ACH-000476,-1.5680688218
ACH-000477,-2.07735000595
ACH-000480,-1.07076992704
ACH-000481,-0.703415172915
ACH-000483,-1.4274538019799998
ACH-000484,-1.4330950493099999
ACH-000485,-1.43643511269
ACH-000486,-1.4837778497
ACH-000487,-1.29857638181
ACH-000488,-1.34140191657
ACH-000490,-1.23869520526
ACH-000491,-1.48470999225
ACH-000495,-0.990764058304
ACH-000496,-1.8731459146599998
ACH-000499,-1.27516750256
ACH-000500,-0.94960181491
ACH-000502,-1.21619046329
ACH-000503,-1.8502409606299999
ACH-000505,-1.14761911274
ACH-000507,-1.45326622785
ACH-000510,-1.44408784529
ACH-000511,-1.06332831971
ACH-000512,-1.32208401657
ACH-000516,-1.4020143196200001
ACH-000517,-1.17196346116
ACH-000518,-1.40828068623
ACH-000520,-1.2783886995799998
ACH-000521,-1.6598408421700002
ACH-000522,-1.23155795925
ACH-000524,-1.03683363452
ACH-000527,-1.4290020481
ACH-000528,-1.25996650804
ACH-000537,-1.43641534908
ACH-000541,-1.05846819762
ACH-000542,-1.5148046694
ACH-000544,-1.2396703761499999
ACH-000545,-1.37978139773
ACH-000547,-1.6173086092
ACH-000548,-1.2875101901000001
ACH-000549,-1.31475945397
ACH-000550,-1.30084868234
ACH-000552,-1.40246938409
ACH-000556,-1.29216542843
ACH-000557,-1.59280970201
ACH-000570,-1.40877034316
ACH-000571,-1.5000040714899998
ACH-000573,-1.5775950984
ACH-000576,-1.42731385315
ACH-000580,-1.6809966923100002
ACH-000584,-1.07196272449
ACH-000585,-1.7458200668200001
ACH-000588,-1.39624335516
ACH-000589,-0.9794578570829999
ACH-000591,-1.74196712117
ACH-000593,-1.54369459521
ACH-000600,-1.43179836313
ACH-000601,-1.32922089035
ACH-000604,-1.8609007479400004
ACH-000605,-1.47114720056
ACH-000606,-1.42573434296
ACH-000608,-0.8871755320999999
ACH-000614,-1.62087623145
ACH-000616,-1.0471450358399998
ACH-000618,-1.16290589756
ACH-000619,-1.2474204594
ACH-000620,-1.20305821735
ACH-000621,-0.9969110439769999
ACH-000622,-1.28516300494
ACH-000623,-1.37441738061
ACH-000624,-1.14028065756
ACH-000627,-1.29229054785
ACH-000630,-1.38677450292
ACH-000632,-1.65737242591
ACH-000633,-1.4866204451499998
ACH-000637,-1.06470795691
ACH-000638,-1.5576214073899999
ACH-000646,-1.19734515542
ACH-000647,-1.21566476401
ACH-000648,-1.1061963277700002
ACH-000649,-1.53682775062
ACH-000651,-1.2320028737100002
ACH-000652,-1.71636251295
ACH-000653,-1.1905685392299998
ACH-000657,-1.4600068296000002
ACH-000658,-0.708777586103
ACH-000661,-1.8693889036000002
ACH-000662,-1.26519112427
ACH-000663,-1.4465999789700001
ACH-000665,-1.41864236544
ACH-000671,-1.59997865003
ACH-000673,-0.914527775387
ACH-000676,-1.3173813455
ACH-000677,-0.853180648795
ACH-000681,-1.3278799598
ACH-000682,-1.17691528163
ACH-000683,-1.71689894324
ACH-000684,-1.61892589821
ACH-000688,-1.33682371861
ACH-000693,-1.41967889912
ACH-000694,-1.13736142501
ACH-000695,-1.90531344741
ACH-000696,-1.31973487821
ACH-000697,-1.4957078240000001
ACH-000699,-1.36856625243
ACH-000701,-1.36836028212
ACH-000706,-0.9105503861049999
ACH-000711,-1.3515788896799998
ACH-000713,-1.73343098426
ACH-000714,-1.3896383919400002
ACH-000718,-1.36173045771
ACH-000720,-1.66474775
ACH-000721,-0.870445318744
ACH-000724,-1.6318867312399998
ACH-000725,-0.977112043119
ACH-000732,-1.45674557247
ACH-000734,-1.22274392833
ACH-000735,-1.37446969898
ACH-000736,-0.998361569981
ACH-000738,-1.29600371253
ACH-000746,-1.18995675334
ACH-000747,-1.24580813479
ACH-000748,-1.32705736039
ACH-000753,-1.6047192455700001
ACH-000756,-1.54235353852
ACH-000757,-1.23935952725
ACH-000758,-1.20232563221
ACH-000760,-1.31972031927
ACH-000763,-1.0988156787
ACH-000764,-1.1107594111799999
ACH-000765,-1.39435024179
ACH-000766,-1.39186161079
ACH-000767,-1.1311459046799999
ACH-000768,-1.2662335447
ACH-000769,-1.48770813014
ACH-000770,-1.36350770096
ACH-000771,-1.32678093588
ACH-000773,-1.22806209216
ACH-000776,-1.70334792944
ACH-000777,-1.6171331834
ACH-000778,-1.23016119175
ACH-000781,-1.38658203791
ACH-000782,-1.5150376169600002
ACH-000783,-0.986704372305
ACH-000784,-1.4784892283500002
ACH-000785,-1.2118938104799999
ACH-000787,-1.4157143772100003
ACH-000788,-1.3594194803400002
ACH-000791,-1.5396777424
ACH-000792,-1.36552280401
ACH-000794,-1.58171748572
ACH-000796,-0.684032947561
ACH-000799,-1.02315031303
ACH-000800,-1.34589312283
ACH-000802,-1.41689062704
ACH-000804,-1.23063371168
ACH-000805,-1.62720416527
ACH-000809,-1.5420966307799997
ACH-000810,-1.15960856801
ACH-000811,-1.8326422562599998
ACH-000817,-1.3955808242200003
ACH-000819,-1.07355910501
ACH-000820,-1.5392685186300001
ACH-000821,-1.7701982657599997
ACH-000822,-1.68586367051
ACH-000823,-1.1749676442599999
ACH-000824,-1.37742313545
ACH-000827,-1.5221085191600001
ACH-000829,-1.16387705966
ACH-000831,-0.9846764378049999
ACH-000832,-1.2542507592
ACH-000833,-1.6302671999399998
ACH-000834,-1.41293614692
ACH-000835,-1.24026547219
ACH-000836,-1.5582394409600002
ACH-000837,-1.41186773604
ACH-000838,-1.34434810395
ACH-000839,-1.44274338907
ACH-000840,-0.9156902063079999
ACH-000841,-1.5846921451299998
ACH-000843,-1.3469060190200002
ACH-000846,-1.3087921129100002
ACH-000847,-1.3510653670299997
ACH-000848,-1.2041189246500001
ACH-000849,-1.4085624733500002
ACH-000851,-1.22624784955
ACH-000855,-1.58385393898
ACH-000856,-1.2403501107100001
ACH-000858,-1.05330801381
ACH-000859,-1.73295652148
ACH-000861,-1.17914577659
ACH-000862,-1.46668186727
ACH-000865,-1.0988851089799998
ACH-000866,-1.34127814163
ACH-000867,-0.890196992728
ACH-000869,-1.55076249539
ACH-000872,-1.76778225113
ACH-000873,-1.50278558259
ACH-000876,-1.12470209444
ACH-000878,-1.1012015894
ACH-000880,-1.5434755834600002
ACH-000881,-1.7605850784700001
ACH-000882,-1.47846332224
ACH-000884,-1.23637389487
ACH-000885,-1.27975408854
ACH-000887,-1.18004597441
ACH-000888,-0.878931412733
ACH-000889,-1.66496997174
ACH-000890,-1.5248559586200001
ACH-000896,-1.64374074308
ACH-000898,-1.40982082907
ACH-000900,-1.2777872426
ACH-000901,-1.11916115676
ACH-000905,-1.67238545386
ACH-000906,-1.4014032681
ACH-000907,-1.2923201907
ACH-000910,-1.39916426104
ACH-000911,-1.23074800341
ACH-000912,-1.3542761537399999
ACH-000913,-1.4918369430399998
ACH-000915,-1.52440150515
ACH-000916,-1.29967885373
ACH-000917,-1.2975920032100001
ACH-000921,-0.958384444939
ACH-000924,-1.41050475567
ACH-000926,-1.0966334794900001
ACH-000928,-1.7083945833399998
ACH-000929,-1.28375287552
ACH-000932,-1.4005274412600002
ACH-000935,-1.24228223787
ACH-000936,-1.18952481425
ACH-000937,-1.32715168904
ACH-000938,-1.06377166806
ACH-000939,-1.46160918583
ACH-000941,-1.27798085994
ACH-000943,-1.49504981738
ACH-000946,-1.15827729411
ACH-000947,-1.3271828665799998
ACH-000948,-1.16071439019
ACH-000950,-1.27524808181
ACH-000953,-1.3799963576299998
ACH-000957,-1.17654836397
ACH-000958,-1.29788390687
ACH-000960,-1.26708147863
ACH-000963,-0.624881736119
ACH-000968,-1.56007502379
ACH-000969,-0.6515119804439999
ACH-000973,-0.933896152466
ACH-000974,-1.42345949476
ACH-000975,-1.1402282402600001
ACH-000976,-1.5413651605899998
ACH-000978,-0.7541053176960001
ACH-000980,-1.2946314614799999
ACH-000984,-1.31117756028
ACH-000986,-1.19681647142
ACH-000988,-1.51765513045
ACH-000993,-1.3392224844399998
ACH-000994,-1.2968176386499999
ACH-000996,-1.34562495987
ACH-001001,-1.11208529075
ACH-001020,-0.625274927844
ACH-001028,-1.2809030475799998
ACH-001031,-1.4916844676899998
ACH-001038,-1.10187491451
ACH-001048,-1.54931855746
ACH-001050,-1.38851393764
ACH-001053,-1.70729960912
ACH-001054,-1.69910214569
ACH-001061,-1.28334380658
ACH-001067,-1.25940601983
ACH-001075,-1.2439649002200002
ACH-001096,-1.49883410206
ACH-001128,-1.64242477715
ACH-001134,-1.1339940277
ACH-001151,-1.21910557619
ACH-001163,-1.25314678874
ACH-001164,-1.59148934256
ACH-001173,-1.2762973231799999
ACH-001183,-1.43481006154
ACH-001184,-1.42238261559
ACH-001190,-1.76110311398
ACH-001192,-1.3526862750100002
ACH-001193,-1.5805007261300001
ACH-001196,-1.47857357218
ACH-001197,-1.4506770954700001
ACH-001205,-1.3397760532
ACH-001211,-1.67043755278
ACH-001212,-1.23158446365
ACH-001228,-1.30349948125
ACH-001232,-1.31026149683
ACH-001239,-1.55355041076
ACH-001274,-1.56175694771
ACH-001275,-1.44487172384
ACH-001277,-1.28539516724
ACH-001278,-1.4177131243799999
ACH-001280,-1.17134609137
ACH-001283,-1.56136241498
ACH-001289,-0.9563364561750001
ACH-001295,-1.24133431224
ACH-001300,-1.4312538232499998
ACH-001301,-1.5623218812600002
ACH-001302,-1.09298983806
ACH-001303,-1.3319418339700002
ACH-001306,-1.4145122047299998
ACH-001318,-1.28944645748
ACH-001322,-1.34074130963
ACH-001328,-1.3289295119600002
ACH-001332,-1.2558611563200002
ACH-001333,-1.3570754367200002
ACH-001336,-1.33821232403
ACH-001340,-1.44163860574
ACH-001346,-1.48202592476
ACH-001353,-1.3879183198700002
ACH-001354,-1.15605276918
ACH-001367,-1.34425263407
ACH-001368,-1.05797875406
ACH-001374,-1.0282010581999999
ACH-001375,-1.2098576952
ACH-001377,-1.1872217627500001
ACH-001380,-1.2029129219299999
ACH-001391,-1.30945487096
ACH-001407,-1.41361074815
ACH-001408,-1.5577572596
ACH-001413,-1.10719549778
ACH-001430,-1.25660025178
ACH-001431,-1.46227274631
ACH-001450,-1.22695579202
ACH-001496,-1.21548068161
ACH-001500,-1.4750477643900002
ACH-001521,-1.19190294541
ACH-001523,-1.2378865741299998
ACH-001532,-1.31964930222
ACH-001536,-1.31617753399
ACH-001550,-0.963298014537
ACH-001552,-1.42166861292
ACH-001554,-1.48247807391
ACH-001645,-1.0517549278799998
ACH-001654,-1.29708833798
ACH-001715,-1.50613021185
ACH-001735,-1.49932774984
ACH-001736,-1.44047346544
ACH-001737,-1.05018205135
ACH-001740,-1.86466337469
ACH-001745,-1.64509516465
ACH-001750,-1.4960090576499998
ACH-001765,-1.46343537777
ACH-001956,-1.31538137719
ACH-001957,-1.2056249237899999
