,ELMO1 (9844)
ACH-000004,-0.127553051267
ACH-000007,-0.0802374301261
ACH-000009,-0.08747405778110001
ACH-000011,0.0296999295812
ACH-000012,-0.016480867179000002
ACH-000013,0.144980870254
ACH-000014,-0.194769696427
ACH-000015,-0.0396023343979
ACH-000017,-0.040961527352
ACH-000018,0.0344671441089
ACH-000019,0.0141386267379
ACH-000021,0.0833094519714
ACH-000022,-0.244931987007
ACH-000025,0.14337447504599998
ACH-000028,-0.0478607811812
ACH-000030,0.011007105101499999
ACH-000035,-0.144191897819
ACH-000036,0.167782658802
ACH-000037,-0.0322711333032
ACH-000039,0.0689336869519
ACH-000040,-0.19940237215
ACH-000041,-0.0100639164864
ACH-000042,-0.09232276237369999
ACH-000045,0.0253948779666
ACH-000047,0.142729677757
ACH-000052,-0.429714165615
ACH-000053,-0.0605566575792
ACH-000054,-0.117898649228
ACH-000055,0.1264509525
ACH-000060,-0.152749059739
ACH-000067,0.0370392450752
ACH-000070,-0.11193792621200001
ACH-000075,0.0712975178598
ACH-000078,0.06668737008100001
ACH-000082,-0.137505139515
ACH-000085,0.0530575768041
ACH-000086,0.224661459003
ACH-000087,-0.183525560719
ACH-000092,0.13232680638900002
ACH-000095,0.0253696246403
ACH-000097,-0.00052770380266
ACH-000098,-0.0886892452353
ACH-000099,-0.065072462055
ACH-000108,0.17024497924899998
ACH-000113,-0.264540026376
ACH-000115,-0.06441738758330001
ACH-000116,0.0445582508444
ACH-000118,0.128899133899
ACH-000120,-0.129330406204
ACH-000123,0.016832645581499998
ACH-000127,-0.0073564902388200005
ACH-000128,-0.0955312513614
ACH-000132,-0.118269650954
ACH-000133,0.15958828454600002
ACH-000137,0.018866097765500002
ACH-000138,0.198658272129
ACH-000142,0.0820598661045
ACH-000143,0.114105022641
ACH-000146,-0.197712133156
ACH-000148,-0.0554202151666
ACH-000150,-0.155565832642
ACH-000152,-0.005243017829510001
ACH-000153,-0.100259975099
ACH-000159,-0.0804541194919
ACH-000160,-0.1758789284
ACH-000163,-0.0782563758752
ACH-000167,0.00232410788811
ACH-000168,-0.189976913782
ACH-000169,-0.0646308184882
ACH-000178,0.0452531395699
ACH-000182,0.047631188448
ACH-000183,-0.06924473705039999
ACH-000188,-0.0393302340534
ACH-000189,-0.0375949689444
ACH-000190,0.24547911478
ACH-000198,-0.0363742669016
ACH-000204,0.07529864654360001
ACH-000206,-0.204496530844
ACH-000207,-0.114574194092
ACH-000211,-0.0323237410421
ACH-000215,0.029645404068
ACH-000221,-0.105591937871
ACH-000222,0.0662859143752
ACH-000223,-0.08228379831919999
ACH-000226,-0.0451695126496
ACH-000227,-0.292337584574
ACH-000228,-0.35161073340099996
ACH-000231,-0.0309629424132
ACH-000232,-0.0924264064652
ACH-000233,-0.08861970817420001
ACH-000234,-0.08084094577819999
ACH-000235,-0.0317972675652
ACH-000237,-0.0725389949653
ACH-000238,-0.009227072784790001
ACH-000243,-0.08585742013280001
ACH-000244,0.028060227180499997
ACH-000246,-0.055341013789800005
ACH-000248,0.17231469932799998
ACH-000250,0.00916297462631
ACH-000251,0.109349354236
ACH-000253,-0.13772670591800001
ACH-000255,-0.238718135656
ACH-000256,0.038733864270900004
ACH-000257,-0.197625908158
ACH-000258,0.166660439377
ACH-000259,-0.107440326418
ACH-000260,-0.0076144915918100005
ACH-000261,-0.07618452375439999
ACH-000262,-0.22429619633
ACH-000263,0.21288954675799998
ACH-000264,-0.07493260811110002
ACH-000265,-0.06277362497240001
ACH-000266,-0.0363598515119
ACH-000272,-0.0732618585872
ACH-000273,-0.118140260735
ACH-000274,0.151980063439
ACH-000277,-0.025291941215599998
ACH-000278,-0.230219064456
ACH-000279,0.0653950749798
ACH-000280,0.14853343495500002
ACH-000281,-0.0730193924704
ACH-000288,-0.0146343120836
ACH-000291,-0.0549866460947
ACH-000293,-0.38916545447800005
ACH-000294,-0.128290614202
ACH-000295,0.00274792486326
ACH-000296,0.0549804832132
ACH-000302,-0.0190125808492
ACH-000304,0.13195271739800002
ACH-000307,-0.0866309301402
ACH-000308,-0.238791073981
ACH-000310,0.0137977665806
ACH-000311,0.204547896839
ACH-000312,-0.010900088195
ACH-000315,-0.37329099868
ACH-000316,0.0559289651067
ACH-000317,0.459317821886
ACH-000318,-0.0657092103964
ACH-000319,-0.00180301676615
ACH-000320,0.192366656726
ACH-000322,0.010534507459400001
ACH-000323,-0.0476137349011
ACH-000324,-0.027013531802599997
ACH-000329,0.038695550494199996
ACH-000330,0.0316593771827
ACH-000331,0.027168391077900002
ACH-000332,0.011376178151
ACH-000334,-0.33104036102
ACH-000335,0.013630067991
ACH-000336,-0.25857851605099996
ACH-000337,-0.149973795205
ACH-000339,-0.0051829585881599995
ACH-000341,-0.204411486813
ACH-000348,0.148794791894
