,FSD1L (83856)
ACH-000004,-0.0647944732468
ACH-000007,-0.168885202317
ACH-000009,-0.164561640475
ACH-000011,0.0464680939487
ACH-000012,-0.0765911613466
ACH-000013,0.0820768051985
ACH-000014,0.011539190594200001
ACH-000015,-0.056015827724199996
ACH-000017,0.046655048528
ACH-000018,0.0624897090164
ACH-000019,0.264547810997
ACH-000021,0.0271003135959
ACH-000022,0.080439501935
ACH-000025,0.06038341139740001
ACH-000028,0.176358310169
ACH-000030,0.0123015674783
ACH-000035,-0.020504673305799997
ACH-000036,-0.113213253026
ACH-000037,0.07540383906380001
ACH-000039,0.286422782301
ACH-000040,0.0998198379379
ACH-000041,0.044059581885799996
ACH-000042,0.128834085956
ACH-000045,0.0278939231787
ACH-000047,0.08890860317369999
ACH-000052,0.17617992615699998
ACH-000053,0.037790903337400004
ACH-000054,-0.19927543894000002
ACH-000055,-0.035915048455300004
ACH-000060,0.08222680961630001
ACH-000067,0.150608339239
ACH-000070,-0.133321830428
ACH-000075,-0.375123433697
ACH-000078,0.129743788699
ACH-000082,0.180316212659
ACH-000085,0.241612497782
ACH-000086,0.0300780884056
ACH-000087,-0.0554139038193
ACH-000092,-0.116052786795
ACH-000095,0.00519689616197
ACH-000097,0.13710868496
ACH-000098,0.0797202227406
ACH-000099,-0.157379496136
ACH-000108,0.10945443015900001
ACH-000113,-0.04565207043930001
ACH-000115,-0.00327775252927
ACH-000116,0.063408549875
ACH-000118,-0.021874388871299996
ACH-000120,0.0248761130255
ACH-000123,0.155977708207
ACH-000127,-0.05976765342180001
ACH-000128,0.158364123774
ACH-000132,0.00638472001487
ACH-000133,-0.055038081508400005
ACH-000137,0.0819928841276
ACH-000138,0.07807446317189999
ACH-000142,0.04667190740669999
ACH-000143,-0.15428796203700001
ACH-000146,0.06667880298460001
ACH-000148,-0.08222176304050001
ACH-000150,0.113583177772
ACH-000152,0.087766407773
ACH-000153,0.259700375608
ACH-000159,-0.061590447959000004
ACH-000160,-0.0471944951177
ACH-000163,-0.0988154404985
ACH-000167,0.126053024861
ACH-000168,-0.0612268704659
ACH-000169,-0.11827955599199999
ACH-000178,0.061217070779900004
ACH-000182,-0.189559429468
ACH-000183,-0.16037967457900001
ACH-000188,0.11291950520300001
ACH-000189,0.303378250299
ACH-000190,0.111692560143
ACH-000198,-0.0292652316989
ACH-000204,0.312261426416
ACH-000206,-0.16828522964
ACH-000207,0.225956924049
ACH-000211,-0.061053998793400004
ACH-000215,0.0749064798317
ACH-000221,-0.0321404855052
ACH-000222,0.12249527563200001
ACH-000223,-0.0291874612179
ACH-000226,-0.17609290234799999
ACH-000227,-0.167365288576
ACH-000228,0.015148564421800001
ACH-000231,-0.09547091664789999
ACH-000232,0.0515814754417
ACH-000233,0.054665522189
ACH-000234,0.120714636141
ACH-000235,0.0524866992229
ACH-000237,0.0174940099374
ACH-000238,-0.0776362443241
ACH-000243,0.022213435676000003
ACH-000244,-0.092188287897
ACH-000246,0.00946720969684
ACH-000248,0.220239472172
ACH-000250,-0.0347527319477
ACH-000251,0.219494836348
ACH-000253,0.0211312135832
ACH-000255,-0.009284915946450001
ACH-000256,0.0062677427684099995
ACH-000257,0.0236824083091
ACH-000258,-0.0977003269424
ACH-000259,0.00527909370303
ACH-000260,0.087231163429
ACH-000261,0.074025413752
ACH-000262,-0.0209274694699
ACH-000263,-0.202688810106
ACH-000264,-0.036168110771599996
ACH-000265,0.0529293741164
ACH-000266,0.027506649406200002
ACH-000272,0.0981138604654
ACH-000273,-0.131961347937
ACH-000274,-0.062021498296
ACH-000277,0.0918472883409
ACH-000278,0.00111079496456
ACH-000279,0.06851355166619999
ACH-000280,0.0632925461826
ACH-000281,0.101774325228
ACH-000288,0.21324784459499999
ACH-000291,-0.03516751437790001
ACH-000293,0.160786209278
ACH-000294,0.22484089855300002
ACH-000295,0.130145648439
ACH-000296,0.18026803242800002
ACH-000302,-0.0036959281693699996
ACH-000304,0.228703469551
ACH-000307,-0.0132660624257
ACH-000308,0.10910728807299999
ACH-000310,0.183056881085
ACH-000311,0.0801341972171
ACH-000312,0.226077082743
ACH-000315,0.049222431444300004
ACH-000316,-0.10677477722100001
ACH-000317,-0.050553761833
ACH-000318,-0.0511716106443
ACH-000319,0.126057915232
ACH-000320,0.275091936577
ACH-000322,0.0438675259122
ACH-000323,-0.011057646165200002
ACH-000324,0.0863598250571
ACH-000329,-0.034696762228
ACH-000330,0.213796885013
ACH-000331,0.00505649763986
ACH-000332,0.08748159173900001
ACH-000334,0.0546507661795
ACH-000335,-0.37026485403000003
ACH-000336,0.767731665201
ACH-000337,0.035036971325800005
ACH-000339,0.0347764879753
ACH-000341,-0.0453663692464
ACH-000348,0.0385569093564
ACH-000350,0.138288465381
ACH-000352,0.0804340891134
ACH-000356,-0.0163113479945
ACH-000361,-0.0779987232927
ACH-000362,-0.00113842211971
ACH-000363,-0.12920423355799998
ACH-000364,-0.05608011421180001
ACH-000365,0.08927819595599999
ACH-000366,-0.039337461018300005
ACH-000368,0.08257218535239999
ACH-000374,-0.0358369081336
ACH-000375,0.091100286953
ACH-000376,0.044319572164199995
ACH-000381,0.037100382141800003
ACH-000383,0.10990846742900001
ACH-000387,-0.10568118399599999
ACH-000389,0.144948134571
ACH-000390,-0.267770816003
ACH-000393,-0.0734186830844
ACH-000395,-0.133412650321
ACH-000397,-0.0919689102184
ACH-000401,-0.189964504181
ACH-000402,-0.31908507873799996
ACH-000403,-0.09604008971110001
ACH-000404,0.588409526377
ACH-000406,0.0528295593991
ACH-000407,0.0662017997979
ACH-000408,0.142707291154
ACH-000410,0.0799570724778
ACH-000411,-0.0785012189392
ACH-000414,0.054883802493000004
ACH-000415,0.11362872570699999
ACH-000416,0.00789228912105
ACH-000420,0.0569428732495
ACH-000421,-0.011603477045799998
ACH-000424,-0.13900783864900002
ACH-000425,0.024071499615799997
ACH-000426,0.0503980540278
ACH-000427,-0.08861603407339999
ACH-000433,-0.08285983881419999
ACH-000436,0.420837949472
ACH-000444,0.15420651621200002
ACH-000445,0.012799004062299998
ACH-000448,0.0660398886908
ACH-000450,-0.0336465414414
ACH-000452,0.0797894202886
ACH-000454,0.0144599266882
ACH-000458,0.13326333868100002
ACH-000459,0.0748777220168
ACH-000460,0.280207516814
ACH-000461,-0.09817024871840001
ACH-000463,0.0184926475517
ACH-000464,0.173479816122
ACH-000466,0.280555988198
ACH-000467,-0.0599621920863
ACH-000468,0.10885072902000001
ACH-000469,-0.0012042381769599999
ACH-000470,-0.161268580046
ACH-000471,0.08823913055389998
ACH-000472,-0.0140952963278
ACH-000473,0.12137404572699999
ACH-000475,0.077743325658
ACH-000476,-0.022215909981200002
ACH-000477,-0.0449044995426
ACH-000480,-0.042559680255399995
ACH-000481,0.0053209642732299995
ACH-000483,-0.100932378119
ACH-000484,0.142191488872
ACH-000485,0.0867451511171
ACH-000486,0.11277885270099999
ACH-000487,-0.0393831554876
ACH-000488,-0.012114735307799999
ACH-000490,-0.206081783583
ACH-000491,-0.013455559944700001
ACH-000495,-0.0492459833421
ACH-000496,0.061506733219499996
ACH-000499,0.259565128878
ACH-000500,-0.888376008486
ACH-000502,0.012731955062
ACH-000503,-0.21569578235800002
ACH-000505,-0.027099560948
ACH-000507,0.179192388732
ACH-000510,-0.030903750674799998
ACH-000511,-0.012257746933500001
ACH-000512,0.18833157119399999
ACH-000516,-0.00833891537087
ACH-000517,0.0280367845334
ACH-000518,0.0883117097975
ACH-000520,-0.0598290798978
ACH-000521,0.0631482308235
ACH-000522,0.0261340482707
ACH-000524,0.0334822644043
ACH-000527,-0.0749884067408
ACH-000528,0.0793681004952
ACH-000537,0.0353596845852
ACH-000541,0.0438871168344
ACH-000542,0.0567200919542
ACH-000544,-0.022070851627700002
ACH-000545,-0.0033931478679499996
ACH-000547,-0.0312654868785
ACH-000548,0.038307669563599996
ACH-000549,-0.132099511853
ACH-000550,0.0886300479874
ACH-000552,0.043985484363599996
ACH-000556,0.0011539705806800002
ACH-000557,-0.0708370984161
ACH-000570,0.0646196273336
ACH-000571,-0.00820997709019
ACH-000573,0.0616775561217
ACH-000576,0.14048478405200002
ACH-000580,0.0902905708575
ACH-000584,-0.0140621320447
ACH-000585,0.0774501439294
ACH-000588,0.049691190627199996
ACH-000589,0.119453198198
ACH-000591,0.0336721570885
ACH-000593,0.0359618078845
ACH-000600,-0.0253220560257
ACH-000601,0.042592111327
ACH-000604,-0.0448941245138
ACH-000605,0.05131362494490001
ACH-000606,0.0321888923402
ACH-000608,0.08431783792570001
ACH-000614,0.12385014061100001
ACH-000616,0.0591940054367
ACH-000618,0.11400301520199999
ACH-000619,0.0160473211078
ACH-000620,0.134729333632
ACH-000621,0.116702795777
ACH-000622,-0.09248966194939999
ACH-000623,-0.0338279193008
ACH-000624,0.0506136833532
ACH-000627,0.088509786626
ACH-000630,-0.0176947124454
ACH-000632,0.0131975816489
ACH-000633,0.0381182381896
ACH-000637,-0.00357917587301
ACH-000638,0.133304597467
ACH-000646,0.0819199607077
ACH-000647,0.13663988355599999
ACH-000648,0.0801699018953
ACH-000649,0.0872444612043
ACH-000651,-0.08315861188130001
ACH-000652,0.234921071891
ACH-000653,-0.014485548402799999
ACH-000657,0.0683697549994
ACH-000658,-0.110145302806
ACH-000661,0.11060876526699999
ACH-000662,-0.031368230388400004
ACH-000663,0.045819263421999996
ACH-000665,-0.021235662445900003
ACH-000671,-0.0625549689951
ACH-000673,0.11761240435
ACH-000676,0.00782410736325
ACH-000677,0.255775587872
ACH-000681,-0.175916925141
ACH-000682,0.0782228131821
ACH-000683,-0.122341514449
ACH-000684,0.201689988438
ACH-000688,-0.22869884097399998
ACH-000693,0.0912141812015
ACH-000694,-0.0051975028195500005
ACH-000695,-0.40232590867299994
ACH-000696,-0.102404428828
ACH-000697,-0.0246368672523
ACH-000699,0.07088064151960001
ACH-000701,-0.030317095886499997
ACH-000706,-0.0435968484489
ACH-000711,-0.0103432793184
ACH-000713,0.3315240422
ACH-000714,0.05455848848619999
ACH-000718,-0.12262763459699999
ACH-000720,-0.0187424164008
ACH-000721,0.08299300348569999
ACH-000724,-0.030359956602300002
ACH-000725,0.163038889597
ACH-000732,-0.18853613625500001
ACH-000734,-0.0483718676282
ACH-000735,-0.142967268201
ACH-000736,-0.0477650779653
ACH-000738,0.0223107970675
ACH-000746,-0.0311479477976
ACH-000747,-0.0568734144428
ACH-000748,0.0136331390785
ACH-000753,-0.0560420301809
ACH-000756,0.198784462511
ACH-000757,0.232198709125
ACH-000758,0.15930174007099998
ACH-000760,-0.0961093236091
ACH-000763,0.0588385699235
ACH-000764,0.237780756689
ACH-000765,0.151915348167
ACH-000766,0.0444793625908
ACH-000767,-0.0546940935798
ACH-000768,-0.0343403816646
ACH-000769,-0.0853166450647
ACH-000770,0.059812480877599994
ACH-000771,0.00664664838288
ACH-000773,0.0684643374935
ACH-000776,0.124191112325
ACH-000777,0.141787797282
ACH-000778,0.0631338427484
ACH-000781,0.09388233247410001
ACH-000782,-0.174286413047
ACH-000783,-0.00724542896524
ACH-000784,0.0395894745726
ACH-000785,-0.0379498524105
ACH-000787,0.152468713772
ACH-000788,-0.03287129055390001
ACH-000791,0.052576287931000006
ACH-000792,-0.08770665649250001
ACH-000794,0.106838852503
ACH-000796,-0.0798174853227
ACH-000799,-0.034569830375699995
ACH-000800,0.19755533264800001
ACH-000802,0.08469087471049999
