,CRYBB3 (1417)
ACH-000365,-0.427669785595
ACH-000366,-0.334730994958
ACH-000368,-0.226456727235
ACH-000374,0.171395732668
ACH-000375,-0.335287429874
ACH-000376,-0.176825508074
ACH-000381,-0.324660759124
ACH-000383,-0.25543009148699997
ACH-000387,-0.354616817179
ACH-000389,-0.129326446122
ACH-000390,-0.517454335712
ACH-000393,-0.363202823726
ACH-000395,0.02517465492
ACH-000397,-0.22787703874899998
ACH-000401,-0.333647162264
ACH-000402,-0.427083359983
ACH-000403,-0.22395110535100002
ACH-000404,-0.12077159365800001
ACH-000406,-0.328561736291
ACH-000407,-0.412957118867
ACH-000408,-0.447087174839
ACH-000410,-0.285867264654
ACH-000411,-0.165292037099
ACH-000414,-0.12291283346
ACH-000415,-0.0991686942778
ACH-000416,-0.171477490106
ACH-000420,-0.163894374899
ACH-000421,-0.420995462848
ACH-000424,-0.213244669919
ACH-000425,-0.490740958363
ACH-000426,-0.176427078853
ACH-000427,-0.371170678232
ACH-000433,-0.148010817774
ACH-000436,-0.24226539738000002
ACH-000444,-0.22422215504999998
ACH-000445,-0.47814898576700005
ACH-000448,-0.28609161082
ACH-000450,-0.118725177025
ACH-000452,-0.18835324467999998
ACH-000454,-0.12224682359200001
ACH-000458,-0.039616850167699995
ACH-000459,-0.264696090946
ACH-000460,-0.35812671646899996
ACH-000461,-0.390449236205
ACH-000463,-0.254306703228
ACH-000464,-0.071143829386
ACH-000466,-0.278230872345
ACH-000467,-0.338938162009
ACH-000468,-0.38410491981
ACH-000469,-0.11549904213199999
ACH-000470,-0.519559158289
ACH-000471,-0.266822232272
ACH-000472,-0.227388497304
ACH-000473,-0.389680037235
ACH-000475,-0.342661399639
ACH-000476,-0.158245505271
ACH-000477,-0.156717497927
ACH-000480,-0.179785294177
ACH-000481,-0.314163987889
ACH-000483,-0.21382977879299997
ACH-000484,-0.155909941143
ACH-000485,-0.26855833708
ACH-000486,-0.348681589448
ACH-000487,-0.190472959195
ACH-000488,-0.33154919467
ACH-000490,-0.206289130053
ACH-000491,-0.21547785833099997
ACH-000495,-0.624683063647
ACH-000496,-0.0147633711115
ACH-000499,-0.26968207429900004
ACH-000500,-0.050855736409400006
ACH-000502,-0.188529942925
ACH-000503,-0.648530274746
ACH-000505,-0.271023154802
ACH-000507,-0.308363042292
ACH-000510,-0.375371018997
ACH-000511,-0.453493728636
ACH-000512,-0.501616348525
ACH-000516,-0.318629651501
ACH-000517,-0.22287616011199998
ACH-000518,-0.25198571059700003
ACH-000520,-0.163589906214
ACH-000521,-0.0138852421429
ACH-000522,-0.0675396058345
ACH-000524,-0.305866955082
ACH-000527,-0.27329250485
ACH-000528,-0.5409576912899999
ACH-000537,-0.31659587612100004
ACH-000541,-0.433422436567
ACH-000542,-0.16706821687
ACH-000544,-0.16833230028499999
ACH-000545,-0.19198476354400001
ACH-000547,-0.316435638259
ACH-000548,-0.0573663752618
ACH-000549,-0.476292121898
ACH-000550,-0.230026915359
ACH-000552,-0.377428634393
ACH-000556,-0.160458113553
ACH-000557,-0.342464607299
ACH-000570,-0.33470228940200003
ACH-000571,-0.46633098561999997
ACH-000573,-0.163520940272
ACH-000576,-0.334720335436
ACH-000580,-0.39217485163099997
ACH-000584,-0.345963409713
ACH-000585,-0.09292738721889998
ACH-000588,-0.223836922225
ACH-000589,-0.176142822805
ACH-000591,-0.289589991913
ACH-000593,-0.0911162656863
ACH-000600,0.019029274043299998
ACH-000601,-0.180124043581
ACH-000604,-0.445034603019
ACH-000605,-0.28754564825199996
ACH-000606,-0.170779115219
ACH-000608,-0.406382730928
ACH-000614,-0.0665124950863
ACH-000616,-0.46644427213
ACH-000618,-0.225824806836
ACH-000619,-0.322719394737
ACH-000620,-0.234687858707
ACH-000621,-0.347547093078
ACH-000622,-0.242535354253
ACH-000623,-0.310947756094
ACH-000624,-0.256069939821
ACH-000627,-0.422589361346
ACH-000630,-0.09332430754560002
ACH-000632,-0.287519723252
ACH-000633,-0.28857478564100003
ACH-000637,-0.346084461436
ACH-000638,-0.251004030739
ACH-000646,-0.0720938596809
ACH-000647,-0.186107363101
ACH-000648,-0.176397268453
ACH-000649,-0.21078847410300003
ACH-000651,-0.142759618401
ACH-000652,-0.194034589556
ACH-000653,-0.19767129127
ACH-000657,-0.308296094156
ACH-000658,-0.282990157603
ACH-000661,-0.16103087502
ACH-000662,-0.253353769421
ACH-000663,-0.18776536968600002
ACH-000665,-0.346442701404
ACH-000671,-0.289353013216
ACH-000673,-0.321995366451
ACH-000676,-0.310263863275
ACH-000677,-0.20021582697700002
ACH-000681,-0.23147391929000002
ACH-000682,-0.159068540077
ACH-000683,-0.17255525172000002
ACH-000684,-0.255480189718
ACH-000688,-0.0747589552958
ACH-000693,-0.386761526806
ACH-000694,-0.201433619168
ACH-000695,-0.594341902156
ACH-000696,-0.392869012043
ACH-000697,-0.227714428561
ACH-000699,-0.13827354635
ACH-000701,-0.296187550001
ACH-000706,-0.28649980172600004
ACH-000711,-0.238930772238
ACH-000713,-0.055021528734
ACH-000714,-0.306118012007
ACH-000718,-0.183258265242
ACH-000720,-0.18473940726500002
ACH-000721,-0.20828781398899998
ACH-000724,-0.168636540434
ACH-000725,-0.405785288874
ACH-000732,0.110194839879
ACH-000734,-0.31888473246800003
ACH-000735,-0.207963410524
ACH-000736,-0.34719687530599996
ACH-000738,-0.24843915090799998
ACH-000746,-0.160068907559
ACH-000747,-0.09641907525839999
ACH-000748,-0.21354653272500002
ACH-000753,-0.32660022812600004
ACH-000756,-0.08429936001949999
ACH-000757,-0.445162589392
ACH-000758,-0.103325856437
ACH-000760,-0.0985263282001
ACH-000763,-0.2947549835
ACH-000764,-0.318434959655
ACH-000765,-0.207718290828
ACH-000766,-0.278226732516
ACH-000767,-0.29722317647700003
ACH-000768,-0.43940446828
ACH-000769,-0.547555594183
ACH-000770,-0.309550280588
ACH-000771,-0.26673208005800003
ACH-000773,-0.140383733129
ACH-000776,-0.258247423894
ACH-000777,-0.286226239281
ACH-000778,-0.317121791448
ACH-000781,-0.348878157904
ACH-000782,-0.14324250095000002
ACH-000783,-0.302168635542
ACH-000784,-0.35978902004
ACH-000785,-0.264059981173
ACH-000787,-0.372315533122
ACH-000788,-0.23294953225099999
ACH-000791,-0.213963693288
ACH-000792,-0.048986163964200004
ACH-000794,-0.26344160551199997
ACH-000796,-0.229385877499
ACH-000799,-0.489306228841
ACH-000800,-0.18720362661200002
ACH-000802,-0.355239761333
ACH-000804,-0.00577757189654
ACH-000805,-0.20030255540199998
ACH-000809,-0.25575579331500004
ACH-000810,-0.339776325725
ACH-000811,-0.22701819042500002
ACH-000817,-0.31438973595499997
ACH-000819,-0.214905646794
ACH-000820,-0.052712481691
ACH-000821,-0.21111907665600002
ACH-000822,0.021754279168099997
ACH-000823,-0.435606892769
ACH-000824,-0.0505086901843
ACH-000827,-0.205023222519
ACH-000829,-0.241215109138
ACH-000831,-0.344058168583
ACH-000832,-0.302378631121
ACH-000833,-0.057659828213599995
ACH-000834,-0.125951932441
ACH-000835,-0.397750376937
ACH-000836,-0.314007861982
ACH-000837,-0.231526811236
ACH-000838,-0.235504209032
ACH-000839,-0.22334436089499998
ACH-000840,-0.37947143452699994
ACH-000841,-0.339943545804
ACH-000843,-0.16592235533299998
ACH-000846,-0.573724637293
ACH-000847,-0.14910685032999998
ACH-000848,-0.34027560579800004
ACH-000849,-0.33810299843900005
ACH-000851,-0.488767364308
ACH-000855,-0.24603403001200003
ACH-000856,-0.144043501648
ACH-000858,-0.10704563047900001
ACH-000859,-0.485604304956
ACH-000861,-0.0780179084473
ACH-000862,-0.23667727452100001
ACH-000865,-0.34104220507
ACH-000866,-0.337616318615
ACH-000867,-0.32845644421500003
ACH-000869,-0.11965698427200001
ACH-000872,-0.42765825732900004
ACH-000873,-0.271133210734
ACH-000876,-0.0271203585567
ACH-000878,-0.396425468373
ACH-000880,-0.05094333026930001
ACH-000881,-0.340236234984
ACH-000882,-0.21952922923700002
ACH-000884,-0.337226476981
ACH-000885,-0.38870110334799995
ACH-000887,-0.16926627318100002
ACH-000888,-0.22728489108600003
ACH-000889,-0.379942417144
ACH-000890,-0.563280624288
ACH-000896,-0.29275919044
ACH-000898,-0.24287068403099998
ACH-000900,-0.31456504988
ACH-000901,-0.40425682273
ACH-000905,-0.194789409237
ACH-000906,-0.203551067121
ACH-000907,-0.523202465265
ACH-000910,-0.24522804683899999
ACH-000911,-0.310998250826
ACH-000912,-0.16917793797699998
ACH-000913,-0.26332907613699996
ACH-000915,-0.30317180225
ACH-000916,-1.1016147802299998
ACH-000917,-0.310907735297
ACH-000921,-0.5192794837470001
ACH-000924,-0.300497729208
ACH-000926,-0.49530181123800004
ACH-000928,-0.12750841055099998
ACH-000929,-0.0417407770898
ACH-000932,-0.262435157764
ACH-000935,-0.0279139055487
ACH-000936,-0.372408842856
ACH-000937,-0.184679328963
ACH-000938,-0.113628410636
ACH-000939,-0.26171047574
ACH-000941,-0.32013853660999997
ACH-000943,-0.443774869435
ACH-000946,-0.255865615418
ACH-000947,-0.231648625492
ACH-000948,-0.210044430892
ACH-000950,-0.152566305056
ACH-000953,-0.058031567581900007
ACH-000957,-0.155501358366
ACH-000958,-0.360018759053
ACH-000960,-0.19366837353500002
ACH-000963,-0.0733288681985
ACH-000968,-0.041692010834199995
ACH-000969,-0.29229044062
ACH-000973,-0.314197929332
ACH-000974,-0.315610890626
ACH-000975,-0.273101272855
ACH-000976,-0.09471258615669999
ACH-000978,-0.7876449008959999
ACH-000980,-0.334542219619
ACH-000984,-0.19943561936299997
ACH-000986,-0.384754299343
ACH-000988,-0.328238648637
ACH-000993,-0.0944414224948
ACH-000994,-0.0860875075237
ACH-000996,-0.23051377705899997
ACH-001001,-0.20726061412
ACH-001020,-0.13435238741
ACH-001028,-0.303740544681
ACH-001031,-0.191483805555
ACH-001038,-0.339112409692
ACH-001048,-0.27977097656
ACH-001050,-0.295533111121
ACH-001053,-0.236084423928
ACH-001054,-0.305571936066
ACH-001061,-0.253562463826
ACH-001067,-0.124955760329
ACH-001075,-0.307350339559
ACH-001096,-0.333640463595
ACH-001128,-0.111632226503
ACH-001134,-0.29092147503800003
ACH-001151,-0.226461225687
ACH-001163,-0.45321454193099997
ACH-001164,-0.258089703345
ACH-001173,-0.21050488971
ACH-001183,-0.592364496393
ACH-001184,-0.279653791532
ACH-001190,-0.407065152584
ACH-001192,-0.457842421549
ACH-001193,0.017243056617
ACH-001196,-0.27851673283100004
ACH-001197,0.0458928133447
ACH-001205,-0.08622900243319999
ACH-001211,-0.154024343614
ACH-001212,-0.25095312019099997
ACH-001228,-0.35680667730899995
ACH-001232,-0.16930292125500002
ACH-001239,-0.595528525558
ACH-001274,-0.279195102907
ACH-001275,-0.34048173614
ACH-001277,-0.12517675861
ACH-001278,-0.271937241949
ACH-001280,-0.300423272573
ACH-001283,-0.427406513958
ACH-001289,-0.49825206554799994
ACH-001295,-0.345491579552
ACH-001300,-0.24269553705400002
ACH-001301,-0.216497921266
ACH-001302,-0.699286379488
ACH-001303,-0.0424458259696
ACH-001306,-0.369968244816
ACH-001318,-0.146323808138
ACH-001322,-0.507569171482
ACH-001328,-0.13775896184800002
ACH-001332,-0.305520939288
ACH-001333,-0.492192499899
ACH-001336,-0.24251097075800002
ACH-001340,-0.24713941168200002
ACH-001346,-0.40103118124399995
ACH-001353,-0.144098662158
ACH-001354,-0.260818262113
ACH-001367,-0.46462730248499995
ACH-001368,-0.308658298347
ACH-001374,-0.207332198513
ACH-001375,-0.276716990853
ACH-001377,-0.252904481194
ACH-001380,-0.206538967581
ACH-001391,-0.387770734815
ACH-001407,-0.450740539507
ACH-001408,-0.304283601029
ACH-001413,-0.139473031164
ACH-001430,-0.332640330668
ACH-001431,-0.28131959886999997
ACH-001450,-0.687133040881
ACH-001496,-0.209311098142
ACH-001500,-0.514497973707
ACH-001521,-0.512937991572
ACH-001523,-0.176845417956
ACH-001532,-0.187240244019
ACH-001536,-0.234237570294
ACH-001550,-0.22188003781800003
ACH-001552,-0.316699649672
ACH-001554,-0.138706279801
ACH-001645,-0.0725463767601
ACH-001654,-0.172849254728
ACH-001715,-0.677527535507
ACH-001735,-0.34453274605499995
ACH-001736,-0.250232349065
ACH-001737,-0.273560384109
ACH-001740,-0.28981810694000004
ACH-001745,-0.340790927936
ACH-001750,-0.290074876779
ACH-001765,-0.310798196461
ACH-001956,-0.237842708175
ACH-001957,-0.328354001995
