,GSDMB (55876)
ACH-000319,-0.12874696217599998
ACH-000320,-0.10306922392000001
ACH-000322,-0.306820473048
ACH-000323,-0.398589332184
ACH-000324,-0.255408227981
ACH-000329,-0.0815824215955
ACH-000330,-0.469592587487
ACH-000331,-0.210802579621
ACH-000332,-0.17565133912099998
ACH-000334,-0.0536299246968
ACH-000335,-0.044099814735099996
ACH-000336,-0.19822942443799998
ACH-000337,-0.428389094806
ACH-000339,-0.26413920953000003
ACH-000341,-0.11385656148399999
ACH-000348,-0.253570834469
ACH-000350,-0.258486660695
ACH-000352,-0.0826755118014
ACH-000356,-0.1558127317
ACH-000361,-0.457678617711
ACH-000362,-0.161023194747
ACH-000363,-0.173022298385
ACH-000364,-0.15396700482
ACH-000365,-0.24037208649099998
ACH-000366,-0.126547070589
ACH-000368,-0.261312966515
ACH-000374,-0.34448303730400004
ACH-000375,-0.0428943746617
ACH-000376,-0.11370546070399999
ACH-000381,-0.104018147519
ACH-000383,-0.4890163637899999
ACH-000387,-0.17074830179
ACH-000389,-0.200854564926
ACH-000390,-0.28917704546399997
ACH-000393,-0.09287362200539999
ACH-000395,-0.24286046285100002
ACH-000397,-0.140692982149
ACH-000401,-0.247669111811
ACH-000402,-0.210827636963
ACH-000403,-0.160913299413
ACH-000404,-0.22130542833099998
ACH-000406,-0.278830932969
ACH-000407,-0.127822776393
ACH-000408,-0.36065730039800004
ACH-000410,-0.26890407818900003
ACH-000411,-0.280917609853
ACH-000414,-0.222472567434
ACH-000415,-0.38240987694899997
ACH-000416,-0.32426586915100003
ACH-000420,0.00620250135975
ACH-000421,-0.2276197763
ACH-000424,-0.30341720767499997
ACH-000425,-0.21877249741500002
ACH-000426,-0.095669627196
ACH-000427,-1.03885545953
ACH-000433,-0.276539529879
ACH-000436,-0.153585345516
ACH-000444,-0.306309342291
ACH-000445,-0.017490608188599998
ACH-000448,-0.22179558954599998
ACH-000450,-0.31393506124299997
ACH-000452,-0.222259996369
ACH-000454,-0.019281515082400003
ACH-000458,-0.337200667931
ACH-000459,-0.259061684655
ACH-000460,-0.260653180225
ACH-000461,-0.163661600965
ACH-000463,-0.40315029053499996
ACH-000464,-0.114515732847
ACH-000466,-0.7157518385539999
ACH-000467,-0.27227500430999996
ACH-000468,-0.32239715119199996
ACH-000469,-0.23389724872200002
ACH-000470,-0.24065596805199999
ACH-000471,-0.06883034666519999
ACH-000472,-0.22855296229000002
ACH-000473,-0.184869756349
ACH-000475,-0.218477256707
ACH-000476,-0.22196985924499998
ACH-000477,-0.33630606464400004
ACH-000480,-0.36483209735100003
ACH-000481,0.0887142652743
ACH-000483,-0.208909282636
ACH-000484,-0.211348989004
ACH-000485,-0.0735830237264
ACH-000486,-0.20454291251499998
ACH-000487,-0.09576450559800001
ACH-000488,-0.221425327371
ACH-000490,-0.172180744282
ACH-000491,-0.173460988461
ACH-000495,-0.120205210634
ACH-000496,-0.136285068093
ACH-000499,-0.128664874593
ACH-000500,-0.011371550608600001
ACH-000502,-0.313014656012
ACH-000503,0.297820086186
ACH-000505,-0.26964026479000003
ACH-000507,-0.399798954094
ACH-000510,-0.107279158568
ACH-000511,-0.122533191448
ACH-000512,0.06995169899010001
ACH-000516,-0.243304908563
ACH-000517,-0.192500905658
ACH-000518,-0.196119234093
ACH-000520,-0.199447565982
ACH-000521,-0.623486051159
ACH-000522,-0.144154689981
ACH-000524,-0.17680887785500002
ACH-000527,-0.194689900913
ACH-000528,-0.122290026799
ACH-000537,-0.119860678932
ACH-000541,-0.0528526618569
ACH-000542,-0.102245633172
ACH-000544,-0.328896336583
ACH-000545,-0.17546294583299998
ACH-000547,-0.0601574939526
ACH-000548,-0.25810039922
ACH-000549,-0.19215922961399998
ACH-000550,-0.295467193345
ACH-000552,-0.295247445514
ACH-000556,-0.392133570388
ACH-000557,-0.08704251379820001
ACH-000570,-0.310974138606
ACH-000571,-0.17038502904800001
ACH-000573,-0.07507692332839999
ACH-000576,-0.212585109251
ACH-000580,-0.43366810039399994
ACH-000584,-0.292778987873
ACH-000585,-0.0673650547676
ACH-000588,-0.35057207148900005
ACH-000589,-0.187943656413
ACH-000591,-0.126567145645
ACH-000593,-0.297051945202
ACH-000600,-0.42031916210000003
ACH-000601,-0.302686812097
ACH-000604,-0.299364847788
ACH-000605,-0.27438077882
ACH-000606,-0.160282388741
ACH-000608,-0.203289285982
ACH-000614,-0.0682273827792
ACH-000616,-0.28180748789500004
ACH-000618,-0.30794555790399997
ACH-000619,-0.273690125939
ACH-000620,-0.133352191773
ACH-000621,-0.13076355253900002
ACH-000622,-0.182564500652
ACH-000623,-0.287547141508
ACH-000624,-0.20217691376
ACH-000627,-0.214426732288
ACH-000630,-0.144219334099
ACH-000632,-0.164627506318
ACH-000633,-0.0435599826485
ACH-000637,-0.156584548842
ACH-000638,-0.17565085891100002
ACH-000646,-0.388776617362
ACH-000647,-0.349627886156
ACH-000648,-0.0828810988341
ACH-000649,-0.08585897150760001
ACH-000651,-0.197325016978
ACH-000652,-0.26723684911999995
ACH-000653,-0.28986052099
ACH-000657,-0.18329216573399998
ACH-000658,-0.19169946239500002
ACH-000661,-0.214997951113
ACH-000662,-0.205779902162
ACH-000663,-0.509540573175
ACH-000665,-0.18439991950800003
ACH-000671,-0.209006348409
ACH-000673,-0.282491851959
ACH-000676,-0.283054203126
ACH-000677,-0.11410745893100001
ACH-000681,-0.062328368819
ACH-000682,-0.215751290211
ACH-000683,-0.075709752178
ACH-000684,-0.09198428458310001
ACH-000688,-0.0494539015703
ACH-000693,-0.19316872801100002
ACH-000694,-0.33414812513500003
ACH-000695,-0.100388736292
ACH-000696,-0.224435963013
ACH-000697,-0.26957898576
ACH-000699,-0.237523597821
ACH-000701,0.0369944282375
ACH-000706,-0.0229045362213
ACH-000711,-0.160919250529
ACH-000713,-0.209786969604
ACH-000714,-0.386808356294
ACH-000718,-0.26539808422600003
ACH-000720,-0.236655215654
ACH-000721,-0.276558698333
ACH-000724,-0.144418704519
ACH-000725,-0.0641646341193
ACH-000732,-0.44928170658100003
ACH-000734,-0.0273267887458
ACH-000735,-0.27151531861
ACH-000736,-0.125402113421
ACH-000738,-0.200308355867
ACH-000746,-0.139031115712
ACH-000747,-0.267956800534
ACH-000748,-0.160971712782
ACH-000753,-0.20702951779800002
ACH-000756,-0.282893325483
ACH-000757,-0.170336306587
ACH-000758,-0.163127459265
ACH-000760,-0.202468243037
ACH-000763,-0.230056328365
ACH-000764,-0.400068700713
ACH-000765,-0.0269563279121
ACH-000766,-0.264436373509
ACH-000767,-0.251394220554
ACH-000768,-0.34785028424000003
ACH-000769,-0.329987818341
ACH-000770,-0.28399212056400003
ACH-000771,-0.161954644269
ACH-000773,-0.0661678328125
ACH-000776,-0.341506568129
ACH-000777,-0.135576662046
ACH-000778,-0.401064442816
ACH-000781,-0.136712715034
ACH-000782,-0.0770115851425
ACH-000783,-0.07443610722039999
ACH-000784,-0.269052165482
ACH-000785,-0.307617825651
ACH-000787,-0.136842579662
ACH-000788,-0.216021382321
ACH-000791,-0.361424945733
ACH-000792,-0.344122359403
ACH-000794,-0.252627617286
ACH-000796,-0.297670164837
ACH-000799,-0.438904138443
ACH-000800,-0.468363767887
ACH-000802,-0.20271475669300001
ACH-000804,-0.26989146245
ACH-000805,-0.129686632428
ACH-000809,-0.355219371557
ACH-000810,-0.157945563721
ACH-000811,-0.515303320036
ACH-000817,-0.25233608184
ACH-000819,0.0200432030862
ACH-000820,-0.17734271065
ACH-000821,-0.41742624009199997
ACH-000822,-0.241046465364
ACH-000823,-0.374649871071
ACH-000824,-0.20466936511300002
ACH-000827,-0.23317307988699998
ACH-000829,-0.180292439353
ACH-000831,-0.142424802701
ACH-000832,-0.21559168438700002
ACH-000833,0.06829693439040001
ACH-000834,-0.12056592724500001
ACH-000835,-0.180268810029
ACH-000836,-0.13393896264900002
ACH-000837,-0.353728874671
ACH-000838,-0.235628623391
ACH-000839,-0.25246257311500003
ACH-000840,-0.43483928955799994
ACH-000841,-0.212677476464
ACH-000843,-0.21672884947700002
ACH-000846,-0.264601142225
ACH-000847,0.10426333577199999
ACH-000848,-0.292721954745
ACH-000849,-0.20569657357700002
ACH-000851,-0.127578230359
ACH-000855,-0.127010646979
ACH-000856,-0.232482451899
ACH-000858,-0.21040285002700002
ACH-000859,-0.418426475477
ACH-000861,-0.132193749169
ACH-000862,-0.24820380362
ACH-000865,-0.153808301381
ACH-000866,-0.206261454922
ACH-000867,-0.285780303048
ACH-000869,0.0489938051798
ACH-000872,-0.0797069566344
ACH-000873,-0.116179760814
ACH-000876,-0.0183833356419
ACH-000878,-0.308959502097
ACH-000880,-0.18020215795800001
ACH-000881,-0.0935635532705
ACH-000882,-0.21142004871800002
ACH-000884,-0.258277085015
ACH-000885,-0.205035772599
ACH-000887,-0.215071848565
ACH-000888,-0.12473151952099999
ACH-000889,-0.198528609272
ACH-000890,-0.136502841438
ACH-000896,-0.030043249519000004
ACH-000898,-0.42204657844099996
ACH-000900,-0.37455848052100005
ACH-000901,-0.235025542352
ACH-000905,-0.10892329651100001
ACH-000906,-0.216683302668
ACH-000907,-0.150027342971
ACH-000910,-0.41349488776
ACH-000911,-0.195430299849
ACH-000912,-0.17833234316399998
ACH-000913,-0.21483516046999998
ACH-000915,-0.229273909601
ACH-000916,-0.35244483717200004
ACH-000917,-0.15518013569
ACH-000921,-0.161764148414
ACH-000924,-0.195278276908
ACH-000926,-0.271987066699
ACH-000928,-0.342938816196
ACH-000929,0.024490637619500003
ACH-000932,-0.31990132589000003
ACH-000935,-0.394743931034
ACH-000936,-0.0873214117307
ACH-000937,-0.23749663782699998
ACH-000938,-0.107111238618
ACH-000939,-0.500199521112
ACH-000941,-0.222868044819
ACH-000943,-0.146887103454
ACH-000946,-0.188794870073
ACH-000947,-0.189594115768
ACH-000948,-0.300122612421
ACH-000950,-0.147111634825
ACH-000953,-0.228794908882
ACH-000957,0.143638799221
ACH-000958,-0.518244896326
ACH-000960,-0.20729562651900002
ACH-000963,-0.509503100178
ACH-000968,-0.443988314076
ACH-000969,-0.13286547259
ACH-000973,-0.16336372707
ACH-000974,-0.317265873456
ACH-000975,-0.35595037125600004
ACH-000976,-0.283389491575
ACH-000978,-0.258029402485
ACH-000980,-0.226277558288
ACH-000984,-0.338562845581
ACH-000986,-0.31470239459399996
ACH-000988,-0.22596803613400002
ACH-000993,-0.197311387479
ACH-000994,-0.166125940683
ACH-000996,-0.266652322246
ACH-001001,-0.274068357225
ACH-001020,-0.00265491159965
ACH-001028,-0.125357622191
ACH-001031,-0.159001878597
ACH-001038,-0.19882711037700002
ACH-001048,-0.28762426729699997
ACH-001050,-0.24398168780299997
ACH-001053,-0.21822340772
ACH-001054,-0.130591996083
ACH-001061,-0.23957716071199997
ACH-001067,-0.149637143899
ACH-001075,-0.018230781895700002
ACH-001096,-0.178844931173
ACH-001128,-0.5158386252830001
ACH-001134,-0.23416590228700002
ACH-001151,-0.303496035115
ACH-001163,-0.320488695968
ACH-001164,-0.0612804362146
ACH-001173,-0.25138889587499996
ACH-001183,-0.0832139656399
ACH-001184,-0.12335697533600001
ACH-001190,-0.013904121794799999
ACH-001192,-0.164839215071
ACH-001193,0.0623433142069
ACH-001196,-0.031005526566
ACH-001197,-0.73640721458
ACH-001205,-0.0653333642098
ACH-001211,-0.252110404795
ACH-001212,-0.215617102866
ACH-001228,-0.179861930764
ACH-001232,-0.08702784304839999
ACH-001239,-0.37596637987099996
ACH-001274,-0.265732884771
ACH-001275,-0.145791846709
ACH-001277,-0.44748549810500005
ACH-001278,-0.227125292629
ACH-001280,-0.0310164332939
ACH-001283,-0.234278883464
ACH-001289,-0.06671832640519999
ACH-001295,-0.186901604964
ACH-001300,-0.275216256074
ACH-001301,-0.11860679129799999
ACH-001302,-0.368227874697
ACH-001303,-0.23698650631299997
ACH-001306,-0.355607934322
ACH-001318,-0.147608633148
ACH-001322,-0.051543598966499994
ACH-001328,-0.24885602775
ACH-001332,-0.359573876658
ACH-001333,-0.061032402367699995
ACH-001336,-0.0422729340912
ACH-001340,-0.23024736605700002
ACH-001346,-0.138609291887
ACH-001353,-0.256403154081
ACH-001354,-0.07889958568410001
ACH-001367,-0.19835225839899998
ACH-001368,-0.18095758534200002
ACH-001374,-0.364473812025
ACH-001375,-0.365101417558
ACH-001377,-0.23660408640299999
ACH-001380,-0.18041006977000001
ACH-001391,-0.45802870505000004
ACH-001407,-0.13729543792
ACH-001408,-0.296723452371
ACH-001413,-0.45502735721500004
ACH-001430,-0.429271903832
ACH-001431,-0.204292883312
ACH-001450,-0.0773370647843
ACH-001496,-0.261217401906
ACH-001500,-0.390430984865
ACH-001521,-0.507432122521
ACH-001523,-0.421428099828
ACH-001532,-0.310058781052
ACH-001536,-0.180109913957
ACH-001550,-0.38877233669600003
ACH-001552,-0.21949549078800001
ACH-001554,-0.328200400068
ACH-001645,-0.17476870967
ACH-001654,-0.167908164964
ACH-001715,-0.0291131581557
ACH-001735,-0.23464276921799998
ACH-001736,-0.202053733093
ACH-001737,-0.319262708514
ACH-001740,0.171436087513
ACH-001745,-0.11323801809900001
ACH-001750,-0.252635169555
ACH-001765,-0.311858739348
ACH-001956,-0.145985323495
ACH-001957,-0.298916925414
