,CUL2 (8453)
ACH-000004,-0.7476349277490001
ACH-000007,-0.8128715441940001
ACH-000009,-0.571340886612
ACH-000011,-1.02580926645
ACH-000012,-0.918507522413
ACH-000013,-0.510096088927
ACH-000014,-1.25315339216
ACH-000015,-0.953746107448
ACH-000017,-0.781123420023
ACH-000018,-0.9158223792739999
ACH-000019,-0.627741440718
ACH-000021,-1.11695045129
ACH-000022,-0.195638828248
ACH-000025,-1.06814903126
ACH-000028,-0.950951471793
ACH-000030,-1.1272562961900001
ACH-000035,-0.6205727354070001
ACH-000036,-1.0900331349799999
ACH-000037,-1.58559957
ACH-000039,-1.16946744004
ACH-000040,-1.03899266501
ACH-000041,-0.922303442486
ACH-000042,-1.13162037309
ACH-000045,-0.920541615707
ACH-000047,-0.8748095997740001
ACH-000052,-0.963421155046
ACH-000053,-0.978475318829
ACH-000054,-0.567797954606
ACH-000055,-1.20290532386
ACH-000060,-1.23358164513
ACH-000067,-0.676880003958
ACH-000070,-0.827391751812
ACH-000075,-0.748400814853
ACH-000078,-1.22114587112
ACH-000082,-1.42574201785
ACH-000085,-0.7878438789300001
ACH-000086,-0.532876793226
ACH-000087,-1.1633632323899998
ACH-000092,-1.0836686930500001
ACH-000095,-1.06715839154
ACH-000097,-1.0450613638700001
ACH-000098,-0.521493353152
ACH-000099,-1.0170801291
ACH-000108,-0.739168101896
ACH-000113,-1.06578554875
ACH-000115,-0.727090275869
ACH-000116,-1.21512283085
ACH-000118,-1.18006104889
ACH-000120,-1.0205102209499999
ACH-000123,-1.02750996023
ACH-000127,-0.762379582773
ACH-000128,-0.996041825794
ACH-000132,-0.306412324426
ACH-000133,-1.20205359656
ACH-000137,-0.939786963514
ACH-000138,-1.18493959301
ACH-000142,-1.13192673582
ACH-000143,-0.860574329988
ACH-000146,-0.941919864936
ACH-000148,-0.8706881917209999
ACH-000150,-0.836064890196
ACH-000152,-0.16952967659600002
ACH-000153,-0.925127433074
ACH-000159,-0.8151088237190001
ACH-000160,-1.50152668005
ACH-000163,-0.6730934494390001
ACH-000167,-0.9615123364210001
ACH-000168,-0.979348284039
ACH-000169,-1.03316096597
ACH-000178,-0.946628610545
ACH-000182,-0.73574435811
ACH-000183,-0.9885545775200001
ACH-000188,-0.994715451954
ACH-000189,-0.655441841849
ACH-000190,-1.2310651975700002
ACH-000198,-1.07472407591
ACH-000204,-1.33574417646
ACH-000206,-0.627619968645
ACH-000207,-1.18664343961
ACH-000211,-0.929268717079
ACH-000215,-1.2091852285
ACH-000221,-0.639763195449
ACH-000222,-0.8295006349680001
ACH-000223,-0.5001143241920001
ACH-000226,-0.757610501047
ACH-000227,-1.09111408816
ACH-000228,-0.892846797465
ACH-000231,-0.953265243404
ACH-000232,-1.1235434402
ACH-000233,-1.1931569866399998
ACH-000234,-1.26305022998
ACH-000235,-1.2695716294700001
ACH-000237,-1.09240514729
ACH-000238,-0.9788964760009999
ACH-000243,-0.721216961969
ACH-000244,-1.27229377287
ACH-000246,-1.07360384394
ACH-000248,-1.06886772985
ACH-000250,-0.781846943989
ACH-000251,-1.12064092195
ACH-000253,-0.7736340890000001
ACH-000255,-0.880284737412
ACH-000256,-0.985907234569
ACH-000257,-1.39074063838
ACH-000258,-0.746343555835
ACH-000259,-1.42436311684
ACH-000260,-0.863229585661
ACH-000261,-0.8309137505320001
ACH-000262,-0.8756601229690001
ACH-000263,-0.807389868359
ACH-000264,-0.873673706431
ACH-000265,-0.90054758894
ACH-000266,-1.25986309713
ACH-000272,-1.12771886044
ACH-000273,-1.06720217025
ACH-000274,-1.41581293071
ACH-000277,-0.6285819841
ACH-000278,-1.07144146064
ACH-000279,-0.880305050742
