,COPS3 (8533)
ACH-000004,-1.45316578169
ACH-000007,-0.977745301488
ACH-000009,-1.37900098211
ACH-000011,-0.80760861385
ACH-000012,-1.37525385229
ACH-000013,-1.09905658817
ACH-000014,-1.0874994501100002
ACH-000015,-1.26298165877
ACH-000017,-1.35172281505
ACH-000018,-1.2212090477600002
ACH-000019,-1.14055959149
ACH-000021,-1.09908071642
ACH-000022,-1.3940721965399998
ACH-000025,-1.12347060469
ACH-000028,-1.1765085231899999
ACH-000030,-0.968493164039
ACH-000035,-1.10486031939
ACH-000036,-1.27918705261
ACH-000037,-1.33319570364
ACH-000039,-1.54941730613
ACH-000040,-1.1258094549200002
ACH-000041,-1.27764266612
ACH-000042,-1.3571210502000002
ACH-000045,-1.1513816050399999
ACH-000047,-1.1699168371
ACH-000052,-0.954843533346
ACH-000053,-1.2724105992499999
ACH-000054,-1.22756518801
ACH-000055,-1.30736709501
ACH-000060,-1.54423007625
ACH-000067,-1.37011462982
ACH-000070,-0.973687567467
ACH-000075,-1.4976334584200002
ACH-000078,-1.02609314131
ACH-000082,-0.917801086152
ACH-000085,-1.25049966419
ACH-000086,-1.30767527225
ACH-000087,-0.874622831479
ACH-000092,-1.5420136299
ACH-000095,-1.2441341339799998
ACH-000097,-1.47810451343
ACH-000098,-1.5748754410899999
ACH-000099,-1.16404705621
ACH-000108,-1.1470909216299998
ACH-000113,-1.24933360652
ACH-000115,-1.56023091254
ACH-000116,-1.28569635694
ACH-000118,-1.1617997551
ACH-000120,-1.20302609281
ACH-000123,-1.14710132934
ACH-000127,-1.2383600495
ACH-000128,-1.12500362448
ACH-000132,-1.3875931126199998
ACH-000133,-1.16802533085
ACH-000137,-1.33469319353
ACH-000138,-1.26005123685
ACH-000142,-1.3850809310299999
ACH-000143,-1.0789972183399998
ACH-000146,-1.4311715435499999
ACH-000148,-1.1309771860200002
ACH-000150,-0.923630328828
ACH-000152,-1.1659440841700002
ACH-000153,-1.27824381058
ACH-000159,-1.53993772008
ACH-000160,-1.26326603801
ACH-000163,-1.19054571899
ACH-000167,-1.80974775686
ACH-000168,-1.16128154724
ACH-000169,-1.12570711552
ACH-000178,-1.1575394939499999
ACH-000182,-1.3525732300600002
ACH-000183,-1.1822684168100002
ACH-000188,-1.22481513011
ACH-000189,-1.35629818442
ACH-000190,-1.3856381351499998
ACH-000198,-1.28773992537
ACH-000204,-1.58421913086
ACH-000206,-1.10559038001
ACH-000207,-1.1466678295100001
ACH-000211,-1.14504951385
ACH-000215,-1.0543416699200001
ACH-000221,-1.18378937116
ACH-000222,-1.13380817199
ACH-000223,-1.51885748442
ACH-000226,-1.0815487885200001
ACH-000227,-0.6106259532639999
ACH-000228,-1.42573080762
ACH-000231,-1.47874632863
ACH-000232,-1.18800959558
ACH-000233,-1.1241099186599999
ACH-000234,-1.37293708259
ACH-000235,-1.11311735027
ACH-000237,-1.04415706225
ACH-000238,-1.13389688693
ACH-000243,-1.25209731614
ACH-000244,-1.04777416729
ACH-000246,-1.2784283089
ACH-000248,-1.33058258931
ACH-000250,-1.41792918154
ACH-000251,-1.08086646787
ACH-000253,-1.1834867102
ACH-000255,-1.0884124875
ACH-000256,-1.43768974879
ACH-000257,-0.736436659481
ACH-000258,-1.20888956919
ACH-000259,-1.05609317812
ACH-000260,-1.31370941798
ACH-000261,-1.25585009443
ACH-000262,-1.1438832860500001
ACH-000263,-1.7031934290200001
ACH-000264,-1.268142334
ACH-000265,-1.11869591743
ACH-000266,-1.3598127390299999
ACH-000272,-1.17892204371
ACH-000273,-1.29626941407
ACH-000274,-1.81795159807
ACH-000277,-0.826832356297
ACH-000278,-1.20555126271
ACH-000279,-1.17772018926
ACH-000280,-1.5028845863799998
ACH-000281,-1.39084251671
ACH-000288,-1.1540499214
ACH-000291,-1.39513243486
ACH-000293,-1.33328740718
ACH-000294,-0.848209325674
ACH-000295,-1.3505597796000002
ACH-000296,-1.13399719421
ACH-000302,-1.30643461209
ACH-000304,-0.8341304327869999
ACH-000307,-1.02716363442
ACH-000308,-1.38254929708
ACH-000310,-1.03020837621
ACH-000311,-1.12522646906
ACH-000312,-1.33234919998
ACH-000315,-0.9390258556059999
ACH-000316,-1.00174431112
ACH-000317,-0.819357363735
ACH-000318,-0.943324755949
ACH-000319,-1.2813270967100001
ACH-000320,-1.20464146613
ACH-000322,-1.27506082107
ACH-000323,-1.4995284946599998
ACH-000324,-1.27342527251
ACH-000329,-0.9706098993060001
ACH-000330,-1.00088161448
ACH-000331,-1.21812518899
ACH-000332,-1.1839184644299998
ACH-000334,-1.44296821616
ACH-000335,-0.9733712852230001
ACH-000336,-1.1449161787200002
ACH-000337,-1.19952290196
ACH-000339,-1.32380156607
ACH-000341,-1.39751068086
ACH-000348,-1.1709059624200002
ACH-000350,-1.4836165197100002
ACH-000352,-1.4973091369
ACH-000356,-1.01301434677
ACH-000361,-1.10917881478
ACH-000362,-1.2064159122799998
ACH-000363,-1.39477018537
ACH-000364,-1.0082117992
ACH-000365,-1.21168287911
ACH-000366,-1.0395209568500001
ACH-000368,-1.24967177965
ACH-000374,-0.722643280239
ACH-000375,-1.43554493165
ACH-000376,-1.13578787234
ACH-000381,-1.26512345047
ACH-000383,-1.66459339878
ACH-000387,-1.21672786887
ACH-000389,-1.16747079578
ACH-000390,-1.34443042401
ACH-000393,-1.1076317604
ACH-000395,-1.40351689767
ACH-000397,-1.32832118407
ACH-000401,-0.979464786382
ACH-000402,-0.994899281833
ACH-000403,-1.40362587361
ACH-000404,-0.904008017977
ACH-000406,-1.2360381581200002
ACH-000407,-1.13074089831
ACH-000408,-1.3182852761200001
ACH-000410,-1.20154711084
ACH-000411,-1.36202360501
ACH-000414,-0.9847952704970001
ACH-000415,-1.46992766373
ACH-000416,-1.23480755358
ACH-000420,-1.22387954691
ACH-000421,-1.23851112448
ACH-000424,-1.29708713254
ACH-000425,-0.992583029106
ACH-000426,-1.5594107476299999
ACH-000427,-1.57294268313
ACH-000433,-1.41963575572
ACH-000436,-1.2852626369
ACH-000444,-1.0580073143200002
ACH-000445,-1.1759148944600002
ACH-000448,-1.2423210436799998
ACH-000450,-1.13862892982
ACH-000452,-1.50171225331
ACH-000454,-1.1959141071200001
ACH-000458,-1.17886550876
ACH-000459,-0.970980624569
ACH-000460,-1.0774947697200001
ACH-000461,-1.2199660345799999
ACH-000463,-1.0542540992899998
ACH-000464,-1.27810644137
ACH-000466,-1.19449173922
ACH-000467,-1.25186241188
ACH-000468,-1.26600990762
ACH-000469,-1.25697280301
ACH-000470,-1.63506937007
ACH-000471,-1.35175288558
ACH-000472,-1.07599673916
ACH-000473,-0.8926361245309999
ACH-000475,-1.20779109661
ACH-000476,-1.2741111136299998
ACH-000477,-0.645295142527
ACH-000480,-1.06162135759
ACH-000481,-1.27824800297
ACH-000483,-1.0401203672100001
ACH-000484,-1.25010035078
ACH-000485,-1.27458734537
ACH-000486,-1.23491851763
ACH-000487,-1.37695561629
ACH-000488,-1.19962892734
ACH-000490,-1.41923578988
ACH-000491,-1.41951893324
ACH-000495,-1.1911672368100001
ACH-000496,-1.43364437791
ACH-000499,-1.09223207005
ACH-000500,-1.50805694099
ACH-000502,-1.2028136168
ACH-000503,-0.941998307274
ACH-000505,-1.19018372898
ACH-000507,-1.3038047063299998
ACH-000510,-1.28982597366
ACH-000511,-1.43310151675
ACH-000512,-1.3727158061700002
ACH-000516,-1.3176611195299999
ACH-000517,-1.18890729606
ACH-000518,-1.2862785332100002
ACH-000520,-1.54929576377
ACH-000521,-1.4625944553799999
ACH-000522,-1.23828737407
ACH-000524,-1.14560937865
ACH-000527,-1.33924078987
ACH-000528,-1.08610552502
ACH-000537,-1.29222271642
ACH-000541,-1.00120777392
ACH-000542,-1.2155304192799998
ACH-000544,-1.23114524238
ACH-000545,-1.34431682461
ACH-000547,-1.29907312374
ACH-000548,-1.21862481848
ACH-000549,-1.1709414976899999
ACH-000550,-1.31710984455
ACH-000552,-1.12921082332
ACH-000556,-1.38129481636
ACH-000557,-1.45919971676
ACH-000570,-1.17031416001
ACH-000571,-0.860368913552
ACH-000573,-1.3535244316100001
ACH-000576,-1.0539525768
ACH-000580,-0.996823770827
ACH-000584,-1.3579827171899999
ACH-000585,-1.2087092588500001
ACH-000588,-0.8682229557879999
ACH-000589,-1.10601759637
ACH-000591,-1.0956978555799999
ACH-000593,-1.33097366915
ACH-000600,-0.9798241508230001
ACH-000601,-1.1838819091700001
ACH-000604,-1.5018023104299998
ACH-000605,-1.12076744957
ACH-000606,-1.1153714954
ACH-000608,-1.24578086625
ACH-000614,-0.584667589408
ACH-000616,-1.00983306165
ACH-000618,-1.1325236378899999
ACH-000619,-1.26841319739
ACH-000620,-0.822723028585
ACH-000621,-1.0
ACH-000622,-0.923635186744
ACH-000623,-0.9747394335449999
ACH-000624,-1.12578506909
ACH-000627,-1.53896794405
ACH-000630,-1.13582073279
ACH-000632,-1.2515785349600002
ACH-000633,-1.54103087417
ACH-000637,-1.1159211896899999
ACH-000638,-1.0233418002799999
ACH-000646,-0.7802131594230001
ACH-000647,-1.46301145415
ACH-000648,-1.2480088825
ACH-000649,-1.16833675212
ACH-000651,-1.24304846768
ACH-000652,-1.3000371949299998
ACH-000653,-0.995777900472
ACH-000657,-1.19701811347
ACH-000658,-1.3755569036200002
ACH-000661,-0.774016893594
ACH-000662,-1.35352750407
ACH-000663,-1.0871776643000002
ACH-000665,-1.17640439865
ACH-000671,-1.20243070153
ACH-000673,-1.40259277194
ACH-000676,-1.40770009105
ACH-000677,-0.603317060749
ACH-000681,-0.870585309946
ACH-000682,-1.40611002183
ACH-000683,-1.3819591875100001
ACH-000684,-1.00868642471
ACH-000688,-0.885664821516
ACH-000693,-1.3992253599899998
ACH-000694,-1.09642977675
ACH-000695,-1.35373803042
ACH-000696,-1.2410409142799999
ACH-000697,-1.52894070486
ACH-000699,-1.3719360090000001
ACH-000701,-1.2922598667899998
ACH-000706,-1.10786853356
ACH-000711,-1.45816701217
ACH-000713,-1.40103971408
ACH-000714,-1.64859618466
ACH-000718,-1.6748746084600001
ACH-000720,-1.2610422438
ACH-000721,-1.54808739314
ACH-000724,-1.4523800145899999
ACH-000725,-1.16004418369
ACH-000732,-1.1597786047499998
ACH-000734,-1.1239911859
ACH-000735,-1.2028226519499998
ACH-000736,-1.19613832463
ACH-000738,-1.10223049045
ACH-000746,-1.3578755847100001
ACH-000747,-1.0309591928200001
ACH-000748,-1.22083240384
ACH-000753,-1.1593328225200001
ACH-000756,-1.3222858296
ACH-000757,-1.37021813949
ACH-000758,-1.2508804574899999
ACH-000760,-1.0525872026899998
ACH-000763,-1.01216004685
ACH-000764,-1.52057219826
ACH-000765,-0.9371215755500001
ACH-000766,-1.2582150757700001
ACH-000767,-1.7608531415200002
ACH-000768,-0.9426481860200001
ACH-000769,-1.14482468147
ACH-000770,-1.2723622850299998
ACH-000771,-1.26007139029
ACH-000773,-1.5946051416799998
ACH-000776,-1.1616006405
