,KBTBD12 (166348)
ACH-000004,0.07862266366439999
ACH-000007,-0.0684048139726
ACH-000009,-0.175910887552
ACH-000011,-0.134704430735
ACH-000012,-0.00402996901214
ACH-000013,-0.05868641872219999
ACH-000014,-0.103905205
ACH-000015,0.0115510328074
ACH-000017,-0.278896756926
ACH-000018,0.12471408074000001
ACH-000019,-0.4242512661300001
ACH-000021,-0.138919334555
ACH-000022,-0.0330487246534
ACH-000025,-0.22315192487500002
ACH-000028,-0.127255965014
ACH-000030,-0.056400775223300004
ACH-000035,-0.28402108277800003
ACH-000036,-3.9045709443e-05
ACH-000037,-0.10603647506200001
ACH-000039,-0.00035454571829500003
ACH-000040,-0.176915277929
ACH-000041,0.019277120029200002
ACH-000042,-0.36911088907
ACH-000045,-0.012365581129700001
ACH-000047,-0.311604015725
ACH-000052,0.04522945644259999
ACH-000053,-0.160970317972
ACH-000054,-0.19784733361200002
ACH-000055,-0.25637850432799997
ACH-000060,-0.231624321651
ACH-000067,-0.19387206247900002
ACH-000070,0.0781482046722
ACH-000075,-0.143136495636
ACH-000078,-0.215547516063
ACH-000082,-0.089287531898
ACH-000085,-0.20452295897199999
ACH-000086,-0.077229517684
ACH-000087,-0.128626155104
ACH-000092,-0.162681972955
ACH-000095,-0.043023646517900006
ACH-000097,0.0408160961672
ACH-000098,-0.12272007146
ACH-000099,-0.19718428852699998
ACH-000108,-0.285798794038
ACH-000113,-0.185005553524
ACH-000115,-0.193534931213
ACH-000116,0.0580959719829
ACH-000118,-0.209127850495
ACH-000120,-0.4415161733
ACH-000123,-0.116897236014
ACH-000127,-0.102246589749
ACH-000128,-0.169065873103
ACH-000132,-0.25872541138599997
ACH-000133,-0.044122141264000006
ACH-000137,-0.0528837893901
ACH-000138,-0.304378074551
ACH-000142,-0.120628240866
ACH-000143,0.288676606539
ACH-000146,0.0006860815534140001
ACH-000148,-0.11194935794500001
ACH-000150,-0.0386938660424
ACH-000152,-0.05905673925530001
ACH-000153,-0.21960988966800002
ACH-000159,0.0215962372457
ACH-000160,-0.18003818473299998
ACH-000163,-0.20887607291700003
ACH-000167,0.0492823224802
ACH-000168,-0.332302232671
ACH-000169,0.156534191575
ACH-000178,-0.07011446536230001
ACH-000182,-0.140556622501
ACH-000183,-0.301514246583
ACH-000188,-0.035175867026
ACH-000189,-0.229755167481
ACH-000190,0.152216577987
ACH-000198,-0.191366816114
ACH-000204,-0.37470830397699995
ACH-000206,0.040140018842000004
ACH-000207,-0.19376891900899998
ACH-000211,-0.224323797392
ACH-000215,-0.09074740359269999
ACH-000221,0.0096951122741
ACH-000222,-0.422885820781
ACH-000223,-0.24361844564399998
ACH-000226,-0.0472783455844
ACH-000227,-0.32756297247099997
ACH-000228,-0.010496871934200002
ACH-000231,-0.170668599582
ACH-000232,-0.0747766081805
ACH-000233,-0.326987462342
ACH-000234,-0.06500161463740001
ACH-000235,-0.206190708598
ACH-000237,-0.11531175831399999
ACH-000238,-0.119637482391
ACH-000243,-0.129466362265
ACH-000244,0.103512494257
ACH-000246,-0.139421706828
ACH-000248,-0.11047787756300001
ACH-000250,-0.126768194759
ACH-000251,-0.102857061615
ACH-000253,-0.0247345613001
ACH-000255,-0.061987050307999995
ACH-000256,0.058565326021
ACH-000257,-0.24593900177499997
ACH-000258,-0.286132540535
ACH-000259,-0.111165849303
ACH-000260,-0.0819362456408
ACH-000261,-0.0780283686913
ACH-000262,-0.0627438444969
ACH-000263,-0.276068652117
ACH-000264,-0.172006055115
ACH-000265,-0.178959741548
ACH-000266,-0.17849180463199998
ACH-000272,-0.390517886227
ACH-000273,-0.09797000495380001
ACH-000274,-0.175517079252
ACH-000277,-0.251719126738
ACH-000278,-0.17993489323399997
