,NINL (22981)
ACH-000004,0.278078357771
ACH-000007,0.071826782245
ACH-000009,0.239541408464
ACH-000011,0.24002884789
ACH-000012,0.054387724478099995
ACH-000013,0.114936406411
ACH-000014,0.213966296554
ACH-000015,0.132419146145
ACH-000017,0.135771126187
ACH-000018,0.195857647027
ACH-000019,-0.10098412377299999
ACH-000021,0.212570725489
ACH-000022,0.173207177894
ACH-000025,0.38271775196999996
ACH-000028,0.195483145473
ACH-000030,0.229016112788
ACH-000035,-0.149573430348
ACH-000036,0.196237319747
ACH-000037,0.181385646593
ACH-000039,0.285944349908
ACH-000040,0.0918677391842
ACH-000041,0.161226584544
ACH-000042,0.10648435369999999
ACH-000045,0.136487536475
ACH-000047,-0.0276627562545
ACH-000052,0.018198135789
ACH-000053,0.268754128902
ACH-000054,0.161021582578
ACH-000055,0.19936237888799999
ACH-000060,0.0766042300373
ACH-000067,0.260822948917
ACH-000070,0.14951813816
ACH-000075,-0.06742310415540001
ACH-000078,0.352716486677
ACH-000082,0.172667644527
ACH-000085,0.152144991265
ACH-000086,0.326903117775
ACH-000087,-0.026870871234499997
ACH-000092,0.0761462403593
ACH-000095,0.08236489668449999
ACH-000097,0.052533106654
ACH-000098,0.27019361679000004
ACH-000099,0.08893553481830001
ACH-000108,0.0015166194115299998
ACH-000113,0.227245373805
ACH-000115,0.10889697519500001
ACH-000116,0.090803056218
ACH-000118,0.19493426614300002
ACH-000120,0.006140933697920001
ACH-000123,0.186393596589
ACH-000127,0.123139373925
ACH-000128,0.10760992443499999
ACH-000132,0.249722256507
ACH-000133,0.18893703959600003
ACH-000137,0.114113528694
ACH-000138,0.310107723504
ACH-000142,0.292818044592
ACH-000143,0.08526121718669999
ACH-000146,0.163710624874
ACH-000148,0.17693870824400001
ACH-000150,0.216369854788
ACH-000152,0.178424585816
ACH-000153,0.44942889052900004
ACH-000159,0.246416821146
ACH-000160,-0.145481300079
ACH-000163,-0.0333992463991
ACH-000167,0.137862124856
ACH-000168,0.278030396036
ACH-000169,0.0660068935975
ACH-000178,0.233596496967
ACH-000182,0.101283616468
ACH-000183,0.21073067786200003
ACH-000188,0.243797427177
ACH-000189,0.0348669479656
ACH-000190,0.113781732581
ACH-000198,0.17047504674199998
ACH-000204,0.251263703909
ACH-000206,0.0556659332386
ACH-000207,-0.046833764199599996
ACH-000211,0.123056631028
ACH-000215,0.0817107309827
ACH-000221,0.30118604870099996
ACH-000222,0.0748521134854
ACH-000223,0.248929108334
ACH-000226,0.150255620153
ACH-000227,0.308607469812
ACH-000228,0.261860043994
ACH-000231,0.0775109346242
ACH-000232,0.0440218179531
ACH-000233,0.18415721929
ACH-000234,0.267218636251
ACH-000235,0.060834818821199996
ACH-000237,0.240252415909
ACH-000238,0.111325422511
ACH-000243,0.120928182957
ACH-000244,0.0628191237967
ACH-000246,0.157907667536
ACH-000248,0.23658801466200002
ACH-000250,0.22146952975
ACH-000251,-0.18003858469999998
ACH-000253,0.246850173601
ACH-000255,0.151018539859
ACH-000256,0.230926807936
ACH-000257,0.008769485080709998
ACH-000258,-0.107230892843
ACH-000259,0.190539983878
ACH-000260,0.131508277016
ACH-000261,0.040838615426199994
ACH-000262,0.337963414819
ACH-000263,0.659504747625
ACH-000264,0.15469980070699998
ACH-000265,0.165267231252
ACH-000266,0.257911677349
ACH-000272,-0.0174610262371
ACH-000273,0.21523267261300003
ACH-000274,0.212799222448
ACH-000277,0.203023606817
ACH-000278,0.208906589841
ACH-000279,0.24120814840399998
ACH-000280,0.260782414799
ACH-000281,0.257940980625
ACH-000288,0.238998324655
ACH-000291,0.320972329243
ACH-000293,0.23794288234799998
ACH-000294,0.107407388443
ACH-000295,0.343023503663
ACH-000296,0.179606060651
ACH-000302,0.202406483039
ACH-000304,0.277130448484
ACH-000307,0.13296025410499998
ACH-000308,0.0583948655121
ACH-000310,0.17465343538199998
ACH-000311,0.08292218642289999
ACH-000312,0.12154011782
ACH-000315,0.17191706800099998
ACH-000316,0.05827208739990001
ACH-000317,0.190685008776
ACH-000318,0.261659954624
ACH-000319,0.19317693438
ACH-000320,0.385776885745
ACH-000322,-0.051942689758599996
ACH-000323,0.425019096953
ACH-000324,0.323171546036
ACH-000329,0.073984587637
ACH-000330,0.1342114552
ACH-000331,0.280499537231
ACH-000332,0.205781277624
ACH-000334,0.0330331947782
ACH-000335,0.15437529816099999
ACH-000336,0.22402576161999996
ACH-000337,0.199845975634
ACH-000339,0.160132132224
ACH-000341,-0.0530964857189
ACH-000348,0.159286385053
ACH-000350,0.11134716164899999
ACH-000352,0.133930541713
ACH-000356,0.315299387339
ACH-000361,0.288757961974
ACH-000362,0.169504868361
ACH-000363,0.0745475260343
ACH-000364,0.26743157001400003
ACH-000365,0.023956836269900004
ACH-000366,0.127310107576
ACH-000368,-0.246614800056
ACH-000374,-0.213269015737
ACH-000375,0.09255813448519999
ACH-000376,0.10782738790100001
ACH-000381,0.0604520353351
ACH-000383,0.21232315540999996
ACH-000387,0.153008798913
ACH-000389,0.0575012421494
ACH-000390,0.323717926461
ACH-000393,0.048291177323
ACH-000395,0.11666053805400001
ACH-000397,0.236403021228
ACH-000401,0.37206348564
ACH-000402,0.252289458454
ACH-000403,0.129615819203
ACH-000404,0.0863418987308
ACH-000406,0.14255418653
ACH-000407,0.22355691568000002
ACH-000408,-0.22794259605999997
ACH-000410,0.20654551068799998
ACH-000411,0.136049322242
ACH-000414,0.231793898387
ACH-000415,-1.74494740153e-05
ACH-000416,0.17060434004099997
ACH-000420,0.059375300467600006
ACH-000421,0.168637805258
ACH-000424,0.0920967917062
ACH-000425,0.183707249309
ACH-000426,0.10580583271800001
ACH-000427,-0.0916370857127
ACH-000433,0.261383551671
ACH-000436,0.327375488204
ACH-000444,0.202498341459
ACH-000445,0.267067813835
ACH-000448,0.048071027927
ACH-000450,0.0541822598049
ACH-000452,0.17101550832499998
ACH-000454,0.12338181138599999
ACH-000458,0.22299008110100002
ACH-000459,0.26875557861099997
ACH-000460,0.277057293908
ACH-000461,0.12513487812000001
ACH-000463,0.2248673332
ACH-000464,0.127690518966
ACH-000466,0.256674478344
ACH-000467,0.268021758348
ACH-000468,0.220177752748
ACH-000469,0.180907353327
ACH-000470,-0.00237030431174
ACH-000471,-0.0720485582285
ACH-000472,0.137793552467
ACH-000473,0.253114610621
ACH-000475,0.08384019276660001
ACH-000476,0.23203397228300002
ACH-000477,0.30822650801600004
ACH-000480,0.277092496919
