,ERGIC1 (57222)
ACH-000004,0.322637502492
ACH-000007,0.0523595966739
ACH-000009,-0.0687646225869
ACH-000011,0.0828683204965
ACH-000012,0.0543514639568
ACH-000013,0.12669462215299998
ACH-000014,-0.025035091293599997
ACH-000015,-0.0691842768408
ACH-000017,0.0730913487515
ACH-000018,0.189102005213
ACH-000019,0.182526175762
ACH-000021,0.110520326116
ACH-000022,0.0754779459789
ACH-000025,0.16011703588099999
ACH-000028,0.126567145589
ACH-000030,0.0763888719855
ACH-000035,0.0239572887132
ACH-000036,0.07605538324950001
ACH-000037,-0.040788437980300005
ACH-000039,0.028658507045299996
ACH-000040,-0.032852407033099995
ACH-000041,0.0157800241176
ACH-000042,-0.027731792779799997
ACH-000045,0.0049962014139599996
ACH-000047,0.14267762023299999
ACH-000052,0.1462645596
ACH-000053,0.058848455863
ACH-000054,0.008050679903770001
ACH-000055,0.115471891149
ACH-000060,0.116247903079
ACH-000067,-0.0775645048036
ACH-000070,-0.249604277663
ACH-000075,0.0892923976169
ACH-000078,0.06900320363450001
ACH-000082,0.124085073641
ACH-000085,0.102284971217
ACH-000086,-0.0030329437056100003
ACH-000087,0.204153565324
ACH-000092,0.00254672328047
ACH-000095,0.008593423256600001
ACH-000097,-0.004829013125520001
ACH-000098,0.07296616351310001
ACH-000099,0.0921994041845
ACH-000108,0.108873940672
ACH-000113,0.110662024779
ACH-000115,-0.0248726338281
ACH-000116,0.033699286157
ACH-000118,0.0763096546917
ACH-000120,-0.0512276085296
ACH-000123,0.126578239367
ACH-000127,-0.050448467237400006
ACH-000128,0.030422184955099997
ACH-000132,0.0627505859755
ACH-000133,0.0651193051496
ACH-000137,0.188381073488
ACH-000138,0.025571020139200002
ACH-000142,0.21179229108300002
ACH-000143,0.236578288825
ACH-000146,-0.057904479526199995
ACH-000148,0.12087158947599999
ACH-000150,0.059354089064
ACH-000152,0.180590258735
ACH-000153,-0.0119223615751
ACH-000159,-0.0611847775614
ACH-000160,0.0678319021044
ACH-000163,0.00137911108073
ACH-000167,-0.0848437790511
ACH-000168,-0.0713624541972
ACH-000169,0.0179629980292
ACH-000178,0.0404370640363
