,SS18L1 (26039)
ACH-000004,0.153659507759
ACH-000007,-0.0695423573366
ACH-000009,-0.011669134991500001
ACH-000011,-0.0414703907722
ACH-000012,0.168416711889
ACH-000013,0.0929240954072
ACH-000014,0.0483372172785
ACH-000015,0.217938294602
ACH-000017,-0.056134937704099996
ACH-000018,0.034988626867
ACH-000019,-0.480658561382
ACH-000021,0.157050912931
ACH-000022,0.00667110114341
ACH-000025,0.174660957207
ACH-000028,-0.20525475833
ACH-000030,0.00712857129127
ACH-000035,-0.047356210073
ACH-000036,-0.145213983125
ACH-000037,0.17433887206700002
ACH-000039,-0.041738197196699994
ACH-000040,-0.167693019713
ACH-000041,-0.0359692206286
ACH-000042,-0.024465369818000002
ACH-000045,0.162358296242
ACH-000047,-0.153205734921
ACH-000052,0.140625460071
ACH-000053,0.0568746349861
ACH-000054,0.0248769622265
ACH-000055,0.0199564606503
ACH-000060,0.0859350793853
ACH-000067,0.24717899645599997
ACH-000070,-0.0820786860355
ACH-000075,0.20483840445
ACH-000078,0.00299803480851
ACH-000082,0.167213053083
ACH-000085,-0.049635186720199995
ACH-000086,0.0403078388532
ACH-000087,0.0767638193309
ACH-000092,0.0753964467766
ACH-000095,0.0278395294263
ACH-000097,-0.0464208146349
ACH-000098,0.10812297545199999
ACH-000099,-0.039324391455900005
ACH-000108,-0.003521470967
ACH-000113,0.0721852897539
ACH-000115,-0.287259639109
ACH-000116,0.00037384355379500004
ACH-000118,0.05702895090559999
ACH-000120,0.0313386517809
ACH-000123,0.0550838165804
ACH-000127,0.04457556105740001
ACH-000128,0.0530510436187
ACH-000132,0.227101191175
ACH-000133,-0.040654066242
ACH-000137,0.154250565613
ACH-000138,0.054929586187
ACH-000142,-0.05422206772609999
ACH-000143,0.21720872891600002
ACH-000146,0.223132704971
ACH-000148,0.12451840457900001
ACH-000150,-0.337854678591
ACH-000152,0.17427871234200001
ACH-000153,0.14622831742200001
ACH-000159,0.03111795796
ACH-000160,0.42797647071500006
ACH-000163,-0.010227824517
ACH-000167,0.398785637869
ACH-000168,0.0912704358532
ACH-000169,0.04334756487080001
ACH-000178,0.037963532451199995
ACH-000182,0.036737583955099996
ACH-000183,-0.14938282098300001
ACH-000188,0.151854385628
ACH-000189,-0.336881887839
ACH-000190,0.412856867574
ACH-000198,0.11385780040799999
ACH-000204,0.259492612149
ACH-000206,-0.176799887989
ACH-000207,0.142533386665
ACH-000211,0.048848067867199994
ACH-000215,-0.025340640501700002
ACH-000221,0.124498570283
ACH-000222,-0.0963088627301
ACH-000223,0.128734089633
ACH-000226,0.164090221683
ACH-000227,0.035471825526
ACH-000228,0.23726049170299998
ACH-000231,0.0519109191151
ACH-000232,0.131277383595
ACH-000233,0.00609863137569
ACH-000234,-0.177431933919
ACH-000235,0.057783792537
ACH-000237,0.0617266222745
ACH-000238,0.11065875704000001
ACH-000243,0.203890101068
ACH-000244,0.212308786359
ACH-000246,-0.111609980227
ACH-000248,0.1282464112
ACH-000250,0.0348247110085
ACH-000251,0.262881082477
ACH-000253,-0.057999691051500005
ACH-000255,0.11303603215199999
ACH-000256,-0.09574127880110002
ACH-000257,0.262984204166
ACH-000258,0.40025587453
ACH-000259,0.1038560526
ACH-000260,0.0255093671199
ACH-000261,0.125604950473
ACH-000262,0.0506414699096
ACH-000263,-0.1388833183
ACH-000264,0.102348072041
ACH-000265,0.210702475546
ACH-000266,0.0366132061001
ACH-000272,0.0216329689133
ACH-000273,-0.017510208782799998
ACH-000274,-0.0100890674276
ACH-000277,-0.0222951388546
ACH-000278,0.0635174523406
ACH-000279,0.08688521733439998
ACH-000280,0.0255356121124
ACH-000281,0.041480020442800004
ACH-000288,0.126968138058
ACH-000291,0.032391064442199996
ACH-000293,0.166818785922
ACH-000294,0.021656460263400002
ACH-000295,0.0867677729265
ACH-000296,0.035264839563800006
ACH-000302,0.034658732748099996
ACH-000304,0.0462059415265
ACH-000307,0.15227039939200002
ACH-000308,0.0131625697157
ACH-000310,0.00189344142338
ACH-000311,0.030580343792
ACH-000312,0.125022508715
ACH-000315,0.265152624218
ACH-000316,-0.0406602727764
ACH-000317,0.120022856232
ACH-000318,0.206208172688
ACH-000319,-0.035039173197499995
ACH-000320,0.0038619354666399996
ACH-000322,-0.41574533094800004
ACH-000323,0.23837536598
ACH-000324,0.08703900554050001
ACH-000329,0.254520861266
ACH-000330,-0.0119069039863
ACH-000331,-0.011467166884099999
ACH-000332,0.0916022365932
ACH-000334,-0.0530018010561
ACH-000335,-0.0752018839314
ACH-000336,-0.0866514961045
ACH-000337,0.17190646249000002
ACH-000339,0.238156656685
ACH-000341,-0.0847302188498
ACH-000348,0.186782010465
ACH-000350,0.153495965708
ACH-000352,-0.0512355012082
ACH-000356,0.0857089587612
ACH-000361,0.161141691521
ACH-000362,0.133395812952
ACH-000363,0.0034809205742700002
ACH-000364,-0.00266342784207
ACH-000365,0.049864385290800006
ACH-000366,0.14159863231
ACH-000368,-0.33665624753300005
ACH-000374,0.019042432519599996
ACH-000375,0.15590493226299998
ACH-000376,-0.110193972111
ACH-000381,-0.09117187950369998
ACH-000383,0.0971854316402
ACH-000387,0.0266564911651
ACH-000389,0.10692097399
ACH-000390,-0.0046153419857799995
ACH-000393,-0.156883520804
ACH-000395,-0.337657288974
ACH-000397,0.123617471586
ACH-000401,-0.19874238652600001
ACH-000402,0.021279409705199998
ACH-000403,0.0460601656461
ACH-000404,0.12369952305
ACH-000406,0.108010875194
ACH-000407,-0.012330639495700001
ACH-000408,0.119498571092
ACH-000410,0.238630172904
ACH-000411,0.155103587846
ACH-000414,0.0428418182158
ACH-000415,0.084942775155
ACH-000416,0.0605047551399
ACH-000420,0.00155305822881
ACH-000421,0.000903932336283
ACH-000424,0.112157260934
ACH-000425,0.19974369801800002
ACH-000426,0.0180275275943
ACH-000427,0.0031599817275700004
ACH-000433,-0.051054307978300004
ACH-000436,-0.0906164613858
ACH-000444,-0.0923023157113
ACH-000445,-0.056589913198999996
ACH-000448,0.160344348457
ACH-000450,0.0652990730891
ACH-000452,-0.0550589439369
ACH-000454,0.18125739655
ACH-000458,0.12176189599199999
ACH-000459,-0.00489727127342
ACH-000460,0.0255968658456
ACH-000461,0.0975557578345
ACH-000463,0.08690944862060002
ACH-000464,0.22258814322700002
ACH-000466,0.00535655094271
ACH-000467,-0.122086975287
ACH-000468,0.208655187987
ACH-000469,-0.085785285395
ACH-000470,0.0729373707136
ACH-000471,-0.05012432168380001
ACH-000472,0.154576778137
ACH-000473,0.151573103664
ACH-000475,0.12544876087600002
ACH-000476,0.13150189151
ACH-000477,0.175548868041
ACH-000480,0.162500031553
ACH-000481,0.0563463840122
ACH-000483,0.18344708734200002
ACH-000484,-0.038508495455699995
ACH-000485,0.138033734408
ACH-000486,-0.0130920339078
ACH-000487,0.00639135491627
ACH-000488,0.101809488893
ACH-000490,0.11532261056399999
ACH-000491,-0.216954301664
ACH-000495,0.263915542094
ACH-000496,0.139241268813
ACH-000499,0.155403297701
ACH-000500,0.727450308646
ACH-000502,0.0212852026841
ACH-000503,0.0706785005772
ACH-000505,0.09035992509289999
ACH-000507,-0.024593782498499996
ACH-000510,-0.0534670355712
ACH-000511,0.0965874404518
ACH-000512,-0.302074269886
ACH-000516,0.122399802117
ACH-000517,0.127528655207
ACH-000518,0.007492195616100001
ACH-000520,-0.278300431898
ACH-000521,0.04651882583959999
ACH-000522,0.0546405257689
ACH-000524,0.181050677361
ACH-000527,0.0765269472478
ACH-000528,0.09447236030600001
ACH-000537,0.0699985587182
ACH-000541,0.102697745311
ACH-000542,0.034724973239800005
ACH-000544,-0.016643798400600002
ACH-000545,0.134829551231
ACH-000547,0.022221772112500003
ACH-000548,0.13452974079399999
ACH-000549,-0.027770510861200002
ACH-000550,-0.000474085122454
ACH-000552,0.04997794806559999
ACH-000556,0.025234963684400005
ACH-000557,-0.05549790302569999
ACH-000570,0.0487203063491
ACH-000571,-0.052633981194400006
ACH-000573,0.09418467600469999
ACH-000576,-0.0608766384324
ACH-000580,0.06478697899680001
ACH-000584,0.154104474166
ACH-000585,0.16994025057300002
ACH-000588,-0.006370340633510001
ACH-000589,-0.0542992651968
ACH-000591,0.0243525160885
ACH-000593,0.008419515962779999
ACH-000600,0.28706559184700003
ACH-000601,-0.0366710322708
ACH-000604,0.145272399302
ACH-000605,-0.0664385934041
ACH-000606,0.213166167242
ACH-000608,-0.055447938205000005
ACH-000614,-0.16744880476600002
ACH-000616,0.11575760645199999
ACH-000618,0.07233731664460001
ACH-000619,0.237069554707
ACH-000620,-0.0291425694423
ACH-000621,0.0387119997276
ACH-000622,0.144624943109
ACH-000623,0.0891167728172
ACH-000624,0.05225961874480001
ACH-000627,0.04436706350869999
ACH-000630,0.15741172840999998
ACH-000632,0.0212847102668
ACH-000633,-0.034104791448
ACH-000637,0.08554730131260001
ACH-000638,0.07119280682510001
ACH-000646,-0.10762193959699999
ACH-000647,-0.0230965753884
ACH-000648,-0.170003886853
ACH-000649,0.085979367778
ACH-000651,0.18126868082400002
ACH-000652,0.019536169465700002
ACH-000653,-0.0706886848443
ACH-000657,0.023794007539
ACH-000658,5.58458583323e-06
ACH-000661,0.150605779235
ACH-000662,0.0550069433141
ACH-000663,-0.0425683083633
ACH-000665,-0.0120608129104
ACH-000671,0.13589928615
ACH-000673,0.0542273759839
ACH-000676,0.06852873428640001
ACH-000677,0.129495237455
ACH-000681,-0.153955011011
ACH-000682,-0.012448004117700001
ACH-000683,0.0611541102927
ACH-000684,-0.166184721957
ACH-000688,-0.0921756072996
ACH-000693,0.16620256964400001
ACH-000694,0.169130517606
ACH-000695,0.102255527253
ACH-000696,-0.07263708917560001
ACH-000697,0.103259595079
ACH-000699,0.0076073963666700006
ACH-000701,-0.08831304152989998
ACH-000706,0.169566166326
ACH-000711,0.15260123683399998
ACH-000713,0.18617808481800002
ACH-000714,-0.023908780784400004
ACH-000718,-0.06708878666530001
ACH-000720,-0.0315311053575
ACH-000721,0.011961561982200001
ACH-000724,0.167347157608
ACH-000725,0.319189055185
ACH-000732,-0.10743277049799999
ACH-000734,0.18914425967999998
ACH-000735,0.26477727118
ACH-000736,0.056132841847199993
ACH-000738,-0.0151407863135
ACH-000746,0.127333818125
ACH-000747,0.105546467844
ACH-000748,-0.0738665347991
ACH-000753,0.11950062595000001
ACH-000756,0.139830254635
ACH-000757,0.207021491212
ACH-000758,-0.0391789727635
ACH-000760,0.10665525223200001
ACH-000763,0.181572467474
ACH-000764,-0.00312901994025
