,THAP10 (56906)
ACH-000004,-0.00973934450685
ACH-000007,-0.07372446783929999
ACH-000009,-0.02936555502
ACH-000011,-0.12197999844799999
ACH-000012,-0.040281517634
ACH-000013,-0.0642905537994
ACH-000014,0.0155803185289
ACH-000015,0.0391897521782
ACH-000017,-0.12099967593699999
ACH-000018,-0.0685553875282
ACH-000019,-0.0189421864683
ACH-000021,0.16434450142100002
ACH-000022,-0.09842815565969999
ACH-000025,0.0158038404857
ACH-000028,-0.09293724701919999
ACH-000030,-0.045334391791900006
ACH-000035,-0.10311149058800001
ACH-000036,0.0474179023041
ACH-000037,-0.0463584284586
ACH-000039,0.0639550330966
ACH-000040,0.0511992145015
ACH-000041,-0.057580910117699995
ACH-000042,-0.0677191690475
ACH-000045,0.0560238563518
ACH-000047,-0.12538606125
ACH-000052,-0.246123937709
ACH-000053,0.0504850649834
ACH-000054,-0.176701590125
ACH-000055,-0.054749115834
ACH-000060,-0.0275207153505
ACH-000067,-0.042447187036800005
ACH-000070,-0.250016160583
ACH-000075,-0.289205788789
ACH-000078,-0.11258506463099999
ACH-000082,-0.09486524539989999
ACH-000085,0.137062773555
ACH-000086,-0.19215137536
ACH-000087,-0.109578362896
ACH-000092,0.0055091821388100004
ACH-000095,0.0917799572277
ACH-000097,-0.09445179819589998
ACH-000098,0.0275863771125
ACH-000099,0.00372765370262
ACH-000108,-0.0656117468589
ACH-000113,-0.021323408547200003
ACH-000115,-0.201178666417
ACH-000116,-0.28490416181899997
ACH-000118,0.03216716579
ACH-000120,0.0302628571628
ACH-000123,0.08538992051310001
ACH-000127,-0.006981819549520001
ACH-000128,-0.12731915938
ACH-000132,-0.227194353534
ACH-000133,-0.00303428978049
ACH-000137,0.047101114925699995
ACH-000138,0.0899991948633
ACH-000142,0.0513100223584
ACH-000143,0.017063003984900002
ACH-000146,-0.006686159719970001
ACH-000148,0.07474132575619999
ACH-000150,0.039350355917
ACH-000152,-0.05289219363480001
ACH-000153,0.11003805920700001
ACH-000159,-0.111747147019
ACH-000160,-0.12723121264599999
ACH-000163,0.00990010898133
ACH-000167,-0.202570703112
ACH-000168,0.0171646275061
ACH-000169,-0.108151527808
ACH-000178,-0.034509772519000004
ACH-000182,-0.06858413913730001
ACH-000183,0.166688737497
ACH-000188,-0.08224896836569999
ACH-000189,0.04990511590419999
ACH-000190,-0.171015186939
ACH-000198,0.027709186190499998
ACH-000204,-0.307364627119
ACH-000206,-0.026076391135299998
ACH-000207,0.127235795085
ACH-000211,-0.0390897154473
ACH-000215,0.00259870211831
ACH-000221,-0.014482040076
ACH-000222,-0.0612354434755
ACH-000223,-0.168053423939
ACH-000226,0.114167697022
ACH-000227,0.0948930507766
ACH-000228,-0.013844961551600001
ACH-000231,-0.0730791021051
ACH-000232,0.0305142709048
ACH-000233,0.029732580293400004
ACH-000234,-0.194993462031
ACH-000235,-0.117403887482
ACH-000237,0.0158515480533
ACH-000238,-0.164766838832
ACH-000243,-0.0415880891268
ACH-000244,0.09823123314200001
ACH-000246,-0.0888167275493
ACH-000248,0.0638304944691
ACH-000250,-0.11511702794600001
ACH-000251,0.005647695027439999
ACH-000253,-0.0154287224296
ACH-000255,-0.11944831909800001
ACH-000256,-0.100341954443
ACH-000257,-0.156019463735
ACH-000258,-0.00833575039927
ACH-000259,-0.023421107724599998
ACH-000260,-0.07882965973810001
ACH-000261,-0.0893840708667
ACH-000262,-0.0830658247893
ACH-000263,-0.0676016404239
ACH-000264,-0.0859099234679
ACH-000265,-0.0520820144159
ACH-000266,-0.0628857236955
ACH-000272,-0.0048992172817299996
ACH-000273,-0.0114950543099
ACH-000274,-0.0848696492453
ACH-000277,-0.21977783540600002
ACH-000278,-0.0769581190542
ACH-000279,-0.0669237657312
ACH-000280,0.0427793899137
ACH-000281,-0.128514911598
ACH-000288,-0.00357641266222
ACH-000291,-0.21586520426800002
ACH-000293,-0.05452991314590001
ACH-000294,-0.08631898002139998
ACH-000295,-0.0652232809237
ACH-000296,0.17327714412599998
ACH-000302,-0.13946456395600001
ACH-000304,-0.0645323238253
ACH-000307,-0.0244361719955
ACH-000308,-0.0564081618236
ACH-000310,-0.12462173527999999
ACH-000311,-0.12877963803200002
ACH-000312,0.0949627099789
ACH-000315,0.0263576105381
ACH-000316,0.0343310080587
ACH-000317,0.0684058403596
ACH-000318,-0.0894190698635
ACH-000319,-0.284229433039
ACH-000320,0.0467237987278
ACH-000322,0.00241057384073
ACH-000323,0.0175706812158
ACH-000324,0.026939228824400002
ACH-000329,-0.011395462230700001
ACH-000330,-0.241173667762
ACH-000331,-0.0681013222846
ACH-000332,0.052082520831000005
ACH-000334,0.186978033275
ACH-000335,-0.011957937212000001
ACH-000336,0.091120031624
ACH-000337,0.128089511224
ACH-000339,0.0330604667816
ACH-000341,-0.010352158784299998
ACH-000348,-0.047897347011
ACH-000350,0.005464114577220001
ACH-000352,-0.018829795363
ACH-000356,-0.229757063838
ACH-000361,-0.154618209974
ACH-000362,0.0288536640041
ACH-000363,-0.108101645861
ACH-000364,-0.217531061076
ACH-000365,0.0685634140711
ACH-000366,-0.017114269188899998
ACH-000368,-0.10060430119899999
ACH-000374,0.145740744125
ACH-000375,-0.094252007722
ACH-000376,-0.0867645934675
ACH-000381,-0.0832022760415
ACH-000383,-0.112044142188
ACH-000387,0.0041603026631099995
ACH-000389,-0.10039491167199999
ACH-000390,-0.248134129718
ACH-000393,0.0526865640032
ACH-000395,-0.128825234096
ACH-000397,0.015711183964499997
ACH-000401,-0.0447388250196
ACH-000402,0.0281841097964
ACH-000403,-0.0457841909193
ACH-000404,-0.149001542682
ACH-000406,0.031060395932100002
ACH-000407,-0.124368726193
ACH-000408,-0.12235599532500001
ACH-000410,-0.186354159068
ACH-000411,0.0129054516166
ACH-000414,-0.0401406055817
ACH-000415,-0.09884882755270001
ACH-000416,-0.12092203225199999
ACH-000420,-0.056776201998100004
ACH-000421,0.0605696003773
ACH-000424,-0.16688286459499999
ACH-000425,0.0146437890785
ACH-000426,-0.107300011394
ACH-000427,-0.109547372222
ACH-000433,-0.132728158012
ACH-000436,-0.10071430340399999
ACH-000444,-0.013218587444200002
