,RAI1 (10743)
ACH-000004,-0.10812374484099999
ACH-000007,0.175689193827
ACH-000009,-0.110962276607
ACH-000011,0.0252805681042
ACH-000012,-0.07266097342410001
ACH-000013,-0.033359226815
ACH-000014,0.23947609243299997
ACH-000015,-0.027852447066700002
ACH-000017,0.103795251457
ACH-000018,0.242752122166
ACH-000019,-0.31611605298
ACH-000021,0.0162350961311
ACH-000022,-0.40681164999200004
ACH-000025,0.0805897687801
ACH-000028,-0.469482576298
ACH-000030,0.045463428821400004
ACH-000035,-0.159604073554
ACH-000036,0.125704294073
ACH-000037,0.146201045946
ACH-000039,0.318142252693
ACH-000040,-0.09451532608660002
ACH-000041,-0.131502215129
ACH-000042,-0.10859238587000002
ACH-000045,-0.24899742155699997
ACH-000047,-0.0582150168625
ACH-000052,0.018843677478900003
ACH-000053,0.05260439819630001
ACH-000054,-0.11801098010500001
ACH-000055,0.09794606289660002
ACH-000060,-0.24764319871100002
ACH-000067,0.0754182215217
ACH-000070,-0.20682226184500002
ACH-000075,0.011187947426499999
ACH-000078,-0.010314339011500001
ACH-000082,-0.004805000452319999
ACH-000085,-0.11419748199799999
ACH-000086,0.135598260064
ACH-000087,0.0791787686933
ACH-000092,0.00478782220587
ACH-000095,-0.105786010998
ACH-000097,-0.178043500585
ACH-000098,0.072709284478
ACH-000099,0.17745811438900003
ACH-000108,-0.143122796153
ACH-000113,-0.0837797106773
ACH-000115,0.311573060251
ACH-000116,0.128484494945
ACH-000118,0.151901419354
ACH-000120,0.427214020281
ACH-000123,0.0406764857809
ACH-000127,0.00372019006176
ACH-000128,0.046236998136
ACH-000132,-0.100073164183
ACH-000133,-0.103291722983
ACH-000137,-0.168440550095
ACH-000138,-0.06977392976369999
ACH-000142,-0.06796684572509999
ACH-000143,-0.0111684890212
ACH-000146,0.0904961667404
ACH-000148,0.0220396886313
ACH-000150,-0.300304146956
ACH-000152,-0.319238183094
ACH-000153,-0.46995605134499996
ACH-000159,0.178668648248
ACH-000160,0.328146081215
ACH-000163,0.0305007165447
ACH-000167,0.5951868024279999
ACH-000168,-0.0313857800097
ACH-000169,-0.0980300917664
ACH-000178,0.133162704819
ACH-000182,-0.106660369963
ACH-000183,-0.011108911436299999
ACH-000188,-0.318941790617
ACH-000189,-0.264071247329
ACH-000190,0.17631859850200002
ACH-000198,-0.179585169333
ACH-000204,0.100258480982
ACH-000206,0.0759053493738
ACH-000207,-0.06842748474600001
ACH-000211,0.07333978553380001
ACH-000215,0.0007187253259489998
ACH-000221,0.0112132104054
ACH-000222,0.36177106090000005
ACH-000223,-0.130832040834
ACH-000226,0.026664920417599998
ACH-000227,-0.059338005992199995
ACH-000228,-0.0220373175507
ACH-000231,0.00715720507582
ACH-000232,0.07575998463269999
ACH-000233,0.07600956776380001
ACH-000234,0.40043976107
ACH-000235,0.08487285951439999
ACH-000237,0.07548324581410001
ACH-000238,-0.136394555202
ACH-000243,0.110692574928
ACH-000244,-0.265119039911
ACH-000246,-0.0589338976817
ACH-000248,-0.168587013858
ACH-000250,-0.09062936521389998
ACH-000251,0.28462607591
ACH-000253,-0.0696563981898
ACH-000255,-0.157639615174
ACH-000256,-0.130930194334
ACH-000257,-0.312863124269
ACH-000258,-0.157632490682
ACH-000259,-0.0798404187308
ACH-000260,0.164149324426
ACH-000261,-0.08014236660280001
ACH-000262,0.221546245015
ACH-000263,-0.0988514894787
ACH-000264,0.054328772813099994
ACH-000265,-0.15215792374700002
ACH-000266,-0.0272927690081
ACH-000272,0.113004674846
ACH-000273,-0.0534471026782
ACH-000274,-0.07321197804549999
ACH-000277,-0.7450371188420001
ACH-000278,-0.0593272204632
ACH-000279,-0.13886950784000002
ACH-000280,-0.102849611298
ACH-000281,-0.043561554011
ACH-000288,-0.38655065924099996
ACH-000291,-0.127232973155
ACH-000293,-0.0631320846433
ACH-000294,0.0991004567963
ACH-000295,-0.107378100022
ACH-000296,-0.070759134389
ACH-000302,-0.0330109996993
ACH-000304,0.142129929689
ACH-000307,-0.24654259067499998
ACH-000308,0.024082751183000004
ACH-000310,0.322987522988
ACH-000311,0.0345166440467
ACH-000312,-0.0825314816517
ACH-000315,0.327173472046
ACH-000316,0.0398893723512
ACH-000317,0.204449626201
ACH-000318,0.014291989432999998
ACH-000319,-0.136108837494
ACH-000320,0.08575831512810002
ACH-000322,-0.412896403794
ACH-000323,-0.14932571584
ACH-000324,0.137759970546
ACH-000329,-0.004701608350470001
ACH-000330,-0.21829437134100002
ACH-000331,-0.227780808506
ACH-000332,0.203816640051
ACH-000334,-0.0557004698928
ACH-000335,-0.0775287663299
ACH-000336,-0.40426656970799996
ACH-000337,-0.114394530314
ACH-000339,0.0667200850017
ACH-000341,0.19887121231199997
ACH-000348,-0.14754072722300002
ACH-000350,0.0527739622581
ACH-000352,-0.166654343266
ACH-000356,-0.34606642163900003
ACH-000361,0.0349982679564
ACH-000362,0.165070668967
ACH-000363,0.07409436045319999
ACH-000364,-0.16029427451199998
ACH-000365,-0.10559509289999999
ACH-000366,0.146642098968
ACH-000368,-0.119069225247
ACH-000374,0.0294955271206
ACH-000375,0.184418321994
ACH-000376,0.163258046507
ACH-000381,0.047664196047400006
ACH-000383,-0.043851649795
ACH-000387,0.0303757521789
ACH-000389,0.00831867342098
ACH-000390,0.06658140610430001
ACH-000393,-0.027532385205000003
ACH-000395,-0.25175979294399997
ACH-000397,-0.0380490045624
ACH-000401,0.12997638716600002
ACH-000402,-0.0123532546205
ACH-000403,0.009871476772379999
ACH-000404,-0.035386155768
ACH-000406,0.0163905869715
ACH-000407,-0.06372382763290001
ACH-000408,-0.22604531807199998
ACH-000410,-0.011909555916799998
ACH-000411,0.007067378285640001
ACH-000414,0.212710352703
ACH-000415,-0.300692265601
ACH-000416,0.0635900906115
ACH-000420,0.16828202488400001
ACH-000421,-0.00733345667196
ACH-000424,-0.07246875734689999
ACH-000425,0.166122656307
ACH-000426,0.19826458202599997
ACH-000427,-0.147532911486
ACH-000433,-0.054252294237199995
ACH-000436,-0.11807255688400001
ACH-000444,-0.139363047356
ACH-000445,-0.142352474182
ACH-000448,-0.273050607699
ACH-000450,-0.09190142431230001
ACH-000452,0.0364895178683
ACH-000454,-0.174026515962
ACH-000458,-0.0837951182134
ACH-000459,-0.167747287158
ACH-000460,0.14150138377399998
ACH-000461,-0.0591143945096
ACH-000463,0.12262426622400001
ACH-000464,-0.17855023411200002
ACH-000466,-0.216151426195
ACH-000467,0.182990505943
ACH-000468,0.00908491646303
ACH-000469,-0.056339248713300004
ACH-000470,0.04897700593669999
ACH-000471,0.151239326842
ACH-000472,-0.0303539692041
ACH-000473,-0.102355920648
ACH-000475,0.00568881965156
ACH-000476,0.0339701505813
ACH-000477,0.372920401468
ACH-000480,0.054439732627
ACH-000481,0.0956416072682
ACH-000483,-0.577067852351
ACH-000484,-0.0152241535107
ACH-000485,-0.0365041120425
ACH-000486,0.0697684135552
ACH-000487,-0.026510522352400003
ACH-000488,-0.127147586832
ACH-000490,-0.23680773971299998
ACH-000491,-0.125591890958
ACH-000495,0.433397756316
ACH-000496,0.0656083238523
ACH-000499,-0.00132785939587
ACH-000500,0.210611516785
ACH-000502,-0.0573957383188
ACH-000503,-0.0398250725633
ACH-000505,-0.0560769062854
ACH-000507,-0.209758269133
ACH-000510,-0.163537224467
ACH-000511,-0.07924596705860001
ACH-000512,-0.006203930276199999
ACH-000516,-0.04904343891869999
ACH-000517,0.00221789649417
ACH-000518,-0.208810491173
ACH-000520,-0.148486607202
ACH-000521,0.054071765146800004
ACH-000522,-0.0644097904634
ACH-000524,0.21563507897700002
ACH-000527,-0.027265412872200002
ACH-000528,-0.185944111997
ACH-000537,-0.0007112641718380001
ACH-000541,0.0980407972754
ACH-000542,-0.000400540587015
ACH-000544,-0.0242934232076
ACH-000545,-0.0287801884769
ACH-000547,0.180917841971
ACH-000548,0.0685845187059
ACH-000549,-0.0745524262123
ACH-000550,0.0199634179098
ACH-000552,-0.045123328292
ACH-000556,-0.110829076511
ACH-000557,0.034716536726
ACH-000570,-0.0664271802128
ACH-000571,-0.188349760728
ACH-000573,-0.118790743503
ACH-000576,-0.0407808212151
ACH-000580,0.07113242835389999
ACH-000584,0.18081625783799998
ACH-000585,-0.0430430531401
ACH-000588,0.134089851786
ACH-000589,-0.0879320972756
ACH-000591,-0.16104797454800002
ACH-000593,-0.176809766289
ACH-000600,-0.00627940882893
ACH-000601,0.074143781716
ACH-000604,-0.284261069062
ACH-000605,0.0602237067136
ACH-000606,-0.307058422742
ACH-000608,0.08793254130419999
ACH-000614,-0.289432635122
ACH-000616,-0.0677248443144
ACH-000618,-0.23334374452599999
ACH-000619,-0.04901352259050001
ACH-000620,-0.0913514274594
ACH-000621,-0.293287769759
ACH-000622,0.183369627272
ACH-000623,-0.16411376273800002
ACH-000624,-0.0618100542337
ACH-000627,0.0491162200901
ACH-000630,0.297957714253
ACH-000632,-0.0230261899758
ACH-000633,-0.171205097709
ACH-000637,-0.177329592225
ACH-000638,-0.0585278101409
ACH-000646,0.0236776057474
ACH-000647,0.00783047129389
ACH-000648,-0.0100225816136
ACH-000649,0.028441418870000002
ACH-000651,-0.025683817079300002
ACH-000652,-0.13586168632
ACH-000653,-0.0985762207622
ACH-000657,-0.180143071206
ACH-000658,0.018548419017299998
ACH-000661,0.226864974696
ACH-000662,-0.024065542192299998
ACH-000663,0.29160991854
ACH-000665,-0.0015395257296400002
ACH-000671,0.158740246054
ACH-000673,-0.25189142245499996
ACH-000676,0.191987793941
ACH-000677,0.0592551106764
ACH-000681,-0.0258171953559
ACH-000682,-0.143882565007
ACH-000683,0.16881367492600002
ACH-000684,0.869158885042
ACH-000688,-0.127154168984
ACH-000693,-0.021629802405699998
ACH-000694,-0.030822762017000002
ACH-000695,-0.19498283196199998
ACH-000696,-0.0304512616096
ACH-000697,-0.234676937918
ACH-000699,0.11204763162
ACH-000701,0.0177993828354
ACH-000706,0.186112311364
ACH-000711,-0.0993188772126
ACH-000713,-0.18954793908
ACH-000714,-0.015642874411500002
ACH-000718,0.0488128586806
ACH-000720,0.00692951941613
ACH-000721,-0.024466122064400003
ACH-000724,0.19248640658900001
ACH-000725,0.026289751987200002
ACH-000732,0.04377070298690001
