,CDK6 (1021)
ACH-000004,-0.598724512626
ACH-000007,-1.1942160174
ACH-000009,-0.246635249927
ACH-000011,-0.9773233367730001
ACH-000012,-0.147964584485
ACH-000013,-0.0252646730737
ACH-000014,-1.0578177586700002
ACH-000015,-0.507554717897
ACH-000017,-0.396880173124
ACH-000018,-0.7363255110699999
ACH-000019,-0.404078250599
ACH-000021,-0.616017002871
ACH-000022,-0.812509747497
ACH-000025,-0.9854653078129999
ACH-000028,-0.14026647225299999
ACH-000030,-0.181683170042
ACH-000035,-0.7556844334080001
ACH-000036,-1.02385603861
ACH-000037,-1.0875684490100002
ACH-000039,-0.223246447247
ACH-000040,-0.9233790838150001
ACH-000041,-0.100703490756
ACH-000042,-0.751851858723
ACH-000045,-0.9519041184649999
ACH-000047,-0.114116210793
ACH-000052,-0.18721346366799999
ACH-000053,-0.257412227933
ACH-000054,-0.678541602847
ACH-000055,-0.903339307738
ACH-000060,-0.843627205181
ACH-000067,-0.8686826865880001
ACH-000070,-1.0100803742
ACH-000075,0.032263220873699996
ACH-000078,-0.681348937931
ACH-000082,-0.202862312203
ACH-000085,-0.302878917295
ACH-000086,-0.573753150143
ACH-000087,0.015863480979299998
ACH-000092,-0.379479567265
ACH-000095,-1.15338462812
ACH-000097,-0.133432681168
ACH-000098,-0.857678492453
ACH-000099,-0.831600015644
ACH-000108,-0.8064362274789999
ACH-000113,-1.1260744877
ACH-000115,-0.07320692827110001
ACH-000116,-0.10508668793999999
ACH-000118,-0.48527182799699997
ACH-000120,-0.34482713293000006
ACH-000123,0.0787798752
ACH-000127,-0.32655996016600003
ACH-000128,0.06429086672119999
ACH-000132,-0.77202486172
ACH-000133,-0.00292927239575
ACH-000137,-0.088952987434
ACH-000138,-0.8997205607050001
ACH-000142,-0.6847328738330001
ACH-000143,-0.043487849479199994
ACH-000146,-1.84759387839
ACH-000148,-0.624715622476
ACH-000150,-0.855468291784
ACH-000152,-0.11200953606200001
ACH-000153,-0.8713435672509999
ACH-000159,-0.8500476021439999
ACH-000160,-1.1207054090200002
ACH-000163,-0.981351643776
ACH-000167,-0.719042804695
ACH-000168,-1.40308984856
ACH-000169,-1.1160466431899998
ACH-000178,-0.998863512405
ACH-000182,-0.334264908581
ACH-000183,-1.3769666350799998
ACH-000188,-0.603718993771
ACH-000189,-1.0741361298799998
ACH-000190,-0.412245777168
ACH-000198,-1.31662668284
ACH-000204,-1.1228346307600001
ACH-000206,-0.500318898475
ACH-000207,-1.0545066799200002
ACH-000211,-0.793501858933
ACH-000215,-0.597081831538
ACH-000221,-0.347789774494
ACH-000222,-0.803600998796
ACH-000223,-0.171588234552
ACH-000226,-0.340250906459
ACH-000227,-0.978747659003
ACH-000228,-0.632043416954
ACH-000231,-0.13343867596
ACH-000232,-0.950613184832
ACH-000233,-0.43593074135300003
ACH-000234,-1.3078885375700002
ACH-000235,-0.669721308301
ACH-000237,-0.631899993022
ACH-000238,-1.2148811961900001
ACH-000243,-0.5617371491350001
ACH-000244,-0.849835080319
ACH-000246,-1.13959666842
ACH-000248,-0.12360061120799999
ACH-000250,-0.37894199038599996
ACH-000251,-0.405544526364
ACH-000253,-0.391306359757
ACH-000255,-0.6949990374320001
ACH-000256,0.0696484239001
ACH-000257,-0.227013301727
ACH-000258,0.0841725736932
ACH-000259,-0.767229779906
ACH-000260,-1.10794996533
ACH-000261,-0.575037171707
ACH-000262,-0.6565606771270001
ACH-000263,-0.8013444075020001
ACH-000264,-0.9010863710189999
ACH-000265,-0.215433713026
ACH-000266,-1.31095122771
ACH-000272,-0.9586478226909999
ACH-000273,-0.034763816736
ACH-000274,-0.45440164944899997
ACH-000277,-0.591379763539
ACH-000278,-0.0811702889972
ACH-000279,-0.0749967639043
ACH-000280,-0.9730865373909999
ACH-000281,-0.6597384704689999
ACH-000288,-0.145864341452
ACH-000291,-0.35694939096100003
ACH-000293,-0.0358559816359
ACH-000294,-0.6102641864580001
ACH-000295,-0.896018500888
ACH-000296,-0.223045307733
ACH-000302,-0.012309503810299998
ACH-000304,-0.715998786111
ACH-000307,-0.831657859361
ACH-000308,-0.0609337879639
ACH-000310,-1.11824299908
ACH-000311,-0.962011276146
ACH-000312,-0.9158226715209999
ACH-000315,-1.4664079007799997
ACH-000316,-0.29586859234499996
