,MORC3 (23515)
ACH-000004,-0.245075666491
ACH-000007,0.129201500666
ACH-000009,0.20812213789200001
ACH-000011,0.128537805424
ACH-000012,0.039481611842999996
ACH-000013,0.0556051762709
ACH-000014,0.157310066613
ACH-000015,-0.032389816732400004
ACH-000017,0.0285517233911
ACH-000018,0.157773744436
ACH-000019,0.25031063168699996
ACH-000021,-0.0495328217677
ACH-000022,0.10960912468699999
ACH-000025,0.151760797133
ACH-000028,-0.0196285783569
ACH-000030,0.0027849170689000003
ACH-000035,-0.0022117559152199998
ACH-000036,-0.0340653850465
ACH-000037,-0.0404212171301
ACH-000039,0.0350203090964
ACH-000040,0.032810746074700005
ACH-000041,0.38407996698200003
ACH-000042,0.19406400202
ACH-000045,0.0447029834452
ACH-000047,0.144391124582
ACH-000052,0.236558644507
ACH-000053,0.25558244095
ACH-000054,-0.0121337143597
ACH-000055,0.0821152387621
ACH-000060,-0.0534949079159
ACH-000067,0.0520427569644
ACH-000070,0.175180403761
ACH-000075,0.08527739100860002
ACH-000078,0.14639904525800002
ACH-000082,0.22239447336100002
ACH-000085,0.28553438950300003
ACH-000086,0.032014032818800005
ACH-000087,0.0648429946964
ACH-000092,0.175554367802
ACH-000095,0.08955939656030001
ACH-000097,-0.0106722421199
ACH-000098,0.138417600517
ACH-000099,0.17849733682500002
ACH-000108,0.06573604559280001
ACH-000113,0.044730550124699994
ACH-000115,-0.0427487444116
ACH-000116,-0.0556091023134
ACH-000118,0.09674207896810001
ACH-000120,0.0619107165858
ACH-000123,-0.11609503461300001
ACH-000127,0.0600042702305
ACH-000128,0.106016880979
ACH-000132,-0.052107318542800006
ACH-000133,0.09303089193389999
ACH-000137,-0.0885225725942
ACH-000138,0.18208089362399998
ACH-000142,-0.0305224984374
ACH-000143,0.137162352227
ACH-000146,-0.09835747140239999
ACH-000148,0.103043905755
ACH-000150,0.00666021873016
ACH-000152,0.153246835712
ACH-000153,0.08564906184250001
ACH-000159,-0.032341451010500004
ACH-000160,-0.0328390886441
ACH-000163,0.0660606936763
ACH-000167,0.12101631841299999
ACH-000168,0.0204480809887
ACH-000169,0.279662845691
ACH-000178,0.0397588015276
ACH-000182,0.013744988348999999
ACH-000183,0.112412080586
ACH-000188,0.128842768053
ACH-000189,0.31882632082
ACH-000190,-0.0131800774026
ACH-000198,-0.28940862023499997
ACH-000204,0.09278755382470001
ACH-000206,-0.012072959191100002
ACH-000207,-0.109124779117
ACH-000211,0.00138181954726
ACH-000215,-0.022167549573400003
ACH-000221,-0.0308819710268
ACH-000222,0.013257819560799999
ACH-000223,0.042502911025800005
ACH-000226,0.140955363065
ACH-000227,0.190763581355
ACH-000228,0.120724709598
ACH-000231,0.00511966964583
ACH-000232,0.13130563443600002
ACH-000233,0.06917797095560001
ACH-000234,0.125105509774
ACH-000235,0.13820284508
ACH-000237,-0.0569416242448
ACH-000238,-0.0628962014476
ACH-000243,-0.0263106439109
ACH-000244,0.28541862276999996
ACH-000246,0.141484714502
ACH-000248,-0.0599328946055
ACH-000250,-0.0033618520261500004
ACH-000251,0.0448692327717
ACH-000253,0.0721118764767
ACH-000255,0.17734790204
ACH-000256,0.186053210163
ACH-000257,0.274250240823
ACH-000258,-0.0154652194469
ACH-000259,0.11274415064099999
ACH-000260,0.0812975006567
ACH-000261,-0.0276549501637
ACH-000262,0.14272269264
ACH-000263,-0.11851923069800001
ACH-000264,-0.196824929457
ACH-000265,-0.12110865170900001
ACH-000266,0.008990270863549999
ACH-000272,0.10776548343299999
ACH-000273,0.151264597625
ACH-000274,-0.0695374901161
ACH-000277,0.0417649910652
ACH-000278,0.0140945307164
ACH-000279,0.06141511535630001
ACH-000280,0.021851535630299998
ACH-000281,0.231886784603
ACH-000288,-0.035953402742
ACH-000291,0.140403473939
ACH-000293,0.126121398281
ACH-000294,-0.0938661059815
ACH-000295,0.029657542449400002
ACH-000296,-0.207519955746
ACH-000302,0.053446002789599996
ACH-000304,0.148814313477
ACH-000307,0.0618764208693
ACH-000308,-0.0110616294451
ACH-000310,-0.105859597776
ACH-000311,0.159301066356
ACH-000312,0.0852731824233
ACH-000315,-0.09312223883089998
ACH-000316,-0.0507737238186
ACH-000317,0.137626063741
ACH-000318,-0.23043245757800002
ACH-000319,0.119769044764
ACH-000320,0.0084762993151
ACH-000322,0.35826653470700004
ACH-000323,0.142600284467
ACH-000324,-0.052152527977400005
ACH-000329,0.12556274589000002
ACH-000330,0.0442853312379
ACH-000331,0.17657310788400002
ACH-000332,-0.052367810158599995
ACH-000334,0.00908069347444
ACH-000335,0.0496295208099
ACH-000336,0.0723256498297
ACH-000337,0.151846324922
ACH-000339,-0.00377004259861
ACH-000341,0.157985979135
ACH-000348,-0.026088007163499998
ACH-000350,-0.11019253433199999
ACH-000352,0.0019723791571500003
ACH-000356,-0.0274107558072
ACH-000361,-0.253499643457
ACH-000362,-0.14712539937000002
ACH-000363,-0.049202763670199996
ACH-000364,-0.0260355544061
ACH-000365,0.07795059144710001
ACH-000366,0.12047199853700001
ACH-000368,-0.0159346263996
ACH-000374,0.0906890957695
ACH-000375,0.129618012882
ACH-000376,0.0419192067793
ACH-000381,0.17623132660500002
ACH-000383,-0.0129223975069
ACH-000387,0.179221278223
ACH-000389,0.0738184901056
ACH-000390,0.0272445533614
ACH-000393,0.13799807604800002
ACH-000395,0.08921848225739999
ACH-000397,0.0141024401386
ACH-000401,-0.043364311630499995
ACH-000402,0.021883062056400004
ACH-000403,0.0730194703955
ACH-000404,0.357699794726
ACH-000406,0.0364299265644
ACH-000407,0.143472640373
ACH-000408,0.10753311270400001
ACH-000410,0.0583472499023
ACH-000411,0.17693871644099998
ACH-000414,0.0817694109512
ACH-000415,-0.14070829318199998
ACH-000416,0.0618521953219
ACH-000420,-0.0429778769951
ACH-000421,-0.013379200868299999
ACH-000424,-0.138275215735
ACH-000425,0.170829106413
ACH-000426,-0.0999434548667
ACH-000427,-0.025246186918200002
ACH-000433,-0.0158569016229
ACH-000436,-0.150382084595
ACH-000444,-0.0131496318701
ACH-000445,0.0704149861286
ACH-000448,0.040532473593599995
ACH-000450,0.272427372434
ACH-000452,-0.1029070541
ACH-000454,0.146541883264
ACH-000458,0.0952986835214
ACH-000459,0.147852153059
ACH-000460,0.0193650225465
ACH-000461,0.16204243177799998
ACH-000463,-0.140974601291
ACH-000464,0.00576103302278
ACH-000466,-0.07854981559310001
ACH-000467,0.10881885252399999
ACH-000468,0.0368095074519
ACH-000469,0.254984714602
ACH-000470,0.025720559834699997
ACH-000471,0.0220689355884
ACH-000472,-0.00976800316514
ACH-000473,-0.0356642593791
ACH-000475,0.0621569024268
ACH-000476,0.149003657741
ACH-000477,0.137196236646
ACH-000480,-0.16905469705200002
ACH-000481,-0.00251923386652
ACH-000483,-0.09318839861089999
ACH-000484,-0.015126809590799999
ACH-000485,0.12494668169999999
ACH-000486,-0.01961097651
ACH-000487,0.046539771206300005
ACH-000488,-0.116518910849
ACH-000490,0.006697733652100001
ACH-000491,0.186383283037
ACH-000495,0.106275030118
ACH-000496,0.149919073595
ACH-000499,-0.0263775545818
ACH-000500,-0.28862613104699997
ACH-000502,0.11865982908600001
ACH-000503,0.0638065290405
ACH-000505,0.056370762370100004
ACH-000507,0.0400879135645
ACH-000510,0.0918247701755
ACH-000511,-0.11347645263100001
ACH-000512,0.25480219730500003
ACH-000516,0.063814342016
ACH-000517,0.0180144529848
ACH-000518,0.166828105858
ACH-000520,0.0490873117748
ACH-000521,-0.0454433111126
ACH-000522,0.09609368278
ACH-000524,0.0766579544512
ACH-000527,0.0180304996712
ACH-000528,-0.0397245480323
ACH-000537,0.023571475923700003
ACH-000541,0.176770551492
ACH-000542,0.115122866011
ACH-000544,0.151099970283
ACH-000545,0.0250890464824
ACH-000547,0.029316041518
ACH-000548,0.160895061854
ACH-000549,-0.00599912009767
ACH-000550,0.180510657198
ACH-000552,0.08393854474580001
ACH-000556,0.032668903717
ACH-000557,0.105765803814
ACH-000570,-0.05776818892030001
ACH-000571,-0.142833299962
ACH-000573,-0.0564897993451
ACH-000576,0.193201387941
ACH-000580,0.0691244808408
ACH-000584,0.0940711808843
ACH-000585,-0.052473244824900005
ACH-000588,0.0217389784579
ACH-000589,-0.020595763367400002
ACH-000591,0.191735035563
ACH-000593,0.127961153179
ACH-000600,-0.036236751727699995
ACH-000601,0.10247297794600001
ACH-000604,0.05043849042740001
ACH-000605,-0.0806440309181
ACH-000606,-0.0165894911705
ACH-000608,-0.0475465623397
ACH-000614,0.19899517325
ACH-000616,-0.1153727633
ACH-000618,0.104622427881
ACH-000619,-0.131729500587
ACH-000620,-0.025476483454
ACH-000621,0.0331733638831
ACH-000622,0.0750591950813
ACH-000623,0.122925062335
ACH-000624,0.0020421644114500003
ACH-000627,0.06098901072290001
ACH-000630,0.19600327750500002
ACH-000632,0.11733466086100001
ACH-000633,0.044301287354600004
ACH-000637,-0.016523174847500002
ACH-000638,-0.154198832013
ACH-000646,-0.0796583417766
ACH-000647,-0.0295472298478
ACH-000648,0.195512531292
ACH-000649,-0.0273467084123
ACH-000651,-0.0440370938312
ACH-000652,0.177685878138
ACH-000653,-0.033184501229
ACH-000657,-0.0326087702281
ACH-000658,0.0242176084419
ACH-000661,0.12381516480699999
ACH-000662,0.151495007247
ACH-000663,0.138686702826
ACH-000665,0.05695010047619999
ACH-000671,0.107326791659
ACH-000673,0.0698071154774
ACH-000676,0.180702493269
ACH-000677,0.0286009950342
ACH-000681,0.0972262571012
ACH-000682,0.022480614452999998
ACH-000683,0.0173510134185
ACH-000684,0.13719507469
ACH-000688,-0.05376464444
ACH-000693,0.0528456756236
ACH-000694,0.00761066884391
ACH-000695,-0.17160596401500003
