,KXD1 (79036)
ACH-000294,-0.7513011036570001
ACH-000295,-1.09881328684
ACH-000296,-0.731677679954
ACH-000302,-0.603233788338
ACH-000304,-0.311835306721
ACH-000307,-0.294594698597
ACH-000308,-0.295602020485
ACH-000310,-0.160555184859
ACH-000311,-0.49945567059600005
ACH-000312,-0.537412494307
ACH-000315,-0.637706460342
ACH-000316,-0.43969584353999996
ACH-000317,-0.362613435538
ACH-000318,-0.635931021344
ACH-000319,-0.462895696377
ACH-000320,-0.578783141557
ACH-000322,-0.36056237485
ACH-000323,-0.50251679491
ACH-000324,-0.307381229109
ACH-000329,-0.25228203798300003
ACH-000330,-0.38866845783200005
ACH-000331,-0.451416249199
ACH-000332,-0.40245576686800005
ACH-000334,-0.428298286381
ACH-000335,-0.321974152443
ACH-000336,-0.362704194225
ACH-000337,-0.307210808001
ACH-000339,-0.467302932305
ACH-000341,-0.51566417134
ACH-000348,-0.411018915822
ACH-000350,-0.261196171191
ACH-000352,-0.484813740079
ACH-000356,-0.5322079608
ACH-000361,-0.38803812785400005
ACH-000362,-0.641069119394
ACH-000363,-0.363261580916
ACH-000364,-0.45473939421099996
ACH-000365,-0.301454546597
ACH-000366,-0.537560421909
ACH-000368,-0.25267111145300003
ACH-000374,-0.634495996808
ACH-000375,-0.34034202441699996
ACH-000376,-0.263449851096
ACH-000381,-0.27778206559
ACH-000383,-0.39878799298699996
ACH-000387,-0.50005874559
ACH-000389,-0.36015365605899996
ACH-000390,-0.6041762001550001
ACH-000393,-0.520558391382
ACH-000395,-0.326619806856
ACH-000397,-0.488032923705
ACH-000401,-0.665338052029
ACH-000402,-0.29104241124499997
ACH-000403,-0.458247799964
ACH-000404,-0.72740722273
ACH-000406,-0.43635380638800003
ACH-000407,-0.39699787835699996
ACH-000408,-0.395298399533
ACH-000410,-0.523511479881
ACH-000411,-0.368188261077
ACH-000414,-0.439132595595
ACH-000415,-0.37837451676600004
ACH-000416,-0.435106304203
ACH-000420,-0.6135017314060001
ACH-000421,-0.41011546173600005
ACH-000424,-0.501404933781
ACH-000425,-0.35885194199500003
ACH-000426,-0.253539062491
ACH-000427,-0.325668826106
ACH-000433,-0.630994884576
ACH-000436,-0.842333613813
ACH-000444,-0.359319423857
ACH-000445,-0.603981847443
ACH-000448,-0.44100651085000003
ACH-000450,-0.7989155645029999
ACH-000452,-0.366114892807
ACH-000454,-0.883981117508
ACH-000458,-0.25534610099599997
ACH-000459,-0.323159324703
ACH-000460,-0.476628789991
ACH-000461,-0.46430490548500003
ACH-000463,-0.564963546057
ACH-000464,-0.323937442189
ACH-000466,-0.359342942117
ACH-000467,-0.251515383516
ACH-000468,-0.449794779246
ACH-000469,-0.540027951729
ACH-000470,-0.5754683942719999
ACH-000471,-0.430906248677
ACH-000472,-0.445426524429
ACH-000473,-0.464287263648
ACH-000475,-0.43382542510300004
ACH-000476,-0.451161097861
ACH-000477,-0.519517098654
ACH-000480,-0.490972949075
ACH-000481,-0.42254612104199996
ACH-000483,-0.289645293265
ACH-000484,-0.339886387425
ACH-000485,-0.469469457143
ACH-000486,-0.282282736595
ACH-000487,-0.5153883997450001
ACH-000488,-0.241009285996
ACH-000490,-0.607116040695
ACH-000491,-0.359616948561
ACH-000495,-0.33174345165999997
ACH-000496,-0.775617919341
ACH-000499,-0.605715507688
ACH-000500,-0.625576562067
ACH-000502,-0.400832899739
ACH-000503,-0.299101457523
ACH-000505,-0.477345311937
ACH-000507,-0.528597601904
ACH-000510,-0.289643728374
ACH-000511,-0.384878961662
ACH-000512,-0.6770513232340001
ACH-000516,-0.269312524727
ACH-000517,-0.364396219247
ACH-000518,-0.614274374241
ACH-000520,-0.5097246364370001
ACH-000521,-0.459285765186
ACH-000522,-0.492175112737
ACH-000524,-0.352815102408
ACH-000527,-0.473928226387
ACH-000528,-0.27175976769099996
ACH-000537,-0.486109943483
ACH-000541,-0.623675356511
ACH-000542,-0.392718129229
ACH-000544,-0.553656663514
ACH-000545,-0.42759023765799997
ACH-000547,-0.0852126808627
ACH-000548,-0.628173544759
ACH-000549,-0.31469152613
ACH-000550,-0.297933555232
ACH-000552,-0.29022873681600003
ACH-000556,-0.31257436941100003
ACH-000557,-0.4435032911899999
ACH-000570,-0.215473076193
ACH-000571,-0.46995865001599996
ACH-000573,-0.302322596723
ACH-000576,-0.286102124866
ACH-000580,-0.622660073707
ACH-000584,-0.319960348616
ACH-000585,-0.588560042886
ACH-000588,-0.345303101046
ACH-000589,-0.375656434687
ACH-000591,-0.442055241329
ACH-000593,-0.6727823832619999
ACH-000600,-0.37768100965499996
ACH-000601,-0.410484596704
ACH-000604,-1.02768914512
ACH-000605,-0.528003373908
ACH-000606,-0.323821621278
ACH-000608,-0.44346113431999995
ACH-000614,-0.26864195709399996
ACH-000616,-0.271021893858
ACH-000618,-0.5719581440770001
ACH-000619,-0.321830749177
ACH-000620,-0.458690457504
ACH-000621,-0.578508060819
ACH-000622,-0.443266096968
ACH-000623,-0.36436106160400006
ACH-000624,-0.26374364906500003
ACH-000627,-0.355208897714
ACH-000630,-0.724383555228
ACH-000632,-0.290664287547
ACH-000633,-0.45135837279700003
ACH-000637,-0.37749837995499996
ACH-000638,-0.519969381942
ACH-000646,-0.587039930722
ACH-000647,-0.303715438937
ACH-000648,-0.65386039535
ACH-000649,-0.60003493925
ACH-000651,-0.526766001161
ACH-000652,-0.463054150737
ACH-000653,-0.39943817372400003
ACH-000657,-0.524518921195
ACH-000658,-0.510713423457
ACH-000661,-0.555325902818
ACH-000662,-0.5691528408340001
ACH-000663,-0.460082454697
ACH-000665,-0.458595611988
ACH-000671,-0.5525487687899999
ACH-000673,-0.238772325557
ACH-000676,-0.334455895025
ACH-000677,-0.472638180192
ACH-000681,-0.652386893293
ACH-000682,-0.5508090541439999
ACH-000683,-0.42807525067
ACH-000684,-0.396853286395
ACH-000688,-0.478325422091
ACH-000693,-0.438078629329
ACH-000694,-0.589871176801
ACH-000695,-0.324178623878
ACH-000696,-0.399967110375
ACH-000697,-0.39476452159500003
ACH-000699,-0.22497795776500001
ACH-000701,-0.470018312316
ACH-000706,-0.614712874351
ACH-000711,-0.354017265659
ACH-000713,-0.6086485903719999
ACH-000714,-0.070414485085
ACH-000718,-0.159665905569
ACH-000720,-0.399349358636
ACH-000721,-0.483583029852
ACH-000724,-0.608249093553
ACH-000725,-0.7153803638770001
ACH-000732,-0.659063288592
ACH-000734,-0.407517733932
ACH-000735,-0.273404699848
ACH-000736,-0.407582643117
ACH-000738,-0.26929141485999997
ACH-000746,-0.494052433309
ACH-000747,-0.554375283134
ACH-000748,-0.45848553325
ACH-000753,-0.516433517333
ACH-000756,-0.266790408288
ACH-000757,-0.559491374354
ACH-000758,-0.34881983965
ACH-000760,-0.194203341654
ACH-000763,-0.353494926114
ACH-000764,-0.567095481906
ACH-000765,-0.630543357336
ACH-000766,-0.575475462427
ACH-000767,-0.46496315779299996
ACH-000768,-0.45584435431000003
ACH-000769,-0.30416523600900003
ACH-000770,-0.364168570979
ACH-000771,-0.0646763718415
ACH-000773,-0.205126686699
ACH-000776,-0.427125334616
ACH-000777,-0.243499040075
ACH-000778,-0.655503134529
ACH-000781,-0.403736892223
ACH-000782,-0.23492960233600002
ACH-000783,-0.19550756429900001
ACH-000784,-0.35852159880900003
ACH-000785,-0.497144256263
ACH-000787,-0.40246190254
ACH-000788,-0.44715155708300003
ACH-000791,-0.518749625673
ACH-000792,-0.502713558644
ACH-000794,-0.41129019823799995
ACH-000796,-0.610023046702
ACH-000799,-0.42689991556199997
ACH-000800,-0.440529787099
ACH-000802,-0.467029359917
ACH-000804,-0.49222192525799996
ACH-000805,-0.953045499191
ACH-000809,-0.387295589977
ACH-000810,-0.41696607531400004
ACH-000811,-0.36844223212099997
ACH-000817,-0.571090892519
ACH-000819,-0.462210936831
ACH-000820,-0.389186688619
ACH-000821,-0.242237279301
ACH-000822,-0.49300935798199996
ACH-000823,-0.709649664622
ACH-000824,-0.258443857456
ACH-000827,-0.34639926025300005
ACH-000829,-0.564585274206
ACH-000831,-0.462456160511
ACH-000832,-0.473148724396
ACH-000833,-0.621902695543
ACH-000834,-0.5696813715429999
ACH-000835,-0.278498952121
ACH-000836,-0.674670872414
ACH-000837,-0.456682292733
ACH-000838,-0.641312045794
ACH-000839,-0.272255555887
ACH-000840,-0.52086304615
ACH-000841,-0.551489586351
ACH-000843,-0.7177600545819999
ACH-000846,-0.34931354365500006
ACH-000847,-0.360177440747
ACH-000848,-0.6106015211
ACH-000849,-0.41762955795
ACH-000851,-0.622818359152
ACH-000855,-0.261886028991
ACH-000856,-0.372669390516
ACH-000858,-0.337368606447
ACH-000859,-0.5619771949710001
ACH-000861,-0.473416153072
ACH-000862,-0.252062462392
ACH-000865,-0.501466849554
ACH-000866,-0.268365271316
ACH-000867,-0.49281682584
ACH-000869,-0.723089089012
ACH-000872,-0.483054011034
ACH-000873,-0.30177202963000005
ACH-000876,-0.47387610710600003
ACH-000878,-0.581395240596
ACH-000880,-0.39333849673
ACH-000881,-0.307645618109
ACH-000882,-0.574687560105
ACH-000884,-0.147620373191
ACH-000885,-0.418485682085
ACH-000887,-0.577985385392
ACH-000888,-0.362822717714
ACH-000889,-0.38789138673699997
ACH-000890,-0.347544094903
ACH-000896,-0.482016047437
ACH-000898,-0.315969119774
ACH-000900,-0.453940995889
ACH-000901,-0.33479118259
ACH-000905,-0.35553910346600004
ACH-000906,-0.34601194869
ACH-000907,-0.229468032716
ACH-000910,-0.21113067648400002
ACH-000911,-0.425548089922
ACH-000912,-0.29375609217500004
ACH-000913,-0.465997575541
ACH-000915,-0.457459580596
ACH-000916,-0.10350983456599999
ACH-000917,-0.931428723931
ACH-000921,-0.384968566419
ACH-000924,-0.458336685143
ACH-000926,-0.22524375305599997
ACH-000928,-0.330406006026
ACH-000929,-0.358699418578
ACH-000932,-0.234477762643
ACH-000935,-0.43607543165
ACH-000936,-0.325738788948
ACH-000937,-0.25996770958099996
ACH-000938,-0.532613064683
ACH-000939,-0.4763858247
ACH-000941,-0.684132684514
ACH-000943,-0.46134466956
ACH-000946,-0.449525010488
ACH-000947,-0.412715305918
ACH-000948,-0.498126477246
ACH-000950,-0.648408369373
ACH-000953,-0.338323637824
ACH-000957,-0.284180899355
ACH-000958,-0.7026018277509999
ACH-000960,-0.356400772275
ACH-000963,-0.21696177409899997
ACH-000968,-0.534827211306
ACH-000969,-0.49644963476899995
ACH-000973,-0.169711147824
ACH-000974,-0.278696355199
ACH-000975,-0.46967702800300004
ACH-000976,-0.450948749591
ACH-000978,-0.11223695250099999
ACH-000980,-0.39206316754799997
ACH-000984,-0.5010808605789999
ACH-000986,-0.320287591236
ACH-000988,-0.283567883215
ACH-000993,-0.5474641036810001
ACH-000994,-0.222268137869
ACH-000996,-0.461738199475
ACH-001001,-0.480147479617
ACH-001020,-0.169994335199
ACH-001028,-0.48820939274999997
ACH-001031,-0.361220428582
ACH-001038,-0.38262159848800004
ACH-001048,-0.566970963016
ACH-001050,-0.682630037402
ACH-001053,-0.5200401466619999
ACH-001054,-0.406658702148
ACH-001061,-0.38184978202500003
ACH-001067,-0.624954860068
ACH-001075,-0.498668564868
ACH-001096,-0.409934594833
ACH-001128,-0.18145155177299999
ACH-001134,-0.45052853191299996
ACH-001151,-0.45148417461900003
ACH-001163,-0.273913470443
ACH-001164,-0.09145293840980001
ACH-001173,-0.46038594708700004
ACH-001183,-0.28213900083
ACH-001184,-0.381101133077
ACH-001190,-0.70934426468
ACH-001192,-0.45616462104999994
ACH-001193,-0.007967776621279999
ACH-001196,-0.37203030998400005
ACH-001197,-0.653084724681
ACH-001205,-0.56269228797
ACH-001211,-0.406067476431
ACH-001212,-0.210122018429
ACH-001228,-0.315334636148
ACH-001232,-0.212103196472
ACH-001239,-0.212046550458
ACH-001274,-0.515688309478
ACH-001275,-0.391048052734
ACH-001277,-0.240326666836
ACH-001278,-0.45273908375
ACH-001280,-0.34527058272600003
ACH-001283,-0.43660304384099996
ACH-001289,-0.20876155885000003
ACH-001295,-0.37660085931599996
ACH-001300,-0.275015782449
ACH-001301,-0.555470520386
ACH-001302,-0.383768641726
ACH-001303,-0.594809306833
ACH-001306,-0.5447485159009999
ACH-001318,-0.390181560959
ACH-001322,-0.34806137297399997
ACH-001328,-0.512383074734
ACH-001332,-0.43932574511699996
ACH-001333,-0.49689212752499995
ACH-001336,-0.33809267861299996
ACH-001340,-0.276427217661
ACH-001346,-0.303678518476
ACH-001353,-0.41260083000799996
ACH-001354,-0.426326689613
ACH-001367,-0.903435264771
ACH-001368,-0.38691207373400005
ACH-001374,-0.625551235646
ACH-001375,-0.226434186404
ACH-001377,-0.355450844257
ACH-001380,-0.5817255429529999
ACH-001391,-0.36383961403399995
ACH-001407,-0.534841633068
ACH-001408,-0.504228456637
ACH-001413,-0.509523406365
ACH-001430,-0.232359648543
ACH-001431,-0.576027996298
ACH-001450,-0.34355206618600004
ACH-001496,-0.99781309957
ACH-001500,-0.662089258095
ACH-001521,-0.32221498959600003
ACH-001523,-0.314494447186
ACH-001532,-0.40870832145499997
ACH-001536,-0.38635170313
ACH-001550,-0.539477926179
ACH-001552,-0.4804001210600001
ACH-001554,-0.796403969349
ACH-001645,-0.5409062834939999
ACH-001654,-0.20526019631200002
ACH-001715,-0.545468296156
ACH-001735,-0.487524702087
ACH-001736,-0.504345489396
ACH-001737,-0.0320927675343
ACH-001740,-0.518947287157
ACH-001745,-0.42592895763599997
ACH-001750,-0.411255723955
ACH-001765,-0.459390652239
ACH-001956,-0.42733809322800004
ACH-001957,-0.100832665513
