,LRRC75B (388886)
ACH-000004,-0.215908385551
ACH-000007,-0.18493970699499998
ACH-000009,-0.206837025621
ACH-000011,-0.112222267457
ACH-000012,-0.313883508011
ACH-000013,-0.175674843931
ACH-000014,-0.19490390805
ACH-000015,-0.046593923862300005
ACH-000017,-0.234153312152
ACH-000018,-0.0878157745682
ACH-000019,-0.119066681327
ACH-000021,-0.39374871880400003
ACH-000022,-0.14639752949999998
ACH-000025,-0.455774941808
ACH-000028,-0.183275046464
ACH-000030,-0.17484200301
ACH-000035,-0.107579796711
ACH-000036,-0.269252307105
ACH-000037,-0.10916100392200001
ACH-000039,-0.0310463365096
ACH-000040,-0.21194290487599998
ACH-000041,-0.210211227581
ACH-000042,-0.477974710506
ACH-000045,-0.0294026814572
ACH-000047,-0.026200168015
ACH-000052,-0.17671249697900002
ACH-000053,-0.254971427884
ACH-000054,-0.07681011979739999
ACH-000055,-0.162947088111
ACH-000060,-0.0410340478062
ACH-000067,-0.122952705734
ACH-000070,-0.15314106655200002
ACH-000075,-0.0505482375444
ACH-000078,-0.21121471551600002
ACH-000082,-0.166797769642
ACH-000085,-0.22743727743
ACH-000086,0.12672598128100002
ACH-000087,-0.30493591880800003
ACH-000092,-0.41946861200999996
ACH-000095,-0.0731679415097
ACH-000097,-0.168813380006
ACH-000098,-0.31064042528200003
ACH-000099,-0.245693668373
ACH-000108,-0.165888290534
ACH-000113,-0.033816759796599996
ACH-000115,-0.22942299991700002
ACH-000116,-0.0407086664256
ACH-000118,-0.17635202354200002
ACH-000120,-0.311786834347
ACH-000123,-0.181081278514
ACH-000127,-0.00728431396894
ACH-000128,-0.00631735216572
ACH-000132,-0.143803652713
ACH-000133,-0.328953317146
ACH-000137,-0.301880683257
ACH-000138,0.0510494725733
ACH-000142,-0.150832301854
ACH-000143,-0.186636811279
ACH-000146,-0.11036115049499999
ACH-000148,-0.150785376851
ACH-000150,0.09540265827099999
ACH-000152,-0.0920853804922
ACH-000153,0.07365574609060001
ACH-000159,-0.039703452035300006
ACH-000160,-0.12057846669399999
ACH-000163,-0.17129517872299999
ACH-000167,-0.248624102492
ACH-000168,-0.21862558346799998
ACH-000169,-0.239560287071
ACH-000178,-0.212155083468
ACH-000182,-0.0659472371955
ACH-000183,-0.17809557994800002
ACH-000188,-0.0985833464284
ACH-000189,-0.045024807084900004
ACH-000190,0.0720236146631
ACH-000198,-0.122647490582
ACH-000204,-0.155333265345
ACH-000206,-0.0676087476626
ACH-000207,-0.36328195049999995
ACH-000211,-0.166137029307
ACH-000215,-0.148456373758
ACH-000221,-0.20118338389600002
ACH-000222,-0.11632845403799999
ACH-000223,-0.38467765517999997
ACH-000226,-0.21139680829500002
ACH-000227,-0.237992532673
ACH-000228,-0.161408723659
ACH-000231,-0.220303164418
ACH-000232,-0.123869284868
ACH-000233,-0.25083091164099997
ACH-000234,0.0921120672907
ACH-000235,-0.0903646738029
ACH-000237,-0.19702580663199998
ACH-000238,-0.106738995417
ACH-000243,-0.32853332861900003
ACH-000244,-0.397760227781
ACH-000246,-0.0361326898154
ACH-000248,-0.182189242379
ACH-000250,0.044840847702
ACH-000251,0.11224007822000001
ACH-000253,-0.041274971547
ACH-000255,-0.198208889336
ACH-000256,0.0410727868884
ACH-000257,0.09131670915689999
ACH-000258,-0.08941049428369999
ACH-000259,-0.26558508872299996
ACH-000260,-0.17475149917399999
ACH-000261,-0.11601522416200001
ACH-000262,-0.0435531930851
ACH-000263,-0.0282338633658
ACH-000264,-0.251886214485
ACH-000265,-0.279683913777
ACH-000266,-0.08600168880049999
ACH-000272,-0.15182881905200002
ACH-000273,-0.0995992875243
ACH-000274,-0.274667332506
ACH-000277,0.0354127411373
ACH-000278,-0.310779065254
ACH-000279,-0.203038399858
ACH-000280,-0.20594322763099998
ACH-000281,0.0671612968784
ACH-000288,-0.130426722651
ACH-000291,-0.24337907502599998
ACH-000293,-0.104087706395
ACH-000294,-0.0748200908963
ACH-000295,-0.183229724243
ACH-000296,-0.14407420059599998
ACH-000302,-0.307677578266
ACH-000304,-0.45958259729400003
ACH-000307,-0.08466167145030001
ACH-000308,-0.233937398742
ACH-000310,-0.399954892899
ACH-000311,-0.243334965189
ACH-000312,-0.149150054516
ACH-000315,-0.27600309865899997
ACH-000316,-0.199335295249
ACH-000317,0.176103467241
ACH-000318,-0.09459079777110001
ACH-000319,-0.0650247388319
ACH-000320,-0.193827015821
ACH-000322,-0.41470725212
ACH-000323,-0.3892335431
ACH-000324,-0.133461043922
ACH-000329,-0.156986956601
ACH-000330,-0.213367946079
ACH-000331,-0.113434642075
ACH-000332,-0.16946088500700002
ACH-000334,-0.510603143509
ACH-000335,-0.0156863398585
ACH-000336,-0.139854800642
ACH-000337,-0.00349798893614
ACH-000339,-0.22970937471099998
ACH-000341,0.120470275533
ACH-000348,-0.131693477532
ACH-000350,0.12869750552200002
ACH-000352,0.028823163742999997
ACH-000356,0.022380591380699998
ACH-000361,0.0229760155004
