,SYT15 (83849)
ACH-000004,-0.73846510131
ACH-000007,-0.561630155148
ACH-000009,-0.530273368958
ACH-000011,-0.361485795772
ACH-000012,-0.487225155185
ACH-000013,-0.274586592491
ACH-000014,-0.46399631026
ACH-000015,-0.351065046639
ACH-000017,-0.316104679342
ACH-000018,-0.45618235147299996
ACH-000019,-0.252540355077
ACH-000021,-0.162450074109
ACH-000022,-0.48490160437
ACH-000025,-0.42097881186499997
ACH-000028,-0.43475515462700004
ACH-000030,-0.701596163367
ACH-000035,-0.39534634218500003
ACH-000036,-0.668914685704
ACH-000037,-0.47846375250900003
ACH-000039,-0.08260033567080001
ACH-000040,-0.472589937761
ACH-000041,-0.30715158010000004
ACH-000042,-0.444384747235
ACH-000045,-0.758023186506
ACH-000047,-0.35937219033100004
ACH-000052,-0.508863909401
ACH-000053,-0.5876444905
ACH-000054,-0.229373629137
ACH-000055,-0.167835665947
ACH-000060,-0.414965732447
ACH-000067,-0.3287175507
ACH-000070,-0.34065564862400005
ACH-000075,-0.488267468456
ACH-000078,-0.670661600158
ACH-000082,-0.274319340111
ACH-000085,-0.35152771300200003
ACH-000086,-0.579436375704
ACH-000087,-0.668685691627
ACH-000092,-0.46771372800399996
ACH-000095,-0.439536912487
ACH-000097,-0.337458576893
ACH-000098,-0.32274905274
ACH-000099,-0.521223120411
ACH-000108,-0.551559601954
ACH-000113,-0.517173093409
ACH-000115,-0.395827374918
ACH-000116,-0.266764775047
ACH-000118,-0.351008095436
ACH-000120,-0.525801562386
ACH-000123,-0.43435946894199995
ACH-000127,-0.435890276589
ACH-000128,-0.591781538721
ACH-000132,-0.41652080525300006
ACH-000133,-0.41523045660999996
ACH-000137,-0.524759369861
ACH-000138,-0.42943853278899996
ACH-000142,-0.451939717695
ACH-000143,-0.240620630341
ACH-000146,-0.483344638151
ACH-000148,-0.464430634639
ACH-000150,-0.35145362446999995
ACH-000152,-0.41916217274000006
ACH-000153,-0.5187130026510001
ACH-000159,-0.5312879349549999
ACH-000160,-0.504630037994
ACH-000163,-0.23090293794199998
ACH-000167,-0.7219454039219999
ACH-000168,-0.420543927214
ACH-000169,-0.5317691762619999
ACH-000178,-0.16377615539100002
ACH-000182,-0.25193678407
ACH-000183,-0.382828812099
ACH-000188,-0.432084530571
ACH-000189,-0.020535091216
ACH-000190,-0.285260469511
ACH-000198,-0.45428630475500004
ACH-000204,-0.120507517891
ACH-000206,-0.114712072842
ACH-000207,-1.1184565464299998
ACH-000211,-0.42068367161200004
ACH-000215,-0.357149416652
ACH-000221,-0.383394491158
ACH-000222,-0.640769297099
ACH-000223,-0.461090428486
ACH-000226,-0.458757916086
ACH-000227,-0.7603796603569999
ACH-000228,-0.562760036574
ACH-000231,-0.513755053708
ACH-000232,-0.508366468726
ACH-000233,-0.706903229009
ACH-000234,-0.34611715819600003
ACH-000235,-0.5196578842230001
ACH-000237,-0.539363254169
ACH-000238,-0.121246836996
ACH-000243,-0.571044436055
ACH-000244,-0.45633104845399997
ACH-000246,-0.368906161599
ACH-000248,-0.252149859305
ACH-000250,-0.42949581013099997
ACH-000251,-0.309817419988
ACH-000253,-0.436862950328
ACH-000255,-0.643975312444
ACH-000256,-0.346166889127
ACH-000257,-0.5067546164810001
ACH-000258,-0.554759137589
ACH-000259,-0.468876313227
ACH-000260,-0.368408367228
ACH-000261,-0.35940045539000004
ACH-000262,-0.836179712966
ACH-000263,-0.361987906702
ACH-000264,-0.381524897751
ACH-000265,-0.475445664369
ACH-000266,-0.30652484852899997
ACH-000272,-0.39305263365000004
ACH-000273,-0.508234056788
ACH-000274,-0.178380046798
ACH-000277,-0.0698753230495
ACH-000278,-0.23676166206
ACH-000279,-0.607205676697
ACH-000280,-0.551597455865
ACH-000281,-0.39482744128200004
ACH-000288,-0.377704053064
ACH-000291,-0.38766781037799997
ACH-000293,-0.5404941123100001
ACH-000294,-0.978779822057
ACH-000295,-1.11414754124
ACH-000296,-0.894683733053
ACH-000302,-0.45411614326300004
ACH-000304,-0.399815339906
ACH-000307,-0.5058250022909999
ACH-000308,-0.209318870687
ACH-000310,-0.447488526747
ACH-000311,-0.560914729867
ACH-000312,-0.47513927148
ACH-000315,-0.343428967879
ACH-000316,-0.557999038618
ACH-000317,-0.219626069918
ACH-000318,-0.568181497784
ACH-000319,-0.510275306996
ACH-000320,-0.47053936578
ACH-000322,-0.17482681717700002
ACH-000323,-0.784946689004
ACH-000324,-0.5515447901870001
ACH-000329,-0.54762857677
ACH-000330,-0.476730290702
ACH-000331,-0.401149102378
ACH-000332,-0.42965164096299996
ACH-000334,-0.929114289667
ACH-000335,-0.501082649575
ACH-000336,-0.477705085635
ACH-000337,-0.242119869188
ACH-000339,-0.443669870173
ACH-000341,-0.550440555554
ACH-000348,-0.574597114099
ACH-000350,-0.40670208080200004
ACH-000352,-0.33833501994599996
ACH-000356,-0.32476937178000004
ACH-000361,-0.417897805255
ACH-000362,-0.651130116828
ACH-000363,-0.151331678657
ACH-000364,-0.483629050176
ACH-000365,-0.42035117837200003
ACH-000366,-0.563687737155
ACH-000368,-0.50892860225
ACH-000374,-0.34654900151600004
ACH-000375,-0.516911385162
ACH-000376,-0.515902454764
ACH-000381,-0.65818140795
ACH-000383,-0.312926698736
ACH-000387,-0.411241028234
ACH-000389,-0.48675448861299997
ACH-000390,-0.502870575706
ACH-000393,-0.297445733748
ACH-000395,-0.32740242183
ACH-000397,-0.418002789195
ACH-000401,-0.6007127758899999
ACH-000402,-0.705450453799
ACH-000403,-0.48715180000200003
ACH-000404,-0.40750345228100004
ACH-000406,-0.43655663422700003
ACH-000407,-0.460888316344
ACH-000408,-0.53911682349
ACH-000410,-0.30071244419300003
ACH-000411,-0.066677249566
ACH-000414,-0.39689955848700004
ACH-000415,-0.77832647394
ACH-000416,-0.32917069606800003
ACH-000420,-0.402742273155
ACH-000421,-0.469081317709
ACH-000424,-0.190544427909
ACH-000425,-0.530122882941
ACH-000426,-0.384575333079
ACH-000427,-0.21762833166700002
ACH-000433,-0.362162214804
ACH-000436,-0.507682106846
ACH-000444,-0.429679442822
ACH-000445,-0.40677940323600004
ACH-000448,-0.41325442121100003
ACH-000450,-0.25949546901799997
ACH-000452,-0.6985311440369999
ACH-000454,-0.448491633821
ACH-000458,-0.5376395394569999
ACH-000459,-0.09419121893780001
ACH-000460,-0.33351360626
ACH-000461,-0.43454038482199997
ACH-000463,-0.258359377509
ACH-000464,-0.681887038291
ACH-000466,-0.7256638084389999
ACH-000467,-0.136680700268
ACH-000468,-0.576452923012
ACH-000469,-0.289785906615
ACH-000470,-0.415004839979
ACH-000471,-0.415520379181
ACH-000472,-0.376627084477
ACH-000473,-0.469952580124
ACH-000475,-0.383111391496
ACH-000476,-0.267152161901
ACH-000477,-0.582489340503
ACH-000480,-0.32414954540199997
ACH-000481,-0.482064639554
ACH-000483,-0.497229970413
ACH-000484,-0.214752515817
ACH-000485,-0.300014791346
ACH-000486,-0.42685289936899995
ACH-000487,-0.439283525536
ACH-000488,-0.472742684359
ACH-000490,-0.5257721030120001
ACH-000491,-0.5507263756499999
ACH-000495,-0.818148771495
ACH-000496,-0.726735249069
ACH-000499,-0.35528646829599997
ACH-000500,-0.481492103231
ACH-000502,-0.571885710846
ACH-000503,-0.793664493559
ACH-000505,-0.410684013438
ACH-000507,-0.209694610931
ACH-000510,-0.444737587226
ACH-000511,-0.527093886937
ACH-000512,-0.779567648199
ACH-000516,-0.314736190762
ACH-000517,-0.41375805658
