,CBWD5 (220869)
ACH-000004,-0.33105610325999996
ACH-000007,-0.438603286158
ACH-000009,-0.673504021089
ACH-000011,-0.696639238451
ACH-000012,-0.42496930091300006
ACH-000013,-0.62499127023
ACH-000014,-0.45954945912699996
ACH-000015,-0.5044834812100001
ACH-000017,-0.41276354037
ACH-000018,-0.481333410532
ACH-000019,-0.549605679387
ACH-000021,-0.5105360411100001
ACH-000022,-0.5650830648699999
ACH-000025,-0.316619780855
ACH-000028,-0.481876063962
ACH-000030,-0.670634949261
ACH-000035,-0.477616999711
ACH-000036,-0.8283961231579999
ACH-000037,-0.613820617277
ACH-000039,-0.7729181673469999
ACH-000040,-0.645195219199
ACH-000041,-0.521846450236
ACH-000042,-0.516468425563
ACH-000045,-0.563641778344
ACH-000047,-0.508467776563
ACH-000052,-0.525165778975
ACH-000053,-0.634317728095
ACH-000054,-0.466975264627
ACH-000055,-0.45173944592
ACH-000060,-0.37553673159900003
ACH-000067,-0.555339455737
ACH-000070,-0.421658680317
ACH-000075,-0.8129584554629999
ACH-000078,-0.9156810655679999
ACH-000082,-0.6671769847110001
ACH-000085,-0.628107289043
ACH-000086,-0.520542078345
ACH-000087,-0.21958220251
ACH-000092,-0.723623638987
ACH-000095,-0.767868631849
ACH-000097,-0.643151097605
ACH-000098,-0.534417071052
ACH-000099,-0.6680169976829999
ACH-000108,-0.667743531318
ACH-000113,-0.46247443370499997
ACH-000115,-0.623235681562
ACH-000116,-0.529119721254
ACH-000118,-0.5189531510459999
ACH-000120,-0.571307888789
ACH-000123,-0.5713161344600001
ACH-000127,-0.569264591286
ACH-000128,-0.428313607844
ACH-000132,-0.618603868172
ACH-000133,-0.734673788958
ACH-000137,-0.532586503789
ACH-000138,-0.5852915571689999
ACH-000142,-0.549713686927
ACH-000143,-0.53366909185
ACH-000146,-0.520417518601
ACH-000148,-0.480067342979
ACH-000150,-0.35305850283100004
ACH-000152,-0.292551350885
ACH-000153,-0.628792028375
ACH-000159,-0.430574570161
ACH-000160,-0.635939061594
ACH-000163,-0.844484278162
ACH-000167,-0.545224935984
ACH-000168,-0.15041537760399998
ACH-000169,-0.428151641122
ACH-000178,-0.652755147673
ACH-000182,-0.528295512893
ACH-000183,-0.5468718362489999
ACH-000188,-0.6927629436480001
ACH-000189,-0.626838270629
ACH-000190,-0.403509834156
ACH-000198,-0.48383245216399995
ACH-000204,-0.52719959778
ACH-000206,-0.166402713979
ACH-000207,-0.351218133217
ACH-000211,-0.696733692197
ACH-000215,-0.6019326936399999
ACH-000221,-0.447662819546
ACH-000222,-0.5804621006490001
ACH-000223,-0.6460985163390001
ACH-000226,-0.897292695051
ACH-000227,-0.276241936249
ACH-000228,-0.571850556901
ACH-000231,-0.554961454592
ACH-000232,-0.48400365000900003
ACH-000233,-0.534398465678
ACH-000234,-0.816610873046
ACH-000235,-0.449187120457
ACH-000237,-0.393940827969
ACH-000238,-0.619779447665
ACH-000243,-0.8020883467919999
ACH-000244,-0.21043415590300002
ACH-000246,-0.613240421526
ACH-000248,-0.400116575789
ACH-000250,-0.43028268252400004
ACH-000251,-0.49018982066100003
ACH-000253,-0.9247856234020001
ACH-000255,-0.641399703338
ACH-000256,-0.510594257203
ACH-000257,-0.47049537714199996
ACH-000258,-0.7923241830650001
ACH-000259,-0.421811108632
ACH-000260,-0.671613168556
ACH-000261,-0.412410980075
ACH-000262,-0.670552376763
ACH-000263,-0.418258634824
ACH-000264,-0.7912163861589999
ACH-000265,-0.635288498019
ACH-000266,-0.6661973240619999
ACH-000272,-0.5855232892719999
ACH-000273,-0.507755815453
ACH-000274,-0.641461857825
ACH-000277,-0.562468239405
ACH-000278,-0.6932365147589999
ACH-000279,-0.353179546479
ACH-000280,-0.703453385392
ACH-000281,-0.455755253081
ACH-000288,-0.419493492166
ACH-000291,-0.580088282182
ACH-000293,-0.657870372802
ACH-000294,-0.583279491014
ACH-000295,-0.570312307303
ACH-000296,-0.648791430416
ACH-000302,-0.434530874964
ACH-000304,-0.587850531503
ACH-000307,-0.680359577996
ACH-000308,-0.637307942739
ACH-000310,-0.9002658125749999
ACH-000311,-0.7477721982109999
ACH-000312,-0.711365539149
ACH-000315,-0.327292965893
ACH-000316,-0.768522887324
ACH-000317,-0.515998021369
ACH-000318,-0.547013682658
ACH-000319,-0.46645354473800005
ACH-000320,-0.654156173747
ACH-000322,-0.616791214798
ACH-000323,-0.575126449989
ACH-000324,-0.86399832707
ACH-000329,-0.44554683611900003
ACH-000330,-0.397398667595
ACH-000331,-0.57702774754
ACH-000332,-0.475152355736
ACH-000334,-0.511389791206
ACH-000335,-0.512689798276
ACH-000336,-0.44370694984700004
ACH-000337,-0.773712124393
ACH-000339,-0.645863580515
ACH-000341,-0.636175251532
ACH-000348,-0.48046887202699995
ACH-000350,-0.786508410066
ACH-000352,-0.475512564139
ACH-000356,-0.492991905274
ACH-000361,-0.5505765936370001
ACH-000362,-0.6293336446209999
ACH-000363,-0.381696179022
ACH-000364,-0.37168474123000006
ACH-000365,-0.446641192069
ACH-000366,-0.558961398176
ACH-000368,-0.347918821901
ACH-000374,-0.45664379413999995
ACH-000375,-0.7723116372390001
ACH-000376,-0.551481964192
ACH-000381,-0.6194685072789999
ACH-000383,-0.530125133322
ACH-000387,-0.516005104512
ACH-000389,-0.388200117065
ACH-000390,-0.510424299954
ACH-000393,-0.6219853661379999
ACH-000395,-0.767634004539
ACH-000397,-0.532256627598
ACH-000401,-0.782922089584
ACH-000402,-0.29166181026500004
ACH-000403,-0.651532104908
ACH-000404,-0.59763173072
ACH-000406,-0.48039644694899997
ACH-000407,-0.43848883825900004
ACH-000408,-0.666041597658
ACH-000410,-0.450299039755
ACH-000411,-0.739995194948
ACH-000414,-0.85762150049
ACH-000415,-0.7436098580230001
ACH-000416,-0.324641337258
ACH-000420,-0.620779681995
ACH-000421,-0.363008465783
ACH-000424,-0.322177437498
ACH-000425,-0.368825163274
ACH-000426,-0.6830176767730001
ACH-000427,-0.43584349068499995
ACH-000433,-0.598342191912
ACH-000436,-0.62260507004
ACH-000444,-0.441784543001
ACH-000445,-0.513135426752
ACH-000448,-0.46929886248499997
ACH-000450,-0.523082118936
ACH-000452,-0.356267632204
ACH-000454,-0.315235643292
ACH-000458,-0.691413295633
ACH-000459,-0.47233503224
ACH-000460,-0.536863296222
ACH-000461,-0.7056816586679999
ACH-000463,-0.5446013225940001
ACH-000464,-0.357567509429
ACH-000466,-0.303363909098
ACH-000467,-0.570570292321
ACH-000468,-0.46739310282200003
ACH-000469,-0.23973225376200002
ACH-000470,-0.782166994116
ACH-000471,-0.488108497389
ACH-000472,-0.721577752391
ACH-000473,-0.6025479652929999
ACH-000475,-0.541577140096
ACH-000476,-0.292675243157
ACH-000477,-0.664256394981
ACH-000480,-0.527352572821
ACH-000481,-0.638377113251
ACH-000483,-0.759436176648
ACH-000484,-0.5969787290559999
ACH-000485,-0.750793639588
ACH-000486,-0.582246837005
ACH-000487,-0.462515905941
ACH-000488,-0.609197672018
ACH-000490,-0.560295145929
ACH-000491,-0.448627150013
ACH-000495,-0.556879816533
ACH-000496,-0.38635949433300004
ACH-000499,-0.447512472336
ACH-000500,-0.7650865856829999
ACH-000502,-0.613152548293
ACH-000503,-0.516344204287
ACH-000505,-0.403010033301
ACH-000507,-0.6984668286929999
ACH-000510,-0.43372096103999996
ACH-000511,-0.369778047491
ACH-000512,-0.262960331563
ACH-000516,-0.535191870366
ACH-000517,-0.457811409207
ACH-000518,-0.611091335992
ACH-000520,-0.6553223904559999
ACH-000521,-0.407685198679
ACH-000522,-0.369419167492
ACH-000524,-0.7982604062909999
ACH-000527,-0.523175030326
ACH-000528,-0.584530487519
ACH-000537,-0.8389169154170001
ACH-000541,-0.7929612799429999
ACH-000542,-0.443173764898
ACH-000544,-0.426111861968
ACH-000545,-0.539311708323
ACH-000547,-0.248187275567
ACH-000548,-0.510941857586
ACH-000549,-0.39491629713699994
ACH-000550,-0.309510689282
ACH-000552,-0.680632081741
ACH-000556,-0.478639842769
ACH-000557,-0.258201452672
ACH-000570,-0.630390951466
ACH-000571,-0.472374929211
ACH-000573,-0.807697530616
ACH-000576,-0.653684001557
ACH-000580,-0.6601964470830001
ACH-000584,-0.434868529322
ACH-000585,-0.364649667891
ACH-000588,-0.520951139546
ACH-000589,-0.549735045569
ACH-000591,-0.627873968524
ACH-000593,-0.594464670295
ACH-000600,-0.6518798442779999
ACH-000601,-0.5111754286460001
ACH-000604,-0.460690942348
ACH-000605,-0.6199937765219999
ACH-000606,-0.841962535899
ACH-000608,-0.6184137477480001
ACH-000614,-0.32609154044
ACH-000616,-0.514663000667
ACH-000618,-0.49638767712
ACH-000619,-0.626742276823
ACH-000620,-0.347482505814
ACH-000621,-0.43142350297
ACH-000622,-0.659450223737
ACH-000623,-0.565349013905
ACH-000624,-0.641640650103
ACH-000627,-0.508154760999
ACH-000630,-0.7758614171670001
ACH-000632,-0.555887400789
ACH-000633,-0.405541173781
ACH-000637,-0.407579476297
ACH-000638,-0.7187912434710001
ACH-000646,-0.430478517293
ACH-000647,-0.537847857911
ACH-000648,-0.549571716442
ACH-000649,-0.532626798352
ACH-000651,-0.47175773510799995
ACH-000652,-0.611877619116
ACH-000653,-0.382008304519
ACH-000657,-0.607926111315
ACH-000658,-0.495852906167
ACH-000661,-0.597117050483
ACH-000662,-0.534370076052
ACH-000663,-0.762457048989
ACH-000665,-0.7344130833910001
ACH-000671,-0.530449723084
ACH-000673,-0.495099958059
ACH-000676,-0.6097927241219999
ACH-000677,-0.682089676309
ACH-000681,-0.638609689387
ACH-000682,-0.734849884982
ACH-000683,-0.465532575625
ACH-000684,-0.650287386567
ACH-000688,-0.313156732738
ACH-000693,-0.666796480015
ACH-000694,-0.6688391980430001
ACH-000695,-0.37828261531999996
ACH-000696,-0.65009075612
ACH-000697,-0.546477504465
ACH-000699,-0.487084953068
ACH-000701,-0.319334180639
ACH-000706,-0.469712964168
ACH-000711,-0.557821375712
ACH-000713,-0.680768793858
ACH-000714,-0.39361541393700006
ACH-000718,-0.74776203397
ACH-000720,-0.58653342587
ACH-000721,-0.416188280883
ACH-000724,-0.518254560227
ACH-000725,-0.388877741441
ACH-000732,-0.775855918356
ACH-000734,-0.5605336182680001
ACH-000735,-0.489068367672
ACH-000736,-0.601592766943
ACH-000738,-0.628608463664
ACH-000746,-0.44657879590599997
ACH-000747,-0.418233223379
ACH-000748,-0.511031609675
ACH-000753,-0.546334901583
ACH-000756,-0.622467346193
ACH-000757,-0.5143139188229999
ACH-000758,-0.5329919210040001
ACH-000760,-0.49790180001999995
ACH-000763,-0.909043135538
ACH-000764,-0.383135554088
ACH-000765,-0.534569562374
ACH-000766,-0.475757640749
ACH-000767,-0.39132784038199997
ACH-000768,-0.6303609285790001
ACH-000769,-0.647223547016
ACH-000770,-0.689167987914
ACH-000771,-0.491929239896
ACH-000773,-0.517044447792
ACH-000776,-0.558979968799
ACH-000777,-0.389696165201
ACH-000778,-0.508282773812
ACH-000781,-0.613195418512
ACH-000782,-0.41034248979000004
ACH-000783,-0.52849320606
ACH-000784,-0.532902138125
