,TEC (7006)
ACH-000004,0.00231232443977
ACH-000007,-0.10054780860899999
ACH-000009,0.113939845787
ACH-000011,0.13933674418199998
ACH-000012,0.014751641009400001
ACH-000013,0.0991179761362
ACH-000014,-0.00599894748547
ACH-000015,0.16987240019000002
ACH-000017,-0.0027964888971000004
ACH-000018,0.0035453287217600002
ACH-000019,-0.11205479805400001
ACH-000021,-0.09767426832730002
ACH-000022,0.0839540383697
ACH-000025,0.289998250497
ACH-000028,0.107893023157
ACH-000030,0.18079830531500002
ACH-000035,0.109536322662
ACH-000036,-0.0977908859629
ACH-000037,0.363254686105
ACH-000039,0.328537950878
ACH-000040,-0.0854203411207
ACH-000041,0.0657333232116
ACH-000042,0.0627957347935
ACH-000045,0.14441942189200002
ACH-000047,0.0370189975185
ACH-000052,-0.0710927235332
ACH-000053,0.20693633342099998
ACH-000054,-0.10387980015900002
ACH-000055,0.0671768294321
ACH-000060,0.0495700715164
ACH-000067,-0.0519480301979
ACH-000070,0.012070950467
ACH-000075,-0.18767153341499998
ACH-000078,-0.131899411412
ACH-000082,0.07437367284719999
ACH-000085,-0.0985282188945
ACH-000086,0.11107598317600001
ACH-000087,0.0677004854007
ACH-000092,-0.0031976011606100006
ACH-000095,0.0521345908486
ACH-000097,0.0862413407497
ACH-000098,0.21808110179600002
ACH-000099,-0.0216665561974
ACH-000108,0.10667856882099999
ACH-000113,-0.0624931384897
ACH-000115,0.239053267099
ACH-000116,0.012257187663
ACH-000118,0.0736916396838
ACH-000120,0.0128733136302
ACH-000123,-0.08978700103460001
ACH-000127,0.0122533805847
ACH-000128,0.0895819983367
ACH-000132,-0.018276466850999998
ACH-000133,-0.104283352666
ACH-000137,0.176959302122
ACH-000138,0.264273491436
ACH-000142,-0.0714677979096
ACH-000143,-0.05531521581690001
ACH-000146,0.0383634046551
ACH-000148,0.162573225437
ACH-000150,0.0982520851598
ACH-000152,-0.06741569323459999
ACH-000153,0.273274464817
ACH-000159,0.0430936012196
ACH-000160,0.08759055000330002
ACH-000163,0.168211383534
ACH-000167,0.139690265743
ACH-000168,0.106774162859
ACH-000169,0.023973136940099997
ACH-000178,0.0558887487353
ACH-000182,0.13273232150800002
ACH-000183,0.18339625349
ACH-000188,-0.11172746312699999
ACH-000189,0.198474595083
ACH-000190,-0.21035380355099997
