,EMP2 (2013)
ACH-000004,0.0289502678464
ACH-000007,-0.0322188332318
ACH-000009,-0.104067264034
ACH-000011,-0.07444795612760001
ACH-000012,-0.192696829254
ACH-000013,-0.233066709923
ACH-000014,-0.0279760217243
ACH-000015,-0.132937062276
ACH-000017,-0.0626118928925
ACH-000018,-0.152055674329
ACH-000019,-0.680365360765
ACH-000021,-0.39085169263499997
ACH-000022,-0.158032581975
ACH-000025,-0.256057204645
ACH-000028,-0.049856714749099994
ACH-000030,-0.10300808800200001
ACH-000035,-0.19214191785700002
ACH-000036,-0.0283538417762
ACH-000037,-0.220483903233
ACH-000039,-0.25302261637
ACH-000040,-0.309428692227
ACH-000041,-0.224379697568
ACH-000042,-0.232415488169
ACH-000045,-0.289122940647
ACH-000047,-0.309466484014
ACH-000052,-0.033225576551799994
ACH-000053,-0.126837682182
ACH-000054,-0.117752631672
ACH-000055,0.012810836569900001
ACH-000060,0.015316218105399999
ACH-000067,-0.17397647772500002
ACH-000070,0.15483758635
ACH-000075,-0.31983416840100004
ACH-000078,-0.197981078111
ACH-000082,-0.40415388853900003
ACH-000085,0.09333273204260001
ACH-000086,-0.130029733106
ACH-000087,-0.192339778077
ACH-000092,-0.197020296628
ACH-000095,-0.268652977579
ACH-000097,-0.380142629026
ACH-000098,-0.303688422257
ACH-000099,-0.128370585485
ACH-000108,-0.051113904718
ACH-000113,-0.058094810523100004
ACH-000115,-0.20352870248399998
ACH-000116,-0.0765487711273
ACH-000118,-0.0849349065458
ACH-000120,-0.28263138797
ACH-000123,0.07593243621460001
ACH-000127,-0.21286989107999998
ACH-000128,0.0699384355109
ACH-000132,-0.09312211130470001
ACH-000133,-0.15032129782099998
ACH-000137,-0.137792283651
ACH-000138,-0.11982276312699999
ACH-000142,-0.35483450151900003
ACH-000143,0.16051240088500002
ACH-000146,-0.272628053757
ACH-000148,-0.0812642831436
ACH-000150,-0.0211826037506
ACH-000152,-0.302585807684
ACH-000153,-0.0884329747672
ACH-000159,0.0243214750464
ACH-000160,0.035194130223
ACH-000163,0.06050030907309999
ACH-000167,-0.20570897468
ACH-000168,-0.13361981489299998
ACH-000169,0.031571373640799996
ACH-000178,-0.0174081430885
ACH-000182,-0.09114609168330001
ACH-000183,0.0414479558531
ACH-000188,-0.029870513594
ACH-000189,-0.179440859157
ACH-000190,-0.31190988361
ACH-000198,-0.0519067859947
ACH-000204,0.304511729927
ACH-000206,-0.163748152744
ACH-000207,-0.18493306300700002
ACH-000211,-0.146535546517
ACH-000215,-0.186578702825
ACH-000221,-0.124106191605
ACH-000222,-0.0332301222417
ACH-000223,-0.103795829804
ACH-000226,-0.17170208566300002
ACH-000227,-0.143685743722
ACH-000228,0.046113368788
ACH-000231,-0.16931530477499998
ACH-000232,-0.149766115584
ACH-000233,-0.162018623722
ACH-000234,-0.169303297294
ACH-000235,-0.18018018155499999
ACH-000237,-0.338312605867
ACH-000238,0.0686691633501
ACH-000243,-0.357589690678
ACH-000244,0.23763959122699999
ACH-000246,-0.22444385898400002
ACH-000248,-0.332743194014
ACH-000250,-0.21656700361200001
ACH-000251,0.020799483001700002
ACH-000253,-0.08559108783839998
ACH-000255,-0.022992126536500002
ACH-000256,-0.166930225848
ACH-000257,-0.301368417788
ACH-000258,-0.11434331390000001
ACH-000259,-0.147720885266
ACH-000260,-0.264401626287
ACH-000261,-0.323141035285
ACH-000262,-0.263726578381
ACH-000263,-0.334077890251
ACH-000264,-0.0237499612267
ACH-000265,-0.20926992962000002
ACH-000266,-0.209014207665
ACH-000272,-0.0775586914724
ACH-000273,-0.142064511686
ACH-000274,-0.37801915555699994
ACH-000277,-0.334940730807
ACH-000278,-0.0532421136035
ACH-000279,-0.30273650655400003
ACH-000280,-0.19383966983800002
