,MCCD1 (401250)
ACH-000004,-0.0277936323138
ACH-000007,0.11014203627000001
ACH-000009,-0.165618499228
ACH-000011,-0.101713295207
ACH-000012,-0.176804399661
ACH-000013,-0.0861277483343
ACH-000014,-0.199661167639
ACH-000015,-0.0132655979006
ACH-000017,0.000938111170446
ACH-000018,-0.251670921055
ACH-000019,-0.191943177982
ACH-000021,-0.029181212175599998
ACH-000022,-0.20512332245200002
ACH-000025,-0.0180526965919
ACH-000028,-0.23627148722
ACH-000030,-0.07339093391139999
ACH-000035,-0.197082622329
ACH-000036,-0.07528389247839999
ACH-000037,0.10383170408299999
ACH-000039,0.260428679502
ACH-000040,0.0185413428992
ACH-000041,-0.05858963482969999
ACH-000042,0.005652308157140001
ACH-000045,-0.0628204583771
ACH-000047,-0.0965799031391
ACH-000052,-0.120030801623
ACH-000053,-0.0851395346619
ACH-000054,-0.142667506867
ACH-000055,-0.09761401602260002
ACH-000060,-0.163261470769
ACH-000067,0.011984513773299997
ACH-000070,0.0029587336282699997
ACH-000075,0.07940680537539999
ACH-000078,-0.144674842018
ACH-000082,0.04963700273900001
ACH-000085,-0.194147885706
ACH-000086,-0.037887657320599996
ACH-000087,-0.0814590123726
ACH-000092,-0.0137643865231
ACH-000095,-0.132689017823
ACH-000097,-0.041307912913900006
ACH-000098,-0.24589809493099998
ACH-000099,-0.0633641504237
ACH-000108,0.0031648379531799995
ACH-000113,-0.17574357870299998
ACH-000115,-0.118828657081
ACH-000116,-0.0342793722827
ACH-000118,0.028067960874
ACH-000120,0.004554516043800001
ACH-000123,0.022506380489500002
ACH-000127,-0.133968108666
ACH-000128,-0.00723746868788
ACH-000132,-0.157974499005
ACH-000133,-0.093765197187
ACH-000137,0.00387863676989
ACH-000138,-0.18656054937
ACH-000142,0.0200178678568
ACH-000143,0.0352529586534
ACH-000146,0.11572155352800001
ACH-000148,0.06184133538580001
ACH-000150,0.05863799178259999
ACH-000152,-0.17859872238699998
ACH-000153,0.132758778111
ACH-000159,-0.000928437912776
ACH-000160,-0.0645607633289
ACH-000163,-0.0849642267131
ACH-000167,-0.07879094112160001
ACH-000168,-0.0890131042752
