,COX15 (1355)
ACH-000004,-0.637697096273
ACH-000007,-0.648276184064
ACH-000009,-0.790676100652
ACH-000011,-0.483133518973
ACH-000012,-0.662917896891
ACH-000013,-0.6089494649399999
ACH-000014,-0.750394082678
ACH-000015,-0.685034065783
ACH-000017,-0.587422473475
ACH-000018,-0.44278085528399996
ACH-000019,-0.6301362631899999
ACH-000021,-0.46641397030299997
ACH-000022,-0.615778137306
ACH-000025,-0.6813701064899998
ACH-000028,-0.737082835864
ACH-000030,-0.794265696973
ACH-000035,-0.673110479379
ACH-000036,-0.420238544268
ACH-000037,-0.538327991875
ACH-000039,-0.492598158803
ACH-000040,-0.694198564762
ACH-000041,-0.590762648768
ACH-000042,-0.57794048071
ACH-000045,-0.465304227646
ACH-000047,-0.762987438496
ACH-000052,-0.45793696404399997
ACH-000053,-0.541043306885
ACH-000054,-0.802347218272
ACH-000055,-0.635595483553
ACH-000060,-0.590827747386
ACH-000067,-0.6650270124700001
ACH-000070,-0.7673083728290001
ACH-000075,-0.33446059674899997
ACH-000078,-0.47189066697400006
ACH-000082,-0.5777413339490001
ACH-000085,-0.403514884161
ACH-000086,-0.8153679685690001
ACH-000087,-0.6886402159489999
ACH-000092,-0.540634727116
ACH-000095,-0.46617339173699995
ACH-000097,-0.5681237917809999
ACH-000098,-0.511558909758
ACH-000099,-0.515915687676
ACH-000108,-0.514288009346
ACH-000113,-0.594165160207
ACH-000115,-0.593569321343
ACH-000116,-0.821923322876
ACH-000118,-0.891508989541
ACH-000120,-0.754614707676
ACH-000123,-0.58705484912
ACH-000127,-0.7841991964820001
ACH-000128,-0.875825367554
ACH-000132,-0.625062344005
ACH-000133,-0.5416007023899999
ACH-000137,-0.6713152220290001
ACH-000138,-0.730068352676
ACH-000142,-0.550905735899
ACH-000143,-0.592240022784
ACH-000146,-0.7617968097750001
ACH-000148,-0.672437362548
ACH-000150,-0.576785201405
ACH-000152,-0.646481198374
ACH-000153,-0.630265424951
ACH-000159,-0.44855656831
ACH-000160,-0.8883815673630001
ACH-000163,-0.394037084864
ACH-000167,-0.701486767431
ACH-000168,-0.466933946159
ACH-000169,-0.49142228825400003
ACH-000178,-0.577580095713
ACH-000182,-0.9538201656559999
ACH-000183,-0.917465262024
