,SRD5A3 (79644)
ACH-000211,-0.555362656611
ACH-000215,-0.560740480242
ACH-000221,-0.390953496496
ACH-000222,-0.564832311848
ACH-000223,-0.5058220049000001
ACH-000226,-0.430944027057
ACH-000227,-0.41831873197499997
ACH-000228,-0.286257451805
ACH-000231,-0.563296156284
ACH-000232,-0.538093751942
ACH-000233,-0.0393191357175
ACH-000234,-0.19404890046599998
ACH-000235,-0.462594268884
ACH-000237,-0.438914983157
ACH-000238,-0.166471242884
ACH-000243,-0.470217026685
ACH-000244,-0.31157158778
ACH-000246,-0.29544542665600004
ACH-000248,-0.36873224493199996
ACH-000250,-0.266341396382
ACH-000251,-0.458506955724
ACH-000253,-0.353639081955
ACH-000255,-0.370706037974
ACH-000256,-0.136697050112
ACH-000257,-0.7831764784720001
ACH-000258,-0.209832689872
ACH-000259,-1.10946607138
ACH-000260,-0.408790863942
ACH-000261,-0.47345510205799995
ACH-000262,-0.281958114714
ACH-000263,-1.43429985248
ACH-000264,-0.46498453156099995
ACH-000265,-0.612026363979
ACH-000266,-0.538620345411
ACH-000272,-0.554113569982
ACH-000273,-0.457895563368
ACH-000274,-0.477930790311
ACH-000277,-0.21791920788400002
ACH-000278,-0.309046570551
ACH-000279,-0.43459320587899997
ACH-000280,-0.349481214744
ACH-000281,-0.379318306027
ACH-000288,-0.352670064397
ACH-000291,-0.203627522476
ACH-000293,-0.362111769658
ACH-000294,-0.169240709374
ACH-000295,-0.426180299929
ACH-000296,-0.607191725256
ACH-000302,-0.42478415597400004
ACH-000304,-0.394906775207
ACH-000307,-0.425165973021
ACH-000308,-0.45615285735100003
ACH-000310,-0.767825693589
ACH-000311,-0.36951809595
ACH-000312,-0.523754252022
ACH-000315,-0.447861530913
ACH-000316,-0.46239465695200005
ACH-000317,-0.550038076868
ACH-000318,-0.28256930376600004
ACH-000319,-0.280122867698
ACH-000320,-0.695813198539
ACH-000322,-0.29231069744000004
ACH-000323,-0.488426955099
ACH-000324,-0.660062122251
ACH-000329,-0.33161316858199996
ACH-000330,-0.655796781383
ACH-000331,-1.0231243676100001
ACH-000332,-0.400367484675
ACH-000334,-0.17724340670299998
ACH-000335,-0.575463232661
ACH-000336,-0.174379529296
ACH-000337,-0.351096954671
ACH-000339,-0.603524328398
ACH-000341,-0.276990132703
ACH-000348,-0.400738275845
ACH-000350,-0.637924627866
ACH-000352,-0.268375743946
ACH-000356,-0.247769235215
ACH-000361,-0.535063425629
ACH-000362,-0.279244038439
ACH-000363,-0.335146598547
ACH-000364,-0.5156171917310001
ACH-000365,-0.358585875684
ACH-000366,-0.73402655656
ACH-000368,-0.385699125477
ACH-000374,-0.5762435603239999
ACH-000375,-0.877784515079
ACH-000376,-0.335802734839
ACH-000381,-0.543851973027
ACH-000383,-0.43927572286300004
ACH-000387,-0.557532762136
ACH-000389,-0.7066107635269999
ACH-000390,-0.612058786577
ACH-000393,-0.39328635411300006
ACH-000395,-0.318496273821
ACH-000397,-0.295513745689
ACH-000401,-1.33496941109
ACH-000402,-0.596914055493
ACH-000403,-0.296161755895
ACH-000404,0.010430216086
ACH-000406,-0.37605738825
ACH-000407,-0.37532777867399997
ACH-000408,-0.579830915238
ACH-000410,-0.4685809898899999
ACH-000411,-0.30471515404800004
ACH-000414,-0.46608436864200004
ACH-000415,-0.470076682112
ACH-000416,-0.43869992655199996
ACH-000420,-0.5944014634929999
ACH-000421,-0.304260444359
ACH-000424,-0.385738784484
ACH-000425,-0.442115572866
ACH-000426,-0.889153887565
ACH-000427,-0.370838727051
ACH-000433,-0.565900071437
ACH-000436,-0.395818191757
ACH-000444,-0.38695498186800004
ACH-000445,-0.353722977526
ACH-000448,-0.470831984193
ACH-000450,-0.209309832931
ACH-000452,-0.374010044986
ACH-000454,-0.527106057935
ACH-000458,-0.274682113939
ACH-000459,-0.36128823427900003
ACH-000460,-0.342217836802
ACH-000461,-0.182473154316
ACH-000463,-0.349232966589
ACH-000464,-0.601815443883
ACH-000466,-0.261496450072
ACH-000467,-0.517717051153
ACH-000468,-0.47087957633500005
ACH-000469,-0.447268794388
ACH-000470,-0.441547272939
ACH-000471,-0.832989958065
ACH-000472,-0.424146319331
ACH-000473,-0.267667549269
ACH-000475,-0.41375641738200003
ACH-000476,-0.19743324622699998
ACH-000477,-0.546469171979
ACH-000480,-0.514312436307
ACH-000481,-0.370976450822
ACH-000483,-0.585273894866
ACH-000484,-0.21584883451200002
ACH-000485,-0.260674816405
ACH-000486,-0.478564656465
ACH-000487,-0.250968321188
ACH-000488,-0.306657974719
ACH-000490,-0.41570786883500005
ACH-000491,-0.39399985443
ACH-000495,-0.42790652121600004
ACH-000496,-0.690052056416
ACH-000499,-0.611474726307
ACH-000500,-0.169036157266
ACH-000502,-0.448152766933
ACH-000503,-0.09799238291699999
ACH-000505,-0.643870368105
ACH-000507,-0.547357142099
ACH-000510,-0.45191063764600004
ACH-000511,-0.255874665902
ACH-000512,-0.0795116848594
ACH-000516,-0.410909066206
ACH-000517,-0.40523450575000003
ACH-000518,-0.248040074934
ACH-000520,-0.529105154935
ACH-000521,-0.49930055211999996
ACH-000522,-0.501807093434
ACH-000524,-0.5300366238440001
ACH-000527,-0.383776141197
ACH-000528,-0.43621400334
ACH-000537,-0.28567054177900003
ACH-000541,-0.546638073358
ACH-000542,-0.432250362373
ACH-000544,-0.528458024325
ACH-000545,-0.212279682757
ACH-000547,-0.479559174072
ACH-000548,-0.6555519089549999
ACH-000549,-0.32518915352600003
ACH-000550,-0.27502885830400003
ACH-000552,-0.47991961085699997
ACH-000556,-0.331453300726
ACH-000557,-0.220677872858
ACH-000570,-0.602971672803
ACH-000571,-0.22391016203000003
ACH-000573,-0.45920510718900004
ACH-000576,-0.375545758085
ACH-000580,-0.363955450442
ACH-000584,-0.247227573442
ACH-000585,-0.335127271121
ACH-000588,-0.568132747671
ACH-000589,-0.285866201209
ACH-000591,-0.51432547971
ACH-000593,-0.309284108166
ACH-000600,-0.421125367883
ACH-000601,-0.345417605884
ACH-000604,-0.29760506319
ACH-000605,-0.197984191811
ACH-000606,-0.347107362203
ACH-000608,-0.467968215117
ACH-000614,-0.160030748159
ACH-000616,-0.486051122742
ACH-000618,-0.39587887193800003
ACH-000619,-0.292665358131
ACH-000620,-0.325899085229
ACH-000621,-0.483776923526
ACH-000622,-0.660711918003
ACH-000623,-0.515202824904
ACH-000624,-0.309546114006
ACH-000627,-0.263192940494
ACH-000630,-0.48713800437399996
ACH-000632,-0.425573798301
ACH-000633,-0.0606757466759
ACH-000637,-0.318599452024
ACH-000638,-0.598120311632
ACH-000646,-0.242356433395
ACH-000647,-0.46247656087899996
ACH-000648,-0.737377312547
ACH-000649,-0.43037278436000004
ACH-000651,-0.355186768122
ACH-000652,-0.365448296618
ACH-000653,-0.244518618806
ACH-000657,-0.756523107096
ACH-000658,-0.468320473618
ACH-000661,-0.44076740606200004
ACH-000662,-0.564386706618
ACH-000663,-0.6490635615820001
ACH-000665,-0.489991079568
ACH-000671,-1.21084927058
ACH-000673,-0.606886054064
ACH-000676,-0.384017984016
ACH-000677,-0.44540416451000003
ACH-000681,-0.309952983239
ACH-000682,-0.324271910073
ACH-000683,-0.460306640468
ACH-000684,-0.554545065801
ACH-000688,-0.5472283498030001
ACH-000693,-0.33908164763099996
ACH-000694,-0.49043694235
ACH-000695,-0.199068542498
ACH-000696,-0.42076546983499996
ACH-000697,-0.0363950987569
ACH-000699,-0.382373433837
ACH-000701,-0.31534861603799996
ACH-000706,-0.337480279929
ACH-000711,-0.39449249462700003
ACH-000713,-0.437343104537
ACH-000714,-0.257246660377
ACH-000718,-0.43008968062700004
ACH-000720,-0.34222152463
ACH-000721,-0.97625379967
ACH-000724,-0.396539132473
ACH-000725,-0.238591772971
ACH-000732,-0.293634938036
ACH-000734,-0.471291831761
ACH-000735,-0.5151168701919999
ACH-000736,-0.310104643607
ACH-000738,-0.164838562522
ACH-000746,-0.7519982775049999
ACH-000747,-0.293770358208
ACH-000748,-0.320676384596
ACH-000753,-0.328639816208
ACH-000756,-0.327682971096
ACH-000757,-0.40276248501999995
ACH-000758,-0.430392146077
ACH-000760,-0.392473518292
ACH-000763,-0.570306504106
ACH-000764,-0.410421264146
ACH-000765,-0.37140314022
ACH-000766,-0.5329849803719999
ACH-000767,-0.426422856215
ACH-000768,-0.545601926034
ACH-000769,-0.576078261192
ACH-000770,-0.35013739038
ACH-000771,-0.603784569336
ACH-000773,-0.29476907346500003
ACH-000776,-0.07096570105269999
ACH-000777,-0.601297224974
ACH-000778,-0.38729885763099997
ACH-000781,-0.357528570909
ACH-000782,-0.105647109067
ACH-000783,-0.195489441472
ACH-000784,-0.251734644016
ACH-000785,-0.5348771002220001
ACH-000787,-0.418771381978
ACH-000788,-0.35849823856799995
ACH-000791,-0.492579470721
ACH-000792,-0.28922223167399996
ACH-000794,-0.732735863469
ACH-000796,-0.344268984846
ACH-000799,-0.592482340335
ACH-000800,-0.409757599044
ACH-000802,-0.285166061007
ACH-000804,-0.949895718757
ACH-000805,-0.18023566465
ACH-000809,-0.317052205126
ACH-000810,-0.5666048878050001
ACH-000811,-0.499272178156
ACH-000817,-0.45391593432800004
ACH-000819,-0.446195258448
ACH-000820,-0.660728177848
ACH-000821,-0.560858815418
ACH-000822,-0.306092466077
ACH-000823,-0.396096417996
ACH-000824,-0.50025721094
ACH-000827,-0.39278542299099994
ACH-000829,-0.222008281981
ACH-000831,-0.333618109465
ACH-000832,-0.655063997223
ACH-000833,-0.507555173823
ACH-000834,-0.450821894206
ACH-000835,-0.41539444897699995
ACH-000836,-0.793100084976
ACH-000837,-0.377165581498
ACH-000838,-0.556316666962
ACH-000839,-0.5754250449880001
ACH-000840,-0.518493970239
ACH-000841,-0.823539131577
ACH-000843,-0.36061527313600006
ACH-000846,-0.37642998783200005
ACH-000847,-0.991177851653
ACH-000848,-1.2300039043000002
ACH-000849,-0.584649272651
ACH-000851,-0.56930326433
ACH-000855,-0.637412365351
ACH-000856,-0.335169822705
ACH-000858,-0.440138996361
ACH-000859,-0.6755053623999999
ACH-000861,-0.513131592124
ACH-000862,-0.293368109084
ACH-000865,-0.241601122159
ACH-000866,-0.933118726669
ACH-000867,-0.36119275715300003
ACH-000869,-0.547568715761
ACH-000872,-0.37418755693000005
ACH-000873,-0.6816091330930001
ACH-000876,-0.368141143776
ACH-000878,-0.462162391351
ACH-000880,-0.474590373878
ACH-000881,-0.460434293237
ACH-000882,-0.355207242456
ACH-000884,-0.31184985256299996
ACH-000885,-0.358223847446
ACH-000887,-0.39476487198700005
ACH-000888,-0.312684328625
ACH-000889,-0.34278903682800005
ACH-000890,-0.519061279886
ACH-000896,-0.566111955271
ACH-000898,-0.149783052374
ACH-000900,-0.45113611166100004
ACH-000901,-0.469388832685
ACH-000905,-0.421383594243
ACH-000906,-0.467743604038
ACH-000907,-0.563782099973
ACH-000910,-0.24943030569699998
ACH-000911,-0.208363144718
ACH-000912,-0.37003344229999996
ACH-000913,-0.532392244157
ACH-000915,-0.11013245920600001
ACH-000916,-0.7441893025890001
ACH-000917,-0.421537984023
ACH-000921,-0.26723492109999997
ACH-000924,-0.412368387973
ACH-000926,-0.216107984754
ACH-000928,-0.08838000171839999
ACH-000929,-0.13532151531
ACH-000932,-0.6232302574790001
ACH-000935,-0.373528423645
ACH-000936,-0.639807398652
ACH-000937,-0.225634919839
ACH-000938,-1.0182872264
ACH-000939,-0.28216577597
ACH-000941,-0.470807913816
ACH-000943,-0.356067536588
ACH-000946,-0.582010728207
ACH-000947,-0.560287941592
ACH-000948,-0.621503256167
ACH-000950,-0.4996878143
ACH-000953,-0.244639027311
ACH-000957,-0.407946434595
ACH-000958,-0.520943967836
ACH-000960,-0.176845869225
ACH-000963,-0.657542864319
ACH-000968,-0.223839744529
ACH-000969,-0.433594637847
ACH-000973,-0.395426301787
ACH-000974,-0.628299219603
ACH-000975,-0.620301643991
ACH-000976,-0.326300084599
ACH-000978,-0.875451344169
ACH-000980,-0.44811315825000003
ACH-000984,-0.655461755794
ACH-000986,-0.44384454118
ACH-000988,-0.33797518294699996
ACH-000993,-0.34375500532
ACH-000994,-0.271284316946
ACH-000996,-0.412036027977
ACH-001001,-0.39902763519400003
ACH-001020,-0.485412037302
ACH-001028,-0.5236704752
ACH-001031,-0.8763682936139999
ACH-001038,-0.347599250207
ACH-001048,-0.507337718892
ACH-001050,-0.402300065378
ACH-001053,-0.350780089097
ACH-001054,-0.705660513035
ACH-001061,-0.385190617072
ACH-001067,-0.595354392289
ACH-001075,-0.517601550029
ACH-001096,-0.6719101565600001
ACH-001128,-0.672245024294
ACH-001134,-0.345968119236
ACH-001151,-0.415300502206
ACH-001163,-0.362657439046
ACH-001164,-0.361196798264
ACH-001173,-0.27249685243099997
ACH-001183,-0.229550787597
ACH-001184,-0.614087939503
ACH-001190,-0.379027909304
ACH-001192,-0.340552766045
ACH-001193,-0.00122673527711
ACH-001196,-0.7186788454790001
ACH-001197,-0.582087943471
ACH-001205,0.046499756512500004
ACH-001211,-0.475736676443
ACH-001212,-0.60440893455
ACH-001228,-0.149057787701
ACH-001232,-0.579204755186
ACH-001239,-0.295251915205
ACH-001274,-0.30140381676399997
ACH-001275,-0.28434145235999997
ACH-001277,-0.223254504048
ACH-001278,-0.5603537888210001
ACH-001280,0.0728323951536
ACH-001283,-0.5878565057899999
ACH-001289,-0.315959321802
ACH-001295,-0.422335680148
ACH-001300,-0.568822474858
ACH-001301,-0.54303350194
ACH-001302,-0.158664055763
ACH-001303,-0.293341320113
ACH-001306,-0.51555862562
ACH-001318,-0.424606293117
ACH-001322,-0.831307209989
ACH-001328,-0.362994908715
ACH-001332,-0.294503998162
ACH-001333,-0.657312949453
ACH-001336,-0.37804337804899996
ACH-001340,-0.212779720086
ACH-001346,-0.38535140517899996
ACH-001353,-0.522893641814
ACH-001354,-0.18578333323
ACH-001367,-0.648692546175
ACH-001368,-0.29524082069
ACH-001374,-0.5228081395790001
ACH-001375,-0.301746971712
ACH-001377,-0.35477988166999996
ACH-001380,-0.34099376365
ACH-001391,-0.235781510907
ACH-001407,-0.431757073953
ACH-001408,-0.339887611633
ACH-001413,-0.386811610477
ACH-001430,-0.22330359883099998
ACH-001431,-0.19006950544100001
ACH-001450,-1.14709005608
ACH-001496,-0.197785095223
ACH-001500,-0.30437446350200004
ACH-001521,-0.9153345950380001
ACH-001523,-0.41561726612899996
ACH-001532,-0.9053524429700001
ACH-001536,-0.381427523442
ACH-001550,-0.62655786141
ACH-001552,-0.332859314009
ACH-001554,-0.728113865748
ACH-001645,-0.344066346379
ACH-001654,-0.335477918438
ACH-001715,-0.711838224612
ACH-001735,-0.20667079680300002
ACH-001736,-0.197447415785
ACH-001737,-0.320113857186
ACH-001740,-0.7101509499359999
ACH-001745,-0.9509250983409999
ACH-001750,-0.737417133356
ACH-001765,-0.544385496945
ACH-001956,-0.44558130989699996
ACH-001957,-0.4595687575
