,ELMOD3 (84173)
ACH-000004,-0.287561137202
ACH-000007,-0.354087893039
ACH-000009,-0.417824977425
ACH-000011,-0.18868606459399997
ACH-000012,-0.370256307417
ACH-000013,-0.22304288448600001
ACH-000014,-0.38727368163500003
ACH-000015,-0.337708568392
ACH-000017,-0.12346595955999998
ACH-000018,-0.156409894015
ACH-000019,-0.36190033361199997
ACH-000021,-0.44390328632299997
ACH-000022,-0.211427996347
ACH-000025,-0.34668100846100003
ACH-000028,-0.279542846303
ACH-000030,-0.33979515733800003
ACH-000035,-0.6114608257240001
ACH-000036,-0.37005005673299995
ACH-000037,-0.193025172303
ACH-000039,-0.30124962963199997
ACH-000040,-0.41521228059799997
ACH-000041,-0.240270881478
ACH-000042,-0.39960169097
ACH-000045,-0.338880026426
ACH-000047,-0.386957341705
ACH-000052,0.0251215395055
ACH-000053,-0.328533079003
ACH-000054,-0.299813873021
ACH-000055,-0.261331314835
ACH-000060,-0.104927368644
ACH-000067,-0.31152939297
ACH-000070,-0.577005501005
ACH-000075,-0.46818440787500004
ACH-000078,-0.371954670265
ACH-000082,-0.106467228532
ACH-000085,0.14163394727499998
ACH-000086,-0.500552253454
ACH-000087,-0.216052628154
ACH-000092,-0.438043865381
ACH-000095,-0.155031917919
ACH-000097,-0.277678210023
ACH-000098,-0.212217973621
ACH-000099,-0.319527555916
ACH-000108,-0.27344700005999995
ACH-000113,-0.183197005849
ACH-000115,0.164076112705
ACH-000116,-0.297009114594
ACH-000118,-0.274616689987
ACH-000120,-0.30206394014800003
ACH-000123,-0.394695614634
ACH-000127,-0.326634061079
ACH-000128,-0.327007654207
ACH-000132,-0.21450116616
ACH-000133,-0.24194543289999998
ACH-000137,-0.490045063777
ACH-000138,-0.337285227748
ACH-000142,-0.216423551485
ACH-000143,-0.26248290899300003
ACH-000146,-0.277543765024
ACH-000148,-0.219484186688
ACH-000150,-0.0687884360983
ACH-000152,-0.203157710064
ACH-000153,-0.210647645346
ACH-000159,-0.26291189632399997
ACH-000160,-0.347163596065
ACH-000163,-0.43403231651199997
ACH-000167,-0.510204448035
ACH-000168,-0.40165064287
ACH-000169,-0.178000944996
ACH-000178,-0.16902167515099997
ACH-000182,-0.36788967980400006
ACH-000183,-0.239035358867
ACH-000188,-0.470830850138
ACH-000189,-0.512339691962
ACH-000190,-0.403095591453
ACH-000198,-0.140343316678
ACH-000204,-0.228556605688
ACH-000206,0.0971613615681
ACH-000207,-0.170860468566
ACH-000211,-0.28780955143000003
ACH-000215,-0.334273110985
ACH-000221,-0.565746878568
ACH-000222,-0.186194961514
ACH-000223,-0.20764699889899998
ACH-000226,-0.337805684737
ACH-000227,-0.37574793889799996
ACH-000228,-0.392534205205
ACH-000231,-0.274755664332
ACH-000232,-0.21141229646200002
ACH-000233,-0.254156504854
ACH-000234,-0.24474492149500002
ACH-000235,-0.241228317491
ACH-000237,-0.201210483348
ACH-000238,-0.320120446248
ACH-000243,-0.385123064833
ACH-000244,-0.30501710385200004
ACH-000246,-0.15863228737500001
ACH-000248,-0.094321371681
ACH-000250,-0.456080994952
ACH-000251,-0.19046897389000003
ACH-000253,-0.110245903262
ACH-000255,-0.283027216771
ACH-000256,-0.396197667098
ACH-000257,-0.154808881559
ACH-000258,0.22207017004700003
ACH-000259,-0.23046731812100002
ACH-000260,-0.356927053808
ACH-000261,-0.285894635331
ACH-000262,-0.23011966540999998
ACH-000263,-0.558134415708
ACH-000264,-0.234229026017
ACH-000265,-0.29665071227699996
ACH-000266,-0.29118605821
ACH-000272,-0.375981234644
ACH-000273,-0.28786160236499997
ACH-000274,-0.32312138147799996
ACH-000277,-0.10201585777899999
ACH-000278,-0.28367748387499997
ACH-000279,-0.335900671633
ACH-000280,-0.31875729724
ACH-000281,-0.47881191168700005
ACH-000288,-0.35512211328000004
ACH-000291,-0.324784775052
ACH-000293,-0.315068174309
ACH-000294,-0.578151252368
ACH-000295,-0.545826665727
ACH-000296,-0.178196019262
ACH-000302,-0.28189269205899997
ACH-000304,-0.0563295526738
ACH-000307,-0.40011820172799994
ACH-000308,-0.266292968939
ACH-000310,-0.108916216186
ACH-000311,-0.314069579826
ACH-000312,-0.339300257051
ACH-000315,-0.30675023513099997
ACH-000316,-0.217375093028
ACH-000317,-0.789046857786
ACH-000318,-0.39385913406499995
ACH-000319,-0.41963707354
ACH-000320,-0.10614020732599999
ACH-000322,-0.54463132383
ACH-000323,-0.06101522663219999
ACH-000324,-0.32664399749899997
ACH-000329,-0.17411928737399998
ACH-000330,-0.20776793838500002
ACH-000331,-0.23852877834300001
ACH-000332,-0.306115645959
ACH-000334,-0.09237527705769999
ACH-000335,-0.20111766369000003
ACH-000336,-0.0820400739905
ACH-000337,-0.25357314412
ACH-000339,-0.22315453252599998
ACH-000341,-0.11375164759999999
ACH-000348,-0.29532478341999996
ACH-000350,-0.277297680707
ACH-000352,-0.327135986341
ACH-000356,-0.681351605426
ACH-000361,-0.255867080756
ACH-000362,-0.351886335929
ACH-000363,-0.23257729842500002
ACH-000364,-0.549499235883
ACH-000365,-0.27351401437600004
ACH-000366,-0.315500155546
ACH-000368,-0.440747173614
ACH-000374,-0.343795684446
ACH-000375,-0.288377804678
ACH-000376,-0.41372427913800003
ACH-000381,-0.396340741762
ACH-000383,-0.314485020745
ACH-000387,-0.37273465899499997
ACH-000389,-0.23729190212499998
