,PPP1R14A (94274)
ACH-000004,-0.0390748745914
ACH-000007,-0.09031389972920001
ACH-000009,0.000493146517794
ACH-000011,-0.225850261919
ACH-000012,-0.010714548921299999
ACH-000013,-0.40582688971299996
ACH-000014,0.0928676137954
ACH-000015,-0.28790087762600003
ACH-000017,0.000554412041637
ACH-000018,-0.0256407802702
ACH-000019,-0.007582535205710001
ACH-000021,0.20257606438700002
ACH-000022,-0.153301126577
ACH-000025,-0.00532776753079
ACH-000028,-0.133950317525
ACH-000030,-0.118821341419
ACH-000035,-0.23057786642900002
ACH-000036,-0.051650731084
ACH-000037,-0.271353541882
ACH-000039,-0.11908453268100001
ACH-000040,-0.240786638398
ACH-000041,-0.0852355494781
ACH-000042,-0.058952574831499995
ACH-000045,-0.173242501243
ACH-000047,-0.07215815215469999
ACH-000052,0.0205702980363
ACH-000053,-0.0818361275178
ACH-000054,-0.131887502181
ACH-000055,-0.29525356204500003
ACH-000060,-0.0012270745228800002
ACH-000067,-0.0767270821526
ACH-000070,-0.0370486569244
ACH-000075,0.043850277823599994
ACH-000078,0.0149966843687
ACH-000082,0.00431276202309
ACH-000085,0.0122549891506
ACH-000086,-0.254146339226
ACH-000087,-0.22751092383699997
ACH-000092,-0.112857204365
ACH-000095,-0.0213270673465
ACH-000097,-0.0629320754568
ACH-000098,-0.202047265962
ACH-000099,0.03756916464230001
ACH-000108,0.09717968546700001
ACH-000113,-0.026318793544099998
ACH-000115,-0.18643149052299998
ACH-000116,-0.127931504682
ACH-000118,-0.016582323752
ACH-000120,0.0246180112349
ACH-000123,-0.0385477379438
ACH-000127,-0.166284001321
ACH-000128,-0.15765945236
ACH-000132,-0.10469840524700001
ACH-000133,0.0483879010818
ACH-000137,-0.46132166587800005
ACH-000138,-0.00789428023712
ACH-000142,-0.17865011712
ACH-000143,-0.100341689737
ACH-000146,-0.19116475946800002
ACH-000148,-0.103704656469
ACH-000150,-0.125377383232
ACH-000152,-0.19041751494000003
ACH-000153,-0.134545148137
ACH-000159,-0.119659729363
ACH-000160,0.041130419230400006
ACH-000163,-0.190974587848
ACH-000167,-0.291304079895
ACH-000168,0.112096247424
ACH-000169,-0.12130972495799999
ACH-000178,-0.013248596795299999
ACH-000182,-0.129995675988
ACH-000183,-0.19977793560499998
ACH-000188,-0.0132289946784
ACH-000189,-0.407225406155
ACH-000190,-0.11613623425899999
ACH-000198,-0.213117478473
ACH-000204,-0.05287712572790001
ACH-000206,-0.344877288291
ACH-000207,-0.210270790102
ACH-000211,-0.0314544090999
ACH-000215,-0.14961191955800002
ACH-000221,-0.318249063437
ACH-000222,-0.05569593118430001
ACH-000223,-0.077942393897
ACH-000226,-0.144853731541
ACH-000227,-0.10910093071900001
