,MRPS7 (51081)
ACH-000004,-0.396400551294
ACH-000007,-0.613806715969
ACH-000009,-0.8215104962299999
ACH-000011,-0.352688049424
ACH-000012,-0.940140283733
ACH-000013,-0.729205815627
ACH-000014,-0.510894767157
ACH-000015,-0.569238794332
ACH-000017,-0.6243724827539999
ACH-000018,-0.553704001932
ACH-000019,-1.05638437697
ACH-000021,-0.7331935371320001
ACH-000022,-0.857483734198
ACH-000025,-0.627196002285
ACH-000028,-1.12640646593
ACH-000030,-0.592898238986
ACH-000035,-0.961962544163
ACH-000036,-0.389129641928
ACH-000037,-0.553472410465
ACH-000039,-0.622351229893
ACH-000040,-0.328913424731
ACH-000041,-0.36198355726099996
ACH-000042,-0.707188310193
ACH-000045,-0.735069831645
ACH-000047,-0.802972268811
ACH-000052,-0.479243132774
ACH-000053,-0.5224418451489999
ACH-000054,-0.694032947608
ACH-000055,-0.501314412198
ACH-000060,-0.59542800034
ACH-000067,-0.419265462092
ACH-000070,-0.379852502867
ACH-000075,-0.5047277825190001
ACH-000078,-0.70325856759
ACH-000082,-0.530648588027
ACH-000085,-0.619899997501
ACH-000086,-0.9324393499279999
ACH-000087,-0.577088963513
ACH-000092,-0.455020200203
ACH-000095,-0.45619258802900003
ACH-000097,-0.434873682597
ACH-000098,-0.556430934419
ACH-000099,-0.7584221862389999
ACH-000108,-0.707163861996
ACH-000113,-0.6843036387800001
ACH-000115,-0.591479582224
ACH-000116,-0.841013681966
ACH-000118,-1.11117122551
ACH-000120,-0.683097318104
ACH-000123,-0.828427799648
ACH-000127,-0.615135025571
ACH-000128,-0.48967762007700005
ACH-000132,-0.53917665221
ACH-000133,-0.473060516456
ACH-000137,-0.194680221479
ACH-000138,-0.774389088891
ACH-000142,-0.6756815664270001
ACH-000143,-0.750290493125
ACH-000146,-0.744214283564
ACH-000148,-0.813633409586
ACH-000150,-1.13916012158
ACH-000152,-0.59203591411
ACH-000153,-0.61681224675
ACH-000159,-0.5819340954760001
ACH-000160,-0.9283017869560001
ACH-000163,-0.610337915271
ACH-000167,1.21247997328
ACH-000168,-0.360437832228
ACH-000169,-0.7758076355429999
ACH-000178,-0.763812197298
ACH-000182,-0.9455138425599999
ACH-000183,-0.7827378093619999
ACH-000188,-0.575478452369
ACH-000189,-0.652784077698
ACH-000190,-0.633863368199
ACH-000198,-0.7345083236100001
ACH-000204,-0.7681174959270001
ACH-000206,-0.337896509506
ACH-000207,-0.836625604329
ACH-000211,-0.36772006596900003
ACH-000215,-0.521972192808
ACH-000221,-0.655552592504
ACH-000222,-0.8646198744700001
ACH-000223,-0.789031027222
ACH-000226,-0.653129731276
ACH-000227,-0.744521806215
ACH-000228,-0.658028075931
ACH-000231,-0.6641090424180001
ACH-000232,-0.54939513506
ACH-000233,-0.6515230949449999
ACH-000234,-0.67823310552
ACH-000235,-0.5241361776110001
ACH-000237,-0.40991185474200004
ACH-000238,-1.0075633750700002
ACH-000243,-0.728933738884
ACH-000244,-0.353252215795
ACH-000246,-0.697983723626
ACH-000248,-0.766190233121
ACH-000250,-0.373357298654
ACH-000251,-0.9252826035539999
ACH-000253,-0.469396401964
ACH-000255,-0.634998270535
ACH-000256,-0.7806628432260001
ACH-000257,-0.715184738613
ACH-000258,-0.650432290025
ACH-000259,-0.674332854023
ACH-000260,-0.505632865766
ACH-000261,-0.628663445625
ACH-000262,-0.663724041761
ACH-000263,-0.471410504207
ACH-000264,-0.751649666136
ACH-000265,-0.802108091855
ACH-000266,-0.5312426348439999
ACH-000272,-0.544991340501
ACH-000273,-0.555542521531
ACH-000274,-0.608853062229
ACH-000277,-1.0003994271899999
ACH-000278,-0.192986371274
ACH-000279,-0.688450124041
ACH-000280,-0.638333459138
ACH-000281,-0.8846686138840001
ACH-000288,-0.754760710817
ACH-000291,-0.654855327751
ACH-000293,-0.906581391497
ACH-000294,-0.379566707238
ACH-000295,-0.758449012541
ACH-000296,-0.717344564613
ACH-000302,-0.663459209124
ACH-000304,-0.75125589844
ACH-000307,-0.523144256557
ACH-000308,-0.518890400244
ACH-000310,-0.803982055505
ACH-000311,-0.65084588754
ACH-000312,-0.815930531258
ACH-000315,-0.872965782846
ACH-000316,-0.842434999005
ACH-000317,-0.685982103204
ACH-000318,-0.6693731099629999
ACH-000319,-0.6273038121769999
ACH-000320,-0.979912481253
ACH-000322,-0.539978549376
ACH-000323,-0.6701162882630001
ACH-000324,-0.762677054477
ACH-000329,-0.638699595326
ACH-000330,-0.762542346729
ACH-000331,-0.727499846129
ACH-000332,-0.42054410586999996
ACH-000334,-0.744847561088
ACH-000335,-0.879361404683
ACH-000336,-0.48614071997599995
ACH-000337,-0.540879623062
ACH-000339,-0.789374041806
ACH-000341,-0.43320873781400004
ACH-000348,-0.607407426338
ACH-000350,-0.639134756484
ACH-000352,-0.7213522507089999
ACH-000356,-0.853470635879
ACH-000361,-0.573454889585
ACH-000362,-0.5233531934160001
ACH-000363,-0.7388357518440001
ACH-000364,-0.53034211244
ACH-000365,-0.9139395685259999
ACH-000366,-0.475175573918
ACH-000368,-0.6755558906720001
ACH-000374,-0.787234740553
ACH-000375,-0.824546915833
ACH-000376,-0.604084038094
ACH-000381,-0.796486595469
ACH-000383,-0.508078289136
ACH-000387,-0.7283480644779999
ACH-000389,-0.60517322336
ACH-000390,-0.5657946375330001
ACH-000393,-0.28228173545400004
ACH-000395,-0.44489169477799995
ACH-000397,-0.477814046879
ACH-000401,-0.5652736577
ACH-000402,-0.592162818386
ACH-000403,-0.629457927116
ACH-000404,-0.925962268248
ACH-000406,-0.7908703149959999
ACH-000407,-1.00067935459
ACH-000408,-0.945038943084
ACH-000410,-0.348219430596
ACH-000411,-0.539172191399
ACH-000414,-0.7724216792820001
ACH-000415,-0.89531916856
ACH-000416,-0.604238595526
ACH-000420,-0.387957750794
ACH-000421,-0.598636040606
ACH-000424,-0.483738381946
ACH-000425,-0.49195543941299996
ACH-000426,-0.547765320285
ACH-000427,-0.839411820195
ACH-000433,-0.9741086643870001
ACH-000436,-0.294858753784
ACH-000444,-0.546838141494
ACH-000445,-0.671142943776
ACH-000448,-0.328405372263
ACH-000450,-1.0434726976
ACH-000452,-0.497250155044
ACH-000454,-0.535473230487
ACH-000458,-0.805672129298
ACH-000459,-1.17260002065
ACH-000460,-0.7066820119439999
ACH-000461,-0.740976833654
ACH-000463,-0.36602936821000004
ACH-000464,-0.551655167348
ACH-000466,-0.548403721874
ACH-000467,-0.872050369679
ACH-000468,-0.85035198735
ACH-000469,-0.743885621055
ACH-000470,-0.790024292706
ACH-000471,-0.402917604886
ACH-000472,-0.7086360315000001
ACH-000473,-0.653685670636
ACH-000475,-0.673966202475
ACH-000476,-0.642828345236
ACH-000477,-0.302244151261
ACH-000480,-0.7879068861049999
ACH-000481,-0.55181962873
ACH-000483,-0.772823222891
ACH-000484,-0.302981084657
ACH-000485,-0.548821493695
ACH-000486,-0.744135676751
ACH-000487,-0.8307738553890001
ACH-000488,-0.9380415036859999
ACH-000490,-0.572399180909
ACH-000491,-0.9571741801029999
ACH-000495,-0.43701611748999997
ACH-000496,-0.638209944527
ACH-000499,-0.9307307283399999
ACH-000500,-0.709863843069
ACH-000502,-0.698910059572
ACH-000503,-0.781489374522
ACH-000505,-0.5022446610279999
ACH-000507,-0.669402745225
ACH-000510,-0.482990067469
ACH-000511,-0.562839940379
ACH-000512,-0.654096017623
ACH-000516,-0.36203021845399996
ACH-000517,-0.441934447433
ACH-000518,-0.615110664985
ACH-000520,-0.5013564740950001
ACH-000521,-0.8619910174169999
ACH-000522,-0.548456128019
ACH-000524,-0.592365423302
ACH-000527,-0.6530914359359999
ACH-000528,-0.930226489703
ACH-000537,-0.7910185685250001
ACH-000541,-0.6314598442239999
ACH-000542,-0.427487825815
ACH-000544,-0.924875367806
ACH-000545,-0.6729074017290001
ACH-000547,-0.644226967788
ACH-000548,-0.5292733632500001
ACH-000549,-0.729992360076
ACH-000550,-0.485457494171
ACH-000552,-0.8033406368029999
ACH-000556,-0.5948168920100001
ACH-000557,-0.343635008104
ACH-000570,-0.5654225864119999
ACH-000571,-0.760785217342
ACH-000573,-0.676182845484
ACH-000576,-0.458104303543
