,MYLIP (29116)
ACH-000004,0.187602259544
ACH-000007,-0.361098248107
ACH-000009,0.23094855295299999
ACH-000011,-0.0477646139011
ACH-000012,-0.18937907124000003
ACH-000013,0.07482889843139999
ACH-000014,-0.0376112323506
ACH-000015,0.143193108727
ACH-000017,0.04866772345459999
ACH-000018,-0.006929596533859999
ACH-000019,0.207376170424
ACH-000021,0.172283382874
ACH-000022,0.211591050613
ACH-000025,0.031845772474
ACH-000028,0.261671236229
ACH-000030,-0.20573065146800001
ACH-000035,0.198449284992
ACH-000036,0.12275097443
ACH-000037,-0.580688712469
ACH-000039,0.218113806621
ACH-000040,0.319330479076
ACH-000041,0.0813413010774
ACH-000042,0.08135133548989999
ACH-000045,-0.390847312503
ACH-000047,0.009522098325160001
ACH-000052,0.185610005464
ACH-000053,-0.062125009356399995
ACH-000054,0.0618783735668
ACH-000055,-0.145381811648
ACH-000060,0.114734112289
ACH-000067,0.160645487124
ACH-000070,0.146988610902
ACH-000075,0.0491643381644
ACH-000078,0.0487557063241
ACH-000082,0.0189206864738
ACH-000085,-0.039521882703
ACH-000086,0.10959487775999999
ACH-000087,0.315442325902
ACH-000092,0.29135599136999996
ACH-000095,0.193452637639
ACH-000097,0.15211229648900002
ACH-000098,0.277090326953
ACH-000099,0.14427176851600002
ACH-000108,-0.005843081042569999
ACH-000113,0.08120483211589999
ACH-000115,0.17992928616300002
ACH-000116,-0.164581559659
ACH-000118,-0.31794847786200003
ACH-000120,0.16082120151499998
ACH-000123,0.141088866625
ACH-000127,-0.257207915572
ACH-000128,0.234887004445
ACH-000132,0.15634300544000002
ACH-000133,0.21281743435400002
ACH-000137,0.279327069981
ACH-000138,-0.147616360079
ACH-000142,0.154314516157
ACH-000143,0.060704215351099995
ACH-000146,0.423075134512
ACH-000148,0.319048395092
ACH-000150,0.137703182847
ACH-000152,0.08918399665889999
ACH-000153,0.04810647619300001
ACH-000159,0.150684300371
ACH-000160,0.20851503585
ACH-000163,0.17950774167199998
ACH-000167,0.0438268926264
ACH-000168,0.628542802505
ACH-000169,-0.0900467644937
ACH-000178,-0.00968550219066
ACH-000182,-0.183419315182
ACH-000183,-0.010246194191299999
ACH-000188,0.040079248302099996
ACH-000189,-0.136817015461
ACH-000190,-0.00038590499203500006
ACH-000198,-0.381784488631
ACH-000204,0.18458342653
ACH-000206,-0.0779315836818
ACH-000207,-0.0299759225838
ACH-000211,0.0972834619254
ACH-000215,0.17464962324299999
ACH-000221,0.0548847946949
ACH-000222,0.050601524627199995
ACH-000223,-0.17114566759599997
ACH-000226,0.109395778871
ACH-000227,0.17963576771200002
ACH-000228,0.274653083935
ACH-000231,0.0504701415536
ACH-000232,0.234747829016
ACH-000233,-0.257241196414
ACH-000234,0.118704754084
ACH-000235,0.078258315138
ACH-000237,0.0912158520333
ACH-000238,0.12243013621099999
ACH-000243,-0.0015509927873800001
ACH-000244,0.32690297283
ACH-000246,0.214669163233
ACH-000248,0.325961631701
ACH-000250,0.0160932687379
ACH-000251,0.167063591413
ACH-000253,-0.515375653085
ACH-000255,0.022801779652
ACH-000256,0.218191243794
ACH-000257,0.15374547745300002
ACH-000258,0.171327526319
ACH-000259,0.168768722396
ACH-000260,0.268918647056
ACH-000261,0.124754268012
ACH-000262,0.411664612576
ACH-000263,0.156204055949
ACH-000264,0.11791209581499999
ACH-000265,0.0939163213503
ACH-000266,0.08487915638839999
ACH-000272,0.0408661434222
ACH-000273,0.26603468439100003
ACH-000274,0.159215655913
ACH-000277,0.531198705777
ACH-000278,0.040976639146800005
ACH-000279,0.00684073459867
ACH-000280,0.131739994245
ACH-000281,0.133714592928
ACH-000288,0.0411056434943
ACH-000291,0.11206680851
ACH-000293,0.158468376735
ACH-000294,-0.255791669964
ACH-000295,-0.0440051446464
ACH-000296,0.479668306953
ACH-000302,0.06642073610669999
ACH-000304,-0.0831696673001
ACH-000307,-0.09748997410110001
ACH-000308,0.016988582814
ACH-000310,0.12158242261800001
ACH-000311,0.17903371095600001
ACH-000312,0.165889859439
ACH-000315,0.266181840508
ACH-000316,0.44864996949600006
ACH-000317,-0.036262317431
ACH-000318,0.18973740398400002
ACH-000319,0.027660297538400002
ACH-000320,-0.43414984430200004
ACH-000322,0.0983539286713
ACH-000323,0.0816116060876
ACH-000324,0.128110905195
ACH-000329,0.0373882459005
ACH-000330,0.146519451463
ACH-000331,0.308106573534
ACH-000332,0.0813221405348
ACH-000334,0.0154824938903
ACH-000335,0.16818595350499999
ACH-000336,0.653436810816
ACH-000337,-0.209582549709
ACH-000339,0.186051867058
ACH-000341,0.226503818269
ACH-000348,0.021516972912599998
ACH-000350,0.306121047993
ACH-000352,0.13044187163499998
ACH-000356,-0.0962593604436
ACH-000361,-0.263977868125
ACH-000362,0.36536844176100003
ACH-000363,0.00958611230341
ACH-000364,-0.197138895396
ACH-000365,0.113822932603
ACH-000366,0.323896657651
ACH-000368,-0.029974340930000003
ACH-000374,0.0174248345312
ACH-000375,-0.0749015322256
ACH-000376,0.117629400278
ACH-000381,-0.0178192526749
ACH-000383,-0.0554004655295
ACH-000387,-0.659481560444
ACH-000389,0.312524404609
ACH-000390,-0.0789806931853
ACH-000393,0.264659355801
ACH-000395,-0.0165815083487
ACH-000397,-0.0218504546348
ACH-000401,0.24500479681200002
ACH-000402,0.9405680274789999
ACH-000403,0.0734295152157
ACH-000404,0.23320569285999998
ACH-000406,0.233306381938
ACH-000407,0.0332886670677
ACH-000408,0.145026466832
ACH-000410,0.16267078289200002
ACH-000411,-0.032878972658899996
ACH-000414,0.08536568934699999
ACH-000415,0.0841983224306
ACH-000416,0.116971110374
ACH-000420,0.116275482062
ACH-000421,0.284635133978
ACH-000424,0.170468145051
ACH-000425,-0.13813440982
ACH-000426,-0.219966005237
ACH-000427,-0.0573495157818
ACH-000433,0.0847976711995
ACH-000436,0.160887531086
ACH-000444,0.282029264301
ACH-000445,0.10654787635099999
ACH-000448,0.0938589552172
ACH-000450,0.406466401418
ACH-000452,0.109399200193
ACH-000454,-0.09005159004249999
ACH-000458,0.108934426471
ACH-000459,-0.11304320882300001
ACH-000460,-0.0161506992485
ACH-000461,0.044903576584599994
ACH-000463,0.0979886275765
ACH-000464,0.0530198034655
ACH-000466,-0.215865454652
ACH-000467,-0.0113636576948
ACH-000468,0.18931866684300003
ACH-000469,0.133949459134
ACH-000470,0.159679379461
ACH-000471,0.117953369509
ACH-000472,0.174719101041
ACH-000473,0.17991162857999998
ACH-000475,0.1828729839
ACH-000476,0.0348277592252
ACH-000477,0.0530090954178
ACH-000480,0.251763354245
ACH-000481,0.0292478597126
ACH-000483,0.068359054218
ACH-000484,0.122634419742
ACH-000485,0.0759110172744
ACH-000486,-0.36166857792499996
ACH-000487,0.066705634171
ACH-000488,-0.136588112138
ACH-000490,-0.082666165808
ACH-000491,0.202865086607
ACH-000495,-0.009459086078260001
ACH-000496,-0.365050453392
ACH-000499,0.146081188258
ACH-000500,0.0668105139422
ACH-000502,0.033524012932799996
ACH-000503,0.18602274762200002
ACH-000505,0.0266497263576
ACH-000507,-0.158853238384
ACH-000510,-0.26336808086999997
ACH-000511,-0.06528055193269999
ACH-000512,-0.0123535600421
ACH-000516,0.0591835908194
ACH-000517,0.142253721591
ACH-000518,0.356779290774
ACH-000520,0.220495496811
ACH-000521,0.321377568555
ACH-000522,-0.13754139403899998
ACH-000524,-0.00768516950958
ACH-000527,-0.416502061585
ACH-000528,0.27553879859499997
ACH-000537,0.09431114357550001
ACH-000541,0.0320652775403
ACH-000542,-0.319900787697
ACH-000544,0.108001692612
ACH-000545,0.17605224816
ACH-000547,0.264545898319
ACH-000548,-0.10982907275499999
ACH-000549,0.277682537497
ACH-000550,0.305757160948
ACH-000552,-0.160131589693
ACH-000556,0.108608386411
ACH-000557,0.00497257294443
ACH-000570,0.527901785533
ACH-000571,0.013191411386200001
ACH-000573,0.0345007188512
ACH-000576,-0.0599536986691
ACH-000580,0.0331700172058
ACH-000584,0.0132735397089
ACH-000585,0.035436089974300006
ACH-000588,-0.35235082864600004
ACH-000589,0.102326062718
ACH-000591,0.224040633992
ACH-000593,0.0776735908162
ACH-000600,0.106105992624
ACH-000601,0.114211270995
ACH-000604,-0.18194217026299997
ACH-000605,0.160572104078
ACH-000606,0.14940522418299998
ACH-000608,0.026996678272599998
ACH-000614,0.104095929178
ACH-000616,-0.103884790448
ACH-000618,0.0865831782646
ACH-000619,0.0607997707355
ACH-000620,-0.032694496371
ACH-000621,0.026815790684599997
ACH-000622,0.203764612225
ACH-000623,0.145358516458
ACH-000624,0.154202174581
ACH-000627,-0.0535705117566
ACH-000630,0.144320158868
ACH-000632,0.08168213598389999
ACH-000633,0.062003025550800006
ACH-000637,-0.19913091097600003
ACH-000638,-0.0664434942733
ACH-000646,-0.152753709468
ACH-000647,-0.177736236617
ACH-000648,-0.053181106378600004
ACH-000649,0.158362182687
ACH-000651,0.11204067642000001
ACH-000652,0.014116271356
ACH-000653,0.234125776875
ACH-000657,0.12510054831700002
ACH-000658,-0.231584785775
ACH-000661,0.40586646348600003
ACH-000662,-0.0532087737244
ACH-000663,-0.101957560472
ACH-000665,0.12193034938
ACH-000671,0.19039892065900002
ACH-000673,0.16668117112400002
ACH-000676,0.008393264188370001
ACH-000677,0.104689893787
ACH-000681,0.17326046362
ACH-000682,0.214519341214
ACH-000683,0.280324329734
ACH-000684,-0.134635105231
ACH-000688,0.0396020134939
ACH-000693,0.0842666760743
ACH-000694,0.314232114738
ACH-000695,-0.317343495383
ACH-000696,0.08405377696529999
ACH-000697,0.029630777730000002
ACH-000699,0.0623296869783
ACH-000701,0.0859461901128
ACH-000706,-0.0684287399707
ACH-000711,-0.0673627499787
ACH-000713,0.046333873804900005
ACH-000714,-0.07533276517450001
ACH-000718,0.0349389433212
ACH-000720,0.27226179737399997
ACH-000721,0.051329704346599996
ACH-000724,0.03728661525180001
ACH-000725,0.11799764972999999
ACH-000732,-0.0131037754982
ACH-000734,0.311147838883
ACH-000735,0.163535793105
ACH-000736,0.0372716728058
ACH-000738,0.106414976976
ACH-000746,0.0713926156926
ACH-000747,0.195545730317
ACH-000748,0.170301872695
ACH-000753,-0.200257429585
ACH-000756,0.18682241985800002
ACH-000757,0.201428239042
ACH-000758,0.0856999185585
ACH-000760,0.055397113099300004
ACH-000763,-0.16312678172599998
ACH-000764,-0.0775463279152
ACH-000765,0.140367803603
ACH-000766,0.0753789333631
ACH-000767,0.0527249692483
ACH-000768,-0.182785885326
ACH-000769,-0.120218698902
ACH-000770,0.15901445917999998
ACH-000771,-0.0390063434529
ACH-000773,-0.09584503699210001
ACH-000776,0.222615732245
ACH-000777,-0.0626838659445
ACH-000778,0.026259681084599997
