,APOBEC3C (27350)
ACH-000004,-0.0863287721683
ACH-000007,0.12803456283
ACH-000009,0.050313640462
ACH-000011,0.117944046043
ACH-000012,0.048808575829699996
ACH-000013,-0.0484218738311
ACH-000014,-0.275902132285
ACH-000015,-0.0792092108017
ACH-000017,-0.102373186347
ACH-000018,0.0464870048107
ACH-000019,0.036205575366000005
ACH-000021,0.08869794686660001
ACH-000022,0.09008858969620001
ACH-000025,0.0251905814763
ACH-000028,-0.08465316544639999
ACH-000030,-0.156920946157
ACH-000035,0.0428210385204
ACH-000036,0.136104768169
ACH-000037,0.0318182941596
ACH-000039,-0.235099294908
ACH-000040,0.0896599903178
ACH-000041,-0.07038784422519999
ACH-000042,-0.175406023762
ACH-000045,0.102750089935
ACH-000047,-0.0323360495714
ACH-000052,-0.21850148838599998
ACH-000053,0.024106908303200003
ACH-000054,0.0423796480088
ACH-000055,0.121998411307
ACH-000060,-0.142725473596
ACH-000067,0.088537956597
ACH-000070,0.021086429299699998
ACH-000075,0.10533326352499998
ACH-000078,0.0518285073661
ACH-000082,0.10055208568
ACH-000085,-0.0651837364421
ACH-000086,0.0619517313666
ACH-000087,0.20514365333700002
ACH-000092,0.053647302930100005
ACH-000095,-0.0361636246162
ACH-000097,0.005729910215079999
ACH-000098,0.07431960974839999
ACH-000099,0.046057825073
ACH-000108,0.0159487648228
ACH-000113,0.07956786084260001
ACH-000115,-0.0590844259054
ACH-000116,-0.0153296867961
ACH-000118,0.0998408561577
ACH-000120,0.09630709072360001
ACH-000123,0.025997435858
ACH-000127,0.0289628840779
ACH-000128,0.241588817489
ACH-000132,-0.208723049323
ACH-000133,0.0143988239741
ACH-000137,0.00999403362976
ACH-000138,0.17726538280499998
ACH-000142,0.134618135317
ACH-000143,0.07295925488169999
ACH-000146,-0.0498793308331
ACH-000148,0.11775434571900001
ACH-000150,0.0452018682226
ACH-000152,0.122223898893
ACH-000153,0.11920953576099999
ACH-000159,0.12131726635500001
ACH-000160,0.00955604055528
ACH-000163,0.163304373929
ACH-000167,-0.12923098622600002
ACH-000168,-0.021133218714099997
ACH-000169,0.0311209351271
ACH-000178,0.10813752252699999
ACH-000182,0.084718970287
ACH-000183,-0.0781228383889
ACH-000188,0.023808819427
ACH-000189,0.291628678293
ACH-000190,0.08413250544169999
ACH-000198,-0.0697226839677
ACH-000204,0.0355491495099
ACH-000206,0.145418846968
ACH-000207,-0.19257565987199998
ACH-000211,0.0146300638796
ACH-000215,-0.0197239986291
ACH-000221,-0.0605552701501
ACH-000222,-0.177217163457
ACH-000223,0.16576840086300001
ACH-000226,0.110313874472
ACH-000227,0.07185678404160001
ACH-000228,0.0853963971895
ACH-000231,-0.156655929616
ACH-000232,0.0245019875581
ACH-000233,0.0899186808509
ACH-000234,0.300740259058
ACH-000235,0.05464146799840001
ACH-000237,0.0443094715676
ACH-000238,0.04273048868030001
ACH-000243,0.0361015071852
ACH-000244,-0.0069229721340100005
ACH-000246,0.03530638265969999
ACH-000248,0.147250009937
ACH-000250,0.0770747828913
ACH-000251,0.183602646671
ACH-000253,0.0565165310195
ACH-000255,-0.0917171617948
ACH-000256,-0.0174017983803
ACH-000257,0.31459785060199996
ACH-000258,-0.0684890301206
ACH-000259,0.125177034871
ACH-000260,-0.014129109277899999
ACH-000261,0.010850709504
ACH-000262,-0.13348540456
ACH-000263,-0.284871320857
ACH-000264,0.07936126307989999
ACH-000265,0.0658677137162
ACH-000266,-8.45504846584e-05
ACH-000272,-0.09944216889310001
ACH-000273,0.09998102119689999
ACH-000274,-0.0259182606227
ACH-000277,0.224137688452
ACH-000278,-0.09279205139689999
ACH-000279,-0.00017485981144099998
ACH-000280,-0.121571646766
ACH-000281,-0.0237962363183
ACH-000288,0.00752377319397
ACH-000291,0.0237611925414
ACH-000293,0.08041467464369999
ACH-000294,0.0932172024942
ACH-000295,0.0535253424778
ACH-000296,0.10288226443199999
ACH-000302,-0.164948578249
ACH-000304,0.152835241591
ACH-000307,0.0562129281635
ACH-000308,0.013202333211700001
ACH-000310,-0.0459199092993
ACH-000311,0.005153973971149999
ACH-000312,0.0158501414687
ACH-000315,-0.115327666074
ACH-000316,0.103803172478
ACH-000317,0.00119574854235
ACH-000318,-0.2030042081
ACH-000319,0.18075109665199998
ACH-000320,0.00587376304854
ACH-000322,0.122528404263
ACH-000323,0.00932426741965
ACH-000324,-0.0390592823349
ACH-000329,0.05449059689209999
ACH-000330,0.0198784362008
ACH-000331,0.08024615276260001
ACH-000332,0.0382621207564
ACH-000334,0.0298399977539
ACH-000335,0.0183080463306
ACH-000336,0.0878690944926
ACH-000337,-0.169128279849
ACH-000339,-0.0639826863913
ACH-000341,0.0486893563188
ACH-000348,0.0224771568258
ACH-000350,0.16934491072299998
ACH-000352,-0.0358937387932
ACH-000356,0.255956663165
ACH-000361,0.320723138935
ACH-000362,-0.0312920974228
ACH-000363,0.0638791219976
ACH-000364,-0.00251692304917
ACH-000365,0.0315170465678
ACH-000366,-0.0380666841807
ACH-000368,0.0385282767421
ACH-000374,0.175509009483
ACH-000375,0.05531421724769999
ACH-000376,0.150731663212
ACH-000381,-0.16747073633600001
ACH-000383,0.0257444291642
ACH-000387,-0.0223738300413
ACH-000389,0.20271390659299998
ACH-000390,-0.0710646282011
ACH-000393,-0.119047759064
ACH-000395,-0.0374282044474
ACH-000397,0.107017180403
ACH-000401,0.272867002691
ACH-000402,-0.310607699229
ACH-000403,-0.047338614972900005
ACH-000404,-0.047464945261
ACH-000406,0.023692137353400002
ACH-000407,0.014826633261899999
ACH-000408,-0.055261158149
ACH-000410,-0.042080473487900005
ACH-000411,0.192234469112
ACH-000414,0.016867228634600002
ACH-000415,0.155639620442
ACH-000416,0.0818568055
ACH-000420,0.0340947112916
ACH-000421,0.0765744636831
ACH-000424,0.10307591597400001
ACH-000425,-0.06079373781880001
ACH-000426,-0.010186181933000001
ACH-000427,-0.0250995598374
ACH-000433,0.0383197159676
ACH-000436,0.010922989539700001
ACH-000444,0.09282330523839999
ACH-000445,0.048130093784999994
ACH-000448,-0.14385740448599998
ACH-000450,0.236688202427
ACH-000452,0.012398367172999998
ACH-000454,0.0525408821088
ACH-000458,0.0479977254195
ACH-000459,0.225258267953
ACH-000460,0.0054523711319
ACH-000461,-0.19953590094
ACH-000463,0.068690973972
ACH-000464,0.15988953697799999
ACH-000466,0.12277003203800001
ACH-000467,0.05025293002730001
ACH-000468,0.113971175841
ACH-000469,-0.0464687766876
ACH-000470,0.112857616699
ACH-000471,0.0612491062752
ACH-000472,-0.10614951905799999
ACH-000473,-0.14862759672700002
ACH-000475,-0.00425530759669
ACH-000476,0.0904224313786
ACH-000477,0.0629685104106
ACH-000480,-0.0164110339052
ACH-000481,-0.0523415007107
ACH-000483,-0.0968994079843
ACH-000484,-0.0581334790036
ACH-000485,0.164798449112
ACH-000486,0.0668356380145
ACH-000487,0.0133791510634
ACH-000488,0.10392193394799999
ACH-000490,0.113548373814
ACH-000491,-0.0186831710968
ACH-000495,0.035316841934599996
ACH-000496,0.0412205838688
ACH-000499,-0.0702897456557
ACH-000500,0.412363234677
ACH-000502,0.06810393639880001
ACH-000503,0.280881297086
ACH-000505,0.121221862434
ACH-000507,0.0659893880358
ACH-000510,0.005480972664760001
ACH-000511,0.00915068555237
ACH-000512,-0.230592722824
ACH-000516,-0.22065397492
ACH-000517,-0.00382720728068
ACH-000518,-0.020355385014
ACH-000520,0.1660550621
ACH-000521,0.046075335119
ACH-000522,0.09248532370349999
ACH-000524,-0.0474852339085
ACH-000527,0.0038266630617199995
ACH-000528,-0.0297234355313
ACH-000537,0.114143417205
ACH-000541,0.0519261809652
ACH-000542,0.109782257043
ACH-000544,0.16370178363
ACH-000545,0.09636098698989999
ACH-000547,0.023511838895799997
ACH-000548,-0.12471665525499999
ACH-000549,0.0298353306515
ACH-000550,0.062349670425399996
ACH-000552,0.10677567914200001
ACH-000556,0.0720875557466
ACH-000557,-0.07155099068410001
ACH-000570,0.0416442513686
ACH-000571,-0.0544900818671
ACH-000573,0.0723880534287
ACH-000576,0.0804849322773
ACH-000580,-0.0548812992263
ACH-000584,-0.12070778565700001
ACH-000585,0.0884003994373
ACH-000588,0.07955198258780001
ACH-000589,0.027224480181100002
ACH-000591,0.04715543711680001
ACH-000593,0.022484047766299996
ACH-000600,0.101699785366
ACH-000601,0.003990225189090001
ACH-000604,0.265310767683
ACH-000605,-0.015119773945200001
ACH-000606,0.0523759542714
ACH-000608,-0.235650418589
ACH-000614,0.0936600984581
ACH-000616,0.13458243008600002
ACH-000618,0.031802051521200005
ACH-000619,0.0233526842853
ACH-000620,0.009179698999540001
ACH-000621,0.008920336072959998
ACH-000622,0.011969352051999999
ACH-000623,-0.122475007809
ACH-000624,0.00884069428544
ACH-000627,0.08862039285769999
ACH-000630,0.06645727178449999
ACH-000632,0.025913202203900004
ACH-000633,-0.0613214384423
ACH-000637,-0.0315098900219
ACH-000638,0.0086917629908
ACH-000646,-0.0369106901607
ACH-000647,-0.0221994753022
ACH-000648,0.16716340694700002
ACH-000649,0.0463307498832
ACH-000651,-0.00754395785379
ACH-000652,0.0741278010362
ACH-000653,0.0250179473421
ACH-000657,0.0403789351162
ACH-000658,-0.09941870117450001
ACH-000661,-0.042061356560899994
ACH-000662,0.0729460628773
ACH-000663,0.126292757782
ACH-000665,-0.060248614048
ACH-000671,-0.047354253049999996
ACH-000673,0.059863203613
ACH-000676,0.0292648851969
ACH-000677,0.0347738645198
ACH-000681,0.0243477671318
ACH-000682,0.0364313171865
ACH-000683,0.05680513585850001
ACH-000684,0.21102752002099998
ACH-000688,0.184982363351
ACH-000693,0.0509380624511
ACH-000694,-0.09084911864569999
ACH-000695,-0.0660095849959
ACH-000696,0.038738742497199996
ACH-000697,0.06879924440639999
ACH-000699,0.08923126176860001
ACH-000701,0.12346586736300001
ACH-000706,-0.0978545775393
ACH-000711,-0.0675152966628
ACH-000713,0.21941737775400003
ACH-000714,0.0664978491396
ACH-000718,0.08986335621130001
ACH-000720,-0.0337925666573
ACH-000721,-0.014291190590700002
ACH-000724,0.3329338616
ACH-000725,-0.151025259379
ACH-000732,-0.0424667306694
ACH-000734,0.0266240209423
ACH-000735,-0.0708397876363
ACH-000736,0.125210932698
ACH-000738,-0.00156315607594
ACH-000746,-0.10837205717599999
ACH-000747,-0.0438195375006
ACH-000748,0.0872588944418
ACH-000753,9.68550031182e-05
ACH-000756,-0.05410209506659999
ACH-000757,-0.20470417830200002
ACH-000758,0.0803419161143
ACH-000760,-0.029386823706099997
ACH-000763,0.0999993315153
ACH-000764,-0.20251266528499998
ACH-000765,0.014189358988700001
ACH-000766,0.0182389995999
ACH-000767,0.0368497963492
ACH-000768,0.118696294356
ACH-000769,0.007111128045869999
ACH-000770,0.0442663864714
ACH-000771,0.125850316977
ACH-000773,0.07887316138169999
ACH-000776,-0.050706036130499996
ACH-000777,0.0713094609172
ACH-000778,-0.014743816754100001
ACH-000781,-0.038059976836500004
ACH-000782,0.054820004515899995
ACH-000783,0.0372192225024
ACH-000784,0.0615449476339
ACH-000785,0.12316052024499999
ACH-000787,-0.125556776734
ACH-000788,0.0697478050455
