,THOC7 (80145)
ACH-000167,-1.48622118505
ACH-000168,-1.21254184631
ACH-000169,-1.55672548949
ACH-000178,-1.21020784209
ACH-000182,-1.14140768145
ACH-000183,-1.11784462883
ACH-000188,-1.3836972680700002
ACH-000189,-1.05796387669
ACH-000190,-1.12795356976
ACH-000198,-1.29372151507
ACH-000204,-1.30465309458
ACH-000206,-1.14647863324
ACH-000207,-1.3851794051299997
ACH-000211,-1.27903809011
ACH-000215,-1.0831495759999998
ACH-000221,-1.429324014
ACH-000222,-1.27526007123
ACH-000223,-1.35884840842
ACH-000226,-1.08632629401
ACH-000227,-1.00826551124
ACH-000228,-1.62195420541
ACH-000231,-1.33018732114
ACH-000232,-1.34562012376
ACH-000233,-1.28969761706
ACH-000234,-1.05136124971
ACH-000235,-1.3334619858399999
ACH-000237,-1.06098396856
ACH-000238,-1.26192757069
ACH-000243,-1.25934573903
ACH-000244,-1.3152325868299999
ACH-000246,-1.32574329964
ACH-000248,-1.2338215759
ACH-000250,-1.13016413832
ACH-000251,-1.13857855265
ACH-000253,-1.4313095080899998
ACH-000255,-1.22869470549
ACH-000256,-1.27227379407
ACH-000257,-1.7841310781900002
ACH-000258,-1.21621754187
ACH-000259,-1.3031788132200002
ACH-000260,-1.16754931536
ACH-000261,-1.17346539675
ACH-000262,-1.39238688283
ACH-000263,-1.24255609749
ACH-000264,-1.49250943385
ACH-000265,-1.36633118555
ACH-000266,-1.53396064143
ACH-000272,-1.19315297522
ACH-000273,-1.11814038877
ACH-000274,-1.12183095603
ACH-000277,-1.09612462717
ACH-000278,-0.886330457277
ACH-000279,-1.04356469563
ACH-000280,-1.08646641564
ACH-000281,-1.0786804698
ACH-000288,-1.0494986832100002
ACH-000291,-1.36474986476
ACH-000293,-1.6450138862600001
ACH-000294,-1.4113594179
ACH-000295,-1.2560412536299999
ACH-000296,-1.19574920825
ACH-000302,-1.04661883777
ACH-000304,-1.25604720632
ACH-000307,-1.27839314096
ACH-000308,-1.736101392
ACH-000310,-1.0543385819
ACH-000311,-1.1083568940000001
ACH-000312,-1.2333109085
ACH-000315,-1.25180408161
ACH-000316,-1.06460246476
ACH-000317,-0.848055413108
ACH-000318,-1.25174220851
ACH-000319,-1.31156066938
ACH-000320,-1.2851828116700001
ACH-000322,-1.32287399783
ACH-000323,-1.22531275572
ACH-000324,-1.30132034881
ACH-000329,-1.20138257756
ACH-000330,-1.29971255126
ACH-000331,-1.3961625339800001
ACH-000332,-1.26959742564
ACH-000334,-1.60589305599
ACH-000335,-1.65249860003
ACH-000336,-1.36364170598
ACH-000337,-1.24096057395
ACH-000339,-1.28029675684
ACH-000341,-0.901843960847
ACH-000348,-1.21045667295
ACH-000350,-1.6690965587900002
ACH-000352,-1.46576932505
ACH-000356,-1.1074975191
ACH-000361,-1.4044504471099999
ACH-000362,-1.3692077847400002
ACH-000363,-1.48127828825
ACH-000364,-1.32957976425
ACH-000365,-1.2412002499600001
ACH-000366,-1.29209946513
ACH-000368,-1.49099506419
ACH-000374,-1.59063808766
ACH-000375,-1.32376517182
ACH-000376,-1.1875501033700002
ACH-000381,-1.22591911449
ACH-000383,-1.28930171357
ACH-000387,-1.71535938165
ACH-000389,-1.17586716082
ACH-000390,-1.45782540785
ACH-000393,-1.32564815888
ACH-000395,-1.30774542572
ACH-000397,-1.04077163353
ACH-000401,-1.23882102094
ACH-000402,-1.25059606585
ACH-000403,-1.40684750412
ACH-000404,-1.2434784511900001
ACH-000406,-1.3204074869
ACH-000407,-1.36651632166
ACH-000408,-1.09838438636
ACH-000410,-1.6928285650400001
ACH-000411,-1.3352473009299999
ACH-000414,-1.2038921163
ACH-000415,-1.27645798459
ACH-000416,-1.3130854593899999
ACH-000420,-1.51236312625
ACH-000421,-1.41667996957
ACH-000424,-1.35587729868
ACH-000425,-1.20434838008
ACH-000426,-1.3959343829799997
ACH-000427,-1.3206737118
ACH-000433,-1.30104816033
ACH-000436,-1.02616102608
ACH-000444,-1.11902088716
ACH-000445,-1.00163630494
ACH-000448,-1.27052983217
ACH-000450,-1.0245852204299999
ACH-000452,-1.3447982548299997
ACH-000454,-1.29099651208
ACH-000458,-1.14187212301
ACH-000459,-0.790760679007
ACH-000460,-1.20520124815
ACH-000461,-1.00836950059
ACH-000463,-1.4165324248
ACH-000464,-1.29367664889
ACH-000466,-1.36330361903
ACH-000467,-1.34297991387
ACH-000468,-1.1632236411799999
ACH-000469,-1.1345148511299998
ACH-000470,-1.2492339275
ACH-000471,-1.36597709111
ACH-000472,-1.44788178417
ACH-000473,-1.78114284099
ACH-000475,-1.3092741697799999
ACH-000476,-1.0998932997600002
ACH-000477,-1.2523889395399999
ACH-000480,-1.4387812525900001
ACH-000481,-1.54702127641
ACH-000483,-1.0088693181100001
ACH-000484,-1.20238701374
ACH-000485,-1.36297159263
ACH-000486,-1.29428811438
ACH-000487,-0.8933827147210001
ACH-000488,-1.09477957426
ACH-000490,-1.30476782846
ACH-000491,-1.36504083839
ACH-000495,-1.60265077634
ACH-000496,-1.3773805434600002
ACH-000499,-1.3964843549000001
ACH-000500,-1.5721184450499999
ACH-000502,-1.28974938566
ACH-000503,-1.2974790588
ACH-000505,-1.30273213063
ACH-000507,-1.29598589945
ACH-000510,-1.29779982045
ACH-000511,-1.48894444157
ACH-000512,-0.9247709928419999
ACH-000516,-1.1421308675
ACH-000517,-1.30098630083
ACH-000518,-1.3421114159799998
ACH-000520,-1.23285477625
ACH-000521,-1.08471470945
ACH-000522,-1.22263441308
ACH-000524,-1.4620291129700003
ACH-000527,-1.36878139245
ACH-000528,-1.29013661989
ACH-000537,-1.5164898009999999
ACH-000541,-1.02711817321
ACH-000542,-1.14941607805
ACH-000544,-1.2379888080099999
ACH-000545,-1.11216094211
ACH-000547,-1.13768423537
ACH-000548,-1.22968705466
ACH-000549,-1.33886812182
ACH-000550,-1.4183616773899999
ACH-000552,-1.29001865078
ACH-000556,-1.32300678287
ACH-000557,-1.1842971583
ACH-000570,-1.2050056851
ACH-000571,-1.11760870385
ACH-000573,-1.17228943773
ACH-000576,-1.13513345166
ACH-000580,-1.21747289294
ACH-000584,-1.5086170030700001
ACH-000585,-1.3813637043200002
ACH-000588,-1.2780704493600001
ACH-000589,-1.23349093877
ACH-000591,-1.05097767028
ACH-000593,-1.39091806963
ACH-000600,-1.12120023915
ACH-000601,-1.35588787644
ACH-000604,-1.00896108773
ACH-000605,-1.3757882419799998
ACH-000606,-1.23567228998
ACH-000608,-1.7925494813900003
ACH-000614,-0.9445079984039999
ACH-000616,-1.4478630504199999
ACH-000618,-1.61967201563
ACH-000619,-1.3971170128100001
ACH-000620,-1.28629793785
ACH-000621,-1.4214836304299998
ACH-000622,-1.28257350736
ACH-000623,-1.19740473393
ACH-000624,-1.5253763806600003
ACH-000627,-1.20031768615
ACH-000630,-1.4584387809000001
ACH-000632,-1.0635171975700002
ACH-000633,-1.27501438765
ACH-000637,-1.4326000938499999
ACH-000638,-1.0835132065100002
ACH-000646,-1.14998853573
ACH-000647,-1.46015587581
ACH-000648,-1.2485901427500001
ACH-000649,-1.07778018668
ACH-000651,-1.38415132195
ACH-000652,-1.33110798199
ACH-000653,-1.14249198924
ACH-000657,-1.11791272212
ACH-000658,-1.09295132358
ACH-000661,-1.18576050252
ACH-000662,-0.860602860482
ACH-000663,-1.01107247042
ACH-000665,-1.23961701674
ACH-000671,-1.3175655501299999
ACH-000673,-1.12318719833
ACH-000676,-1.26982006869
ACH-000677,-0.713039597905
ACH-000681,-1.37705403436
ACH-000682,-1.38000095701
ACH-000683,-1.4411268481200001
ACH-000684,-1.20168056232
ACH-000688,-1.27387779267
ACH-000693,-1.29173524862
ACH-000694,-1.42253956029
ACH-000695,-1.36145818695
ACH-000696,-1.1470494435299998
ACH-000697,-1.17468625308
ACH-000699,-0.9765754522139999
ACH-000701,-1.26121257957
ACH-000706,-1.3604907928
ACH-000711,-1.1460800009
ACH-000713,-1.0162059631799998
ACH-000714,-1.6110258591100002
ACH-000718,-1.26873185506
ACH-000720,-1.12206693109
ACH-000721,-1.2612730996200001
ACH-000724,-1.32965248266
ACH-000725,-0.657900594935
ACH-000732,-1.1846720484
ACH-000734,-1.1560704278899998
ACH-000735,-1.3576560713299999
ACH-000736,-1.20177799626
ACH-000738,-1.24960973474
ACH-000746,-1.30950445544
ACH-000747,-1.21884252986
ACH-000748,-1.2415553538600002
ACH-000753,-0.962706615511
ACH-000756,-1.53733799085
ACH-000757,-1.38979258363
ACH-000758,-1.27810710185
ACH-000760,-1.21680251834
ACH-000763,-1.110672144
ACH-000764,-1.27190158106
ACH-000765,-0.899835632899
ACH-000766,-1.3527150802599999
ACH-000767,-1.6047763206
ACH-000768,-1.17741262996
ACH-000769,-1.22135732989
ACH-000770,-1.2147688369499998
ACH-000771,-1.4226732580700001
ACH-000773,-1.0507951794600001
ACH-000776,-1.3783562098500002
ACH-000777,-1.39204471755
ACH-000778,-1.22689333678
ACH-000781,-1.32369671329
ACH-000782,-1.27054625566
ACH-000783,-1.5761976518399998
ACH-000784,-1.06933442735
ACH-000785,-1.75846442705
ACH-000787,-1.19148709167
ACH-000788,-1.23858997777
ACH-000791,-1.2939895928799998
ACH-000792,-1.48656166042
ACH-000794,-1.39315314809
ACH-000796,-1.42863817394
ACH-000799,-1.5840038904299998
ACH-000800,-1.46085940751
ACH-000802,-1.19816907653
ACH-000804,-1.28472260146
ACH-000805,-1.09676957337
ACH-000809,-1.29826939707
ACH-000810,-1.17932738716
ACH-000811,-1.32365157988
ACH-000817,-1.17835218266
ACH-000819,-1.3147691825799999
ACH-000820,-1.30608452343
ACH-000821,-1.1713364948
ACH-000822,-1.56184036196
ACH-000823,-1.2160871198
ACH-000824,-1.3875783847999998
ACH-000827,-1.24810503255
ACH-000829,-1.48894326105
ACH-000831,-1.1886219896799999
ACH-000832,-1.46949085201
ACH-000833,-1.65214946508
ACH-000834,-1.37425237784
ACH-000835,-1.08050774189
ACH-000836,-1.39471419519
ACH-000837,-1.2007130862
ACH-000838,-1.4103724923899998
ACH-000839,-1.3990862829799997
ACH-000840,-1.3079955062100002
ACH-000841,-1.37192555996
ACH-000843,-1.1948147573299999
ACH-000846,-1.19584526912
ACH-000847,-1.55375148466
ACH-000848,-1.3100380762200001
ACH-000849,-1.4424038070899998
ACH-000851,-1.4022465629299998
ACH-000855,-1.18318897919
ACH-000856,-1.2339964193700002
ACH-000858,-1.30747025252
ACH-000859,-1.14010819801
ACH-000861,-1.02927365551
ACH-000862,-1.2407576861399998
ACH-000865,-1.28487398536
ACH-000866,-1.1709894963
ACH-000867,-1.5451468746500001
ACH-000869,-1.52675272494
ACH-000872,-1.1667639695999998
ACH-000873,-1.20686473621
ACH-000876,-1.8585637385
ACH-000878,-1.5234409299
ACH-000880,-1.40813097671
ACH-000881,-1.11109158674
ACH-000882,-1.10546997059
ACH-000884,-1.02429434652
ACH-000885,-1.36115071765
ACH-000887,-1.38678197137
ACH-000888,-1.05657409184
ACH-000889,-1.12697203654
ACH-000890,-1.20751191867
ACH-000896,-1.13823276287
ACH-000898,-1.55081331431
ACH-000900,-1.2228006718
ACH-000901,-1.22523391988
ACH-000905,-1.4359357163
ACH-000906,-1.06638426015
ACH-000907,-0.8776991041140001
ACH-000910,-1.18307508974
ACH-000911,-1.14656451894
ACH-000912,-1.3671051329700001
ACH-000913,-1.12402346124
ACH-000915,-0.777520936935
ACH-000916,-0.948457677986
ACH-000917,-1.43089558053
ACH-000921,-1.24917789134
ACH-000924,-1.56703634408
ACH-000926,-1.3190225975799998
ACH-000928,-1.1800829130700001
ACH-000929,-1.36778264872
ACH-000932,-1.51158103141
ACH-000935,-1.02765748409
ACH-000936,-1.2223942675900001
ACH-000937,-1.1710279324700001
ACH-000938,-1.07708627661
ACH-000939,-1.36140979329
ACH-000941,-1.52728245886
ACH-000943,-1.25553117043
ACH-000946,-1.2190146672799997
ACH-000947,-1.28402114171
ACH-000948,-1.20336419014
ACH-000950,-1.31008357759
ACH-000953,-0.855187467119
ACH-000957,-1.12767560329
ACH-000958,-1.4768836210499998
ACH-000960,-1.18637200854
ACH-000963,-1.9443644666900004
ACH-000968,-1.04858298385
ACH-000969,-1.4352886213
ACH-000973,-1.05304290901
ACH-000974,-1.19130194607
ACH-000975,-1.19489078132
ACH-000976,-1.3400122050799999
ACH-000978,-0.8717105756769999
ACH-000980,-1.21617821409
ACH-000984,-1.5567333968500001
ACH-000986,-1.19169427869
ACH-000988,-1.24934540985
ACH-000993,-1.13196461213
ACH-000994,-1.27495908108
ACH-000996,-1.3637683194999999
ACH-001001,-1.1303285156799998
ACH-001020,-1.35909957175
ACH-001028,-1.1415822791399999
ACH-001031,-1.07435205332
ACH-001038,-1.56625774576
ACH-001048,-1.3239445214
ACH-001050,-1.05236480542
ACH-001053,-1.5505966483200002
ACH-001054,-1.36999833071
ACH-001061,-1.37688514818
ACH-001067,-0.910079584983
ACH-001075,-1.29634129575
ACH-001096,-1.33611091304
ACH-001128,-1.24382725908
ACH-001134,-1.22367786128
ACH-001151,-1.45839615248
ACH-001163,-1.15684408824
ACH-001164,-1.48810531745
ACH-001173,-1.2033040202
ACH-001183,-1.46609823819
ACH-001184,-1.1934661619
ACH-001190,-1.11895991567
ACH-001192,-1.48177786697
ACH-001193,-1.65877110259
ACH-001196,-1.4211454699700001
ACH-001197,-1.08438517536
ACH-001205,-1.21094752979
ACH-001211,-1.24722825235
ACH-001212,-1.1946167486700001
ACH-001228,-1.5421994240299999
ACH-001232,-1.23627596198
ACH-001239,-1.07410721269
ACH-001274,-1.30031777858
ACH-001275,-1.166487738
ACH-001277,-1.4068241419299998
ACH-001278,-1.3713433943399997
ACH-001280,-1.06772697067
ACH-001283,-1.4460376638999999
ACH-001289,-1.22567954808
ACH-001295,-1.3722533455700001
ACH-001300,-1.26544069048
ACH-001301,-1.19693583393
ACH-001302,-1.09244291381
ACH-001303,-1.4509040567700002
ACH-001306,-1.25746562171
ACH-001318,-1.25773864972
ACH-001322,-1.27810375942
ACH-001328,-1.20388513733
ACH-001332,-1.2031002817899998
ACH-001333,-1.2932372426799998
ACH-001336,-1.34965312171
ACH-001340,-1.12473430711
ACH-001346,-1.3915905388999998
ACH-001353,-1.22409412484
ACH-001354,-1.6222537649200002
ACH-001367,-1.6314278239
ACH-001368,-1.25442903001
ACH-001374,-1.13146801754
ACH-001375,-1.44225656598
ACH-001377,-1.25512677434
ACH-001380,-1.1708490457
ACH-001391,-1.325629971
ACH-001407,-1.14199968205
ACH-001408,-1.3510418504700001
ACH-001413,-1.200190906
ACH-001430,-1.2989746979999999
ACH-001431,-1.2542100353799999
ACH-001450,-1.14351169876
ACH-001496,-1.58069107623
ACH-001500,-1.32014982338
ACH-001521,-1.26746992076
ACH-001523,-1.24335830727
ACH-001532,-1.11432988257
ACH-001536,-1.13191163181
ACH-001550,-1.5850175460799998
ACH-001552,-1.4062345294
ACH-001554,-1.2568541257799999
ACH-001645,-1.28525704041
ACH-001654,-1.16917967317
ACH-001715,-1.0279225717899998
ACH-001735,-1.18922709256
ACH-001736,-1.2263919847600002
ACH-001737,-1.70064365159
ACH-001740,-1.6210616748700002
ACH-001745,-1.32048690636
ACH-001750,-1.16263553075
ACH-001765,-1.13720762746
ACH-001956,-1.3179995568
ACH-001957,-1.0225273483
