,GBF1 (8729)
ACH-000336,-0.895510771442
ACH-000337,-0.657620998091
ACH-000339,-0.831947435247
ACH-000341,-1.2133044361399998
ACH-000348,-1.09865653249
ACH-000350,-0.9174866299519999
ACH-000352,-1.02317083062
ACH-000356,-0.809435480735
ACH-000361,-0.9268183323370001
ACH-000362,-1.04813353262
ACH-000363,-1.21278596033
ACH-000364,-0.901979342986
ACH-000365,-0.973921329703
ACH-000366,-1.07272210797
ACH-000368,-1.1312164150700001
ACH-000374,-0.8517227167739999
ACH-000375,-1.10004505436
ACH-000376,-1.0290004542
ACH-000381,-1.11536744199
ACH-000383,-0.657485133163
ACH-000387,-0.798959770938
ACH-000389,-0.912198701472
ACH-000390,-0.749203851598
ACH-000393,-1.1880290119799999
ACH-000395,-0.7551450422529999
ACH-000397,-1.09229430163
ACH-000401,-1.00365496004
ACH-000402,-0.657769882414
ACH-000403,-1.05600770124
ACH-000404,-1.15000588162
ACH-000406,-1.1184401963600001
ACH-000407,-0.875608595397
ACH-000408,-0.665383289128
ACH-000410,-1.0460916351799998
ACH-000411,-0.780767333132
ACH-000414,-0.978830679555
ACH-000415,-0.8776311330750001
ACH-000416,-1.0785004772799998
ACH-000420,-1.0814726314
ACH-000421,-0.977113244805
ACH-000424,-1.07211086001
ACH-000425,-1.3594803418999999
ACH-000426,-0.892870837845
ACH-000427,-1.1306831513700002
ACH-000433,-0.723104947193
ACH-000436,-0.8066067791060001
ACH-000444,-0.885381995912
ACH-000445,-0.801904552091
ACH-000448,-0.8319411794930001
ACH-000450,-0.950049358197
ACH-000452,-0.9337726062360001
ACH-000454,-0.667094774509
ACH-000458,-0.8456139825360001
ACH-000459,-1.12366831831
ACH-000460,-0.934715678372
ACH-000461,-0.7375353756980001
ACH-000463,-0.562277604366
ACH-000464,-1.0623930504999999
ACH-000466,-0.746131219358
ACH-000467,-1.05604531945
ACH-000468,-0.918034309939
ACH-000469,-1.23903275847
ACH-000470,-1.0121963266299998
ACH-000471,-0.8726211304350001
ACH-000472,-1.00730252507
ACH-000473,-0.81034394061
ACH-000475,-0.880586884391
ACH-000476,-0.9628159727869999
ACH-000477,-0.652323313698
ACH-000480,-0.966358494429
ACH-000481,-0.764665683753
ACH-000483,-0.955460937718
ACH-000484,-1.04334290975
ACH-000485,-0.705028606313
ACH-000486,-0.920965670449
ACH-000487,-0.986317277167
ACH-000488,-0.940333365983
ACH-000490,-0.84323221075
ACH-000491,-1.11932564828
ACH-000495,-0.913601849456
ACH-000496,-0.922120472386
ACH-000499,-0.8416930145010001
ACH-000500,-0.5091948086300001
ACH-000502,-0.878970362826
ACH-000503,-0.488597382147
ACH-000505,-1.1091961832100001
ACH-000507,-1.12081796392
ACH-000510,-0.8948195212700001
ACH-000511,-1.05134238427
ACH-000512,-0.9654948795280001
ACH-000516,-1.04407930722
ACH-000517,-1.06517261561
ACH-000518,-0.772083403607
ACH-000520,-0.945852786452
ACH-000521,-0.873306525577
ACH-000522,-0.625850089237
ACH-000524,-1.25615771656
ACH-000527,-1.19892905308
ACH-000528,-1.18727977629
ACH-000537,-1.2637534893100002
ACH-000541,-0.9903304363
ACH-000542,-0.7206566475139999
ACH-000544,-0.750005152712
ACH-000545,-0.668914314709
ACH-000547,-0.882175016504
ACH-000548,-0.692061318686
ACH-000549,-1.1015718076899998
ACH-000550,-0.7923694572409999
ACH-000552,-0.940428192693
ACH-000556,-1.06351846463
ACH-000557,-1.0050124010600001
ACH-000570,-0.848225552717
ACH-000571,-1.04155094536
ACH-000573,-1.25823463089
ACH-000576,-0.903278453014
ACH-000580,-1.39130022535
ACH-000584,-0.907019551614
ACH-000585,-0.9339485410799999
ACH-000588,-0.847356008316
ACH-000589,-0.688191453022
ACH-000591,-0.980181100745
ACH-000593,-0.604828004653
ACH-000600,-0.763002675633
ACH-000601,-0.980816110004
ACH-000604,-1.12161686787
ACH-000605,-1.00057971057
ACH-000606,-0.816679242517
ACH-000608,-1.4888329949599999
ACH-000614,-0.822277617983
ACH-000616,-0.9263832986030001
ACH-000618,-1.00793036308
ACH-000619,-0.6851107919089999
ACH-000620,-1.2347662997700002
ACH-000621,-1.06539054107
ACH-000622,-0.997191050177
ACH-000623,-1.12288843207
ACH-000624,-0.95420836472
ACH-000627,-0.551891355813
ACH-000630,-0.743840613017
ACH-000632,-0.7616033904359999
ACH-000633,-1.0300303144399998
ACH-000637,-0.929714519898
ACH-000638,-0.9455727526659999
ACH-000646,-1.7166087957799998
ACH-000647,-1.0949711197
ACH-000648,-0.546250499131
ACH-000649,-0.60732558854
ACH-000651,-1.10964689816
ACH-000652,-0.545134256903
ACH-000653,-1.30256183646
ACH-000657,-1.00994899571
ACH-000658,-1.1925175212799999
ACH-000661,-1.14933351615
ACH-000662,-1.1911557516
ACH-000663,-1.23173603677
ACH-000665,-1.0613499962100001
ACH-000671,-0.911131029851
ACH-000673,-0.840600479464
ACH-000676,-1.16271613537
ACH-000677,-1.23256211384
ACH-000681,-0.9330671518320001
ACH-000682,-0.9839385492799999
ACH-000683,-0.994336921901
ACH-000684,-0.647885724781
ACH-000688,-1.3337194392799998
ACH-000693,-1.0563950849500001
ACH-000694,-0.9026414800749999
ACH-000695,-0.9769275874760001
ACH-000696,-0.9454214522840001
ACH-000697,-0.949826700548
ACH-000699,-1.0860444572299999
ACH-000701,-1.3516014177200002
ACH-000706,-1.0386473574
ACH-000711,-0.9608247617110001
ACH-000713,-0.817099186404
ACH-000714,-1.0694848360100002
ACH-000718,-0.9183712552009999
ACH-000720,-0.708050052039
ACH-000721,-0.8649746173280001
ACH-000724,-1.0636197448
ACH-000725,-1.31269976433
ACH-000732,-0.612676044001
ACH-000734,-0.8687011675640001
ACH-000735,-0.771042241396
ACH-000736,-1.15582659775
ACH-000738,-1.08708263889
ACH-000746,-1.21258009053
ACH-000747,-1.12938674599
ACH-000748,-1.11844943451
ACH-000753,-0.808842287679
ACH-000756,-0.8581773890800001
ACH-000757,-1.16165441302
ACH-000758,-0.8568358954790001
ACH-000760,-1.1699170780500001
ACH-000763,-0.984505752137
ACH-000764,-0.943803599279
ACH-000765,-0.936762624549
ACH-000766,-1.02856082472
ACH-000767,-1.4789545876299999
ACH-000768,-0.9502447366769999
ACH-000769,-1.16041461159
ACH-000770,-1.0438349594299998
ACH-000771,-0.834175823317
ACH-000773,-1.0195612199200002
ACH-000776,-0.9344554289779999
ACH-000777,-0.9427197939290001
ACH-000778,-1.14849482988
ACH-000781,-0.976020929268
ACH-000782,-0.979969736928
ACH-000783,-1.1555092522700001
ACH-000784,-0.8631485501710001
ACH-000785,-1.08949264404
ACH-000787,-0.939007184863
ACH-000788,-0.909917567339
ACH-000791,-1.02409855456
ACH-000792,-0.813653187744
ACH-000794,-0.884039526129
ACH-000796,-0.8428901984649999
ACH-000799,-1.56341947303
ACH-000800,-0.9347692836750001
ACH-000802,-0.7070645743009999
ACH-000804,-0.73169873058
ACH-000805,-0.910526318494
ACH-000809,-1.0185211436700001
ACH-000810,-0.7788921173029999
ACH-000811,-1.25973048876
ACH-000817,-1.12981247582
ACH-000819,-0.889980806789
ACH-000820,-1.060935145
ACH-000821,-1.10642642698
ACH-000822,-1.30617518952
ACH-000823,-0.9315021646100001
ACH-000824,-1.04331537639
ACH-000827,-1.0489565625700001
ACH-000829,-0.908729826067
ACH-000831,-1.02582589168
ACH-000832,-0.9308099576100001
ACH-000833,-0.488437262045
ACH-000834,-1.2065972846200002
ACH-000835,-0.923693993787
ACH-000836,-1.0812626672499999
ACH-000837,-1.26619324847
ACH-000838,-0.99331280904
ACH-000839,-0.7526238053800001
ACH-000840,-0.785477537348
ACH-000841,-0.734865458521
ACH-000843,-0.934286122152
ACH-000846,-0.781655173292
ACH-000847,-0.7617728554000001
ACH-000848,-1.1754484639700002
ACH-000849,-0.975687613569
ACH-000851,-1.1649805262000001
ACH-000855,-0.80606387046
ACH-000856,-1.14158352523
ACH-000858,-1.00660098454
ACH-000859,-0.7506549761589999
ACH-000861,-1.11843834193
ACH-000862,-1.05970787579
ACH-000865,-0.917247276024
ACH-000866,-0.949414255025
ACH-000867,-1.0776892579000001
ACH-000869,-1.34195399599
ACH-000872,-0.953970815631
ACH-000873,-0.927647908895
ACH-000876,-1.57764237708
ACH-000878,-0.59774039247
ACH-000880,-0.9016949370559999
ACH-000881,-1.0498511791
ACH-000882,-1.10962190646
ACH-000884,-1.06436923923
ACH-000885,-1.1183438031
ACH-000887,-1.02737912141
ACH-000888,-0.9875086400059999
ACH-000889,-1.11601018276
ACH-000890,-0.778975411354
ACH-000896,-0.9574281814040001
ACH-000898,-1.0756347993000002
ACH-000900,-1.2486366196799998
ACH-000901,-0.8815547695970001
ACH-000905,-0.876515088857
ACH-000906,-0.8917756557809999
ACH-000907,-0.8901343263770001
ACH-000910,-0.903833031436
ACH-000911,-1.05364719181
ACH-000912,-0.870336232166
ACH-000913,-0.7632985674670001
ACH-000915,-0.8929505522840001
ACH-000916,-0.9494630238330001
ACH-000917,-0.584897084076
ACH-000921,-1.05306429282
ACH-000924,-1.05080864001
ACH-000926,-0.988360624259
ACH-000928,-0.918323224871
ACH-000929,-1.0454670351000002
ACH-000932,-0.9206222867020001
ACH-000935,-0.8632539384729999
ACH-000936,-0.928141507928
ACH-000937,-0.877371391594
ACH-000938,-0.627094854353
ACH-000939,-1.11156378511
ACH-000941,-0.985193167342
ACH-000943,-1.02689777609
ACH-000946,-1.1617035116399999
ACH-000947,-1.03991431983
ACH-000948,-1.19874127941
ACH-000950,-0.859020578639
ACH-000953,-0.77131572463
ACH-000957,-0.84294964488
ACH-000958,-1.03609239433
ACH-000960,-0.818247859509
ACH-000963,-0.713123009277
ACH-000968,-1.16866598969
ACH-000969,-1.1381162771100002
ACH-000973,-0.7292476148260001
ACH-000974,-1.1550316735600001
ACH-000975,-1.0953205098899998
ACH-000976,-0.923503978423
ACH-000978,-1.0503304597
ACH-000980,-1.13993383866
ACH-000984,-1.24504251496
ACH-000986,-0.862530165886
ACH-000988,-0.917551394068
ACH-000993,-0.98636044294
ACH-000994,-1.17054656199
ACH-000996,-0.909741747687
ACH-001001,-0.946470046751
ACH-001020,-1.16584852548
ACH-001028,-1.12656389024
ACH-001031,-1.04363901228
ACH-001038,-0.9443242090360001
ACH-001048,-0.928422508536
ACH-001050,-0.71312840264
ACH-001053,-0.950016600048
ACH-001054,-0.983246121221
ACH-001061,-0.8818834388950001
ACH-001067,-1.16526117783
ACH-001075,-0.797596348959
ACH-001096,-1.03481861895
ACH-001128,-1.57558027611
ACH-001134,-0.947855479648
ACH-001151,-0.921498403834
ACH-001163,-1.03003704802
ACH-001164,-1.06457052568
ACH-001173,-0.786036531565
ACH-001183,-0.882117744236
ACH-001184,-0.8962030872319999
ACH-001190,-0.979533134579
ACH-001192,-0.95857607904
ACH-001193,-1.14719559681
ACH-001196,-1.0284244903200002
ACH-001197,-1.2063236074099999
ACH-001205,-0.71005813082
ACH-001211,-1.17895740282
ACH-001212,-1.19922540203
ACH-001228,-1.0976717984200002
ACH-001232,-0.7686320270029999
ACH-001239,-1.07497625891
ACH-001274,-0.827252414738
ACH-001275,-1.13217661396
ACH-001277,-1.00791327432
ACH-001278,-1.03680137811
ACH-001280,-1.07651129396
ACH-001283,-0.7794180474439999
ACH-001289,-1.00824589264
ACH-001295,-0.988779987268
ACH-001300,-1.3486271178799998
ACH-001301,-0.974093988811
ACH-001302,-0.995322652906
ACH-001303,-1.2377783355299998
ACH-001306,-0.8947613588760001
ACH-001318,-0.90798467953
ACH-001322,-0.8171600374369999
ACH-001328,-0.918376332816
ACH-001332,-0.740328670438
ACH-001333,-1.13512402791
ACH-001336,-0.789585635439
ACH-001340,-0.949800556766
ACH-001346,-0.853811482838
ACH-001353,-0.9711885101109999
ACH-001354,-1.3625400223700002
ACH-001367,-1.04946223215
ACH-001368,-1.11119376108
ACH-001374,-0.849383549386
ACH-001375,-1.0554043340500001
ACH-001377,-0.942337727926
ACH-001380,-0.884724967665
ACH-001391,-1.1970269112799998
ACH-001407,-0.8945318972399999
ACH-001408,-0.8134705144159999
ACH-001413,-0.980609835545
ACH-001430,-0.603598306459
ACH-001431,-1.0026449673200002
ACH-001450,-0.863074246029
ACH-001496,-1.22379122608
ACH-001500,-1.15022509592
ACH-001521,-0.669706817175
ACH-001523,-0.6948460110950001
ACH-001532,-1.11088147995
ACH-001536,-0.8563232275309999
ACH-001550,-0.986978516495
ACH-001552,-0.8352690768359999
ACH-001554,-1.1646076188799999
ACH-001645,-1.37766951991
ACH-001654,-1.0
ACH-001715,-0.916128282588
ACH-001735,-0.997470638133
ACH-001736,-0.8562469746160001
ACH-001737,-0.795977713039
ACH-001740,-0.964063183824
ACH-001745,-1.0839426586799998
ACH-001750,-0.825516996838
ACH-001765,-0.9199710509360001
ACH-001956,-0.922015956267
ACH-001957,-1.26395729798
