,GABPB1 (2553)
ACH-000778,-0.517476918096
ACH-000781,-0.615056095288
ACH-000782,-0.262542287967
ACH-000783,-0.336877877587
ACH-000784,-0.433692616628
ACH-000785,-0.39767506697800004
ACH-000787,-0.39777024627499996
ACH-000788,-0.401332439687
ACH-000791,-0.640889083195
ACH-000792,-0.711932085266
ACH-000794,-0.62143898058
ACH-000796,-0.42644230322
ACH-000799,-0.534133429025
ACH-000800,-0.19332241365
ACH-000802,-0.535095181919
ACH-000804,-0.397279580101
ACH-000805,-0.507486557041
ACH-000809,-0.43394464638499997
ACH-000810,-0.26966515643100003
ACH-000811,-0.504657636719
ACH-000817,-0.305031055024
ACH-000819,-0.35150340821599996
ACH-000820,-0.382862351707
ACH-000821,-0.574702901285
ACH-000822,-0.47132216837800006
ACH-000823,-0.517262194313
ACH-000824,-0.42193340008900004
ACH-000827,-0.753450988305
ACH-000829,-0.731387181228
ACH-000831,-0.237975823123
ACH-000832,-0.651521258299
ACH-000833,-0.446400595035
ACH-000834,-0.277209242524
ACH-000835,-0.336555764585
ACH-000836,-0.26341802689800004
ACH-000837,-0.42354122972400005
ACH-000838,-0.604371043832
ACH-000839,-0.418158808894
ACH-000840,-0.45276212785
ACH-000841,-0.644229383471
ACH-000843,-0.252557431764
ACH-000846,0.18931069766300002
ACH-000847,-0.11030061419399999
ACH-000848,-0.41541056656900005
ACH-000849,-0.603152583088
ACH-000851,-0.19681321971500002
ACH-000855,-0.23696656377300002
ACH-000856,-0.563316272018
ACH-000858,-0.37916599216799995
ACH-000859,-0.617192182323
ACH-000861,-0.488445343163
ACH-000862,-0.313985207236
ACH-000865,-0.381374300071
ACH-000866,-0.464574701418
ACH-000867,-0.396972086843
ACH-000869,-0.507009777428
ACH-000872,-0.50954623143
ACH-000873,-0.424039991928
ACH-000876,-0.17869085976500002
ACH-000878,-0.570502635354
ACH-000880,-0.36931160666999996
ACH-000881,-0.513259389652
ACH-000882,-0.650759013222
ACH-000884,-0.24794164561
ACH-000885,-0.510624317973
ACH-000887,-0.145352434355
ACH-000888,-0.4499218982
ACH-000889,-0.703224741608
ACH-000890,-0.40528046324
ACH-000896,-0.297827124293
ACH-000898,-0.49112703155299997
ACH-000900,-0.543452044796
ACH-000901,-0.49826669906800003
ACH-000905,-0.6306850937349999
ACH-000906,-0.484022725357
ACH-000907,-0.5923184528190001
ACH-000910,-0.20610733157000002
ACH-000911,-0.363012321545
ACH-000912,-0.64611189221
ACH-000913,-0.501982379284
ACH-000915,-0.663424824815
ACH-000916,-0.295489223355
ACH-000917,-0.24664836736200002
ACH-000921,-0.24775556364100002
ACH-000924,-0.45286956568000003
ACH-000926,-0.35264415556199996
ACH-000928,-0.311778519692
ACH-000929,-0.212678677007
ACH-000932,-0.44160890869900005
ACH-000935,-0.46030505436
ACH-000936,-0.34305209345
ACH-000937,-0.396868742368
ACH-000938,-0.7163697665909999
ACH-000939,-0.629790403177
ACH-000941,-0.131513326693
ACH-000943,-0.202055964783
ACH-000946,0.246692419823
ACH-000947,-0.29607111725499996
ACH-000948,-0.19750263392499998
ACH-000950,-0.19168906283700002
ACH-000953,-0.17679249681899997
ACH-000957,-0.35062263823
ACH-000958,-0.492441166708
ACH-000960,-0.6757307639
ACH-000963,-0.643643882707
ACH-000968,-0.528755768001
ACH-000969,-0.41114047011
ACH-000973,-0.35092886336400003
ACH-000974,-0.411944005357
ACH-000975,-0.377542836782
ACH-000976,-0.34267054994
ACH-000978,-0.286348681457
ACH-000980,-0.79198389179
ACH-000984,-0.317516218074
ACH-000986,-0.6451293598569999
ACH-000988,-0.0873227959553
ACH-000993,-0.59759780205
ACH-000994,-0.578726692769
ACH-000996,-0.461547162736
ACH-001001,-0.193754742084
ACH-001020,-0.46191716672899996
ACH-001028,-0.39305113155599997
ACH-001031,-0.537289378543
ACH-001038,-0.6398572215330001
ACH-001048,-0.39902204311800005
ACH-001050,-1.11055554609
ACH-001053,-0.36708458134599997
ACH-001054,-0.840675569986
ACH-001061,-0.8169113812659999
ACH-001067,-0.523391508358
ACH-001075,-0.157784115506
ACH-001096,-0.573342913078
ACH-001128,-0.597021420339
ACH-001134,-0.513183991154
ACH-001151,-0.39821433589500005
ACH-001163,-0.7322696123549999
ACH-001164,0.0601883262154
ACH-001173,-0.303096606486
ACH-001183,-0.194393903649
ACH-001184,-0.711470566936
ACH-001190,-0.330556380816
ACH-001192,-0.583450802622
ACH-001193,-0.0101176264271
ACH-001196,-0.609244251743
ACH-001197,-0.44379274679200004
ACH-001205,-0.504026861446
ACH-001211,-0.550696587748
ACH-001212,-0.50405413323
ACH-001228,-0.38690451627899997
ACH-001232,-0.92310516153
ACH-001239,-0.6667769208959999
ACH-001274,-0.448734407736
ACH-001275,-0.515021798108
ACH-001277,-0.730037038511
ACH-001278,-0.21149982031800002
ACH-001280,-0.280911755623
ACH-001283,-0.393747877461
ACH-001289,-0.469461511211
ACH-001295,-0.8139950511480001
ACH-001300,-0.5486153723170001
ACH-001301,-0.645974354664
ACH-001302,-0.422687440614
ACH-001303,-0.977507652298
ACH-001306,-0.7158154471860001
ACH-001318,-0.416355447266
ACH-001322,-0.572003319948
ACH-001328,-0.13736918991699998
ACH-001332,-0.040578637693800004
ACH-001333,-0.545746172368
ACH-001336,-0.912695243999
ACH-001340,-0.5145089707230001
ACH-001346,-0.300252113402
ACH-001353,-0.380496318908
ACH-001354,-0.606022427852
ACH-001367,-0.576557221474
ACH-001368,-0.591969858302
ACH-001374,-0.367955557742
ACH-001375,-0.567369565737
ACH-001377,-0.265856476682
ACH-001380,-0.42287506394900004
ACH-001391,-0.442047649547
ACH-001407,-0.711938460295
ACH-001408,-0.469350860984
ACH-001413,-0.664845353536
ACH-001430,-0.299176335592
ACH-001431,-0.515430719278
ACH-001450,-1.0004587073
ACH-001496,-0.7395984839599999
ACH-001500,-0.465677568318
ACH-001521,-0.383763105393
ACH-001523,-0.40820189274
ACH-001532,-0.49232323210199996
ACH-001536,-0.382899863888
ACH-001550,-0.411875963517
ACH-001552,-0.599141645338
ACH-001554,-0.5888882332150001
ACH-001645,-0.498425707323
ACH-001654,-0.343317453169
ACH-001715,-0.516920257051
ACH-001735,-0.172006462283
ACH-001736,-0.535184586419
ACH-001737,-0.6368206139370001
ACH-001740,-0.750264996953
ACH-001745,-0.530030490894
ACH-001750,-0.451141205135
ACH-001765,-0.811097845825
ACH-001956,-0.17913098456
ACH-001957,-0.22155410060400002
