,BCCIP (56647)
ACH-000323,-0.5125078219
ACH-000324,-0.42840911653999997
ACH-000329,-0.573149319131
ACH-000330,-0.5922220492010001
ACH-000331,-0.34756528750200005
ACH-000332,-0.39775480324600004
ACH-000334,-0.196694277649
ACH-000335,-0.654839064317
ACH-000336,-0.415913440899
ACH-000337,-0.187495692058
ACH-000339,-0.418955510882
ACH-000341,-0.193128718199
ACH-000348,-0.527314806239
ACH-000350,-0.168973549801
ACH-000352,-0.388630426247
ACH-000356,-0.20033436003
ACH-000361,-0.15675254034000002
ACH-000362,-0.490111008989
ACH-000363,-0.674844172419
ACH-000364,-0.152767292662
ACH-000365,-0.31339263378800003
ACH-000366,-0.25144999632
ACH-000368,-0.645281316815
ACH-000374,-0.17966681819699998
ACH-000375,-0.287686381617
ACH-000376,-0.446109055269
ACH-000381,-0.721063485736
ACH-000383,-0.22333121339099998
ACH-000387,-0.35698479106700004
ACH-000389,-0.365935571988
ACH-000390,-0.268961336466
ACH-000393,-0.287654911578
ACH-000395,-0.361764257644
ACH-000397,-0.47433415440899995
ACH-000401,-0.51909699833
ACH-000402,-0.354157704046
ACH-000403,-0.37893477404
ACH-000404,-0.413247606342
ACH-000406,-0.361668860351
ACH-000407,-0.21463846967
ACH-000408,-0.152683253832
ACH-000410,-0.670107996394
ACH-000411,-0.609416835799
ACH-000414,-0.49852457031099995
ACH-000415,-0.303677276899
ACH-000416,-0.460473577246
ACH-000420,-0.542655653403
ACH-000421,-0.313265113478
ACH-000424,-0.36623761531300003
ACH-000425,-0.730559020085
ACH-000426,-0.39209672979800003
ACH-000427,-0.132091565889
ACH-000433,-0.449164639331
ACH-000436,-0.173925194057
ACH-000444,-0.34277956621
ACH-000445,-0.557460460344
ACH-000448,-0.499638889075
ACH-000450,-0.625362479027
ACH-000452,-0.404177161378
ACH-000454,-0.454278124453
ACH-000458,-0.418153090559
ACH-000459,-0.41863952769699997
ACH-000460,-0.398402973603
ACH-000461,-0.184429472132
ACH-000463,-0.514318312934
ACH-000464,-0.560157299782
ACH-000466,-0.327544515486
ACH-000467,-0.599328896071
ACH-000468,-0.254002785567
ACH-000469,-0.518979876101
ACH-000470,-0.442851428336
ACH-000471,-0.16714592552000002
ACH-000472,-0.431879137737
ACH-000473,-0.37804748226400003
ACH-000475,-0.278521086897
ACH-000476,-0.14699414432
ACH-000477,-0.8277787326039999
ACH-000480,-0.439187755728
ACH-000481,-0.464613687962
ACH-000483,-0.366103765721
ACH-000484,-0.673843772432
ACH-000485,-0.602094951548
ACH-000486,-0.28351813386999997
ACH-000487,-0.291445678572
ACH-000488,-0.426740893138
ACH-000490,-0.495987389259
ACH-000491,-0.00346049728998
ACH-000495,-0.369493512689
ACH-000496,-0.35368343517399997
ACH-000499,-0.21670526598
ACH-000500,-0.145301561175
ACH-000502,-0.40801030543399996
ACH-000503,-0.6830334894460001
ACH-000505,-0.46869451864600004
ACH-000507,-0.517538235896
ACH-000510,-0.128978415955
ACH-000511,-0.494213909299
ACH-000512,-0.184344550583
ACH-000516,-0.35606276358800004
ACH-000517,-0.552567351889
ACH-000518,-0.292994045516
ACH-000520,-0.263802936972
ACH-000521,-0.31412213031999997
ACH-000522,-0.34224294387299997
ACH-000524,-0.435401180638
ACH-000527,-0.436697692016
ACH-000528,-0.527317510581
ACH-000537,-0.527278274553
ACH-000541,-0.456050972297
ACH-000542,-0.268656826588
ACH-000544,-0.256594724512
ACH-000545,-0.5121149862759999
ACH-000547,-0.219056881444
ACH-000548,-0.316302742369
ACH-000549,-0.412431034853
ACH-000550,-0.426570835604
ACH-000552,-0.390287086108
ACH-000556,-0.46588357630599997
ACH-000557,-0.21056420243299998
ACH-000570,-0.480611096478
ACH-000571,-0.790988588057
ACH-000573,-0.36446442328900003
ACH-000576,-0.612353052532
ACH-000580,-0.6987742620559999
ACH-000584,-0.258339703025
ACH-000585,-0.457771099506
ACH-000588,-0.162164051843
ACH-000589,-0.543970624022
ACH-000591,-0.498326256176
ACH-000593,-0.343144140379
ACH-000600,-0.533671810062
ACH-000601,-0.30249851375500003
ACH-000604,-0.0723983070939
ACH-000605,-0.310122474762
ACH-000606,-0.336070208775
ACH-000608,-0.41550907922799996
ACH-000614,-0.559305817708
ACH-000616,-0.43231840291100004
ACH-000618,-0.261122133174
ACH-000619,-0.189121981444
ACH-000620,-0.359638160326
ACH-000621,-0.626420774655
ACH-000622,-0.564393818479
ACH-000623,-0.741530233616
ACH-000624,-0.389178785295
ACH-000627,-0.426295951475
ACH-000630,-0.34408350299400003
ACH-000632,-0.288064121431
ACH-000633,-0.19537870335000002
ACH-000637,-0.358907466809
ACH-000638,-0.36740141550300004
ACH-000646,-0.19082271940200002
ACH-000647,-0.349449553086
ACH-000648,-0.24365063234200002
ACH-000649,-0.431833628124
ACH-000651,-0.433556451773
ACH-000652,-0.624337988663
ACH-000653,-0.38018617831
ACH-000657,-0.458435520679
ACH-000658,-0.548152674687
ACH-000661,-0.525075807721
ACH-000662,-0.373410651219
ACH-000663,-0.6531276715209999
ACH-000665,-0.471468306752
ACH-000671,-0.21046619070099998
ACH-000673,-0.608101829958
ACH-000676,-0.563749324607
ACH-000677,-0.8076817795479999
ACH-000681,-0.40774204275200004
ACH-000682,-0.196306251772
ACH-000683,-0.321522645173
ACH-000684,-0.81153740088
ACH-000688,-0.34338080913099994
ACH-000693,-0.27622393335900003
ACH-000694,-0.39402372063100005
ACH-000695,-0.74984190853
ACH-000696,-0.344169483552
ACH-000697,-0.676413542153
ACH-000699,-0.5631216914230001
ACH-000701,-0.602632525315
ACH-000706,-0.39833609863799996
ACH-000711,-0.535609427867
ACH-000713,-0.333347347418
ACH-000714,-0.390326645519
ACH-000718,-0.338813337348
ACH-000720,-0.418357930964
ACH-000721,-0.28540703062399997
ACH-000724,-0.12753949909600001
ACH-000725,-0.20544051454300002
ACH-000732,-0.410503731861
ACH-000734,-0.25902537831300004
ACH-000735,-0.339303955624
ACH-000736,-0.388179525672
ACH-000738,-0.592214392704
ACH-000746,-0.33121413892499996
ACH-000747,-0.483600981416
ACH-000748,-0.564247220224
ACH-000753,-0.26573670339
ACH-000756,-0.46245990467500003
ACH-000757,-0.345083845697
ACH-000758,-0.398624307095
ACH-000760,-0.506772927396
ACH-000763,-0.5579404266929999
ACH-000764,-0.289641177981
ACH-000765,-0.454033305621
ACH-000766,-0.5426848666790001
ACH-000767,-0.570900932484
ACH-000768,-0.383876245431
ACH-000769,-0.299113159617
ACH-000770,-0.42402825235200003
ACH-000771,-0.539357756844
ACH-000773,-0.50232214177
ACH-000776,-0.663035054294
ACH-000777,-0.245209095385
ACH-000778,-0.395608666469
ACH-000781,-0.37182364773500004
ACH-000782,-0.44872755089599997
ACH-000783,-0.297828757227
ACH-000784,-0.44574358301000006
ACH-000785,-0.36097802069300006
ACH-000787,-0.255424872749
ACH-000788,-0.3920414385
ACH-000791,-0.42063744798299996
ACH-000792,-0.343835968719
ACH-000794,-0.407492354783
ACH-000796,-0.48516259782300003
ACH-000799,-0.910207920007
ACH-000800,-0.269238088948
ACH-000802,-0.301741658708
ACH-000804,-0.458801170755
ACH-000805,-0.6810392423370001
ACH-000809,-0.322391779733
ACH-000810,-0.800595605708
ACH-000811,-0.702111302449
ACH-000817,-0.554623448942
ACH-000819,-0.501623614155
ACH-000820,-0.19057644333299997
ACH-000821,-0.441615348669
ACH-000822,-0.379806115703
ACH-000823,-0.33839466097800003
ACH-000824,-0.317456418677
ACH-000827,-0.647367398733
ACH-000829,-0.371418494361
ACH-000831,-0.647389318207
ACH-000832,-0.256732472684
ACH-000833,-0.36812909078
ACH-000834,-0.25454951618
ACH-000835,-0.261400457368
ACH-000836,-0.53812184886
ACH-000837,-0.38602818074600004
ACH-000838,-0.605118352794
ACH-000839,-0.348594986782
ACH-000840,-0.08739408823380002
ACH-000841,-0.35319217266900005
ACH-000843,-0.18992164872900003
ACH-000846,-0.28829888952599997
ACH-000847,-0.32565613640700003
ACH-000848,-0.23126911965500002
ACH-000849,-0.458428156219
ACH-000851,-0.44260053225900003
ACH-000855,-0.512035591855
ACH-000856,-0.413970096365
ACH-000858,-0.392764395352
ACH-000859,-0.46698207458400004
ACH-000861,-0.403010077425
ACH-000862,-0.629999258221
ACH-000865,-0.547525557164
ACH-000866,-0.435669594777
ACH-000867,-0.530343668885
ACH-000869,-0.26272097779
ACH-000872,-0.36662867895900003
ACH-000873,-0.115350033957
ACH-000876,-0.329702812328
ACH-000878,-0.444440955886
ACH-000880,-0.37855847084600003
ACH-000881,-0.49529443576800003
ACH-000882,-0.429078755053
ACH-000884,-0.458595921021
ACH-000885,-0.33181591678100003
ACH-000887,-0.34386219508599997
ACH-000888,-0.45320385988000006
ACH-000889,-0.579575101511
ACH-000890,-0.38489530702299996
ACH-000896,-0.371473116672
ACH-000898,-0.49473695678900004
ACH-000900,-0.24753812520399998
ACH-000901,-0.47370095562
ACH-000905,-0.38379715644699997
ACH-000906,-0.237597180873
ACH-000907,-0.626788113369
ACH-000910,-0.29266287374600003
ACH-000911,-0.32021965054400003
ACH-000912,-0.422961311176
ACH-000913,-0.293117282811
ACH-000915,-0.32863308874
ACH-000916,-0.285200272951
ACH-000917,-0.32511004345600003
ACH-000921,-0.6478540259059999
ACH-000924,-0.556164505615
ACH-000926,-0.461567319172
ACH-000928,-0.677745196198
ACH-000929,-0.18357889542199998
ACH-000932,-0.512355570224
ACH-000935,-0.544864241686
ACH-000936,-0.5939356461749999
ACH-000937,-0.41494062211800004
ACH-000938,-0.48162821115000004
ACH-000939,-0.36755432611
ACH-000941,-0.07027339058410001
ACH-000943,-0.452386567278
ACH-000946,-0.429317604085
ACH-000947,-0.41363022196599997
ACH-000948,-0.643229983753
ACH-000950,-0.39508830301
ACH-000953,-0.156719075125
ACH-000957,-0.459061015463
ACH-000958,-0.628796814688
ACH-000960,-0.48284224805500003
ACH-000963,-0.38689364965899997
ACH-000968,-0.344392795149
ACH-000969,-0.279404033298
ACH-000973,-0.48042779449100004
ACH-000974,-0.455532498588
ACH-000975,-0.415817080454
ACH-000976,-0.385170058748
ACH-000978,-0.238650805275
ACH-000980,-0.38230860037500003
ACH-000984,-0.487692713157
ACH-000986,-0.358116221268
ACH-000988,-0.34706181895800003
ACH-000993,-0.606019956643
ACH-000994,-0.184328010793
ACH-000996,-0.521547756183
ACH-001001,-0.37378757931900003
ACH-001020,-0.107130764467
ACH-001028,-0.313290177913
ACH-001031,-0.145731693728
ACH-001038,-0.41760267367799997
ACH-001048,-0.354494404329
ACH-001050,-0.31347156455499997
ACH-001053,-0.418252325872
ACH-001054,-0.486333028298
ACH-001061,-0.385103010005
ACH-001067,-0.266210337182
ACH-001075,-0.18297720881299998
ACH-001096,-0.384764461237
ACH-001128,-0.550545232965
ACH-001134,-0.641720892257
ACH-001151,-0.4981671481
ACH-001163,-0.30054329049600004
ACH-001164,-0.309838936271
ACH-001173,-0.498180970599
ACH-001183,-0.465533891827
ACH-001184,-0.47381855569
ACH-001190,-0.255942752208
ACH-001192,-0.619140634037
ACH-001193,-0.0297193077117
ACH-001196,-0.35889065505
ACH-001197,-0.7741796678589999
ACH-001205,-0.5298212335760001
ACH-001211,-0.598166899066
ACH-001212,-0.394164404349
ACH-001228,-0.49276725972499996
ACH-001232,-0.576523534984
ACH-001239,-0.5209406888220001
ACH-001274,-0.354881406657
ACH-001275,-0.269078002887
ACH-001277,-0.24015334751200001
ACH-001278,-0.307381846867
ACH-001280,-0.8911474477299999
ACH-001283,-0.34604435859099997
ACH-001289,-0.735914802815
ACH-001295,-0.241836462729
ACH-001300,-0.485301370517
ACH-001301,-0.44094822417199997
ACH-001302,-0.238527359767
ACH-001303,-0.36696896184199995
ACH-001306,-0.38938182733800003
ACH-001318,-0.20604319046300001
ACH-001322,-0.170618774584
ACH-001328,-0.37052146173100003
ACH-001332,-0.540343576792
ACH-001333,-0.00403451800549
ACH-001336,-0.376179515199
ACH-001340,-0.369608425558
ACH-001346,-0.27826637757
ACH-001353,-0.39649628847499996
ACH-001354,-0.156456111098
ACH-001367,-0.143627163901
ACH-001368,-0.22808807919500002
ACH-001374,-0.622507371811
ACH-001375,-0.499346388535
ACH-001377,-0.490972835978
ACH-001380,-0.359304667539
ACH-001391,-0.205819444606
ACH-001407,-0.279312649412
ACH-001408,-0.437164477614
ACH-001413,-0.560403426235
ACH-001430,-0.241604411349
ACH-001431,-0.618482918966
ACH-001450,-0.719278916825
ACH-001496,-0.298650541226
ACH-001500,-0.234330604825
ACH-001521,-0.270499706801
ACH-001523,-0.606054673722
ACH-001532,-0.49722920971199996
ACH-001536,-0.668572854917
ACH-001550,-0.344797534128
ACH-001552,-0.532259493503
ACH-001554,-0.34427396978200003
ACH-001645,-0.5322540927430001
ACH-001654,-0.542647926528
ACH-001715,-0.5567381130219999
ACH-001735,-0.3300748652
ACH-001736,-0.398703439513
ACH-001737,-0.718975348713
ACH-001740,-0.495198402253
ACH-001745,-0.27263284211800004
ACH-001750,-0.28820919529399996
ACH-001765,-0.31902882223400003
ACH-001956,-0.37471846228
ACH-001957,-0.481534440737
