,ERICH5 (203111)
ACH-000004,-0.175171888227
ACH-000007,-0.13015840138
ACH-000009,-0.154205912339
ACH-000011,-0.253983541113
ACH-000012,-0.374297873412
ACH-000013,-0.153541852919
ACH-000014,-0.0733590679934
ACH-000015,-0.0827564269438
ACH-000017,-0.39418161702200005
ACH-000018,-0.11858380352600001
ACH-000019,-0.619066136488
ACH-000021,-0.232485630735
ACH-000022,-0.19498210152800002
ACH-000025,-0.308677683802
ACH-000028,-0.25423181425
ACH-000030,-0.154243485029
ACH-000035,-0.323947680772
ACH-000036,-0.284115623172
ACH-000037,-0.15335394202400002
ACH-000039,-0.475946680669
ACH-000040,-0.305551684732
ACH-000041,-0.39390193079700003
ACH-000042,-0.25242444404500003
ACH-000045,-0.200935854228
ACH-000047,-0.321479584186
ACH-000052,-0.141198350159
ACH-000053,-0.20268914801399998
ACH-000054,-0.350065106182
ACH-000055,-0.556902422459
ACH-000060,-0.285079809332
ACH-000067,-0.23885036559
ACH-000070,-0.161256118626
ACH-000075,-0.0857785835227
ACH-000078,-0.325850423775
ACH-000082,-0.44190190926899997
ACH-000085,-0.11753495455900001
ACH-000086,-0.179218844564
ACH-000087,-0.378508126548
ACH-000092,-0.374368738355
ACH-000095,-0.439404321677
ACH-000097,-0.452315604858
ACH-000098,-0.153919584318
ACH-000099,-0.283596727126
ACH-000108,-0.13420242072
ACH-000113,-0.185776348621
ACH-000115,-0.17331574582800002
ACH-000116,-0.175286842405
ACH-000118,-0.17279416914999998
ACH-000120,-0.157775066125
ACH-000123,-0.028245171968600002
ACH-000127,-0.178569354126
ACH-000128,-0.21814471849800002
ACH-000132,-0.337000082971
ACH-000133,-0.358869743187
ACH-000137,-0.129685775491
ACH-000138,-0.11159428419399998
ACH-000142,-0.316284499519
ACH-000143,-0.15413110412
ACH-000146,-0.369488443732
ACH-000148,-0.131922493536
ACH-000150,-0.479766675753
ACH-000152,-0.175689114837
ACH-000153,-0.142633457213
ACH-000159,-0.199528969566
ACH-000160,-0.19694573598499998
ACH-000163,-0.0356936269315
ACH-000167,0.043359601107000004
ACH-000168,-0.252663506619
ACH-000169,-0.261210331445
ACH-000178,-0.32448572883
ACH-000182,-0.170714792339
ACH-000183,-0.33841380094000006
ACH-000188,-0.301596224025
ACH-000189,-0.10193842036499999
