,PGPEP1 (54858)
ACH-000976,-0.17987129997
ACH-000978,-0.447767997508
ACH-000980,-0.40150758013800003
ACH-000984,-0.420929867007
ACH-000986,-0.34392339687
ACH-000988,-0.548655005163
ACH-000993,-0.7384613581880001
ACH-000994,-0.38635703560900003
ACH-000996,-0.392601429776
ACH-001001,-0.386535201535
ACH-001020,-0.408152611679
ACH-001028,-0.44922602373899995
ACH-001031,-0.167700044459
ACH-001038,-0.335392592125
ACH-001048,-0.519487246103
ACH-001050,-0.48602655828599994
ACH-001053,-0.07015117418610001
ACH-001054,-0.153380996969
ACH-001061,-0.547461597509
ACH-001067,-0.400408053898
ACH-001075,-0.42411863965999996
ACH-001096,-0.45812347475599996
ACH-001128,-0.443313392416
ACH-001134,-0.54606034593
ACH-001151,-0.47455654596
ACH-001163,-0.221128297903
ACH-001164,-0.42047962120300003
ACH-001173,-0.5401152102310001
ACH-001183,-0.357675688251
ACH-001184,-0.7433427754359999
ACH-001190,-0.43178853661899996
ACH-001192,-0.425897423271
ACH-001193,-0.46595120469499995
ACH-001196,-0.267017839202
ACH-001197,-0.324493077232
ACH-001205,-0.335185692414
ACH-001211,-0.38792613136
ACH-001212,-0.7245030598800001
ACH-001228,-0.451965969301
ACH-001232,-0.501643027986
ACH-001239,-0.401555163812
ACH-001274,-0.431165705692
ACH-001275,0.0319717905538
ACH-001277,-0.35072567413500005
ACH-001278,-0.26869143159000003
ACH-001280,-0.7542779092790001
ACH-001283,-0.32362971708599997
ACH-001289,-0.495163628054
ACH-001295,-0.391729114758
ACH-001300,-0.296352025039
ACH-001301,-0.580242364248
ACH-001302,0.156213218165
ACH-001303,-0.43277086593
ACH-001306,-0.61961952008
ACH-001318,-0.34433387006899996
ACH-001322,-0.31148113321299997
ACH-001328,-0.488438828896
ACH-001332,-0.44851730850599997
ACH-001333,-0.255521663487
ACH-001336,-0.347074422632
ACH-001340,-0.43533052291
ACH-001346,-0.5566585602399999
ACH-001353,-0.279562759654
ACH-001354,-0.072322715703
ACH-001367,-0.51428542494
ACH-001368,-0.551532144712
ACH-001374,-0.376790182002
ACH-001375,-0.292786678558
ACH-001377,-0.374308530769
ACH-001380,-0.533637971667
ACH-001391,-0.46092724283799996
ACH-001407,-0.452045681105
ACH-001408,-0.34675191025200003
ACH-001413,-0.40355787299699997
ACH-001430,-0.575965133875
ACH-001431,-0.41125261975599997
ACH-001450,-0.416215650921
ACH-001496,-0.40335833740099997
ACH-001500,-0.285115953376
ACH-001521,-0.21453123382
ACH-001523,-0.514170754853
ACH-001532,-0.383350505603
ACH-001536,-0.44610248652400003
ACH-001550,-0.645565422496
ACH-001552,-0.562098593058
ACH-001554,-0.409095407831
ACH-001645,-0.426234945607
ACH-001654,-0.71051619163
ACH-001715,-0.524139263115
ACH-001735,-0.469238249463
ACH-001736,-0.3301619591
ACH-001737,-0.201783475421
ACH-001740,-0.46740792039499995
ACH-001745,-0.487949428493
ACH-001750,-0.579103953815
ACH-001765,-0.43862186477
ACH-001956,-0.47302918718500003
ACH-001957,-0.288834834306
