,PYGM (5837)
ACH-000545,-0.461880836656
ACH-000547,-0.11728944320999998
ACH-000548,-0.429967489781
ACH-000549,-0.574670268331
ACH-000550,-0.028534024640200002
ACH-000552,-0.421017784795
ACH-000556,-0.500914428764
ACH-000557,-0.211003215357
ACH-000570,-0.223044444969
ACH-000571,-0.299675203435
ACH-000573,-0.319854845552
ACH-000576,-0.20660938114100003
ACH-000580,-0.36136970282799996
ACH-000584,-0.25663869450800003
ACH-000585,-0.520525151621
ACH-000588,-0.196805456066
ACH-000589,-0.30456300234
ACH-000591,-0.20491201731199998
ACH-000593,-0.40752317990099995
ACH-000600,-0.461288241628
ACH-000601,-0.340223720199
ACH-000604,-0.148611524399
ACH-000605,-0.262721344471
ACH-000606,-0.558871149104
ACH-000608,-0.33839183372599996
ACH-000614,-0.38318668036200004
ACH-000616,-0.359177942843
ACH-000618,-0.627908200581
ACH-000619,-0.68993630106
ACH-000620,-0.11023403735099999
ACH-000621,-0.298359334461
ACH-000622,-0.330434682204
ACH-000623,-0.367158876523
ACH-000624,-0.229531818887
ACH-000627,-0.319653300829
ACH-000630,-0.43224611069700003
ACH-000632,-0.216508673185
ACH-000633,-0.369224446311
ACH-000637,-0.523332000188
ACH-000638,-0.490428489793
ACH-000646,0.0185365799028
ACH-000647,-0.359846923028
ACH-000648,-0.500278254213
ACH-000649,-0.431785879344
ACH-000651,-0.254161090972
ACH-000652,-0.041593399078099995
ACH-000653,-0.33738057007399996
ACH-000657,-0.31148960015099997
ACH-000658,-0.39251992215899995
ACH-000661,-0.549195350459
ACH-000662,-0.47125886471
ACH-000663,-0.361626677754
ACH-000665,-0.45472602781099997
ACH-000671,-0.46485055576300005
ACH-000673,-0.305066798073
ACH-000676,-0.350154791461
ACH-000677,-0.06980415601130001
ACH-000681,-0.285020586674
ACH-000682,-0.22567077274300001
ACH-000683,-0.527604800273
ACH-000684,-0.556505968795
ACH-000688,-0.215666013583
ACH-000693,-0.446588824818
ACH-000694,-0.552403563883
ACH-000695,-0.386154474732
ACH-000696,-0.153402491616
ACH-000697,-0.438540664617
ACH-000699,-0.200539274183
ACH-000701,0.047739208193300006
ACH-000706,-0.36274535167099997
ACH-000711,-0.260160695713
ACH-000713,-0.473743232462
ACH-000714,-0.283219218049
ACH-000718,-0.612158035281
ACH-000720,-0.30773599755
ACH-000721,-0.247729787554
ACH-000724,-0.230966682192
ACH-000725,-0.24632310722
ACH-000732,-0.606301773531
ACH-000734,-0.569601382462
ACH-000735,-0.448819710268
ACH-000736,-0.514786509212
ACH-000738,-0.35570241081299997
ACH-000746,-0.213211680254
ACH-000747,-0.44006028909100003
ACH-000748,-0.434813466484
ACH-000753,-0.475249083201
ACH-000756,-0.43675187129299997
ACH-000757,-0.585165978959
ACH-000758,-0.42343161010200003
ACH-000760,-0.685679135118
ACH-000763,-0.218637109133
ACH-000764,-0.33701926665700005
ACH-000765,-0.664530642731
ACH-000766,-0.45563498598700003
ACH-000767,-0.28346222856
ACH-000768,-0.344648240599
ACH-000769,-0.281815283711
ACH-000770,-0.33928881821900003
ACH-000771,-0.26930110411200003
ACH-000773,-0.372160166201
ACH-000776,-0.35476826456200006
ACH-000777,-0.273587066544
ACH-000778,-0.524799170109
ACH-000781,-0.371134007777
ACH-000782,-0.5721019889100001
ACH-000783,-0.328577138612
ACH-000784,-0.279369262296
ACH-000785,-0.15069148348300002
ACH-000787,-0.33454035424199996
ACH-000788,-0.178402749225
ACH-000791,-0.582330066646
ACH-000792,-0.41990937317599997
ACH-000794,-0.821433941993
ACH-000796,-0.212711197851
ACH-000799,-0.342760751785
ACH-000800,0.0797697159292
ACH-000802,-0.602791158764
ACH-000804,-0.585173968016
ACH-000805,-0.327895739106
ACH-000809,-0.318256130453
ACH-000810,0.17570033049000003
ACH-000811,-0.36122508915600005
ACH-000817,-0.510923294305
ACH-000819,-0.327168632049
ACH-000820,-0.120804749567
ACH-000821,-0.08591094748469999
ACH-000822,-0.414570109015
ACH-000823,-0.311295373446
ACH-000824,-0.46151543962700003
ACH-000827,-0.29381153342599997
ACH-000829,-0.25653754029
ACH-000831,-0.361961413186
ACH-000832,-0.472459761873
ACH-000833,-0.409541568412
ACH-000834,-0.475693800943
ACH-000835,-0.172254261523
ACH-000836,-0.504035974367
ACH-000837,-0.34976738449600003
ACH-000838,-0.320868779106
ACH-000839,-0.7059684641940001
ACH-000840,-0.47267599957199996
ACH-000841,-0.382308842657
ACH-000843,-0.272565239025
ACH-000846,-0.137807825497
ACH-000847,-0.35939092735600003
ACH-000848,-0.35378432151600003
ACH-000849,-0.30142034569299997
ACH-000851,-0.198162817302
ACH-000855,-0.0713677993402
ACH-000856,-0.23637851323399997
ACH-000858,-0.222241398231
ACH-000859,-0.430654777192
ACH-000861,-0.473455619689
ACH-000862,-0.145644785854
ACH-000865,-0.33247508501
ACH-000866,-0.33457431927
ACH-000867,-0.36035136988399996
ACH-000869,-0.20149632761300001
ACH-000872,-0.385160260246
ACH-000873,-0.091396658412
ACH-000876,-0.29925554687100003
ACH-000878,-0.132515614036
ACH-000880,-0.28127651750599997
ACH-000881,-0.29508369210200003
ACH-000882,-0.23603095780900002
ACH-000884,-0.115887075239
ACH-000885,-0.23196341585900002
ACH-000887,-0.5536860912730001
ACH-000888,-0.218069146899
ACH-000889,-0.42273066954899996
ACH-000890,-0.545457080525
ACH-000896,-0.392609521078
ACH-000898,-0.404427784256
ACH-000900,-0.536139094346
ACH-000901,-0.718439812144
ACH-000905,-0.299412446051
ACH-000906,-0.388903709403
ACH-000907,-0.213378020488
ACH-000910,-0.30399225606400004
ACH-000911,-0.202885474959
ACH-000912,-0.320218969954
ACH-000913,-0.303286790662
ACH-000915,-0.47170394418399997
ACH-000916,-0.279225541721
ACH-000917,-0.463268178667
ACH-000921,-0.21267141232500003
ACH-000924,-0.17774909558899998
ACH-000926,-0.311973241303
ACH-000928,-0.469891212131
ACH-000929,-0.497198434185
ACH-000932,-0.330671031763
ACH-000935,-0.627827853627
ACH-000936,-0.38979439197800003
ACH-000937,-0.392155553331
ACH-000938,-0.30766300753000003
ACH-000939,-0.39802811077699995
ACH-000941,-0.366996320906
ACH-000943,-0.286321493228
ACH-000946,-0.19292164355099997
ACH-000947,-0.128348808703
ACH-000948,-0.366632716405
ACH-000950,-0.41256455404299996
ACH-000953,-0.275717925694
ACH-000957,-0.768846763902
ACH-000958,-0.431147510378
ACH-000960,-0.369661717231
ACH-000963,-0.665288329424
ACH-000968,-0.46321096488799995
ACH-000969,-0.344467964576
ACH-000973,-0.285465442181
ACH-000974,-0.206641723337
ACH-000975,-0.170945399278
ACH-000976,-0.11574489891300001
ACH-000978,-0.145499111626
ACH-000980,-0.28937359547200003
ACH-000984,-0.40130229654399996
ACH-000986,-0.40614679425899997
ACH-000988,-0.06675934351030001
ACH-000993,-0.220224596265
ACH-000994,-0.17377168819400002
ACH-000996,-0.439995188892
ACH-001001,-0.228827530449
ACH-001020,-0.127465015813
ACH-001028,-0.37890204418799994
ACH-001031,-0.268425881316
ACH-001038,-0.200938752589
ACH-001048,-0.398694207807
ACH-001050,-0.17324867860999998
ACH-001053,-0.123862354375
ACH-001054,-0.419991593595
ACH-001061,-0.446435780268
ACH-001067,-0.452231991373
ACH-001075,-0.339615942933
ACH-001096,-0.372362933386
ACH-001128,-0.0785066554165
ACH-001134,-0.16946552117199998
ACH-001151,-0.26418887010200004
ACH-001163,-0.463730360145
ACH-001164,-0.528017923982
ACH-001173,-0.325733525779
ACH-001183,-0.31720651125599997
ACH-001184,-0.145994572205
ACH-001190,-0.435548424283
ACH-001192,-0.271685213599
ACH-001193,-0.725299262305
ACH-001196,-0.217119563852
ACH-001197,-0.619989788233
ACH-001205,-0.446939697965
ACH-001211,-0.29243613574
ACH-001212,-0.150980414994
ACH-001228,-0.25002025409899997
ACH-001232,-0.18995080493500002
ACH-001239,-0.0549758840289
ACH-001274,-0.0783221791445
ACH-001275,-0.102757809231
ACH-001277,-0.49366484127800003
ACH-001278,-0.324543258635
ACH-001280,-0.637627737095
ACH-001283,-0.225416342389
ACH-001289,-0.25421509294
ACH-001295,-0.225376590015
ACH-001300,-0.284698628774
ACH-001301,-0.0547989218114
ACH-001302,-0.70964306675
ACH-001303,-0.5814327046369999
ACH-001306,-0.425854258598
ACH-001318,-0.187261484814
ACH-001322,-0.210157689691
ACH-001328,-0.41092150170999997
ACH-001332,-0.778399314367
ACH-001333,-0.41405128277599995
ACH-001336,-0.541597634366
ACH-001340,-0.335217460749
ACH-001346,-0.49802325588699997
ACH-001353,-0.50387395228
ACH-001354,-0.415115219344
ACH-001367,-0.492422322897
ACH-001368,-0.360537378681
ACH-001374,0.162620979256
ACH-001375,-0.358670299196
ACH-001377,-0.215658090891
ACH-001380,-0.366737451516
ACH-001391,-0.0571185648641
ACH-001407,-0.278465654418
ACH-001408,-0.44106862741
ACH-001413,-0.35196346098700004
ACH-001430,0.16714210229
ACH-001431,-0.174241327381
ACH-001450,-0.520819842473
ACH-001496,-0.260861234016
ACH-001500,-0.278077119162
ACH-001521,-0.480494557434
ACH-001523,-0.29120492545800003
ACH-001532,-0.28127425171500003
ACH-001536,-0.165690935112
ACH-001550,-0.5238248030179999
ACH-001552,-0.37047182407799994
ACH-001554,-0.23859940247699998
ACH-001645,-0.336644932033
ACH-001654,-0.38459140270400005
ACH-001715,-0.0762840378668
ACH-001735,-0.35509727514600004
ACH-001736,-0.308345099877
ACH-001737,-0.454716726345
ACH-001740,-0.411099715158
ACH-001745,-0.23356786724599998
ACH-001750,-0.192813194654
ACH-001765,-0.32403036760000004
ACH-001956,-0.35190983162699996
ACH-001957,-0.476576614863
