,HAX1 (10456)
ACH-000760,-0.46864520426000006
ACH-000763,-0.459444423272
ACH-000764,-0.45266462657799994
ACH-000765,-0.396078405905
ACH-000766,-0.47234474849799996
ACH-000767,-0.559527333011
ACH-000768,-0.258711463532
ACH-000769,-0.557138563941
ACH-000770,-0.497739959081
ACH-000771,-0.34743863945
ACH-000773,-0.683132374095
ACH-000776,-0.406510425708
ACH-000777,-0.30623621768599996
ACH-000778,-0.264268191909
ACH-000781,-0.5299541696060001
ACH-000782,-0.24392640049199998
ACH-000783,-0.412351550496
ACH-000784,-0.430890913788
ACH-000785,-0.865224043471
ACH-000787,-0.6883055473280001
ACH-000788,-0.354425582649
ACH-000791,-0.45028053491000003
ACH-000792,-0.350940112136
ACH-000794,-0.397936282614
ACH-000796,-0.323123734477
ACH-000799,-0.555317517804
ACH-000800,-0.530122338088
ACH-000802,-0.43983386770599997
ACH-000804,-0.691413962067
ACH-000805,-0.35681226214
ACH-000809,-0.49110028181800003
ACH-000810,-0.570447565146
ACH-000811,-0.46271099271399996
ACH-000817,-0.641430668433
ACH-000819,-0.334573086019
ACH-000820,-0.43493716696400003
ACH-000821,-0.42077351141999997
ACH-000822,-0.36274326414999997
ACH-000823,-0.434829137182
ACH-000824,-0.3954002675
ACH-000827,-0.245214331856
ACH-000829,-0.5184201171989999
ACH-000831,-0.308311729102
ACH-000832,-0.5948881922429999
ACH-000833,-0.613486213732
ACH-000834,-0.281673538212
ACH-000835,-0.296626499987
ACH-000836,-0.587880467198
ACH-000837,-0.492380056769
ACH-000838,-0.491216995374
ACH-000839,-0.393320710312
ACH-000840,-0.597068449573
ACH-000841,-0.431163859125
ACH-000843,-0.473489898532
ACH-000846,-0.384883677277
ACH-000847,-0.28981410176600003
ACH-000848,-0.360269051935
ACH-000849,-0.485944164365
ACH-000851,-0.46762793757
ACH-000855,-0.592674585139
ACH-000856,-0.36949937305
ACH-000858,-0.244831142674
ACH-000859,-0.477582068191
ACH-000861,-0.756063250343
ACH-000862,-0.395081516972
ACH-000865,-0.45176554644100003
ACH-000866,-0.42418974094800005
ACH-000867,-0.495729901271
ACH-000869,-0.775862855986
ACH-000872,-0.336807527362
ACH-000873,-0.49871124812299994
ACH-000876,-0.489352230716
ACH-000878,-0.30002352197099996
ACH-000880,-0.201261941456
ACH-000881,-0.779093894022
ACH-000882,-0.45177172255000003
ACH-000884,-0.347078564859
ACH-000885,-0.511112605747
ACH-000887,-0.39396055164899996
ACH-000888,-0.559431358439
ACH-000889,-0.301881237115
ACH-000890,-0.321125502579
ACH-000896,-0.42627757156400004
ACH-000898,-0.41957438744099995
ACH-000900,-0.518731033347
ACH-000901,-0.477363247005
ACH-000905,-0.503706296686
ACH-000906,-0.307527231985
ACH-000907,-0.220707321652
ACH-000910,-0.328014224542
ACH-000911,-0.245199698726
ACH-000912,-0.415079783034
ACH-000913,-0.507071817208
ACH-000915,-0.395565188539
ACH-000916,-0.696765402067
ACH-000917,-0.45723607660899995
ACH-000921,-0.397281357451
ACH-000924,-0.617119719617
ACH-000926,-0.574794637625
ACH-000928,-0.49212239612099995
ACH-000929,-0.740757060811
ACH-000932,-0.25829224300299997
ACH-000935,-0.700542728421
ACH-000936,-0.503864681029
ACH-000937,-0.20629992264199998
ACH-000938,-0.155130168967
ACH-000939,-0.31475102496199997
ACH-000941,-0.7193919152330001
ACH-000943,-0.964682742659
ACH-000946,-0.581036075194
ACH-000947,-0.457848928898
ACH-000948,-0.513270460022
ACH-000950,-0.391665602682
ACH-000953,-0.23696737659400002
ACH-000957,-0.115591552433
ACH-000958,-0.4663169926100001
ACH-000960,-0.680030575184
ACH-000963,-0.7121020909720001
ACH-000968,-0.49412655744999995
ACH-000969,-0.7939683780750001
ACH-000973,-0.387011325806
ACH-000974,-0.45129339662600004
ACH-000975,-0.441762245219
ACH-000976,-0.629593592897
ACH-000978,-0.581096091855
ACH-000980,-0.35081885031599996
ACH-000984,-0.5784324945
ACH-000986,-0.554487282331
ACH-000988,-0.685669176826
ACH-000993,-0.6818169207279999
ACH-000994,-0.599182736253
ACH-000996,-0.480823132926
ACH-001001,-0.511290447015
ACH-001020,-0.39977530344499995
ACH-001028,-0.6886990569339999
ACH-001031,-0.38326608736
ACH-001038,-0.332333783287
ACH-001048,-0.19988435660700002
ACH-001050,-0.37847158903000006
ACH-001053,-0.361162792048
ACH-001054,-0.433122577853
ACH-001061,-0.7184936698440001
ACH-001067,-0.26671787294599997
ACH-001075,-0.317468176377
ACH-001096,-0.300119760358
ACH-001128,-0.023986503280700004
ACH-001134,-0.237745460812
ACH-001151,-0.441392939327
ACH-001163,-0.594884824859
ACH-001164,-0.36469122245700003
ACH-001173,-0.413766741549
ACH-001183,-0.509838346271
ACH-001184,-0.441574258746
ACH-001190,-0.414733483997
ACH-001192,-0.487950058848
ACH-001193,-0.536271961133
ACH-001196,-0.502797422849
ACH-001197,-0.628952121052
ACH-001205,-0.38625637357799997
ACH-001211,-0.48246494194300005
ACH-001212,-0.09019356587050001
ACH-001228,-0.48527016705700005
ACH-001232,-0.41931856346699997
ACH-001239,-0.34656292406800004
ACH-001274,-0.241120011943
ACH-001275,-0.223467792168
ACH-001277,-0.453534818648
ACH-001278,-0.619982041221
ACH-001280,-0.599464230358
ACH-001283,-0.39219021637699997
ACH-001289,-0.26653858892099996
ACH-001295,-0.398325559644
ACH-001300,-0.252202669576
ACH-001301,-0.355183688481
ACH-001302,-0.27890828860800004
ACH-001303,-0.18018800272100002
ACH-001306,-0.382448867549
ACH-001318,-0.619607236755
ACH-001322,-0.529146974115
ACH-001328,-0.24520715510699997
ACH-001332,-0.68965973801
ACH-001333,-0.324195868015
ACH-001336,-0.406699735396
ACH-001340,-0.33027485275699997
ACH-001346,-0.324863491996
ACH-001353,-0.300432884336
ACH-001354,-0.544055975433
ACH-001367,-0.17135066848000002
ACH-001368,-0.446823597901
ACH-001374,-0.39735877860200003
ACH-001375,-0.16898859219700002
ACH-001377,-0.608607964108
ACH-001380,-0.45764987669
ACH-001391,-0.36099355526999993
ACH-001407,-0.272626218127
ACH-001408,-0.348351948402
ACH-001413,-0.354467088572
ACH-001430,-0.0620124270949
ACH-001431,-0.385681015533
ACH-001450,-0.676725134999
ACH-001496,-0.39434247588699994
ACH-001500,-0.516741962032
ACH-001521,-0.39086867466200004
ACH-001523,-0.6600789949570001
ACH-001532,-0.5150307563809999
ACH-001536,-0.27526057228
ACH-001550,-0.33449442263
ACH-001552,-0.40796644141000005
ACH-001554,-0.40954536627
ACH-001645,-0.399704854422
ACH-001654,-0.39690260321500004
ACH-001715,-0.245777899629
ACH-001735,-0.371269778162
ACH-001736,-0.418280748641
ACH-001737,-0.0609979046483
ACH-001740,-0.34226646427900004
ACH-001745,-0.37678886038599996
ACH-001750,-0.138428454373
ACH-001765,-0.512241758052
ACH-001956,-0.576899931396
ACH-001957,-0.347908686297
