,PHRF1 (57661)
ACH-000281,-0.22073264779500001
ACH-000288,-0.10483070352
ACH-000291,-0.045671711678800006
ACH-000293,-0.195029080652
ACH-000294,-0.098232803901
ACH-000295,-0.0147385781388
ACH-000296,0.0263661671609
ACH-000302,-0.137279165856
ACH-000304,0.0512735291491
ACH-000307,-0.11557838282199999
ACH-000308,-0.0409715920156
ACH-000310,-0.23020289695
ACH-000311,-0.111255233879
ACH-000312,-0.181387031508
ACH-000315,-0.041062788075300005
ACH-000316,-0.215073059309
ACH-000317,-0.185850777012
ACH-000318,0.060722996851500004
ACH-000319,-0.22249781889800002
ACH-000320,-0.0914255220967
ACH-000322,-0.285811912359
ACH-000323,-0.162053448815
ACH-000324,-0.184197097606
ACH-000329,-0.10390666438200001
ACH-000330,-0.1942908605
ACH-000331,-0.212455939102
ACH-000332,-0.235469861651
ACH-000334,-0.288090051773
ACH-000335,-0.0883775991175
ACH-000336,-0.368666357775
ACH-000337,-0.284771303815
ACH-000339,-0.142469093365
ACH-000341,-0.189822917434
ACH-000348,-0.196822559694
ACH-000350,-0.143115759453
ACH-000352,0.011459366608200001
ACH-000356,-0.165253689222
ACH-000361,-0.15094270453400002
ACH-000362,-0.142336963999
ACH-000363,-0.24245492394200002
ACH-000364,-0.191733296548
ACH-000365,-0.10564669301200001
ACH-000366,-0.239379794166
ACH-000368,-0.19913996766800002
ACH-000374,-0.318596005823
ACH-000375,-0.0352859890315
ACH-000376,-0.228830198196
ACH-000381,-0.21499805568100003
ACH-000383,-0.272260288715
ACH-000387,-0.222701986701
ACH-000389,-0.169824181506
ACH-000390,-0.07064482489469999
ACH-000393,-0.39059046470700004
ACH-000395,-0.3107435838
ACH-000397,-0.157858050003
ACH-000401,-0.0462711264788
ACH-000402,-0.24137328132
ACH-000403,-0.10023832795499998
ACH-000404,-0.371633577512
ACH-000406,-0.129275495501
ACH-000407,-0.0139630657915
ACH-000408,-0.0187591618618
ACH-000410,0.0608275315799
ACH-000411,-0.196685566965
ACH-000414,-0.185263989709
ACH-000415,-0.035465998083599994
ACH-000416,-0.0627786336515
ACH-000420,-0.109853789203
ACH-000421,-0.0361876555772
ACH-000424,0.0038039220785500007
ACH-000425,-0.0061996437569999995
ACH-000426,0.015321185060700002
ACH-000427,-0.25138479299100003
ACH-000433,-0.00104484728764
ACH-000436,-0.142919312192
ACH-000444,-0.342581549424
ACH-000445,-0.222483324205
ACH-000448,-0.102596537651
ACH-000450,-0.13393701396500002
ACH-000452,-0.18707353648400002
ACH-000454,-0.145161415063
ACH-000458,-0.177204958655
ACH-000459,0.00596907234862
ACH-000460,-0.06257413603569999
ACH-000461,0.12928017087899998
ACH-000463,-0.257835073698
ACH-000464,-0.017019092213000003
ACH-000466,-0.126769689802
ACH-000467,-0.23674327233800002
ACH-000468,0.018534330482700003
ACH-000469,-0.268720911264
ACH-000470,-0.153094023065
ACH-000471,-0.152867365455
ACH-000472,-0.154708405961
ACH-000473,-0.230946267232
ACH-000475,-0.09430061552930001
ACH-000476,-0.21759410257300002
ACH-000477,-0.244346957235
ACH-000480,0.030714812408400002
ACH-000481,-0.136573476207
ACH-000483,0.110954752507
ACH-000484,-0.108508288118
ACH-000485,-0.176788872207
ACH-000486,-0.16893230191599998
ACH-000487,-0.205708100308
ACH-000488,-0.219382837141
ACH-000490,-0.105747284544
ACH-000491,0.07188348390760001
ACH-000495,-0.026962999098900004
ACH-000496,-0.162731962929
ACH-000499,-0.22237591493
ACH-000500,0.06779909607649999
ACH-000502,-0.158326195781
ACH-000503,-0.143045982408
ACH-000505,0.0016508869383499998
ACH-000507,-0.0238119586168
ACH-000510,-0.137053541218
ACH-000511,-0.22704498951699997
ACH-000512,-0.30403373660300004
ACH-000516,0.0610422392691
ACH-000517,-0.10967494827400001
ACH-000518,-0.0818932355481
ACH-000520,-0.194734280207
ACH-000521,-0.19517008796500002
ACH-000522,-0.237860735554
ACH-000524,-0.10950797760500001
ACH-000527,-0.00986336691408
ACH-000528,-0.0938710224602
ACH-000537,-0.160990783591
ACH-000541,-0.247887661645
ACH-000542,-0.170363183235
ACH-000544,-0.11808695814999999
ACH-000545,-0.25258733041299997
ACH-000547,-0.119062055907
ACH-000548,-0.06981642032930001
ACH-000549,-0.005514587856920001
ACH-000550,-0.0536581554166
ACH-000552,-0.152746365209
ACH-000556,-0.0162559260416
ACH-000557,-0.310219350763
ACH-000570,-0.176514690653
ACH-000571,-0.369382728376
ACH-000573,-0.0665630544263
ACH-000576,-0.25733089306400003
ACH-000580,-0.279018682766
ACH-000584,-0.0229612878605
ACH-000585,-0.0564611140479
ACH-000588,-0.08047275761469999
ACH-000589,-0.0702266643579
ACH-000591,-0.0483302648461
ACH-000593,-0.322599436155
ACH-000600,-0.188779058911
ACH-000601,-0.114070759565
ACH-000604,-0.22293358007
ACH-000605,-0.12086695952099999
ACH-000606,-0.0625538917185
ACH-000608,-0.14479081863
ACH-000614,-0.152507761604
ACH-000616,-0.142807710215
ACH-000618,-0.05168393174100001
ACH-000619,-0.0633494732353
ACH-000620,-0.10295692688
ACH-000621,-0.152993082331
ACH-000622,-0.125442948586
ACH-000623,-0.24892751820099998
ACH-000624,-0.195196570126
ACH-000627,-0.205843900337
ACH-000630,-0.0825669433797
ACH-000632,-0.12979187339099998
ACH-000633,-0.25059748819899996
ACH-000637,-0.16480636267100002
ACH-000638,-0.0392149776185
ACH-000646,-0.297578520675
ACH-000647,-0.177782145647
ACH-000648,-0.0866435459111
ACH-000649,-0.183170218878
ACH-000651,-0.0381878886275
ACH-000652,-0.09408378585539999
ACH-000653,0.00243777093011
ACH-000657,-0.17549588991300002
ACH-000658,-0.0679008295162
ACH-000661,-0.0790489429956
ACH-000662,-0.150878381796
ACH-000663,-0.0909629266015
ACH-000665,-0.0476988034182
ACH-000671,-0.303754937287
ACH-000673,-0.154706055193
ACH-000676,-0.0729812932795
ACH-000677,0.0215126976334
ACH-000681,-0.212280760207
ACH-000682,-0.171090542734
ACH-000683,-0.0310685207714
ACH-000684,-0.17483772392799998
ACH-000688,-0.0771564618912
ACH-000693,-0.11714153658500001
ACH-000694,-0.213838027845
ACH-000695,-0.115506203313
ACH-000696,-0.059001083632199997
ACH-000697,-0.172359047512
ACH-000699,-0.0900594921479
ACH-000701,-0.349537197588
ACH-000706,-0.14023428558700002
ACH-000711,-0.136735350644
ACH-000713,-0.12731834645
ACH-000714,-0.294115954666
ACH-000718,-0.048084094029099994
ACH-000720,-0.16538591999299998
ACH-000721,-0.0877764788169
ACH-000724,-0.22575523714499998
ACH-000725,-0.037815738268400005
ACH-000732,-0.18627373918900003
ACH-000734,-0.339672325358
ACH-000735,0.050348744656600004
ACH-000736,0.062127367354800005
ACH-000738,-0.005488032264039999
ACH-000746,-0.5819383897370001
ACH-000747,-0.19056124342099998
ACH-000748,-0.11122304695
ACH-000753,-0.0971277283217
ACH-000756,-0.189576539681
ACH-000757,0.0891374348357
ACH-000758,-0.171072669326
ACH-000760,-0.0325718382722
ACH-000763,0.025191705949
ACH-000764,-0.393650860087
ACH-000765,-0.145714269708
ACH-000766,0.0104148427636
ACH-000767,-0.206494672318
ACH-000768,0.021596786756000002
ACH-000769,-0.0741436522649
ACH-000770,-0.20535087957000003
ACH-000771,-0.10202858706399999
ACH-000773,-0.18698976013799998
ACH-000776,-0.14467317731100002
ACH-000777,-0.187134253832
ACH-000778,-0.214642593737
ACH-000781,-0.09593481953410002
ACH-000782,-0.475754640934
ACH-000783,-0.030423519614900002
ACH-000784,-0.129370799132
ACH-000785,-0.10561996604599999
ACH-000787,-0.187934942946
ACH-000788,-0.108656792228
ACH-000791,-0.0470474883237
ACH-000792,-0.165461735803
ACH-000794,-0.178917914433
ACH-000796,-0.0883101687281
ACH-000799,-0.00973999054586
ACH-000800,-0.130714832086
ACH-000802,-0.32841294250999997
ACH-000804,-0.163660753218
ACH-000805,0.039775892334199994
ACH-000809,-0.19497927651500002
ACH-000810,-0.141637491789
ACH-000811,-0.15808659072200001
ACH-000817,-0.023720532297299996
ACH-000819,0.0267975978368
ACH-000820,-0.028899468756300003
ACH-000821,-0.0307928990755
ACH-000822,-0.015396249711
ACH-000823,-0.038426985223
ACH-000824,-0.136836740075
ACH-000827,-0.148261548631
ACH-000829,-0.170661683295
ACH-000831,-0.0683977858032
ACH-000832,-0.0195723074371
ACH-000833,-0.0630267917407
ACH-000834,-0.113894500637
ACH-000835,-0.252897764608
ACH-000836,0.212177011049
ACH-000837,-0.06838619611930001
ACH-000838,0.293867369881
ACH-000839,-0.15968752488
ACH-000840,-0.145948375368
ACH-000841,-0.161166074682
ACH-000843,-0.10113720147199999
ACH-000846,-0.10135141050799999
ACH-000847,-0.242540815248
ACH-000848,-0.121966724804
ACH-000849,-0.07241892589410001
ACH-000851,-0.34270189777500004
ACH-000855,-0.190102538197
ACH-000856,-0.382216807202
ACH-000858,0.0345188895978
ACH-000859,0.163593578998
ACH-000861,0.0535888824522
ACH-000862,-0.022976901193200002
ACH-000865,-0.0586277410168
ACH-000866,-0.144604513632
ACH-000867,-0.16342731417
ACH-000869,0.030856009596700002
ACH-000872,-0.0119005721919
ACH-000873,-0.20630905491999998
ACH-000876,-0.0546645919092
ACH-000878,-0.323226819107
ACH-000880,-0.08044633871399999
ACH-000881,-0.315584328674
ACH-000882,-0.128699515121
ACH-000884,-0.235849638402
ACH-000885,-0.331553220275
ACH-000887,-0.0673893537569
ACH-000888,-0.159230775479
ACH-000889,-0.106604906388
ACH-000890,-0.07467437464269999
ACH-000896,-0.277070698599
ACH-000898,-0.148554367872
ACH-000900,-0.350831935828
ACH-000901,-0.048752754776999994
ACH-000905,-0.10871395164599999
ACH-000906,-0.127046997744
ACH-000907,-0.215558665722
ACH-000910,-0.357967061672
ACH-000911,-0.0968217068687
ACH-000912,-0.186298943834
ACH-000913,-0.0489608246567
ACH-000915,-0.15258927905
ACH-000916,-0.33992910133299997
ACH-000917,-0.020895523953099997
ACH-000921,-0.0831903634348
ACH-000924,-0.0589134657314
ACH-000926,-0.23958932403
ACH-000928,-0.0355346841144
ACH-000929,-0.09122633874250001
ACH-000932,0.0196649491156
ACH-000935,-0.06939050552039999
ACH-000936,-0.13466942011
ACH-000937,-0.10183069656600001
ACH-000938,-0.0928600245232
ACH-000939,0.282504849013
ACH-000941,-0.0554045432933
ACH-000943,-0.106692677617
ACH-000946,-0.0513302880485
ACH-000947,-0.122089879413
ACH-000948,-0.085591755541
ACH-000950,0.055685511485
ACH-000953,-0.180902053411
ACH-000957,-0.201813991901
ACH-000958,0.139068908749
ACH-000960,-0.23335797885499998
ACH-000963,0.199542791218
ACH-000968,-0.12874340101600001
ACH-000969,0.0700650692883
ACH-000973,-0.11678083160700001
ACH-000974,-0.0427596983186
ACH-000975,0.00915694295029
ACH-000976,0.00679586029844
ACH-000978,-0.16642672704800002
ACH-000980,-0.09864211641439999
ACH-000984,-0.0250292877341
ACH-000986,-0.172086452251
ACH-000988,-0.0725473307983
ACH-000993,-0.230277213039
ACH-000994,0.0783975197261
ACH-000996,-0.07243811866449999
ACH-001001,-0.08587178191310002
ACH-001020,0.146004048815
ACH-001028,-0.076500446398
ACH-001031,-0.0198894464915
ACH-001038,-0.132028714898
ACH-001048,-0.183375848003
ACH-001050,-0.22430761466999996
ACH-001053,-0.17933495352200002
ACH-001054,-0.348576134943
ACH-001061,-0.111932930505
ACH-001067,-0.196509204574
ACH-001075,-0.220082215281
ACH-001096,-0.213705963424
ACH-001128,0.779671150789
ACH-001134,-0.197363944126
ACH-001151,-0.126061129835
ACH-001163,-0.0330184987365
ACH-001164,0.0608156753785
ACH-001173,-0.00150588610929
ACH-001183,-0.0774719799613
ACH-001184,-0.10876397212099999
ACH-001190,-0.0724174804824
ACH-001192,-0.0821742745731
ACH-001193,-0.0967291883914
ACH-001196,-0.197632250989
ACH-001197,-0.253894026897
ACH-001205,0.0152761343163
ACH-001211,0.213697506668
ACH-001212,-0.111512698682
ACH-001228,-0.265354946376
ACH-001232,-0.00853557121254
ACH-001239,-0.296867870152
ACH-001274,-0.196303509697
ACH-001275,-0.1638575451
ACH-001277,-0.09303869259360001
ACH-001278,-0.281115984486
ACH-001280,-0.40514784050999997
ACH-001283,-0.187014733972
ACH-001289,-0.21981599795499998
ACH-001295,-0.14299519342800002
ACH-001300,-0.37061284893299995
ACH-001301,-0.021427233352799998
ACH-001302,-0.139359838008
ACH-001303,-0.18625775991799998
ACH-001306,-0.0628362449606
ACH-001318,-0.014415462408200002
ACH-001322,0.0924142519055
ACH-001328,-0.197642747162
ACH-001332,0.17041043999000002
ACH-001333,0.0655399257802
ACH-001336,-0.00712881265954
ACH-001340,-0.11188947532099999
ACH-001346,-0.0630277873158
ACH-001353,-0.246929442173
ACH-001354,-0.09804429232629999
ACH-001367,-0.157557173847
ACH-001368,0.050563459162900004
ACH-001374,0.057079831789100005
ACH-001375,0.056685962817199995
ACH-001377,-0.158891013175
ACH-001380,-0.189775300885
ACH-001391,-0.0513267129911
ACH-001407,-0.051213074021800004
ACH-001408,0.0194575002222
ACH-001413,-0.08830197832280001
ACH-001430,-0.238731696032
ACH-001431,-0.207080758246
ACH-001450,-0.115061429869
ACH-001496,0.0163208734555
ACH-001500,0.0760190265646
ACH-001521,-0.271166262023
ACH-001523,0.07849457440489999
ACH-001532,-0.244404315418
ACH-001536,-0.059476905096500006
ACH-001550,0.08974480054379999
ACH-001552,-0.256811035306
ACH-001554,0.028619638952799998
ACH-001645,-0.00183610471097
ACH-001654,-0.0986907933412
ACH-001715,0.007565337187020001
ACH-001735,-0.24433365969
ACH-001736,-0.0836632285393
ACH-001737,-0.6462823269669999
ACH-001740,-0.257043901338
ACH-001745,0.0086143197958
ACH-001750,0.0393650646145
ACH-001765,-0.0503691481145
ACH-001956,-0.0696258803516
ACH-001957,-0.21530291593000003
