,ECE2 (9718)
ACH-000517,-0.155890462549
ACH-000518,-0.31605791443799996
ACH-000520,-0.012929393426600001
ACH-000521,0.0022233614558499998
ACH-000522,-0.000591708739276
ACH-000524,-0.09680738685569999
ACH-000527,-0.0054282834472299995
ACH-000528,-0.00973573175085
ACH-000537,-0.08399514292469999
ACH-000541,-0.0969192742852
ACH-000542,-0.0172390317827
ACH-000544,-0.199996065275
ACH-000545,-0.055229566229800006
ACH-000547,-0.04465891205
ACH-000548,-0.0429723719183
ACH-000549,-0.0696487817971
ACH-000550,-0.0164445374029
ACH-000552,-0.24067386028999999
ACH-000556,-0.12471763613299999
ACH-000557,-0.12274369697899999
ACH-000570,-0.128942806158
ACH-000571,-0.21535309553399998
ACH-000573,-0.20087604146899998
ACH-000576,-0.136788998533
ACH-000580,0.09845674142489999
ACH-000584,-0.08386642991830001
ACH-000585,-0.128065902209
ACH-000588,-0.238469542808
ACH-000589,-0.0624365287329
ACH-000591,-0.11879770572699999
ACH-000593,-0.226715239474
ACH-000600,-0.16771423331
ACH-000601,-0.0652677695208
ACH-000604,-0.0890419960207
ACH-000605,-0.114539937113
ACH-000606,0.08497227191430001
ACH-000608,-0.061555232146800004
ACH-000614,-0.04464643724240001
ACH-000616,-0.09913730075470001
ACH-000618,-0.180669631206
ACH-000619,-0.23139350929699998
ACH-000620,0.0945928406854
ACH-000621,-0.13585138611
ACH-000622,-0.320581282877
ACH-000623,0.0854441523167
ACH-000624,-0.153758902928
ACH-000627,-0.17632992358199998
ACH-000630,-0.0699040849292
ACH-000632,-0.08838877112089999
ACH-000633,-0.26028613
ACH-000637,0.0858109612369
ACH-000638,-0.0474262411547
ACH-000646,0.194991355159
ACH-000647,-0.161993949698
ACH-000648,0.07793645214389999
ACH-000649,-0.0536281353302
ACH-000651,-0.11318410187000001
ACH-000652,-0.119595801086
ACH-000653,0.0287104278775
ACH-000657,-0.0670721379612
ACH-000658,-0.23644516845199998
ACH-000661,0.025446291716999997
ACH-000662,-0.198124954731
ACH-000663,-0.0389955969876
ACH-000665,-0.059818635421199993
ACH-000671,-0.200994970708
ACH-000673,-0.10544692112
ACH-000676,-0.153871510544
ACH-000677,-0.12880259625
ACH-000681,0.10546224101299999
ACH-000682,-0.08309441626189999
ACH-000683,-0.129805053094
ACH-000684,-0.145306124232
ACH-000688,-0.023552056525400003
ACH-000693,-0.23191385972800002
ACH-000694,-0.160447926493
ACH-000695,-0.183191333629
ACH-000696,-0.060318442827900005
ACH-000697,-0.0546989601229
ACH-000699,-0.19224693789
ACH-000701,-0.0809174358222
ACH-000706,-0.0973261374288
ACH-000711,-0.069021624318
ACH-000713,-0.20634191940000002
ACH-000714,0.0137609129509
ACH-000718,0.0237165503719
ACH-000720,-0.0629001538894
ACH-000721,-0.13144717329800001
ACH-000724,0.039439027925
ACH-000725,0.130223626166
ACH-000732,0.0031468072920500002
ACH-000734,-0.00541203045152
ACH-000735,-0.158148114803
ACH-000736,-0.125003968274
ACH-000738,-0.0662582921019
ACH-000746,0.05709216933180001
ACH-000747,-0.0489189975387
ACH-000748,-0.04562236567
ACH-000753,-0.127416224792
ACH-000756,-0.185437109309
ACH-000757,-0.179146883748
ACH-000758,-0.0353553911389
ACH-000760,-0.141455126254
ACH-000763,-0.346766924278
ACH-000764,0.009756605886540001
ACH-000765,-0.207642669582
ACH-000766,-0.045194970824899997
ACH-000767,-0.106468205033
ACH-000768,-0.08732240469180001
ACH-000769,-0.0652730754131
ACH-000770,-0.16871787325100002
ACH-000771,-0.17248479079
ACH-000773,-0.12792826864700002
ACH-000776,-0.152095361318
ACH-000777,-0.166255406539
ACH-000778,-0.10074822613199999
ACH-000781,0.034988503142699995
ACH-000782,-0.00379615029091
ACH-000783,-0.25849354289500004
ACH-000784,-0.35342839718099994
ACH-000785,-0.043954533494
ACH-000787,-0.207097422936
ACH-000788,-0.132354184831
ACH-000791,0.0009955232950999999
ACH-000792,-0.14566588462000002
ACH-000794,-0.123727179004
ACH-000796,-0.04273758071190001
ACH-000799,-0.0782785359271
ACH-000800,-0.131102304863
ACH-000802,-0.09752344031469999
ACH-000804,-0.0819487082795
ACH-000805,-0.040764340582099996
ACH-000809,-0.147599045612
ACH-000810,-0.09356096705589999
ACH-000811,-0.0736088076056
ACH-000817,-0.349442615774
ACH-000819,-0.046767716687699995
ACH-000820,0.137331467415
ACH-000821,0.07763879267610001
ACH-000822,-0.148727843097
ACH-000823,-0.10965131705299999
ACH-000824,-0.22448570444000002
ACH-000827,-0.177562653554
ACH-000829,-0.116970863134
ACH-000831,-0.0371403202214
ACH-000832,0.116348785549
ACH-000833,-0.12380505829000002
ACH-000834,-0.15151205884299998
ACH-000835,-0.0707376310017
ACH-000836,-0.19072333533100003
ACH-000837,-0.0556172410922
ACH-000838,-0.116641475471
ACH-000839,-0.118471262004
ACH-000840,0.147720190025
ACH-000841,-0.00320046225598
ACH-000843,-0.0736508920883
ACH-000846,-0.141847650641
ACH-000847,0.190751760271
ACH-000848,-0.157546431589
ACH-000849,-0.151580571193
ACH-000851,0.0462812742306
ACH-000855,-0.206615784726
ACH-000856,-0.153801472128
ACH-000858,-0.09300800012560001
ACH-000859,-0.165203975896
ACH-000861,0.122142516793
ACH-000862,-0.250148408604
ACH-000865,-0.0113647371072
ACH-000866,-0.0602157187604
ACH-000867,-0.0784203679965
ACH-000869,-0.0020504652764400002
ACH-000872,-0.0467558860707
ACH-000873,-0.0480950949124
ACH-000876,-0.05995681895859999
ACH-000878,-0.12561202045
ACH-000880,-0.16789334891
ACH-000881,-0.23226009181499999
ACH-000882,-0.287979489073
ACH-000884,-0.138477684633
ACH-000885,-0.0524197961778
ACH-000887,-0.000199723062831
ACH-000888,-0.10464791738
ACH-000889,-0.130885017208
ACH-000890,0.011185058280200002
ACH-000896,-0.294146468143
ACH-000898,-0.0728864356367
ACH-000900,-0.014503697241200002
ACH-000901,-0.178647101793
ACH-000905,0.020835374085900003
ACH-000906,-0.17614259714699998
ACH-000907,-0.174212312209
ACH-000910,-0.0689507187933
ACH-000911,-0.0797745258174
ACH-000912,-0.0956329829868
ACH-000913,-0.18797521233699999
ACH-000915,-0.00788972964697
ACH-000916,-0.102150171917
ACH-000917,0.004797438545020001
ACH-000921,-0.043345721698500005
ACH-000924,-0.140628563056
ACH-000926,-0.06599838093759999
ACH-000928,-0.05440144365130001
ACH-000929,-0.155787909359
ACH-000932,0.0941181731401
ACH-000935,-0.124048717502
ACH-000936,-0.20931764885600002
ACH-000937,-0.156734856576
ACH-000938,-0.044648390425500006
ACH-000939,0.030266512945500004
ACH-000941,-0.0355908552301
ACH-000943,-0.08304951727769999
ACH-000946,-0.0028964205916499996
ACH-000947,-0.0633756921368
ACH-000948,0.027504566789799997
ACH-000950,0.0746563582161
ACH-000953,-0.18026165531399999
ACH-000957,0.116111669926
ACH-000958,-0.19612033276299998
ACH-000960,-0.0633421774253
ACH-000963,-0.245536802394
ACH-000968,-0.044672015126800003
ACH-000969,-0.0546784674051
ACH-000973,-0.11396662156500001
ACH-000974,-0.082227228244
ACH-000975,0.05096750488559999
ACH-000976,-0.174859471141
ACH-000978,-0.126007032951
ACH-000980,-0.00528315189459
ACH-000984,-0.018836573420799998
ACH-000986,-0.0632891567775
ACH-000988,-0.17065079840599998
ACH-000993,0.275975640666
ACH-000994,-0.052102376142300004
ACH-000996,0.0132370585099
ACH-001001,-0.0663474933062
ACH-001020,-0.154006697095
ACH-001028,-0.13953699065300001
ACH-001031,0.0022927409981300002
ACH-001038,-0.124772732161
ACH-001048,-0.0486309861679
ACH-001050,-0.173496021862
ACH-001053,-0.171298416599
ACH-001054,-0.051317658816800005
ACH-001061,-0.10272180496200001
ACH-001067,0.0356706592782
ACH-001075,0.0349831369091
ACH-001096,-0.130534535455
ACH-001128,0.022463206043
ACH-001134,-0.0846649257535
ACH-001151,-0.132693017651
ACH-001163,-0.147169661658
ACH-001164,0.0371435891398
ACH-001173,-0.111029556865
ACH-001183,-0.361579047016
ACH-001184,-0.274052265309
ACH-001190,-0.119793824499
ACH-001192,-0.07797823297439999
ACH-001193,-0.441351281466
ACH-001196,-0.09670808176719999
ACH-001197,-0.136928889912
ACH-001205,0.0208340109567
ACH-001211,0.034848445410000005
ACH-001212,-0.202651912181
ACH-001228,-0.278293415176
ACH-001232,-0.009355117665379999
ACH-001239,-0.110159476824
ACH-001274,-0.214922222565
ACH-001275,0.075242541419
ACH-001277,0.12402155840199999
ACH-001278,-0.22476973027199998
ACH-001280,-0.017588570421099996
ACH-001283,-0.27590008478100003
ACH-001289,0.149926521285
ACH-001295,-0.149527067978
ACH-001300,-0.115845265113
ACH-001301,-0.329235714514
ACH-001302,0.0331831305247
ACH-001303,-0.479688597939
ACH-001306,-0.11538425174900001
ACH-001318,-0.154793627313
ACH-001322,-0.147422052803
ACH-001328,-0.201721562402
ACH-001332,0.089406248595
ACH-001333,-0.183050619189
ACH-001336,-0.0783515716185
ACH-001340,-0.0880748947055
ACH-001346,-0.0476318634591
ACH-001353,-0.0645937747064
ACH-001354,0.1521088753
ACH-001367,-0.047649020219099995
ACH-001368,-0.0660600073648
ACH-001374,0.08596461914110001
ACH-001375,-0.032414482141400004
ACH-001377,-0.0016704779628900002
ACH-001380,0.027323216411900005
ACH-001391,-0.368907065062
ACH-001407,-0.0967838179067
ACH-001408,-0.382487188008
ACH-001413,-0.07244338202430001
ACH-001430,-0.30974851419300004
ACH-001431,-0.0671631503817
ACH-001450,0.0560906739969
ACH-001496,-0.09758824183539999
ACH-001500,0.0416668552988
ACH-001521,-0.0773297479155
ACH-001523,-0.178514070438
ACH-001532,-0.0984591762187
ACH-001536,-0.334278462614
ACH-001550,-0.170205455101
ACH-001552,-0.253701726805
ACH-001554,-0.0401772955148
ACH-001645,-0.161722220302
ACH-001654,-0.25263594742199996
ACH-001715,0.0890162597261
ACH-001735,-0.0876361399403
ACH-001736,-0.0846249261381
ACH-001737,0.198299317996
ACH-001740,-0.116867868331
ACH-001745,-0.03760002112830001
ACH-001750,0.0782018513016
ACH-001765,-0.219252715057
ACH-001956,-0.08382343415639999
ACH-001957,-0.0338699154711
