,ZNF629 (23361)
ACH-000004,-0.575869361641
ACH-000007,-0.33698667294699997
ACH-000009,-0.3524486631
ACH-000011,-0.38868051150300004
ACH-000012,-0.39687499232
ACH-000013,-0.483567290434
ACH-000014,-0.408445726057
ACH-000015,-0.583469276839
ACH-000017,-0.34500386042
ACH-000018,-0.22383459115600002
ACH-000019,0.06796551848059999
ACH-000021,-0.429632604039
ACH-000022,-0.296033318255
ACH-000025,-0.44648507688600003
ACH-000028,-0.539246222355
ACH-000030,-0.130408907398
ACH-000035,-0.31187643891600003
ACH-000036,-0.471110892455
ACH-000037,-0.690020752204
ACH-000039,-0.315691746078
ACH-000040,-0.286485753558
ACH-000041,-0.139975406017
ACH-000042,-0.289819958356
ACH-000045,-0.534362882659
ACH-000047,-0.38351337374
ACH-000052,-0.546619347309
ACH-000053,-0.49363917436800003
ACH-000054,-0.309816073853
ACH-000055,-0.36251984683300004
ACH-000060,-0.26325183868200003
ACH-000067,-0.479745650967
ACH-000070,-0.8055209311820001
ACH-000075,-0.674579248326
ACH-000078,-0.296648812079
ACH-000082,-0.525709928225
ACH-000085,-0.37685156220700006
ACH-000086,-0.16464854221
ACH-000087,-0.608762492228
ACH-000092,-0.448671718651
ACH-000095,-0.709183422726
ACH-000097,-0.27389082780900004
ACH-000098,-0.34615324877899994
ACH-000099,-0.227248765173
ACH-000108,-0.419376731638
ACH-000113,-0.418681830608
ACH-000115,-0.838394612183
ACH-000116,-0.49685928073700003
ACH-000118,-0.261320044806
ACH-000120,-0.272698870729
ACH-000123,-0.41208848592200004
ACH-000127,-0.38842188762400004
ACH-000128,-0.286254864219
ACH-000132,-0.561111217782
ACH-000133,-0.416882739695
ACH-000137,-0.590277849031
ACH-000138,-0.440856590132
ACH-000142,-0.564568897034
ACH-000143,-0.357852045405
ACH-000146,-0.562721111185
ACH-000148,-0.34880565614200004
ACH-000150,-0.31254406049899996
ACH-000152,-0.372044108711
ACH-000153,-0.449486196829
ACH-000159,-0.44541749052699997
ACH-000160,-0.311942600515
ACH-000163,-0.433302202655
ACH-000167,-0.152653535901
ACH-000168,-0.25561379556999997
