,HPD (3242)
ACH-000341,0.036202716204
ACH-000348,-0.173554077852
ACH-000350,-0.279280202911
ACH-000352,-0.151828506392
ACH-000356,0.0792893080283
ACH-000361,-0.26235025926800004
ACH-000362,-0.183440986569
ACH-000363,-0.185327975344
ACH-000364,-0.254933599288
ACH-000365,-0.192080958078
ACH-000366,-0.22168766083799998
ACH-000368,-0.21184469974599998
ACH-000374,-0.241995479978
ACH-000375,-0.0311151485483
ACH-000376,-0.176737849681
ACH-000381,-0.170948097419
ACH-000383,-0.148264147526
ACH-000387,-0.210532469307
ACH-000389,0.0393070662211
ACH-000390,0.0195050595926
ACH-000393,-0.229821707416
ACH-000395,-0.173647418142
ACH-000397,-0.163953339638
ACH-000401,-0.050202967360199996
ACH-000402,-0.12012004250399999
ACH-000403,-0.313068139933
ACH-000404,-0.116809804445
ACH-000406,-0.131961932034
ACH-000407,-0.026192834893
ACH-000408,-0.267624531475
ACH-000410,-0.212885140284
ACH-000411,-0.26182943896899996
ACH-000414,-0.25652124536
ACH-000415,0.0649396461468
ACH-000416,-0.16111641877
ACH-000420,-0.047264795911999995
ACH-000421,-0.156048475932
ACH-000424,-0.0982880242625
ACH-000425,-0.289220422344
ACH-000426,0.0662968455206
ACH-000427,0.0886847616632
ACH-000433,-0.10374911225099999
ACH-000436,-0.212214452938
ACH-000444,-0.30936486469700003
ACH-000445,-0.285597066896
ACH-000448,-0.095026683125
ACH-000450,-0.08966946702310001
ACH-000452,-0.211018403343
ACH-000454,-0.358702690872
ACH-000458,-0.0810560039868
ACH-000459,0.0159842523506
ACH-000460,-0.0664432361574
ACH-000461,-0.0935572778649
ACH-000463,-0.145777348127
ACH-000464,-0.0407405366905
ACH-000466,-0.008044610531649999
ACH-000467,-0.0872858159615
ACH-000468,-0.153124025486
ACH-000469,-0.09405768729939999
ACH-000470,-0.0807535697761
ACH-000471,-5.37730115072e-05
ACH-000472,-0.130071602307
ACH-000473,0.0727649838761
ACH-000475,-0.11808653111800001
ACH-000476,-0.228592276574
ACH-000477,-0.374840673797
ACH-000480,-0.0387872436048
ACH-000481,-0.14742863214000002
ACH-000483,-0.111260142411
ACH-000484,-0.148551038807
ACH-000485,-0.205957355621
ACH-000486,0.0104198464967
ACH-000487,-0.134258988595
ACH-000488,-0.230364358949
ACH-000490,-0.20542620055799998
ACH-000491,-0.161055673249
ACH-000495,0.00129479161167
ACH-000496,-0.0800895685709
ACH-000499,0.0027130514846999995
ACH-000500,-0.458978723016
ACH-000502,-0.112160077492
ACH-000503,-0.214444497464
ACH-000505,-0.155727138467
ACH-000507,-0.227993058787
ACH-000510,-0.0909747315421
ACH-000511,-0.0853804322131
ACH-000512,-0.11405361236099999
ACH-000516,-0.17130385524099997
ACH-000517,-0.269564810271
ACH-000518,0.12224519690300001
ACH-000520,-0.13935121447100002
ACH-000521,-0.126531283637
ACH-000522,-0.207524053147
ACH-000524,-0.198033647491
ACH-000527,-0.111242337209
ACH-000528,-0.15822309156300002
ACH-000537,-0.11124487692099999
ACH-000541,-0.24181638228799998
ACH-000542,-0.181956087364
ACH-000544,-0.146208735817
ACH-000545,-0.0068576858915
ACH-000547,-0.20258650070099998
ACH-000548,-0.0925187633382
ACH-000549,0.14583751269200002
ACH-000550,-0.213692859258
ACH-000552,-0.256138320983
ACH-000556,-0.156145290298
ACH-000557,-0.071717934515
ACH-000570,0.0291887415306
ACH-000571,-0.061713272093
ACH-000573,-0.19912253242199998
ACH-000576,-0.342191919213
ACH-000580,-0.102671124636
ACH-000584,-0.00506437553151
ACH-000585,-0.207339795468
ACH-000588,0.0568976685855
ACH-000589,-0.20612579037
ACH-000591,-0.29356517074099997
ACH-000593,-0.0880932261148
ACH-000600,-0.166510532353
ACH-000601,-0.122128882984
ACH-000604,-0.329221180545
ACH-000605,-0.320258783476
ACH-000606,0.008361368729140001
ACH-000608,-0.18680852764699998
ACH-000614,-0.149061201575
ACH-000616,-0.139525503854
ACH-000618,-0.146557575857
ACH-000619,-0.154274426702
ACH-000620,-0.22815305571800001
ACH-000621,-0.20216682350600002
ACH-000622,-0.08754445608610001
ACH-000623,-0.159237514449
ACH-000624,-0.200004094435
ACH-000627,-0.24656876840300002
ACH-000630,-0.0263527946416
ACH-000632,-0.0537819344208
ACH-000633,-0.121283320798
ACH-000637,-0.005509562964270001
ACH-000638,-0.10622941459799999
ACH-000646,-0.22959271402399997
ACH-000647,-0.0385029771457
ACH-000648,-0.138220562957
ACH-000649,-0.028895925999500003
ACH-000651,-0.105581420172
ACH-000652,-0.253958385985
ACH-000653,-0.190738430204
ACH-000657,-0.12162308907199999
ACH-000658,0.010491389528000002
ACH-000661,-0.14674771187799998
ACH-000662,-0.322670296237
ACH-000663,0.011930984226799998
ACH-000665,-0.16985041954900001
ACH-000671,-0.08419754475670001
ACH-000673,-0.0366422882574
ACH-000676,-0.17632119983199998
ACH-000677,0.031854384055
ACH-000681,-0.0827575417108
ACH-000682,-0.13655179721
ACH-000683,-0.07594032444889999
ACH-000684,-0.154095468785
ACH-000688,-0.178830620159
ACH-000693,-0.157834553507
ACH-000694,-0.0683144801023
ACH-000695,-0.323152870441
ACH-000696,-0.125828666604
ACH-000697,-0.0486766020672
ACH-000699,-0.09725238129339998
ACH-000701,-0.46673027513000004
ACH-000706,-0.054307048058799996
ACH-000711,-0.10495028046499999
ACH-000713,0.007232884945699999
ACH-000714,-0.326428759859
ACH-000718,-0.160413359923
ACH-000720,-0.145469163445
ACH-000721,-0.052986824558199995
ACH-000724,-0.161828267085
ACH-000725,-0.132714928054
ACH-000732,-0.107215922033
ACH-000734,-0.0275103818671
ACH-000735,-0.092417164466
ACH-000736,-0.108666454723
ACH-000738,-0.217833574615
ACH-000746,-0.0492241224037
ACH-000747,-0.170167832735
ACH-000748,-0.0705128626459
ACH-000753,-0.19005553843800002
ACH-000756,-0.264663625364
ACH-000757,-0.0312397591954
ACH-000758,-0.015785878328499998
ACH-000760,-0.054675245416199995
ACH-000763,-0.264376505453
ACH-000764,-0.27637270863200003
ACH-000765,-0.24681830193799997
ACH-000766,-0.255400323571
ACH-000767,-0.281130830753
ACH-000768,-0.25106681229600003
ACH-000769,-0.154192924659
ACH-000770,-0.247097164147
ACH-000771,-0.126788434248
ACH-000773,-0.18965973239599998
ACH-000776,-0.328639607838
ACH-000777,0.0086130340729
ACH-000778,-0.08713005431780001
ACH-000781,-0.14596103306299998
ACH-000782,-0.265221572819
ACH-000783,-0.04326149743
ACH-000784,-0.153165270109
ACH-000785,-0.204596553359
ACH-000787,-0.136771463849
ACH-000788,-0.157665038378
ACH-000791,-0.229151833825
ACH-000792,-0.0825518290231
ACH-000794,-0.0537329230882
ACH-000796,-0.0961855779191
ACH-000799,-0.381081896845
ACH-000800,-0.46390822475599996
ACH-000802,-0.21854919597199998
ACH-000804,-0.181181243759
ACH-000805,-0.239014807823
ACH-000809,-0.052722232343
ACH-000810,-0.34612201220100003
ACH-000811,-0.0925530293389
ACH-000817,-0.234364299907
ACH-000819,-0.222567472855
ACH-000820,-0.38476463224
ACH-000821,-0.36426197286399997
ACH-000822,-0.0814274792573
ACH-000823,-0.19980132944600001
ACH-000824,-0.149327129111
ACH-000827,-0.0652296066623
ACH-000829,-0.165665237315
ACH-000831,-0.307539903878
ACH-000832,-0.32920271068
ACH-000833,-0.42965973569
ACH-000834,-0.0164038198119
ACH-000835,-0.20545438438000002
ACH-000836,0.230387751099
ACH-000837,-0.20614075362700002
ACH-000838,-0.110290785361
ACH-000839,-0.258618661496
ACH-000840,-0.15768291694599998
ACH-000841,-0.0310506156989
ACH-000843,-0.135385667262
ACH-000846,-0.10714756656300001
ACH-000847,-0.165661639219
ACH-000848,0.0036129167238499998
ACH-000849,-0.0638837046198
ACH-000851,-0.168744992777
ACH-000855,-0.236390634076
ACH-000856,-0.284280371608
ACH-000858,-0.0798938489767
ACH-000859,-0.260441711779
ACH-000861,-0.335753928852
ACH-000862,-0.0858541636933
ACH-000865,-0.210221559657
ACH-000866,-0.20797301136500002
ACH-000867,-0.123192326131
ACH-000869,0.0755496149958
ACH-000872,-0.0881797511527
ACH-000873,-0.0006800216472100001
ACH-000876,-0.0625634312565
ACH-000878,-0.495437011359
ACH-000880,0.0389701422889
ACH-000881,-0.08813045396989999
ACH-000882,-0.326157756283
ACH-000884,-0.0635204124586
ACH-000885,-0.212983274376
ACH-000887,-0.0630170790601
ACH-000888,-0.13481489596100002
ACH-000889,-0.183567224813
ACH-000890,-0.257956602705
ACH-000896,-0.161089507311
ACH-000898,-0.0624355930842
ACH-000900,-0.285219390521
ACH-000901,-0.19362926965799998
ACH-000905,-0.11166787984899999
ACH-000906,-0.24277836626
ACH-000907,0.117104331153
ACH-000910,-0.12370335630200001
ACH-000911,-0.219444883024
ACH-000912,-0.21856853068000004
ACH-000913,-0.311239909034
ACH-000915,-0.0375727776594
ACH-000916,0.35743423578100003
ACH-000917,-0.42332889189
ACH-000921,-0.35903999851999996
ACH-000924,-0.168029426587
ACH-000926,-0.09241202329119999
ACH-000928,-0.24206420269200002
ACH-000929,-0.14158669284800002
ACH-000932,-0.143791354586
ACH-000935,-0.195413342449
ACH-000936,-0.0398557207366
ACH-000937,-0.180515768865
ACH-000938,0.11572135691199999
ACH-000939,0.18046263583500002
ACH-000941,0.145431004019
ACH-000943,-0.16899475078899998
ACH-000946,-0.255287426453
ACH-000947,-0.17614828231
ACH-000948,-0.215817934721
ACH-000950,0.09342713104530001
ACH-000953,-0.242585966332
ACH-000957,-0.08930834601469999
ACH-000958,-0.066978730769
ACH-000960,-0.0772202373383
ACH-000963,-0.349354814411
ACH-000968,-0.278840753956
ACH-000969,-0.176488961806
ACH-000973,-0.134658080175
ACH-000974,-0.0983996457415
ACH-000975,-0.140187945127
ACH-000976,-0.07692200658639999
ACH-000978,0.884790602834
ACH-000980,-0.160611928834
ACH-000984,-0.0338273795355
ACH-000986,-0.0557716547201
ACH-000988,-0.11457126734
ACH-000993,-0.24426851484099998
ACH-000994,-0.231917625484
ACH-000996,-0.177720354288
ACH-001001,-0.260190240884
ACH-001020,0.178681971673
ACH-001028,-0.241815293666
ACH-001031,0.272500790564
ACH-001038,-0.11723662712300001
ACH-001048,-0.10068917587500001
ACH-001050,-0.0876557210244
ACH-001053,-0.0529204863813
ACH-001054,0.0375194387755
ACH-001061,-0.16177125029300002
ACH-001067,-0.18533454572900002
ACH-001075,-0.195791650002
ACH-001096,-0.18247996150899998
ACH-001128,0.765721095677
ACH-001134,0.031969950750599996
ACH-001151,-0.16235710895400002
ACH-001163,-0.0707163955134
ACH-001164,0.014556566525
ACH-001173,-0.193038273888
ACH-001183,0.112532652652
ACH-001184,-0.0255862951549
ACH-001190,-0.14410544218000002
ACH-001192,-0.133287599272
ACH-001193,-0.348199738327
ACH-001196,-0.201270304707
ACH-001197,-0.22007785504500002
ACH-001205,-0.14828344190099998
ACH-001211,0.0536535954793
ACH-001212,-0.04311101206669999
ACH-001228,-0.148474596543
ACH-001232,0.038841582794400004
ACH-001239,-0.026846760526099998
ACH-001274,-0.0340322491716
ACH-001275,0.0038445324317500002
ACH-001277,-0.09856219342019999
ACH-001278,-0.16341489025699998
ACH-001280,-0.08365903235739999
ACH-001283,-0.18523188300500001
ACH-001289,-0.12067322596899999
ACH-001295,-0.123011372845
ACH-001300,-0.49084324943400004
ACH-001301,-0.13537986335000002
ACH-001302,-0.17409585242800002
ACH-001303,-0.144497398137
ACH-001306,-0.15566953182499998
ACH-001318,-0.12429850135500001
ACH-001322,-0.19196436136199999
ACH-001328,-0.153666201693
ACH-001332,0.133103096613
ACH-001333,-0.0726083387431
ACH-001336,0.00228902652196
ACH-001340,-0.206185604942
ACH-001346,-0.19178324780499997
ACH-001353,0.0168762010824
ACH-001354,-0.26606113158100003
ACH-001367,-0.276755974507
ACH-001368,-0.157854734421
ACH-001374,-0.5914480215519999
ACH-001375,-0.0823538267247
ACH-001377,-0.0987370955824
ACH-001380,-0.0996418421
ACH-001391,0.164500744051
ACH-001407,-0.0550902084649
ACH-001408,-0.00766418521693
ACH-001413,-0.07937341734310001
ACH-001430,-0.0237221829678
ACH-001431,-0.132817266534
ACH-001450,-0.036494656007800004
ACH-001496,-0.056078508545500005
ACH-001500,0.04610095823490001
ACH-001521,-0.202607104375
ACH-001523,-0.17787330078299998
ACH-001532,-0.159579824753
ACH-001536,-0.040459048992
ACH-001550,0.225007640072
ACH-001552,-0.269153471996
ACH-001554,-0.0922237222071
ACH-001645,-0.183420086407
ACH-001654,-0.234444417861
ACH-001715,-0.290469635156
ACH-001735,-0.282649952474
ACH-001736,-0.03697909443919999
ACH-001737,-0.029051199265
ACH-001740,-0.251514006422
ACH-001745,-0.290610500784
ACH-001750,0.0256380587447
ACH-001765,-0.161877069869
ACH-001956,-0.042792960764
ACH-001957,-0.052155267417199995
