,UMODL1 (89766)
ACH-000004,-0.22705729801999996
ACH-000007,-0.214214658493
ACH-000009,-0.177063824532
ACH-000011,-0.09422204946239998
ACH-000012,-0.184682745338
ACH-000013,-0.10384061048
ACH-000014,0.217391778466
ACH-000015,-0.155237111797
ACH-000017,-0.226503985966
ACH-000018,-0.23819679142499997
ACH-000019,-0.0372869424365
ACH-000021,-0.0506319771901
ACH-000022,-0.183676929716
ACH-000025,-0.0340443309222
ACH-000028,-0.22657403218400002
ACH-000030,-0.154676934092
ACH-000035,-0.0945990889188
ACH-000036,-0.0917421100894
ACH-000037,-0.503397521466
ACH-000039,0.00454605410205
ACH-000040,-0.132137604003
ACH-000041,-0.12810993150299999
ACH-000042,-0.29581160074
ACH-000045,-0.21292603625700002
ACH-000047,-0.0110115386877
ACH-000052,-0.10531836224199999
ACH-000053,0.0011398710084100001
ACH-000054,-0.191375720302
ACH-000055,-0.0939576026997
ACH-000060,-0.319149694033
ACH-000067,-0.158333790911
ACH-000070,-0.144760513471
ACH-000075,0.0650236633566
ACH-000078,-0.223385092642
ACH-000082,-0.199619930546
ACH-000085,-0.06666545480819999
ACH-000086,-0.144044555604
ACH-000087,-0.11157571011499999
ACH-000092,-0.20417462321600002
ACH-000095,-0.137971326044
ACH-000097,-0.056929650192099994
ACH-000098,-0.110562239878
ACH-000099,-0.150480706697
ACH-000108,0.0727918679783
ACH-000113,-0.215527156516
ACH-000115,-0.112656303639
ACH-000116,-0.067664368832
ACH-000118,-0.0533250324169
ACH-000120,-0.104130625472
ACH-000123,-0.0384162351764
ACH-000127,-0.12600272581
ACH-000128,-0.17691721876699998
ACH-000132,-0.1377894259
ACH-000133,-0.199368222842
ACH-000137,-0.160034070629
ACH-000138,0.11457253243799999
ACH-000142,-0.09883161163149999
ACH-000143,-0.338577199307
ACH-000146,-0.112298097232
ACH-000148,-0.242867887122
ACH-000150,-0.148370201546
ACH-000152,0.0035037434836199997
ACH-000153,-0.0418443494444
ACH-000159,-0.04483254690480001
ACH-000160,-0.333557709996
ACH-000163,-0.12806223603800002
ACH-000167,0.052498623104400004
ACH-000168,-0.11351685919299999
ACH-000169,-0.19787949276099998
ACH-000178,-0.246553236061
ACH-000182,0.0293150959651
ACH-000183,-0.17153520982099998
ACH-000188,-0.301806885537
ACH-000189,-0.023959109888200002
ACH-000190,0.037022744100800004
ACH-000198,-0.189764380817
ACH-000204,-0.22150799431499998
ACH-000206,-0.0743025670835
ACH-000207,-0.19834975191100002
ACH-000211,-0.13341991337300002
ACH-000215,-0.171511845123
ACH-000221,-0.25873819426100003
ACH-000222,-0.203678363151
ACH-000223,-0.055693202907099996
ACH-000226,0.009406813860979999
ACH-000227,-0.0916567149422
ACH-000228,-0.053593482786800005
ACH-000231,-0.29897191722800004
ACH-000232,-0.210385650057
ACH-000233,-0.1328160379
ACH-000234,-0.0138913445341
ACH-000235,-0.160544539614
ACH-000237,-0.037038129508699995
ACH-000238,-0.218871711384
ACH-000243,-0.12440034544800001
ACH-000244,-0.332477911354
ACH-000246,-0.057099163140099995
ACH-000248,0.056130342760699996
ACH-000250,-0.105968640638
ACH-000251,-0.032318731085799995
ACH-000253,-0.06918098875689999
ACH-000255,-0.13827504619300002
ACH-000256,0.00139204504924
ACH-000257,-0.416484162657
ACH-000258,-0.220265240359
ACH-000259,-0.135610377384
ACH-000260,-0.16698569317700002
ACH-000261,-0.146532405507
ACH-000262,0.020602617655
ACH-000263,-0.0430601910104
ACH-000264,-0.116396385099
ACH-000265,-0.160576017289
ACH-000266,-0.0990229616412
ACH-000272,-0.016163908648000002
ACH-000273,-0.14207138007
ACH-000274,-0.0851948525632
ACH-000277,0.023321137952999997
ACH-000278,-0.165249457824
ACH-000279,-0.31977057181400004
ACH-000280,-0.0991184766773
ACH-000281,-0.213015161611
ACH-000288,-0.09180281151519999
ACH-000291,-0.11940337887399999
ACH-000293,0.0946032420904
ACH-000294,-0.077456538615
ACH-000295,-0.453705571096
ACH-000296,-0.17740463680799998
ACH-000302,-0.133683008973
ACH-000304,-0.051202011588500004
ACH-000307,-0.21467371566100002
ACH-000308,-0.142454341459
ACH-000310,-0.29713898593800003
ACH-000311,-0.357257809865
ACH-000312,-0.125126813698
ACH-000315,-0.00798209423372
ACH-000316,-0.149122148558
ACH-000317,-0.110975380409
ACH-000318,-0.321349512656
ACH-000319,-0.154329171647
ACH-000320,-0.216729010977
ACH-000322,-0.0439487898981
ACH-000323,0.231782412409
ACH-000324,-0.138964049354
ACH-000329,-0.09644345091369999
ACH-000330,-0.131205870562
ACH-000331,-0.0572472351956
ACH-000332,-0.165324261595
ACH-000334,0.157724820912
ACH-000335,-0.0350886669776
ACH-000336,-0.547515077336
ACH-000337,0.294074644902
ACH-000339,-0.111024820508
ACH-000341,-0.357853674036
ACH-000348,-0.11610217470100001
ACH-000350,-0.22809199341400002
ACH-000352,-0.250009436124
ACH-000356,-0.18733200544599998
ACH-000361,-0.18024779351700002
ACH-000362,-0.16540816914200002
ACH-000363,-0.312045735787
ACH-000364,-0.09227884512060001
ACH-000365,-0.15509457886
ACH-000366,-0.0986921724966
ACH-000368,-0.307780834584
ACH-000374,-0.10791406100600001
ACH-000375,-0.161952354188
ACH-000376,-0.0961579442272
ACH-000381,-0.256634186078
ACH-000383,-0.138142464508
ACH-000387,-0.07498467876289999
ACH-000389,-0.10600404226099999
ACH-000390,-0.21539246046100002
ACH-000393,-0.11939037879
ACH-000395,-0.303716631623
ACH-000397,-0.0475081336697
ACH-000401,-0.124252057289
ACH-000402,-0.432673198477
ACH-000403,-0.12964085139
ACH-000404,0.0269544940142
ACH-000406,-0.152473385474
ACH-000407,-0.06934785139239999
ACH-000408,-0.285730747163
ACH-000410,-0.206506116886
ACH-000411,-0.0658880473372
ACH-000414,-0.193649539947
ACH-000415,-0.296460108446
ACH-000416,-0.09874136640789999
ACH-000420,-0.07354637663130001
ACH-000421,-0.154142463151
ACH-000424,-0.121174575559
ACH-000425,-0.07587476337639999
ACH-000426,-0.131474891793
ACH-000427,-0.0579576259779
ACH-000433,-0.204425946889
ACH-000436,0.106568744406
ACH-000444,-0.116749569461
ACH-000445,-0.33084403350499997
ACH-000448,-0.237660294227
ACH-000450,-0.17327887239700002
ACH-000452,-0.17061468768500002
ACH-000454,-0.0604514024195
ACH-000458,-0.19546289940699998
ACH-000459,-0.0296667778175
ACH-000460,-0.20371248638599998
ACH-000461,-0.173515044067
ACH-000463,-0.09372575851819999
ACH-000464,-0.0881666538939
ACH-000466,-0.315126065462
ACH-000467,-0.232271749581
ACH-000468,-0.262672517297
ACH-000469,0.00911427416159
ACH-000470,-0.17713852397799998
ACH-000471,-0.220352305267
ACH-000472,-0.131941427648
ACH-000473,-0.127648604111
ACH-000475,-0.16531249881899998
ACH-000476,-0.193044942708
ACH-000477,-0.0814250783637
ACH-000480,-0.208112308806
ACH-000481,-0.156259955335
ACH-000483,-0.321743948997
ACH-000484,-0.11388799007099999
ACH-000485,-0.12644791756100002
ACH-000486,-0.09098227903449999
ACH-000487,-0.15224596970100002
ACH-000488,-0.09388860759430001
ACH-000490,-0.365352938086
ACH-000491,-0.30667080974100003
ACH-000495,-0.210035481312
ACH-000496,-0.21008746669300002
ACH-000499,-0.152314453804
ACH-000500,0.0005913888277840001
ACH-000502,-0.249384196866
ACH-000503,-0.207756389104
ACH-000505,-0.145779814123
ACH-000507,0.056500478100899997
ACH-000510,-0.152911667356
ACH-000511,-0.029198112689299997
ACH-000512,-0.00226072028388
ACH-000516,-0.0363283260258
ACH-000517,-0.112612021733
ACH-000518,-0.33222056271
ACH-000520,-0.148032792233
ACH-000521,-0.130036436526
ACH-000522,-0.0768264483732
ACH-000524,-0.028743106694400004
ACH-000527,-0.0730860089476
ACH-000528,-0.0697946450445
ACH-000537,-0.107503990888
ACH-000541,-0.13877555848
ACH-000542,-0.10916911255999999
ACH-000544,-0.009482641925059999
ACH-000545,-0.46654459452200003
ACH-000547,-0.0937779616692
ACH-000548,-0.07414227052630001
ACH-000549,-0.188086804686
ACH-000550,-0.09783423169680001
ACH-000552,-0.16833117893199998
ACH-000556,-0.184320239744
ACH-000557,-0.185130760902
ACH-000570,-0.14379486762399998
ACH-000571,-0.104254400425
ACH-000573,-0.183254563473
ACH-000576,-0.0027782674575999996
ACH-000580,-0.331306207834
ACH-000584,-0.104279484667
ACH-000585,-0.136535994076
ACH-000588,-0.034574506541
ACH-000589,-0.09795646255580001
ACH-000591,-0.257978900144
ACH-000593,-0.179557509312
ACH-000600,-0.0136763729584
ACH-000601,-0.0780511919432
ACH-000604,-0.428293071579
ACH-000605,-0.148361834792
ACH-000606,-0.40840794230899996
ACH-000608,-0.130746245153
ACH-000614,0.0844213225106
ACH-000616,-0.05877803729730001
ACH-000618,-0.129405293382
ACH-000619,-0.322611150236
ACH-000620,-0.267146438966
ACH-000621,-0.00227370078332
ACH-000622,-0.157989093545
ACH-000623,-0.168243296668
ACH-000624,-0.0949177273543
ACH-000627,-0.00234278336985
ACH-000630,-0.140824539877
ACH-000632,-0.23581533369899998
ACH-000633,-0.15584138509
ACH-000637,-0.20832555672400002
ACH-000638,-0.0869983708166
ACH-000646,-0.25910019952
ACH-000647,-0.0639517493013
ACH-000648,-0.0404292397199
ACH-000649,-0.16406195117699998
ACH-000651,-0.262974048457
ACH-000652,-0.17607809195500002
ACH-000653,-0.17340381593600002
ACH-000657,-0.166592027249
ACH-000658,-0.0584412034232
ACH-000661,-0.187226205541
ACH-000662,0.157169802014
ACH-000663,-0.163118458542
ACH-000665,-0.13123255219000002
ACH-000671,-0.011589036786
ACH-000673,-0.106211285199
ACH-000676,-0.0735066970669
ACH-000677,-0.204965118323
ACH-000681,-0.13334469521
ACH-000682,-0.133219861488
ACH-000683,-0.24172091443100002
ACH-000684,-0.218996963066
ACH-000688,-0.0718513027517
ACH-000693,-0.183933663603
ACH-000694,-0.19487729147900001
ACH-000695,0.08520918581530001
ACH-000696,-0.109487389171
ACH-000697,0.042266852639699995
ACH-000699,-0.107686266598
ACH-000701,-0.24983868695999997
ACH-000706,-0.0774453917725
ACH-000711,-0.141936046022
ACH-000713,-0.34478531549099994
ACH-000714,-0.236376335432
ACH-000718,-0.285278223153
ACH-000720,-0.037174095117900006
ACH-000721,-0.11247256844100001
ACH-000724,-0.27588901428
ACH-000725,-0.366316698609
ACH-000732,-0.09084896445489998
ACH-000734,-0.116889165661
ACH-000735,-0.281040178807
ACH-000736,-0.159725506346
ACH-000738,-0.170745637249
ACH-000746,-0.0998669002266
ACH-000747,0.0013642858719300002
ACH-000748,0.0110028000485
ACH-000753,-0.09373216338700001
ACH-000756,-0.164806575078
ACH-000757,-0.0340371262853
ACH-000758,-0.158408213479
ACH-000760,-0.166774127396
ACH-000763,0.0112807865356
ACH-000764,-0.0779494868556
ACH-000765,-0.171916644171
ACH-000766,-0.0696437690733
ACH-000767,-0.176014262097
ACH-000768,-0.07473352414039999
ACH-000769,0.041873646770900004
ACH-000770,-0.16174742127699998
ACH-000771,-0.237787675251
ACH-000773,-0.10769365923
ACH-000776,-0.08967767086639998
ACH-000777,-0.153405473531
ACH-000778,-0.00914160506999
ACH-000781,-0.043547779443499995
ACH-000782,-0.223083847565
ACH-000783,-0.243235726164
ACH-000784,-0.226595951336
ACH-000785,-0.20193216329100003
ACH-000787,-0.182468123903
ACH-000788,-0.0628997913979
ACH-000791,-0.126199986628
ACH-000792,-0.193759093723
ACH-000794,-0.0288195150866
ACH-000796,-0.167656093973
ACH-000799,0.0652888073133
ACH-000800,0.0623471037656
ACH-000802,-0.252229136265
ACH-000804,-0.245326436456
ACH-000805,-0.124006363915
ACH-000809,-0.12986002203400002
ACH-000810,-0.252268591341
ACH-000811,-0.17299972842099998
ACH-000817,0.11231761096699999
ACH-000819,-0.20934100277399997
ACH-000820,0.40341169986000003
ACH-000821,0.06729445473500001
ACH-000822,-0.24379554160999997
ACH-000823,-0.22845134064300002
ACH-000824,-0.277822812897
ACH-000827,-0.135035030031
ACH-000829,-0.08318305731089999
ACH-000831,-0.08000293421360001
ACH-000832,0.0795607262291
ACH-000833,-0.278026284025
ACH-000834,0.030131258838900003
ACH-000835,-0.304056522898
ACH-000836,-0.18530425631099998
ACH-000837,-0.06252682988160001
ACH-000838,-0.300886309242
ACH-000839,-0.198058932691
ACH-000840,-0.009614964866370002
ACH-000841,-0.166062026084
ACH-000843,-0.0356708046471
ACH-000846,-0.10805982319099999
ACH-000847,-0.346301868958
ACH-000848,-0.265566709011
ACH-000849,0.0861197947491
ACH-000851,-0.0661531333281
ACH-000855,-0.149664853563
ACH-000856,-0.328535171523
ACH-000858,-0.298995019928
ACH-000859,-0.24151109743700003
ACH-000861,0.0735055573245
ACH-000862,-0.113106140087
ACH-000865,-0.0570760441157
ACH-000866,-0.042560647654800006
ACH-000867,-0.190442981428
ACH-000869,-0.273304164418
ACH-000872,-0.16873074595899998
ACH-000873,-0.27764413197
ACH-000876,-0.0965451175362
ACH-000878,-0.0219076569751
ACH-000880,-0.285719438983
ACH-000881,0.011022774466699999
ACH-000882,-0.225213175218
ACH-000884,0.0220446709771
ACH-000885,-0.0957428217487
ACH-000887,-0.154946369717
ACH-000888,-0.251027117761
ACH-000889,-0.157301894522
ACH-000890,-0.07912511978619999
ACH-000896,-0.20151267603700002
ACH-000898,-0.173867772971
ACH-000900,-0.116238611817
ACH-000901,-0.154346185022
ACH-000905,-0.0625881481031
ACH-000906,-0.14764001204000002
ACH-000907,-0.0484772649144
ACH-000910,-0.147984938085
ACH-000911,-0.19100533860999996
ACH-000912,-0.11691459216700001
ACH-000913,-0.09908178152160001
ACH-000915,0.008645092204280001
ACH-000916,-0.448939333223
ACH-000917,-0.20190276788400002
ACH-000921,-0.142780348212
ACH-000924,-0.0357604503625
ACH-000926,-0.0749907499631
ACH-000928,-0.150452183938
ACH-000929,-0.011213727971600002
ACH-000932,-0.21380850065600002
ACH-000935,0.09662799821910001
ACH-000936,-0.021570991883099997
ACH-000937,-0.197649496384
ACH-000938,0.0319852359586
ACH-000939,-0.031623333087
ACH-000941,-0.141249809611
ACH-000943,-0.169247260189
ACH-000946,-0.0942738413554
ACH-000947,-0.198836003704
ACH-000948,-0.166808246393
ACH-000950,-0.354367197967
ACH-000953,-0.17683518530499998
ACH-000957,-0.042670023164300006
ACH-000958,-0.16827508785700002
ACH-000960,-0.0565452038287
ACH-000963,0.12999072572599998
ACH-000968,-0.0419198687801
ACH-000969,0.0306281525197
ACH-000973,-0.31924118683499997
ACH-000974,-0.05386614341319999
ACH-000975,-0.09369792311210001
ACH-000976,-0.306124106614
ACH-000978,-0.0366355174315
ACH-000980,-0.06687011626969999
ACH-000984,-0.22954314347899998
ACH-000986,-0.10168871116900001
ACH-000988,-0.0266494777954
ACH-000993,0.09861854273250001
ACH-000994,-0.160858079883
ACH-000996,0.019234757659499998
ACH-001001,-0.0891892624478
ACH-001020,-0.339971039159
ACH-001028,-0.188847487634
ACH-001031,-0.07407601340419999
ACH-001038,-0.15543519638
ACH-001048,-0.256600053488
ACH-001050,-0.164618724977
ACH-001053,-0.0923130225172
ACH-001054,0.0132651267024
ACH-001061,-0.0663212407912
ACH-001067,-0.101855488314
ACH-001075,-0.153768328487
ACH-001096,-0.20936607503199997
ACH-001128,0.15836353269300002
ACH-001134,-0.294820687758
ACH-001151,-0.243719923899
ACH-001163,-0.0689597387279
ACH-001164,-0.14284329857300002
ACH-001173,-0.127114083925
ACH-001183,-0.33801393697
ACH-001184,-0.186599318386
ACH-001190,0.007871353421630001
ACH-001192,-0.29948121478399997
ACH-001193,-0.49230019391999996
ACH-001196,-0.0360157237985
ACH-001197,-0.0777014753585
ACH-001205,-0.153974781374
ACH-001211,-0.121085343847
ACH-001212,-0.19723166487
ACH-001228,-0.323559469631
ACH-001232,-0.165422449506
ACH-001239,-0.141412672074
ACH-001274,-0.182859610263
ACH-001275,-0.223926827434
ACH-001277,-0.0649299098685
ACH-001278,-0.0777746153345
ACH-001280,-0.07313862161160001
ACH-001283,-0.102200532807
ACH-001289,-0.00651349605241
ACH-001295,-0.19232348809500002
ACH-001300,-0.157457067034
ACH-001301,-0.49556728995899996
ACH-001302,-0.270360506406
ACH-001303,0.0758088330003
ACH-001306,-0.034363408195800006
ACH-001318,0.10072916580600001
ACH-001322,-0.298478095037
ACH-001328,-0.252639554026
ACH-001332,0.27267428019699996
ACH-001333,-0.134525221752
ACH-001336,-0.051477698265199996
ACH-001340,-0.20126162609200002
ACH-001346,-0.04350683448969999
ACH-001353,-0.185599048495
ACH-001354,-0.253812632979
ACH-001367,0.0710487145411
ACH-001368,-0.23179977125
ACH-001374,-0.366099040947
ACH-001375,0.06573719345449999
ACH-001377,-0.239317977492
ACH-001380,-0.137356068006
ACH-001391,-0.34034958484300004
ACH-001407,-0.0860310165529
ACH-001408,-0.11506660524000001
ACH-001413,-0.08752317882369999
ACH-001430,-0.0438184119364
ACH-001431,-0.273099718895
ACH-001450,0.0889132231462
ACH-001496,-0.23820150182900002
ACH-001500,-0.043183193460800004
ACH-001521,-0.232201798334
ACH-001523,-0.0436676108131
ACH-001532,-0.044577507193800006
ACH-001536,0.134053510594
ACH-001550,-0.213603640042
ACH-001552,-0.030041365693900004
ACH-001554,-0.0595933511469
ACH-001645,-0.115398609002
ACH-001654,-0.152406298631
ACH-001715,0.0435522460104
ACH-001735,0.0163631597253
ACH-001736,-0.06160322173769999
ACH-001737,-0.28996267351599997
ACH-001740,-0.0749203683798
ACH-001745,-0.0655990608068
ACH-001750,-0.126766906129
ACH-001765,-0.0596223802755
ACH-001956,-0.14026886091600002
ACH-001957,-0.0642257697503
