,TCEANC2 (127428)
ACH-000004,-0.17383068618500003
ACH-000007,-0.011453030163700001
ACH-000009,-0.23574789123000003
ACH-000011,0.000327399718113
ACH-000012,-0.142166850747
ACH-000013,-0.1404993665
ACH-000014,0.00652530586412
ACH-000015,0.07270334239910001
ACH-000017,-0.004268694947969999
ACH-000018,0.0307256697677
ACH-000019,0.080574515719
ACH-000021,-0.150243377863
ACH-000022,-0.012807453613499999
ACH-000025,0.0350829057339
ACH-000028,-0.10546106818800001
ACH-000030,-0.10845007905300001
ACH-000035,-0.188840596313
ACH-000036,-0.146559448581
ACH-000037,0.247589397732
ACH-000039,-0.20483390394
ACH-000040,0.30257989597199997
ACH-000041,-0.0746909266877
ACH-000042,-0.124553397756
ACH-000045,-0.00483064944793
ACH-000047,0.04333040683640001
ACH-000052,0.111843847006
ACH-000053,-0.180636201675
ACH-000054,-0.0814926363756
ACH-000055,-0.11590265865
ACH-000060,-0.124873555669
ACH-000067,-0.143673204856
ACH-000070,0.0289803604032
ACH-000075,-0.379198927825
ACH-000078,-0.33167462411299997
ACH-000082,0.177048176538
ACH-000085,0.10321053378799999
ACH-000086,-0.029050987617700003
ACH-000087,-0.013820092121299999
ACH-000092,-0.253866797229
ACH-000095,-0.11199951885199999
ACH-000097,-0.059213867450400005
ACH-000098,-0.020660247150599997
ACH-000099,-0.140437073738
ACH-000108,-0.135448776809
ACH-000113,-0.08153589340089999
ACH-000115,0.19554861652
ACH-000116,-0.06627821768690001
ACH-000118,-0.0205657543737
ACH-000120,0.029410861659400003
ACH-000123,-0.0987431152417
ACH-000127,-0.023943501937700003
ACH-000128,0.185849772
ACH-000132,-0.235252611025
ACH-000133,-0.0395599281523
ACH-000137,0.0450320186049
ACH-000138,-0.17265400623
ACH-000142,-0.21637056873500002
ACH-000143,0.018265901644099997
ACH-000146,-0.33711313525799996
ACH-000148,0.0140504842291
ACH-000150,0.0409864071874
ACH-000152,-0.151096074171
ACH-000153,-0.147470885371
ACH-000159,-0.124245434676
ACH-000160,-0.171871279174
ACH-000163,-0.039179724262599996
ACH-000167,-0.09223762973470001
ACH-000168,-0.09425701248710001
ACH-000169,-0.0948650680738
ACH-000178,-0.0577964648199
ACH-000182,-0.025275275356700003
ACH-000183,0.00720826795838
ACH-000188,-0.174917122996
ACH-000189,0.235927333212
ACH-000190,-0.042836542055900005
ACH-000198,-0.088378966945
ACH-000204,-0.08923075548
ACH-000206,-0.286828397672
ACH-000207,-0.0899822425102
ACH-000211,0.0194882768435
ACH-000215,-0.18190796751899999
ACH-000221,-0.000578564462354
ACH-000222,-0.214095590322
ACH-000223,-0.15608737045999999
ACH-000226,-0.0620838631149
ACH-000227,-0.185063647507
ACH-000228,-0.0542685948867
ACH-000231,-0.0759176762649
ACH-000232,-0.05212923776330001
ACH-000233,0.0553441773046
ACH-000234,0.218006100808
ACH-000235,-0.062070948565600005
ACH-000237,0.0558071677613
ACH-000238,-0.12078032779999999
ACH-000243,-0.16272373832800002
ACH-000244,0.194884157897
ACH-000246,-0.0858324351631
