,TSLP (85480)
ACH-000004,0.0612062194553
ACH-000007,0.13908477363900001
ACH-000009,0.154660243162
ACH-000011,0.0288168799512
ACH-000012,0.05029896765
ACH-000013,0.220765412995
ACH-000014,0.0888831489553
ACH-000015,-0.00273251390042
ACH-000017,0.158401299356
ACH-000018,0.083659600486
ACH-000019,0.34263267578400003
ACH-000021,0.10818703684900001
ACH-000022,0.185991469475
ACH-000025,0.257829473035
ACH-000028,0.12869277404100002
ACH-000030,0.0948599914539
ACH-000035,0.20197705684599998
ACH-000036,0.206598946364
ACH-000037,0.110797768853
ACH-000039,-0.042831596793099995
ACH-000040,0.104689385321
ACH-000041,0.127986595132
ACH-000042,0.144550214857
ACH-000045,0.28470051128699997
ACH-000047,0.10388631969699999
ACH-000052,0.122047704006
ACH-000053,0.098099460294
ACH-000054,0.180849316299
ACH-000055,-0.0345943996963
ACH-000060,0.12388357221599999
ACH-000067,0.18303971962
ACH-000070,0.22225922072700002
ACH-000075,0.264233067871
ACH-000078,-0.054308243514700004
ACH-000082,0.0238716593433
ACH-000085,0.34950202444399997
ACH-000086,0.15252536419399998
ACH-000087,0.00978942312357
ACH-000092,0.032619145959
ACH-000095,0.151459181941
ACH-000097,0.134618395526
ACH-000098,0.16657236377
ACH-000099,-0.0021966316404699996
ACH-000108,0.012131852796399998
ACH-000113,0.16741088045299998
ACH-000115,0.0644027153373
ACH-000116,0.110153316539
ACH-000118,0.178427048346
ACH-000120,0.129961979067
ACH-000123,0.0306639054439
ACH-000127,0.0889284727901
ACH-000128,0.316245299465
ACH-000132,0.12403653586300001
ACH-000133,-0.00804764871516
ACH-000137,0.0608118842514
ACH-000138,0.0378974822088
ACH-000142,0.071357789251
ACH-000143,0.098504559295
ACH-000146,0.012054000206799998
ACH-000148,0.142266044916
ACH-000150,0.0385317525665
ACH-000152,0.17004693803100002
ACH-000153,0.305884780925
ACH-000159,0.269945309139
ACH-000160,0.071714078173
ACH-000163,0.0234444669355
ACH-000167,-0.31626948778299996
ACH-000168,-0.0371098159349
ACH-000169,0.218748153926
ACH-000178,0.135761195389
ACH-000182,0.21927605015299997
ACH-000183,0.20288406855799998
ACH-000188,0.0268998133585
ACH-000189,0.0805969955005
ACH-000190,0.331321783077
ACH-000198,0.169316016131
ACH-000204,0.262053072891
ACH-000206,0.19656945537099998
ACH-000207,0.187419700634
ACH-000211,0.09274004555089999
ACH-000215,0.190903153933
ACH-000221,0.327582954071
ACH-000222,0.23165152301999997
