,DZIP1L (199221)
ACH-000004,0.16084791895300002
ACH-000007,-0.06898761549850001
ACH-000009,-0.09151283162839999
ACH-000011,0.15986739735
ACH-000012,0.00855944310042
ACH-000013,0.12605328589
ACH-000014,-0.03660055835
ACH-000015,0.00778275651051
ACH-000017,0.18956403395
ACH-000018,-0.137258920294
ACH-000019,0.166354240746
ACH-000021,0.0603916139542
ACH-000022,-0.06402949514890001
ACH-000025,-0.0788828135828
ACH-000028,0.150936313454
ACH-000030,0.00272751894171
ACH-000035,-0.0757998385784
ACH-000036,0.06859030740330001
ACH-000037,0.07454862490849999
ACH-000039,-0.020300803221
ACH-000040,-0.232563752451
ACH-000041,0.0450856641984
ACH-000042,-0.0393959358164
ACH-000045,0.08906666353880001
ACH-000047,-0.0124603917058
ACH-000052,-0.113527561719
ACH-000053,0.09061895577160001
ACH-000054,-0.126242493365
ACH-000055,0.0747249225215
ACH-000060,-0.021345591581399998
ACH-000067,0.0732520462517
ACH-000070,-0.010810430730399999
ACH-000075,0.301211283409
ACH-000078,0.0935062284902
ACH-000082,0.17579387129700003
ACH-000085,0.004552087434439999
ACH-000086,0.0291791921348
ACH-000087,0.218424077995
ACH-000092,-0.031741344944
ACH-000095,-0.145078143633
ACH-000097,-0.0214826526772
ACH-000098,-0.04524611192459999
ACH-000099,0.028437818561400003
ACH-000108,0.0725226987786
ACH-000113,0.0429665831451
ACH-000115,-0.00936200361763
ACH-000116,-0.025649496090599997
ACH-000118,0.0561146575452
ACH-000120,0.204998900503
ACH-000123,0.0225237780253
ACH-000127,0.101550062741
ACH-000128,-0.285766256564
ACH-000132,0.0237821149565
ACH-000133,0.0724645922702
ACH-000137,0.089993877084
ACH-000138,-0.032034211939500006
ACH-000142,0.0458360728276
ACH-000143,0.207650852322
ACH-000146,0.128462797634
ACH-000148,0.16172862591700002
ACH-000150,0.22087886256499997
ACH-000152,0.0118830094291
ACH-000153,0.23427091124699997
ACH-000159,0.0725450528011
ACH-000160,0.042308961334699996
ACH-000163,0.0983922886692
ACH-000167,-0.168794214237
ACH-000168,0.0501200717932
ACH-000169,0.11179137126800001
ACH-000178,0.0986906285723
ACH-000182,0.175272095485
ACH-000183,-0.07443110538530001
ACH-000188,0.164814537232
ACH-000189,-0.32580296684
ACH-000190,0.0135253956323
ACH-000198,0.109071676393
ACH-000204,0.213561959574
ACH-000206,0.189318686441
ACH-000207,0.043544445235699995
ACH-000211,-0.0347105386135
ACH-000215,0.12511506505699999
ACH-000221,0.0693672638259
ACH-000222,0.11445513469799999
ACH-000223,0.103048398728
ACH-000226,-0.000202409107976
ACH-000227,0.246106039825
ACH-000228,0.10320991530200001
ACH-000231,0.0212736460878
ACH-000232,0.08133155115849999
ACH-000233,0.0886949982106
ACH-000234,-0.0244500943897
ACH-000235,0.018825141230799997
ACH-000237,0.0779140667058
ACH-000238,0.27567211924199997
ACH-000243,0.19243897009799998
ACH-000244,0.35400049926
ACH-000246,0.17955136417999998
ACH-000248,-0.06499540396919999
ACH-000250,0.05931976293190001
ACH-000251,0.0860519841261
ACH-000253,0.0008703021395989999
ACH-000255,0.0863009723731
ACH-000256,-0.0873844804376
ACH-000257,0.0253509888807
ACH-000258,0.0311424412695
ACH-000259,-0.0492313184911
ACH-000260,-0.0736235114701
ACH-000261,0.055524816949300004
ACH-000262,-0.04982319287669999
ACH-000263,0.168562908015
ACH-000264,0.0313849084075
ACH-000265,0.029052236414200003
ACH-000266,0.0580946760966
ACH-000272,-0.0621909368745
ACH-000273,0.195986667044
ACH-000274,0.110372195901
ACH-000277,0.149896599961
ACH-000278,0.16200621634600001
ACH-000279,-0.0343905956256
ACH-000280,0.044994926371800005
ACH-000281,0.152825848992
ACH-000288,0.040254983745699996
ACH-000291,-0.110437772489
ACH-000293,0.0328442175856
ACH-000294,-0.0620574603579
ACH-000295,0.039177072998900005
ACH-000296,-0.09276359028839999
ACH-000302,0.031152715008400004
ACH-000304,0.37343724747199997
ACH-000307,0.0862133944492
ACH-000308,0.0855091200229
ACH-000310,0.0284696052195
ACH-000311,0.246858198589
ACH-000312,0.0537102436734
ACH-000315,0.038274176916400005
ACH-000316,0.17589083551399998
ACH-000317,-0.0180420285898
ACH-000318,0.136100993005
ACH-000319,0.17467011688700002
ACH-000320,0.166365161101
ACH-000322,0.296263431645
ACH-000323,0.054695016804099994
ACH-000324,0.145986654394
ACH-000329,0.112591592393
ACH-000330,-0.10827287737400001
ACH-000331,-0.00231629619969
ACH-000332,0.11161182708799999
ACH-000334,0.302087983785
ACH-000335,-0.234401320031
ACH-000336,-0.027878480926200003
ACH-000337,-0.0498779071784
ACH-000339,0.0417705962915
ACH-000341,0.122782321273
ACH-000348,0.31723667245299997
ACH-000350,0.12357097679000001
ACH-000352,0.049888576536
ACH-000356,0.030146857364
ACH-000361,-0.005721052731
ACH-000362,0.103471551155
ACH-000363,-0.0405266851315
ACH-000364,0.0238600819372
ACH-000365,0.0574449702661
ACH-000366,0.00647040739811
ACH-000368,-0.051873576235199996
ACH-000374,0.11654128653899999
ACH-000375,0.258923759843
ACH-000376,0.16056459914
ACH-000381,-0.100088414644
ACH-000383,0.0877877003871
ACH-000387,0.0589235989341
ACH-000389,0.180057170515
ACH-000390,0.161369612297
ACH-000393,0.161550180099
ACH-000395,0.015682046409799998
ACH-000397,-0.00445475084633
ACH-000401,-0.18133187151900002
ACH-000402,-0.0726246480916
ACH-000403,0.237820645636
ACH-000404,0.14794767929400002
ACH-000406,0.006006709915479999
ACH-000407,0.0849494537185
ACH-000408,-0.171685047518
ACH-000410,-0.0760653062705
ACH-000411,0.17285420861200002
ACH-000414,0.23372646119899998
ACH-000415,-0.0198365280845
ACH-000416,0.10019542081
ACH-000420,0.215369467078
ACH-000421,0.0276564864954
