,SDR39U1 (56948)
ACH-000331,-0.0502748722082
ACH-000332,-0.11067854095799999
ACH-000334,-0.22130475330899999
ACH-000335,-0.247504549632
ACH-000336,-0.12330144170099999
ACH-000337,-0.169920323624
ACH-000339,-0.0408180299529
ACH-000341,-0.259323839688
ACH-000348,-0.08191796770160001
ACH-000350,-0.111993529305
ACH-000352,-0.117383599716
ACH-000356,-0.272466119139
ACH-000361,-0.026357202943199997
ACH-000362,-0.0217310144564
ACH-000363,-0.0586890083521
ACH-000364,-0.14024105558
ACH-000365,0.06864252953769999
ACH-000366,-0.23016383572299998
ACH-000368,-0.196225378171
ACH-000374,-0.0165228383194
ACH-000375,-0.39416202775799997
ACH-000376,-0.16388609164
ACH-000381,0.034451601487900003
ACH-000383,-0.238766644916
ACH-000387,-0.0645389994066
ACH-000389,-0.280185239347
ACH-000390,-0.261530154259
ACH-000393,-0.21790609670699998
ACH-000395,-0.180154895256
ACH-000397,-0.142028327479
ACH-000401,-0.0988903602867
ACH-000402,0.41517894043700004
ACH-000403,-0.12342179095200001
ACH-000404,-0.20184413909499999
ACH-000406,-0.137706077107
ACH-000407,-0.191608115077
ACH-000408,0.07954144773249999
ACH-000410,-0.018868883502900002
ACH-000411,-0.07618077598010001
ACH-000414,-0.09971933087519999
ACH-000415,-0.228409728819
ACH-000416,-0.0576384228615
ACH-000420,-0.0613160427697
ACH-000421,-0.00086391237635
ACH-000424,0.042706862105800006
ACH-000425,-0.247152797694
ACH-000426,-0.205710405666
ACH-000427,-0.27070139549600003
ACH-000433,-0.279677237464
ACH-000436,-0.315539204819
ACH-000444,-0.0771181275496
ACH-000445,-0.020594009351400003
ACH-000448,-0.327604024011
ACH-000450,0.178189042804
ACH-000452,0.0176978590075
ACH-000454,-0.0976605218272
ACH-000458,0.00788656759802
ACH-000459,-0.10795994276200001
ACH-000460,-0.1527676328
ACH-000461,-0.152130037178
ACH-000463,-0.191670423068
ACH-000464,0.0108604990616
ACH-000466,-0.191653907722
ACH-000467,-0.0317469960771
ACH-000468,-0.04444474123369999
ACH-000469,-0.205271697348
ACH-000470,-0.123822640602
ACH-000471,-0.219805449215
ACH-000472,-0.202673074485
ACH-000473,-0.07029955883689999
ACH-000475,-0.171479663298
ACH-000476,-0.143729018873
ACH-000477,-0.323987426386
ACH-000480,-0.20317446165800002
ACH-000481,-0.364357499484
ACH-000483,0.06758196042299999
ACH-000484,-0.0190716524331
ACH-000485,-0.112595411677
ACH-000486,-0.10531337841499999
ACH-000487,0.115679967651
ACH-000488,-0.069567566392
ACH-000490,-0.08191685398910001
ACH-000491,-0.103512173222
ACH-000495,-0.473249413495
ACH-000496,0.194755678499
ACH-000499,-0.165198893511
ACH-000500,-0.221913635564
ACH-000502,-0.040885836697
ACH-000503,-0.023897536164700004
ACH-000505,-0.099723428184
ACH-000507,-0.040693167133199995
ACH-000510,-0.011555060353000001
ACH-000511,-0.172111545777
ACH-000512,-0.0474234559243
ACH-000516,0.00640368340583
ACH-000517,-0.0695744092075
ACH-000518,-0.32307732570799996
ACH-000520,-0.18447113527399997
ACH-000521,-0.0173234980064
ACH-000522,-0.16760591349600001
ACH-000524,-0.164570049804
ACH-000527,-0.0993253650761
ACH-000528,-0.19365219321199997
ACH-000537,-0.0982861009085
ACH-000541,0.24282883178000003
ACH-000542,-0.16844619908300001
ACH-000544,-0.249772845011
ACH-000545,-0.0853078692117
ACH-000547,-0.290271521554
ACH-000548,-0.0208890837757
ACH-000549,0.08725670134680001
ACH-000550,-0.119289532669
ACH-000552,-0.130271287026
ACH-000556,-0.0814777825649
ACH-000557,0.00949357054129
ACH-000570,-0.25727422280400003
ACH-000571,-0.325190696692
ACH-000573,-0.0332348369614
ACH-000576,-0.12107701316099999
ACH-000580,-0.34017278037500004
ACH-000584,-0.112204230416
ACH-000585,-0.224642357216
ACH-000588,-0.235147779089
ACH-000589,0.0980319763797
ACH-000591,-0.222255190822
ACH-000593,-0.04429181265359999
ACH-000600,-0.135263787958
ACH-000601,-0.157445942018
ACH-000604,0.0270233399223
ACH-000605,0.15855117781300002
ACH-000606,-0.17723205448100002
ACH-000608,-0.198156186217
ACH-000614,-0.100821199354
ACH-000616,-0.051758156591600005
ACH-000618,-0.05301829458790001
ACH-000619,-0.0560766914319
ACH-000620,-0.030216246957
ACH-000621,-0.0333702279025
ACH-000622,-0.283317753605
ACH-000623,-0.225755390847
ACH-000624,-0.104639888468
ACH-000627,-0.21403765745499997
ACH-000630,0.035748946606000004
ACH-000632,-0.34381718401600003
ACH-000633,-0.0699678862599
ACH-000637,-0.18276496655699997
ACH-000638,-0.0227865623813
ACH-000646,-0.114500865735
ACH-000647,-0.08215439694410001
ACH-000648,-0.150911673394
ACH-000649,-0.214694745946
ACH-000651,-0.108312344292
ACH-000652,0.130850725343
ACH-000653,-0.060582289278199995
ACH-000657,-0.175755305819
ACH-000658,-0.04198282913240001
ACH-000661,-0.06820844709110001
ACH-000662,-0.164661651804
ACH-000663,0.00324548573018
ACH-000665,-0.0247613372798
ACH-000671,-0.15870077440400002
ACH-000673,-0.0543715488284
ACH-000676,-0.12829922783199998
ACH-000677,-0.0948627160972
ACH-000681,-0.13058690902200001
ACH-000682,-0.07741240864589999
ACH-000683,-0.17522803769099998
ACH-000684,-0.312773403023
ACH-000688,-0.0663723249071
ACH-000693,-0.162143036931
ACH-000694,-0.169795029637
ACH-000695,-0.287750426804
ACH-000696,-0.175797446662
ACH-000697,-0.43113377557899996
ACH-000699,-0.11760725568600001
ACH-000701,0.0230511102013
ACH-000706,-0.0902152862023
ACH-000711,-0.187505582089
ACH-000713,-0.292845905258
ACH-000714,-0.13568299819000001
ACH-000718,-0.00643702425926
ACH-000720,-0.105360334769
ACH-000721,-0.215778639694
ACH-000724,-0.0749852304897
ACH-000725,-0.0630070967948
ACH-000732,-0.14510221771600001
ACH-000734,-0.0977018897577
ACH-000735,0.114631374939
ACH-000736,-0.10481584990800001
ACH-000738,-0.168986378609
ACH-000746,-3.47716932368e-05
ACH-000747,-0.0167629333545
ACH-000748,-0.013689609947600002
ACH-000753,-0.0776371371784
ACH-000756,0.022909590889300002
ACH-000757,0.144063220898
ACH-000758,-0.146701537486
ACH-000760,-0.0706100550413
ACH-000763,0.0235076053711
ACH-000764,-0.17328574653200002
ACH-000765,-0.0690774909702
ACH-000766,-0.371086583463
ACH-000767,-0.074482799212
ACH-000768,-0.039321413384800004
ACH-000769,-0.26480237004
ACH-000770,-0.25554368278
ACH-000771,0.0156874929015
ACH-000773,-0.30588719050200003
ACH-000776,-0.089938047366
ACH-000777,-0.158918414272
ACH-000778,-0.28539111521
ACH-000781,0.0179565723397
ACH-000782,-0.19710893542599997
ACH-000783,-0.26327280168699996
ACH-000784,-0.0931228850221
ACH-000785,0.0872999864153
ACH-000787,-0.147085174435
ACH-000788,-0.151309564093
ACH-000791,-0.11288913729800001
ACH-000792,-0.016509904919200003
ACH-000794,-0.165772190297
ACH-000796,-0.16705066668500002
ACH-000799,-0.280019569961
ACH-000800,0.017331040837900002
ACH-000802,-0.129001342315
ACH-000804,-0.351039761607
ACH-000805,-0.136751207597
ACH-000809,0.014284970070799999
ACH-000810,-0.197086248752
ACH-000811,0.0543926070491
ACH-000817,-0.342143868431
ACH-000819,-0.0038060019064499995
ACH-000820,0.00241068503767
ACH-000821,0.349411508755
ACH-000822,-0.21049803724399999
ACH-000823,-0.304718661012
ACH-000824,-0.187086111734
ACH-000827,-0.00616499304186
ACH-000829,-0.235247735436
ACH-000831,-0.253916804632
ACH-000832,-0.19894062951699998
ACH-000833,-0.190517369175
ACH-000834,-0.0431570130906
ACH-000835,-0.0329544152333
ACH-000836,-0.191868413578
ACH-000837,-0.038658774069800006
ACH-000838,-0.23478658213000003
ACH-000839,-0.436602361884
ACH-000840,-0.165687433453
ACH-000841,-0.08219713893019999
ACH-000843,-0.176834443902
ACH-000846,-0.102206656436
ACH-000847,-0.0447383464982
ACH-000848,0.0387796480652
ACH-000849,-0.217758723134
ACH-000851,-0.156152320929
ACH-000855,0.129963293683
ACH-000856,-0.017426311424499998
ACH-000858,-0.291008625666
ACH-000859,-0.212891919659
ACH-000861,-0.21324210245
ACH-000862,-0.0224503742176
ACH-000865,-0.0776966759558
ACH-000866,-0.12653842619300001
ACH-000867,-0.0602601276346
ACH-000869,-0.115452504831
ACH-000872,0.038591564919300006
ACH-000873,0.06963565498489999
ACH-000876,-0.00041116704677
ACH-000878,-0.18730370272
ACH-000880,-0.0784204681655
ACH-000881,-0.066950643274
ACH-000882,-0.0816249009995
ACH-000884,-0.07368321096910001
ACH-000885,-0.209596888861
ACH-000887,-0.19713519033
ACH-000888,-0.0753894677792
ACH-000889,-0.253178376666
ACH-000890,-0.360553985057
ACH-000896,-0.103616692877
ACH-000898,-0.279571238328
ACH-000900,-0.39856394579300003
ACH-000901,0.023631072670800002
ACH-000905,-0.0946696940707
ACH-000906,0.0042919047196399995
ACH-000907,-0.1149604323
ACH-000910,0.054865825442699995
ACH-000911,-0.113618372199
ACH-000912,-0.325094498679
ACH-000913,-0.0574718395989
ACH-000915,-0.0474578176315
ACH-000916,0.06682467555169999
ACH-000917,-0.428909421853
ACH-000921,-0.126186220989
ACH-000924,0.06941952185330001
ACH-000926,-0.17327862949700001
ACH-000928,-0.41162658338200003
ACH-000929,-0.305895556869
ACH-000932,-0.18363358815000003
ACH-000935,-0.094147647088
ACH-000936,-0.0800044361646
ACH-000937,-0.15979817810799998
ACH-000938,0.0204169539607
ACH-000939,-0.015127141853200002
ACH-000941,-0.2259455791
ACH-000943,-0.0591357082422
ACH-000946,-0.124248110184
ACH-000947,-0.0886754680883
ACH-000948,-0.06685295146840001
ACH-000950,-0.267587256866
ACH-000953,-0.287341133933
ACH-000957,-0.33518411010000004
ACH-000958,-0.0502919541327
ACH-000960,-0.043830255436699994
ACH-000963,-0.38642743776
ACH-000968,0.14543185138599998
ACH-000969,-0.15117646452
ACH-000973,-0.135914866142
ACH-000974,-0.21197537555999998
ACH-000975,-0.130259099441
ACH-000976,-0.11642272786499999
ACH-000978,-0.5596683863359999
ACH-000980,-0.06078913732440001
ACH-000984,0.055106418349400006
ACH-000986,-0.37187420735200005
ACH-000988,-0.294372907857
ACH-000993,-0.0793328652751
ACH-000994,-0.142877345055
ACH-000996,-0.08472879668910001
ACH-001001,-0.176649645491
ACH-001020,-0.123994784993
ACH-001028,-0.10247955980699999
ACH-001031,-0.295410619897
ACH-001038,-0.137258173994
ACH-001048,-0.09189106761510002
ACH-001050,-0.165688786044
ACH-001053,-0.35304552084
ACH-001054,-0.00786829742956
ACH-001061,-0.134509300844
ACH-001067,-0.0712039993716
ACH-001075,0.07921072411939999
ACH-001096,-0.10156759348099999
ACH-001128,-0.0871954177454
ACH-001134,-0.230021232361
ACH-001151,-0.0379965984007
ACH-001163,0.022806606109500003
ACH-001164,0.0168945987125
ACH-001173,-0.08918831128460002
ACH-001183,-0.230794799193
ACH-001184,0.0997798004234
ACH-001190,-0.0167032110314
ACH-001192,-0.154515163196
ACH-001193,-0.445521640786
ACH-001196,-0.0282834770713
ACH-001197,-0.15875988475
ACH-001205,-0.236886127238
ACH-001211,-0.21129976339099998
ACH-001212,0.10504435703500001
ACH-001228,-0.042454066172599995
ACH-001232,-0.32387364821
ACH-001239,-0.0167792030417
ACH-001274,-0.299204092723
ACH-001275,-0.036069276630300004
ACH-001277,-0.153163809904
ACH-001278,-0.024642048960899998
ACH-001280,-0.19625171816300002
ACH-001283,-0.15278254903
ACH-001289,-0.13384971585799998
ACH-001295,-0.157827458519
ACH-001300,0.09553626064899999
ACH-001301,-0.140851688392
ACH-001302,-0.313669833626
ACH-001303,0.118131008922
ACH-001306,-0.0903812108257
ACH-001318,-0.137270125931
ACH-001322,0.0172173219857
ACH-001328,-0.111692183192
ACH-001332,-0.388320581099
ACH-001333,-0.149212532104
ACH-001336,-0.0657974536262
ACH-001340,-0.0955779127554
ACH-001346,-0.22886625587499998
ACH-001353,-0.060625502249600005
ACH-001354,-0.0145145935408
ACH-001367,-0.301646177432
ACH-001368,-0.11655308281099999
ACH-001374,-0.423838016953
ACH-001375,-0.18962379837699997
ACH-001377,-0.18738916043900003
ACH-001380,-0.13439030138699998
ACH-001391,-0.143040241746
ACH-001407,-0.09452856212310001
ACH-001408,-0.24045762268000004
ACH-001413,-0.274003900484
ACH-001430,-0.13201792996300002
ACH-001431,-0.0576841539191
ACH-001450,-0.0304495495634
ACH-001496,-0.154127058956
ACH-001500,0.134804003206
ACH-001521,-0.24605481590999997
ACH-001523,-0.20142756725699998
ACH-001532,-0.14570381022099999
ACH-001536,-0.159711291212
ACH-001550,-0.395361849957
ACH-001552,0.011437525892299998
ACH-001554,0.0545394576645
ACH-001645,-0.022571379321900002
ACH-001654,-0.163493915412
ACH-001715,-0.160071400912
ACH-001735,-0.012507444495600002
ACH-001736,-0.037896397901199995
ACH-001737,-0.10143825498
ACH-001740,-0.096188021342
ACH-001745,-0.237635995932
ACH-001750,-0.213251267899
ACH-001765,-0.199770946099
ACH-001956,-0.197802153537
ACH-001957,-0.33513684594300003
