,KPNA2 (3838)
ACH-000004,-0.221236234672
ACH-000007,-0.019761559680599998
ACH-000009,-0.502106143319
ACH-000011,-0.568977977813
ACH-000012,-0.317982316151
ACH-000013,-0.203768281896
ACH-000014,-0.305590314358
ACH-000015,-0.029450125650499998
ACH-000017,-0.468708308194
ACH-000018,-0.208325718457
ACH-000019,-0.44457743312700004
ACH-000021,-0.487682498778
ACH-000022,-0.0861521096989
ACH-000025,-0.0644234522018
ACH-000028,-0.526784906649
ACH-000030,-0.0626216355526
ACH-000035,-0.508805844596
ACH-000036,-0.371606198365
ACH-000037,-0.665557334058
ACH-000039,-0.312032325369
ACH-000040,-0.0970270040808
ACH-000041,-0.224414786116
ACH-000042,-0.17501287617800002
ACH-000045,-0.68496549698
ACH-000047,-0.769464849046
ACH-000052,-0.60230780227
ACH-000053,-0.273521956444
ACH-000054,-0.28877728870200003
ACH-000055,-0.40510223812299995
ACH-000060,-0.518562649344
ACH-000067,-0.28049385589299997
ACH-000070,-0.468803898019
ACH-000075,-0.251334087163
ACH-000078,-0.279258647731
ACH-000082,-0.48254002213299996
ACH-000085,-0.267412131572
ACH-000086,-0.468973000225
ACH-000087,-0.293973602926
ACH-000092,-0.046579497508899996
ACH-000095,0.21033534875100002
ACH-000097,-0.411303988887
ACH-000098,-0.271067081117
ACH-000099,-0.146925160035
ACH-000108,-0.390430753275
ACH-000113,-0.11202631689
ACH-000115,-1.2996922269700002
ACH-000116,-0.245059195416
ACH-000118,-0.267413852986
ACH-000120,-0.6739925750200001
ACH-000123,-0.195258491822
ACH-000127,-0.506443003285
ACH-000128,-0.612907290207
ACH-000132,-0.17645188571400003
ACH-000133,-0.239906345056
ACH-000137,-0.3098894876
ACH-000138,-0.228397439958
ACH-000142,-0.169148485126
ACH-000143,-0.202146733644
ACH-000146,-0.545351351115
ACH-000148,-0.230422433144
ACH-000150,-0.282675335297
ACH-000152,-0.45739851222499994
ACH-000153,-0.36848053909100004
ACH-000159,-0.27514208969500004
ACH-000160,0.036337024196300007
ACH-000163,-0.598491516457
ACH-000167,-0.13091561748400002
ACH-000168,-0.20886570496399998
ACH-000169,-0.358858809958
ACH-000178,-0.362951132966
ACH-000182,-0.15785552756100002
ACH-000183,-0.144072660104
ACH-000188,0.07625718869300001
ACH-000189,-0.309841872518
ACH-000190,-0.23245185676199998
ACH-000198,-0.654791489794
ACH-000204,-0.457432264295
ACH-000206,-0.198266910642
ACH-000207,0.07070440051389999
ACH-000211,-0.30351601085499996
ACH-000215,-0.29913713466200004
ACH-000221,-0.413933922225
ACH-000222,-0.6852777920440001
ACH-000223,-0.21653458728500002
ACH-000226,-0.494681429952
ACH-000227,-0.0149323085611
ACH-000228,-0.18783618382300002
ACH-000231,-0.522514984456
ACH-000232,-0.0644408898311
ACH-000233,-0.21534207306699998
ACH-000234,-0.38873583160400005
ACH-000235,-0.291771241492
ACH-000237,-0.060493912146100004
ACH-000238,-0.23169809055799997
ACH-000243,-0.312719400621
ACH-000244,-0.23360953339499999
ACH-000246,-0.316350234078
ACH-000248,-0.716354576374
ACH-000250,-0.21654825455200002
ACH-000251,-0.5218187155749999
ACH-000253,-0.36482947262500004
ACH-000255,-0.21335229982700002
ACH-000256,-0.0951231866533
ACH-000257,-0.23805361098000002
ACH-000258,-0.137513913352
ACH-000259,-0.0914032721729
ACH-000260,-0.0877064279174
ACH-000261,-0.590746681395
ACH-000262,-0.286741566255
ACH-000263,-0.378596068527
ACH-000264,-0.38202129353299996
ACH-000265,-0.385633198247
ACH-000266,-0.253534888778
ACH-000272,-0.32261992601
ACH-000273,-0.424829082804
ACH-000274,-0.288320814119
ACH-000277,-0.554383206371
ACH-000278,-0.642293463802
ACH-000279,-0.18251568436700003
ACH-000280,-0.07617511300160001
ACH-000281,-0.23102364846999998
ACH-000288,-0.22182524812600002
ACH-000291,-0.16421397019200001
ACH-000293,0.011863619326899999
ACH-000294,-0.301512721935
ACH-000295,0.03970433985459999
ACH-000296,-0.304435263673
ACH-000302,-0.404001181742
ACH-000304,-0.244539065422
ACH-000307,-0.471004328029
ACH-000308,-0.214699885836
ACH-000310,-0.303809965775
ACH-000311,-0.540240867236
ACH-000312,-0.530679839343
ACH-000315,-0.146564272666
ACH-000316,-0.577256805576
ACH-000317,-0.5659068588539999
ACH-000318,-0.266261835103
ACH-000319,-0.294762746226
ACH-000320,-0.41549067851099997
ACH-000322,-0.34608300490000005
ACH-000323,-0.6724683411750001
ACH-000324,-0.257765034064
ACH-000329,-0.5998406985670001
ACH-000330,-0.608826334191
ACH-000331,-0.471869181806
ACH-000332,-0.397758772267
ACH-000334,-0.522974818218
ACH-000335,-0.485083965611
ACH-000336,-0.7422520950079999
ACH-000337,-0.7517947380169999
ACH-000339,-0.348342164959
ACH-000341,-0.31830158275
ACH-000348,-0.45943365553099996
ACH-000350,-0.26962522427200003
ACH-000352,-0.156080944611
ACH-000356,-0.614218678397
ACH-000361,-0.35459648372100006
ACH-000362,-0.120224759426
ACH-000363,-0.5121306709319999
ACH-000364,-0.19230637848700002
ACH-000365,-0.414499722382
ACH-000366,-0.22594379814399998
ACH-000368,-0.146839988828
ACH-000374,-0.577444920545
ACH-000375,-0.34087739677400003
ACH-000376,-0.039099257008500005
ACH-000381,-0.5438896152880001
ACH-000383,-0.25931344674
ACH-000387,-0.198726623341
ACH-000389,-0.19440046884
ACH-000390,-0.252853732993
ACH-000393,-0.25247412512899997
ACH-000395,0.273709724377
ACH-000397,-0.311354789949
ACH-000401,-0.22246771712699998
ACH-000402,-0.259557737372
ACH-000403,-0.300137077414
ACH-000404,0.061309863129799996
ACH-000406,-0.301718889537
ACH-000407,-0.25118851445
ACH-000408,0.09963382614980001
ACH-000410,-0.277316446449
ACH-000411,-0.637942480062
ACH-000414,-0.61020436512
ACH-000415,-0.140882158884
ACH-000416,-0.129343751388
ACH-000420,-0.52510806173
ACH-000421,-0.308333832189
ACH-000424,-0.215079695836
ACH-000425,-0.490731165493
ACH-000426,-1.15088964395
ACH-000427,-0.175017176257
ACH-000433,-0.7165754058399999
ACH-000436,-0.897587722174
ACH-000444,-0.508595078463
ACH-000445,-0.314780357632
ACH-000448,-0.359624080245
ACH-000450,-0.197071165449
ACH-000452,-0.17917169971900002
ACH-000454,0.0369679542975
ACH-000458,-0.0474845908045
ACH-000459,-0.0884466650784
ACH-000460,-0.329081146093
ACH-000461,-0.407225407688
ACH-000463,-0.524831028388
ACH-000464,0.14247011340600002
ACH-000466,-0.138159722224
ACH-000467,-0.350339164771
ACH-000468,-0.493379901856
ACH-000469,-0.044872966472199995
