,ADCK2 (90956)
ACH-000004,-0.0193568670326
ACH-000007,0.242178873654
ACH-000009,-0.08241586279339999
ACH-000011,-0.549508899774
ACH-000012,-0.18931246902899998
ACH-000013,0.0510945283711
ACH-000014,-0.49868230344
ACH-000015,0.014960155199
ACH-000017,-0.0813467520958
ACH-000018,-0.106329157449
ACH-000019,0.254720608412
ACH-000021,-0.23472550216899998
ACH-000022,-0.051861854994800005
ACH-000025,-0.22148274371100002
ACH-000028,0.0918155172814
ACH-000030,-0.157252797438
ACH-000035,-0.22135114060699998
ACH-000036,-0.0940075677847
ACH-000037,-0.42143518188699997
ACH-000039,-0.252243349236
ACH-000040,0.118308643473
ACH-000041,-0.12678071928600002
ACH-000042,-0.228760823433
ACH-000045,0.161159908096
ACH-000047,0.0687370861305
ACH-000052,-0.34263332110100003
ACH-000053,-0.0400287506295
ACH-000054,-0.128210319733
ACH-000055,-0.209303634038
ACH-000060,-0.123600372044
ACH-000067,-0.19127813191100002
ACH-000070,-0.19932517802000002
ACH-000075,-0.262278321943
ACH-000078,-0.0180596737145
ACH-000082,-0.29401831401
ACH-000085,-0.33592076371
ACH-000086,-0.23049072692400002
ACH-000087,0.241361917038
ACH-000092,-0.21938882453699998
ACH-000095,-0.09797213142570001
ACH-000097,-0.295708007462
ACH-000098,-0.11362089680700001
ACH-000099,-0.105274415539
ACH-000108,-0.11518271252800001
ACH-000113,-0.0716774019155
ACH-000115,0.20533163409299998
ACH-000116,-0.17913680665800003
ACH-000118,0.0539408457553
ACH-000120,-0.0461575657398
ACH-000123,-0.033420662303999996
ACH-000127,-0.0405238373022
ACH-000128,-0.044146708709000004
ACH-000132,-0.329466267752
ACH-000133,0.0871841749404
ACH-000137,-0.23855840297400002
ACH-000138,0.032709368487
ACH-000142,0.038507213132800006
ACH-000143,-0.138345328505
ACH-000146,-0.08855330424350001
ACH-000148,-0.126186497393
ACH-000150,0.0155674312368
ACH-000152,-0.0385700682579
ACH-000153,-0.307586345549
ACH-000159,-0.07057008652260001
ACH-000160,-0.13518282693199998
ACH-000163,0.12170851242000001
ACH-000167,-0.327908335603
ACH-000168,0.0567244656405
ACH-000169,-0.0652959515044
ACH-000178,-0.0911302051277
ACH-000182,-0.18680909347600003
ACH-000183,-0.010867522103600001
ACH-000188,-0.251653692227
ACH-000189,-0.172892367167
ACH-000190,0.12593342864
ACH-000198,-0.0800870646442
ACH-000204,-0.22860825507500002
ACH-000206,-0.0071709967903599995
ACH-000207,0.014112122576299999
ACH-000211,-0.07869390938330001
ACH-000215,-0.14650848925
ACH-000221,-0.019511421158200003
ACH-000222,-0.306623131422
ACH-000223,-0.0318753232392
ACH-000226,-0.174132218134
ACH-000227,-0.015243336187700001
ACH-000228,-0.0196907795131
ACH-000231,-0.185027689581
ACH-000232,-0.324559177822
ACH-000233,0.219082074234
ACH-000234,-0.218942047781
ACH-000235,-0.10570113073
ACH-000237,-0.0957743020832
ACH-000238,-0.055624607698800003
ACH-000243,-0.07255185771110001
ACH-000244,-0.585755865226
ACH-000246,-0.161174848906
ACH-000248,-0.043048567603099996
ACH-000250,-0.337017779063
ACH-000251,-0.074666290664
ACH-000253,-0.15504848762700002
ACH-000255,-0.0676894512535
ACH-000256,-0.0299986710985
ACH-000257,-0.36726159123
ACH-000258,-0.52636605468
ACH-000259,-0.161233999155
ACH-000260,-0.130023126756
ACH-000261,-0.235010337309
ACH-000262,0.16794538307300003
ACH-000263,-0.021804681508
ACH-000264,-0.0771811720032
ACH-000265,-0.017654088179900003
ACH-000266,-0.108317187716
ACH-000272,-0.171377544769
ACH-000273,-0.41111655994900004
ACH-000274,-0.0180944922429
ACH-000277,-0.032915361962200004
ACH-000278,-0.22141676027899998
ACH-000279,-0.324614377687
ACH-000280,0.018965730876499998
ACH-000281,-0.0008362684955589999
ACH-000288,-0.06317274119109999
ACH-000291,0.0168935363437
ACH-000293,-0.297704443433
ACH-000294,-0.162534015724
ACH-000295,-0.306647136103
ACH-000296,-0.0924085741889
ACH-000302,-0.025581188539299998
ACH-000304,0.207138665705
ACH-000307,-0.10070230188200001
ACH-000308,0.00501267186916
ACH-000310,-0.0676070323056
ACH-000311,-0.057152586064099994
ACH-000312,-0.284550580425
ACH-000315,0.171804622896
ACH-000316,0.0415274198316
ACH-000317,-0.108014815793
ACH-000318,0.0324812591033
ACH-000319,-0.10754564725600001
ACH-000320,-0.324685360081
ACH-000322,-0.295528294806
ACH-000323,-0.125450695621
ACH-000324,-0.41915820574600005
ACH-000329,-0.236931069883
ACH-000330,-0.0914289789064
ACH-000331,-0.312983044587
ACH-000332,-0.0586702398744
ACH-000334,0.0614513189562
ACH-000335,-0.136860015393
ACH-000336,0.132320521956
ACH-000337,0.0615145162947
ACH-000339,-0.0639216467699
ACH-000341,-0.00930258623797
ACH-000348,-0.0981222814526
ACH-000350,0.14286132732999998
ACH-000352,0.10830143907999999
ACH-000356,0.11429858098099999
ACH-000361,-0.10571197533500001
ACH-000362,-0.0273290118342
ACH-000363,-0.051275098727
ACH-000364,-0.149020588376
ACH-000365,-0.0236377112762
ACH-000366,-0.0991977647108
ACH-000368,-0.029686168004
ACH-000374,-0.171866155509
ACH-000375,-0.294398720708
ACH-000376,-0.08278020103589999
ACH-000381,-0.314570893269
ACH-000383,-0.07451856245189999
ACH-000387,-0.126825527918
ACH-000389,-0.243280858236
ACH-000390,-0.08651779652760001
ACH-000393,-0.217168585028
ACH-000395,0.17093968998300002
ACH-000397,-0.170208034496
ACH-000401,0.006815401402960001
ACH-000402,-0.27214195097800004
ACH-000403,-0.0715852751878
ACH-000404,-0.0841702780012
ACH-000406,-0.00124752118652
ACH-000407,0.292602750487
ACH-000408,0.281008497609
ACH-000410,0.05511507614019999
ACH-000411,-0.10987039380100001
ACH-000414,-0.0692879254028
ACH-000415,-0.0457945420321
ACH-000416,-0.0951371232975
ACH-000420,-0.000551319901332
ACH-000421,-0.0929826381205
ACH-000424,-0.108074380735
ACH-000425,-0.133832126731
ACH-000426,0.0213135452914
ACH-000427,-0.0339918023693
ACH-000433,-0.043083341267999994
ACH-000436,-0.138198762828
ACH-000444,-0.133151742514
ACH-000445,0.0291494871281
ACH-000448,-0.0443149973234
ACH-000450,-0.17162743960299998
ACH-000452,-0.077911575707
ACH-000454,-0.153817988324
ACH-000458,-0.27541508610800003
ACH-000459,-0.23837307472199998
ACH-000460,-0.12484280573100001
ACH-000461,0.0320561971469
ACH-000463,-0.09965496197519999
ACH-000464,-0.163009923422
ACH-000466,-0.345264102281
ACH-000467,-0.163042557479
ACH-000468,0.0133665695549
ACH-000469,-0.117392824562
ACH-000470,-0.069181753747
ACH-000471,-0.236236050411
ACH-000472,-0.17361196930300002
ACH-000473,-0.125344856635
ACH-000475,-0.135003418495
ACH-000476,-0.0690585230035
ACH-000477,-0.199761628519
ACH-000480,0.09186991874610001
ACH-000481,0.133925101478
ACH-000483,-0.0739708954429
ACH-000484,0.134216651626
ACH-000485,0.09232210570289999
ACH-000486,-0.0723972674005
ACH-000487,0.0792159683027
ACH-000488,-0.0823052719704
ACH-000490,0.021894942335900003
ACH-000491,-0.0764389408187
ACH-000495,-0.221218822057
ACH-000496,-0.135337219059
ACH-000499,0.0682821277446
ACH-000500,-0.194367428771
ACH-000502,-0.0319237271551
ACH-000503,0.0797339627092
ACH-000505,0.019892796341400003
ACH-000507,0.21426626376
ACH-000510,-0.0192420045375
ACH-000511,-0.185357403974
ACH-000512,0.107386840393
ACH-000516,0.0455015192138
ACH-000517,-0.142304494729
ACH-000518,-0.152264925245
ACH-000520,0.0194426039095
ACH-000521,-0.18995324392299998
ACH-000522,-0.00642634056484
ACH-000524,-0.07317100719689999
ACH-000527,-0.031052773161
ACH-000528,-0.29260361522
ACH-000537,0.0922225041089
ACH-000541,-0.0426604137571
ACH-000542,-0.0823144310755
ACH-000544,-0.0321708899342
ACH-000545,-0.11831124669000001
ACH-000547,0.104390209782
ACH-000548,-0.05403939789269999
ACH-000549,-0.154414460771
ACH-000550,-0.276881454151
ACH-000552,-0.0355540387646
ACH-000556,-0.0007840494406130001
ACH-000557,-0.0205465763163
ACH-000570,-0.30780835921300004
ACH-000571,-0.0370694447892
ACH-000573,-0.094982169888
ACH-000576,-0.258016304758
ACH-000580,0.264690340139
ACH-000584,-0.0284788757887
ACH-000585,-0.132413699847
ACH-000588,-0.110709861525
ACH-000589,-0.23381029175299997
ACH-000591,-0.0364762261113
ACH-000593,-0.22063048369899999
ACH-000600,-0.183166228447
ACH-000601,-0.0640888861951
ACH-000604,-0.13590687889699998
ACH-000605,-0.013932465662200001
ACH-000606,-0.18830947916700003
ACH-000608,-0.240986888144
ACH-000614,-0.009672394004120002
ACH-000616,-0.16204364174
ACH-000618,0.07783055070810001
ACH-000619,-0.033108335562
ACH-000620,-0.09709022383379999
ACH-000621,-0.0625560976669
ACH-000622,-0.370621475599
ACH-000623,-0.133812935218
ACH-000624,-0.20489796005999997
ACH-000627,-0.0636524504145
ACH-000630,-0.05529155300559999
ACH-000632,-0.057064449419800004
ACH-000633,0.0167596991044
ACH-000637,-0.132341884751
ACH-000638,0.08692403222419999
ACH-000646,0.0710170334501
ACH-000647,0.018950222664
ACH-000648,-0.114184991915
ACH-000649,-0.14459973974600002
ACH-000651,-0.0639389880447
ACH-000652,-0.110836451856
ACH-000653,-0.18039832398800001
ACH-000657,-0.0603517043212
ACH-000658,-0.09610803921939999
ACH-000661,-0.461012362347
ACH-000662,-0.25171622755600004
ACH-000663,-0.160724459521
ACH-000665,-0.11267793213199999
ACH-000671,-0.0458575265249
ACH-000673,-0.170588725138
ACH-000676,-0.200276048801
ACH-000677,-0.305710482116
ACH-000681,-0.0664589581554
ACH-000682,-0.138538647748
ACH-000683,-0.031765627286299995
ACH-000684,0.0281901916791
ACH-000688,0.114746204223
ACH-000693,0.0095627302044
ACH-000694,-0.076750997063
ACH-000695,0.0109747460397
ACH-000696,-0.229475051637
ACH-000697,-0.290725587121
ACH-000699,-0.21967069405200002
ACH-000701,-0.49150874781900006
ACH-000706,-0.262592454034
ACH-000711,-0.167004022339
ACH-000713,-0.11526912216900001
ACH-000714,-0.151041100745
ACH-000718,-0.033510775068
ACH-000720,-0.08008164530339999
ACH-000721,-0.0501834194807
ACH-000724,-0.498967804586
ACH-000725,-0.183799291256
ACH-000732,-0.037810183732099996
ACH-000734,0.0662378512522
ACH-000735,-0.0211668898459
ACH-000736,-0.20700216646800002
ACH-000738,-0.121516713073
ACH-000746,-0.020556057853900002
ACH-000747,-0.07934100122030001
ACH-000748,-0.0436434716444
ACH-000753,0.0156638256555
ACH-000756,-0.0200050188653
ACH-000757,-0.0642651512708
ACH-000758,-0.025476727414299998
ACH-000760,0.0356930072199
ACH-000763,-0.346276042287
ACH-000764,-0.10705938299699999
ACH-000765,-0.385539266431
ACH-000766,0.00417483815711
ACH-000767,-0.201730214863
ACH-000768,-0.178945433301
ACH-000769,-0.0503225529094
ACH-000770,-0.254776998904
ACH-000771,-0.041682638490499996
ACH-000773,-0.0363076319865
ACH-000776,-0.18429911120700002
ACH-000777,-0.0411295775602
ACH-000778,0.0552980380466
ACH-000781,-0.132566058376
ACH-000782,-0.267027874878
ACH-000783,-0.163905628254
ACH-000784,-0.07730738466810001
ACH-000785,-0.22540935950999996
ACH-000787,0.0791770812194
ACH-000788,-0.180578144177
ACH-000791,-0.15485201850400002
ACH-000792,-0.10271207083900001
ACH-000794,-0.162052953038
ACH-000796,-0.0910382936918
ACH-000799,-0.259139587459
ACH-000800,-0.102033293804
ACH-000802,-0.10435798850299999
ACH-000804,0.024733861246599997
ACH-000805,-0.133332529595
ACH-000809,-0.10335893727800001
ACH-000810,0.0236144930678
ACH-000811,-0.0796170717408
ACH-000817,-0.22045411598499998
ACH-000819,0.236086391994
ACH-000820,-0.528416593804
ACH-000821,-0.0785860503274
ACH-000822,-0.232902404022
ACH-000823,-0.07485037064280001
ACH-000824,-0.18703430013500003
ACH-000827,-0.354170112603
ACH-000829,-0.00771900288878
ACH-000831,-0.0704332386959
ACH-000832,-0.043128810608
ACH-000833,0.285208321946
ACH-000834,-0.025687934156
ACH-000835,-0.208563508561
ACH-000836,-0.157414291929
ACH-000837,-0.0408751449384
ACH-000838,-0.151819847152
ACH-000839,-0.089435675102
ACH-000840,0.0282115537053
ACH-000841,-0.170829090312
ACH-000843,0.11406525803300001
ACH-000846,-0.029849608240499998
ACH-000847,0.200305992552
ACH-000848,-0.279313027958
ACH-000849,-0.143859446334
ACH-000851,0.0135759910139
ACH-000855,-0.20770700725699998
ACH-000856,-0.269380657381
ACH-000858,-0.24120048251499998
ACH-000859,0.19722742482500003
ACH-000861,-0.20534418431600002
ACH-000862,-0.167840304943
ACH-000865,0.0773464195906
ACH-000866,0.0185347022172
ACH-000867,-0.0207254061334
ACH-000869,-0.365299260753
ACH-000872,0.0968521311965
ACH-000873,-0.07149535209310001
ACH-000876,-0.103831316415
ACH-000878,-0.07424234246410001
ACH-000880,0.037495497716
ACH-000881,-0.07510350426519999
ACH-000882,-0.261656725369
ACH-000884,-0.39158344689
ACH-000885,-0.12092534296700001
ACH-000887,-0.015506747141100001
ACH-000888,-0.154843521871
ACH-000889,-0.192159994714
ACH-000890,-0.321275127364
ACH-000896,-0.132033987287
ACH-000898,-0.181483215087
ACH-000900,-0.278422393166
ACH-000901,-0.181640978279
ACH-000905,0.119152316117
ACH-000906,-0.109048657735
ACH-000907,-0.166281956974
ACH-000910,-0.192455989252
ACH-000911,-0.105199997985
ACH-000912,-0.18435046545699998
ACH-000913,-0.029672625545099997
ACH-000915,-0.15534399802
ACH-000916,-0.371431012171
ACH-000917,0.00998209158342
ACH-000921,0.00319191666016
ACH-000924,0.0670431559217
ACH-000926,-0.150157771301
ACH-000928,-0.24842079453899998
ACH-000929,-0.20438535270199998
ACH-000932,-0.194328845564
ACH-000935,0.195689236821
ACH-000936,-0.00271413433028
ACH-000937,-0.129817386372
ACH-000938,-0.249699430684
ACH-000939,-0.0676460463218
ACH-000941,0.007239947229130001
ACH-000943,-0.20417884289500002
ACH-000946,-0.23269643710000001
ACH-000947,-0.08253915105830001
ACH-000948,-0.337461651076
ACH-000950,-0.239790088716
ACH-000953,-0.0703525551034
ACH-000957,0.09441614305689999
ACH-000958,-0.280798428595
ACH-000960,-0.271260440781
ACH-000963,-0.251794559484
ACH-000968,0.0192805514621
ACH-000969,-0.100325525137
ACH-000973,-0.266630486267
ACH-000974,-0.204206661824
ACH-000975,-0.183211966694
ACH-000976,-0.0976880058735
ACH-000978,-0.20384086192499998
ACH-000980,-0.0738689204912
ACH-000984,0.028956647444000002
ACH-000986,0.018155104871400003
ACH-000988,0.042190225781699994
ACH-000993,-0.0538579318612
ACH-000994,0.11104812457100001
ACH-000996,-0.21746431749200001
ACH-001001,-0.19731151369600003
ACH-001020,0.23490356864300002
ACH-001028,-0.0857672613686
ACH-001031,-0.203115453551
ACH-001038,-0.134227580288
ACH-001048,-0.00661256283222
ACH-001050,0.0389531672407
ACH-001053,-0.142423082855
ACH-001054,0.122152485786
ACH-001061,-0.143500475835
ACH-001067,-0.22556236596
ACH-001075,0.0580619935134
ACH-001096,-0.0411795341795
ACH-001128,-0.136560200587
ACH-001134,0.115355918187
ACH-001151,-0.0593789326215
ACH-001163,-0.246111653959
ACH-001164,0.263776582775
ACH-001173,-0.153222518862
ACH-001183,-0.10339206388
ACH-001184,0.0434360355077
ACH-001190,-0.19685316028000002
ACH-001192,-0.144850916862
ACH-001193,0.147935786143
ACH-001196,-0.138175479845
ACH-001197,-0.0479585050642
ACH-001205,-0.29256045120499996
ACH-001211,0.181852954223
ACH-001212,-0.198708974399
ACH-001228,-0.025398066022999998
ACH-001232,-0.32097051263
ACH-001239,-0.118205235405
ACH-001274,-0.0106710453822
ACH-001275,-0.382375535396
ACH-001277,-0.048084977489
ACH-001278,-0.11006755463
ACH-001280,-0.128894854057
ACH-001283,-0.0365148603779
ACH-001289,-0.07142419615619999
ACH-001295,-0.163393931556
ACH-001300,-0.34929797029799997
ACH-001301,0.08120990516530001
ACH-001302,-0.140842984711
ACH-001303,0.220266124703
ACH-001306,-0.178663803482
ACH-001318,0.005157526204430001
ACH-001322,-0.17310848995
ACH-001328,-0.0831272463252
ACH-001332,-0.08490505452680001
ACH-001333,0.224001381563
ACH-001336,-0.0188021944368
ACH-001340,-0.0708907417646
ACH-001346,-0.32109382320700003
ACH-001353,-0.16252919328600002
ACH-001354,-0.199155263818
ACH-001367,0.18444942977499998
ACH-001368,-0.0664079090045
ACH-001374,-0.0418438579005
ACH-001375,0.276714865175
ACH-001377,-0.103669021017
ACH-001380,-0.0591453224751
ACH-001391,-0.373711304507
ACH-001407,-0.126063420786
ACH-001408,-0.0179545590658
ACH-001413,-0.147848927726
ACH-001430,-0.24941362146600002
ACH-001431,-0.0846616886904
ACH-001450,0.133243561113
ACH-001496,-0.318574055152
ACH-001500,-0.159323432401
ACH-001521,-0.135727883638
ACH-001523,-0.0610094618002
ACH-001532,-0.25351811074499997
ACH-001536,-0.0271237293073
ACH-001550,-0.08665451590819999
ACH-001552,0.05090703352130001
ACH-001554,-0.16667034461400002
ACH-001645,-0.04290052216080001
ACH-001654,-0.11118712432399999
ACH-001715,0.165028397115
ACH-001735,-0.0620195677317
ACH-001736,-0.31227824455200004
ACH-001737,-0.637518205945
ACH-001740,-0.15641720317299998
ACH-001745,-0.0423659852635
ACH-001750,-0.0732129474688
ACH-001765,0.0193790211045
ACH-001956,-0.107389432692
ACH-001957,-0.249581286613
