,PLVAP (83483)
ACH-000004,0.043497866182399994
ACH-000007,0.16766382002
ACH-000009,0.11509373069800001
ACH-000011,0.237938047015
ACH-000012,-0.0273928920579
ACH-000013,-0.0713568510466
ACH-000014,2.20292210678e-05
ACH-000015,-0.1347067115
ACH-000017,-0.319144776977
ACH-000018,-0.0387117054614
ACH-000019,-0.347063412388
ACH-000021,-0.14598849340199999
ACH-000022,-0.14066196708599998
ACH-000025,-0.009303822727020001
ACH-000028,-0.0638605401448
ACH-000030,-0.145597944707
ACH-000035,-0.30902200206999997
ACH-000036,0.059122270844400006
ACH-000037,-0.010355304306399998
ACH-000039,0.0376261503672
ACH-000040,-0.107080685423
ACH-000041,0.062084075521300006
ACH-000042,-0.015120131751800001
ACH-000045,-0.273118353174
ACH-000047,0.00102922886121
ACH-000052,-0.128022703898
ACH-000053,-0.0103558082222
ACH-000054,0.18404544306899998
ACH-000055,0.07268144526789999
ACH-000060,-0.0071429217267
ACH-000067,-0.0994409464263
ACH-000070,-0.00668913268282
ACH-000075,-0.17707248646200002
ACH-000078,0.13323693997199998
ACH-000082,0.0669871749801
ACH-000085,-0.11872342282500001
ACH-000086,-0.0679897604767
ACH-000087,-0.0639065080365
ACH-000092,-0.0004621952575959999
ACH-000095,-0.0661198286103
ACH-000097,-0.0733840954475
ACH-000098,-0.13813253672599998
ACH-000099,0.07411269043060001
ACH-000108,-0.32224468269699996
ACH-000113,-0.034568004223099996
ACH-000115,-0.0818146081425
ACH-000116,-0.253196543832
ACH-000118,-0.11160081277100001
ACH-000120,-0.0567080788162
ACH-000123,-0.153556468664
ACH-000127,-0.142823692777
ACH-000128,-0.411407953478
ACH-000132,-0.151411453637
ACH-000133,0.00375705283817
ACH-000137,-0.288958163762
ACH-000138,0.0235876120167
ACH-000142,-0.141178808411
ACH-000143,-0.151959818198
ACH-000146,-0.12024451720000001
ACH-000148,0.0591348707635
ACH-000150,-0.156287029013
ACH-000152,-0.0310853421887
ACH-000153,0.380807005151
ACH-000159,0.0596962121579
ACH-000160,0.0947098338097
ACH-000163,-0.224043719234
ACH-000167,-0.047235610984
ACH-000168,-0.09243926036389999
ACH-000169,0.121975338726
ACH-000178,-0.202543296582
ACH-000182,-0.0804336172038
ACH-000183,-0.12718641186899998
ACH-000188,-0.275760193346
ACH-000189,-0.050711054785
ACH-000190,0.117251477629
ACH-000198,-0.0140648469344
ACH-000204,0.191228195325
ACH-000206,0.021772426122099998
ACH-000207,-0.112701683572
ACH-000211,-0.0222590208465
ACH-000215,0.010151886418100001
ACH-000221,-0.288557948785
ACH-000222,-0.165215971819
