,SFTPD (6441)
ACH-000004,-0.00711942665263
ACH-000007,0.065983135935
ACH-000009,0.0299275981049
ACH-000011,0.0762672539491
ACH-000012,0.12480587766
ACH-000013,0.10855206974199999
ACH-000014,-0.12460832372300001
ACH-000015,-0.0965145048549
ACH-000017,-0.0692032822347
ACH-000018,-0.155284897398
ACH-000019,-0.0322712744491
ACH-000021,0.163328165259
ACH-000022,0.0722420734288
ACH-000025,-0.016635294029399998
ACH-000028,0.0828906073463
ACH-000030,0.00711572097296
ACH-000035,-0.044980175565300005
ACH-000036,-0.0257236138631
ACH-000037,0.12479367320999998
ACH-000039,0.22480182703899998
ACH-000040,0.0671614432336
ACH-000041,-0.0909124721469
ACH-000042,0.0927724675677
ACH-000045,-0.028010300157599997
ACH-000047,0.0762064208927
ACH-000052,0.0229630810522
ACH-000053,0.0290654832393
ACH-000054,0.0822384813056
ACH-000055,0.061610778299
ACH-000060,-0.06206665724359999
ACH-000067,0.0370628714515
ACH-000070,-0.0151174387522
ACH-000075,-0.19393903342799998
ACH-000078,0.237241059937
ACH-000082,-0.0502912329215
ACH-000085,0.0538249542305
ACH-000086,-0.10857666110099999
ACH-000087,-0.058916048722299996
ACH-000092,0.0515079041648
ACH-000095,-0.12094759074400001
ACH-000097,-0.09468551023970001
ACH-000098,-0.025767744211499997
ACH-000099,0.0465626621172
ACH-000108,0.044912414481100005
ACH-000113,-0.0526574342227
ACH-000115,0.21199703377700002
ACH-000116,-0.0584654120147
ACH-000118,-0.0582100727504
ACH-000120,0.0925819072546
ACH-000123,0.027044512749799996
ACH-000127,0.0242952536559
ACH-000128,-0.0051168284157600006
ACH-000132,-0.0426624829632
ACH-000133,0.0145426076401
ACH-000137,-0.0316483511362
ACH-000138,0.177955354066
ACH-000142,0.10893403711100001
ACH-000143,-0.221556028268
ACH-000146,0.0541035077519
ACH-000148,-0.051160810731
ACH-000150,0.07413133353019999
ACH-000152,0.0141892982525
ACH-000153,0.163031995206
ACH-000159,-0.0830003876234
ACH-000160,-0.0724390081585
ACH-000163,0.122122708201
ACH-000167,-0.190386114272
ACH-000168,0.207324769701
ACH-000169,-0.129872449356
ACH-000178,-0.0342143902936
ACH-000182,-0.19796687454
ACH-000183,-0.037580815666199995
ACH-000188,0.0407154181344
ACH-000189,0.0465794020257
ACH-000190,-0.09225517831730001
ACH-000198,-0.041962996315199994
ACH-000204,0.0519713213544
ACH-000206,-0.08656960939109999
ACH-000207,-0.116561238389
ACH-000211,-0.0220106042442
ACH-000215,-0.0332470919108
ACH-000221,0.120458410782
ACH-000222,0.159556933792
ACH-000223,-0.10278192969799999
ACH-000226,0.0815709610271
ACH-000227,-0.16063778453299998
ACH-000228,-0.027128981457700003
ACH-000231,0.11873710948100001
ACH-000232,-0.0631221670156
ACH-000233,0.0426855713908
ACH-000234,0.126431515672
ACH-000235,-0.0310214448112
ACH-000237,0.00277235641272
ACH-000238,0.0153720686369
ACH-000243,-0.0051050271695
ACH-000244,0.187854682751
ACH-000246,0.0311070940649
ACH-000248,-0.00714554924919
ACH-000250,-0.0868578746863
ACH-000251,0.134293285455
ACH-000253,0.121005501183
ACH-000255,-0.18771551040800002
ACH-000256,0.0426903686431
ACH-000257,-0.476878524546
ACH-000258,-0.161852173594
ACH-000259,0.05739959478019999
ACH-000260,-0.030928282258900004
ACH-000261,-0.0497511528181
ACH-000262,-0.036437994744
ACH-000263,-0.0587628432065
ACH-000264,0.00517565228181
ACH-000265,-0.00827411547495
ACH-000266,0.115288252425
ACH-000272,-0.08259007086339999
ACH-000273,-0.0212585464537
ACH-000274,0.0254603611076
ACH-000277,0.0184311201348
ACH-000278,0.0881659816767
ACH-000279,0.128502469256
ACH-000280,0.0795811077207
ACH-000281,-0.06162822617100001
ACH-000288,0.008775190986290001
ACH-000291,-0.0337585107247
ACH-000293,0.0377256434734
ACH-000294,-0.0672662090955
ACH-000295,-0.12479530322
ACH-000296,-0.101262233675
ACH-000302,-0.019068475416700002
ACH-000304,0.0870577792625
ACH-000307,-0.048051386807
ACH-000308,0.018074282579
ACH-000310,0.173725179118
ACH-000311,-0.0276073631055
ACH-000312,0.06795877135419999
ACH-000315,0.261183830909
ACH-000316,-0.20707248704300002
ACH-000317,-0.0452524440252
ACH-000318,-0.0152588253809
ACH-000319,-0.00446329044481
ACH-000320,-0.0615153352293
ACH-000322,0.125285054458
ACH-000323,0.11724716395300001
ACH-000324,0.0006769433227869999
ACH-000329,-0.11271250904
ACH-000330,-0.25928333342099996
ACH-000331,-0.177786918741
ACH-000332,0.0556623754692
ACH-000334,0.0891956257144
ACH-000335,-0.129797553014
ACH-000336,0.273398936596
ACH-000337,-0.297474329861
ACH-000339,0.057565397121400005
ACH-000341,0.166302027278
ACH-000348,-0.0292723794611
ACH-000350,0.11611869910499999
ACH-000352,-0.014590696100700002
ACH-000356,-0.0252629555413
ACH-000361,-0.08913217741810002
ACH-000362,-0.0153261586793
ACH-000363,0.09085213584210002
ACH-000364,-0.0285232684447
ACH-000365,-0.008651932237969999
ACH-000366,-0.00691251764611
ACH-000368,-0.10985116131200001
ACH-000374,-0.0443676855248
ACH-000375,-0.113905398795
ACH-000376,0.0702671903453
ACH-000381,-0.0393870538242
ACH-000383,0.116830800348
ACH-000387,-0.0669411028179
ACH-000389,-0.0545768886541
ACH-000390,0.07355539916369999
ACH-000393,-0.021071854535500003
ACH-000395,0.246465232583
ACH-000397,0.115063098421
ACH-000401,0.0194926313241
ACH-000402,0.17872771236999999
ACH-000403,0.07253486484260001
ACH-000404,0.24803223342099998
ACH-000406,-0.0200888544578
ACH-000407,-0.135356385912
ACH-000408,-0.148846301816
ACH-000410,-0.08203264451469999
ACH-000411,0.130506682465
