,PPP1R7 (5510)
ACH-000004,-1.0593255249
ACH-000007,-0.779353331383
ACH-000009,-1.1088341259999999
ACH-000011,-1.09790562935
ACH-000012,-0.767727917438
ACH-000013,-0.954786853917
ACH-000014,-0.833299218357
ACH-000015,-0.8024558688719999
ACH-000017,-1.04699905684
ACH-000018,-1.13210879367
ACH-000019,-0.441027086147
ACH-000021,-0.490866008568
ACH-000022,-0.9184435680249999
ACH-000025,-0.863836010039
ACH-000028,-0.785156343883
ACH-000030,-0.782648811367
ACH-000035,-0.993271359499
ACH-000036,-0.779172468961
ACH-000037,-0.499555039126
ACH-000039,-0.749996726716
ACH-000040,-1.06601426714
ACH-000041,-0.917381718681
ACH-000042,-1.14773915709
ACH-000045,-0.713762529915
ACH-000047,-1.02766180049
ACH-000052,-1.37993994267
ACH-000053,-0.7858985189929999
ACH-000054,-0.826769245953
ACH-000055,-0.921314568321
ACH-000060,-1.14439882085
ACH-000067,-1.0915764428899999
ACH-000070,-0.7955163595839999
ACH-000075,-0.8663154331910001
ACH-000078,-1.01864510236
ACH-000082,-1.23319623106
ACH-000085,-1.37327213317
ACH-000086,-0.933921015298
ACH-000087,-1.15313214599
ACH-000092,-1.0483372336499999
ACH-000095,-1.19244456381
ACH-000097,-0.847535308799
ACH-000098,-0.761105990114
ACH-000099,-0.8102684048919999
ACH-000108,-0.632596300668
ACH-000113,-0.835777645395
ACH-000115,-0.6997414359370001
ACH-000116,-1.08994905682
ACH-000118,-0.7541094110150001
ACH-000120,-1.03467231808
ACH-000123,-0.862524737465
ACH-000127,-0.993496618003
ACH-000128,-0.925612133251
ACH-000132,-1.2559110375799998
ACH-000133,-1.11970204185
ACH-000137,-0.893975355649
ACH-000138,-0.831035611207
ACH-000142,-0.927316345638
ACH-000143,-0.5948257299490001
ACH-000146,-0.557104531371
ACH-000148,-0.9057656372059999
ACH-000150,-1.25777622472
ACH-000152,-0.965179292145
ACH-000153,-0.599281295113
ACH-000159,-0.8287815393279999
ACH-000160,-0.954259216936
ACH-000163,-1.12382408467
ACH-000167,-0.847915513621
ACH-000168,-0.6298651862269999
ACH-000169,-0.809883595807
ACH-000178,-1.09309968029
ACH-000182,-1.00853931458
ACH-000183,-0.882300787579
ACH-000188,-0.717640495344
ACH-000189,-0.49695868896799994
ACH-000190,-0.853728261372
ACH-000198,-0.763534261858
ACH-000204,-1.22483420126
ACH-000206,-0.835985467731
ACH-000207,-0.982470569053
ACH-000211,-0.741832220918
ACH-000215,-0.932041324875
ACH-000221,-0.9252682828799998
ACH-000222,-1.09313863646
ACH-000223,-1.16211127162
ACH-000226,-0.617174269553
ACH-000227,-0.7359668954909999
ACH-000228,-1.14317906611
ACH-000231,-1.16015090034
ACH-000232,-0.884976107506
ACH-000233,-0.7729599547920001
ACH-000234,-1.33380128472
ACH-000235,-0.9311874965420001
ACH-000237,-0.8969696377330001
ACH-000238,-1.22047402136
ACH-000243,-0.714681657919
ACH-000244,-1.5282203560299998
ACH-000246,-0.987963097351
ACH-000248,-1.15405714154
ACH-000250,-1.17209331126
ACH-000251,-1.22125207425
ACH-000253,-0.647272507578
ACH-000255,-0.801262382718
ACH-000256,-0.626312244662
ACH-000257,-0.556030383076
ACH-000258,-1.09663470082
ACH-000259,-0.477597705564
ACH-000260,-0.9016136218780001
ACH-000261,-1.04940596933
ACH-000262,-0.991535427094
ACH-000263,-1.0604112194600002
ACH-000264,-0.501927208241
ACH-000265,-0.628650823953
ACH-000266,-0.593067850523
ACH-000272,-0.560698915577
ACH-000273,-0.777458387237
ACH-000274,-1.18642070666
ACH-000277,-0.890144510241
ACH-000278,-1.0631404541
ACH-000279,-0.7351068266509999
ACH-000280,-1.30120538716
ACH-000281,-0.995606486139
ACH-000288,-1.1859497318
ACH-000291,-0.907554131798
ACH-000293,-0.771163783786
ACH-000294,-0.861551698274
ACH-000295,-1.02178580668
ACH-000296,-0.673849674765
ACH-000302,-0.970991368546
ACH-000304,-1.08545689747
ACH-000307,-1.25529424881
ACH-000308,-1.11884509134
ACH-000310,-1.12378129754
ACH-000311,-0.796302911402
ACH-000312,-0.8748481895319999
ACH-000315,-0.669581123323
