,STOM (2040)
ACH-000004,0.211561362037
ACH-000007,-0.0331974230741
ACH-000009,-0.0247933226728
ACH-000011,0.09707051815639998
ACH-000012,0.0668480159999
ACH-000013,0.04901001857890001
ACH-000014,0.305986936444
ACH-000015,-0.0020723242870699997
ACH-000017,0.0769238669706
ACH-000018,0.104248126381
ACH-000019,-0.0176006547948
ACH-000021,0.062004645455800006
ACH-000022,0.028410683099700004
ACH-000025,0.10843683137700001
ACH-000028,0.0507737926223
ACH-000030,0.055621548617699995
ACH-000035,0.0687375856995
ACH-000036,0.0097952887836
ACH-000037,-0.071184971518
ACH-000039,0.20548812164900002
ACH-000040,0.153387622068
ACH-000041,0.233028370125
ACH-000042,0.019805002814499997
ACH-000045,0.23405015813299998
ACH-000047,0.0836433767168
ACH-000052,-0.193870582328
ACH-000053,0.19210398383699998
ACH-000054,0.164214910157
ACH-000055,0.32258175297200004
ACH-000060,0.019737009544099997
ACH-000067,0.129958946669
ACH-000070,0.019339844209400003
ACH-000075,0.0718437453737
ACH-000078,0.0804066455271
ACH-000082,0.166529629923
ACH-000085,0.129595114678
ACH-000086,0.11835711935900001
ACH-000087,0.20337829477000002
ACH-000092,0.24706887532400001
ACH-000095,0.14302889187599999
ACH-000097,0.130495278248
ACH-000098,0.128592157302
ACH-000099,0.18896183838599998
ACH-000108,0.0629328010898
ACH-000113,-0.0101812684121
ACH-000115,-0.058462611727800005
ACH-000116,0.0357271490532
ACH-000118,0.0751009071257
ACH-000120,-0.128267769844
ACH-000123,-0.0676470654254
ACH-000127,0.14724502938
ACH-000128,-0.0529069367942
ACH-000132,-0.012696158890200001
ACH-000133,0.217820642489
ACH-000137,0.211446974981
ACH-000138,0.0961291032288
ACH-000142,0.274611211587
ACH-000143,0.21848559860300001
ACH-000146,0.0796983528733
ACH-000148,0.0439680063181
ACH-000150,0.232463949873
ACH-000152,0.0583772153365
ACH-000153,-0.15512954565
ACH-000159,0.237824902352
ACH-000160,0.026019632648999997
ACH-000163,-0.08434071136129999
ACH-000167,0.0886664462784
ACH-000168,0.0813579800417
ACH-000169,0.0276724689885
ACH-000178,0.062377441497
ACH-000182,0.129189897581
ACH-000183,0.0962155302463
ACH-000188,0.0644507593728
ACH-000189,-0.027684127329599996
ACH-000190,-0.0509995526633
ACH-000198,0.213042037909
ACH-000204,0.247422745783
ACH-000206,0.0310745955684
ACH-000207,0.363110508736
ACH-000211,0.169080225596
ACH-000215,-0.0261089090466
ACH-000221,0.0527856790973
ACH-000222,0.0429313279857
ACH-000223,0.14314263809299999
ACH-000226,0.191756754706
ACH-000227,0.0908076935995
ACH-000228,0.10022038762299999
ACH-000231,0.0573979144563
ACH-000232,0.170103426969
ACH-000233,0.0379428281195
ACH-000234,-0.016828511334899997
ACH-000235,0.08662088170769999
ACH-000237,0.09048050474199999
ACH-000238,-0.08922085005920001
ACH-000243,0.133230164627
ACH-000244,-0.155761941356
ACH-000246,0.0271206315359
ACH-000248,0.27633598809099996
ACH-000250,-0.00015371083323
ACH-000251,0.23652701586599997
ACH-000253,0.0766657586145
ACH-000255,0.0698681571418
ACH-000256,0.10069036518100001
ACH-000257,0.15588509301200001
ACH-000258,0.41487751509000004
ACH-000259,0.19604636095800002
ACH-000260,0.06777165696380001
ACH-000261,0.0334928896941
ACH-000262,-0.383017693371
ACH-000263,-0.07543296112110001
ACH-000264,0.24776615215599998
ACH-000265,0.0846796806176
ACH-000266,0.0811289643684
ACH-000272,0.0340505679709
